Matchup,MIL @ STL
Pitcher,Jacob Misiorowski
Pitcher Team,MIL
Opposing Team,STL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,13.0,0.92,="7-46",.152,.283,0.131,2,0,0,3,43.1,5,.235,.518
Batting Second,13.0,0.69,="7-47",.149,.277,0.128,2,0,0,3,49.0,2,.216,.493
Batting Third,12.1,0.81,="4-42",.095,.119,0.024,0,1,0,0,24.5,6,.224,.343
Batting Fourth,11.2,0.86,="7-42",.167,.262,0.095,1,1,0,1,48.9,3,.255,.517
Batting Fifth,12.1,0.65,="7-43",.163,.186,0.023,0,1,0,2,31.8,1,.182,.368
Batting Sixth,11.1,0.88,="6-37",.162,.162,0.000,0,0,0,4,26.2,4,.238,.400
Batting Seventh,10.1,0.77,="6-38",.158,.158,0.000,0,0,0,0,47.5,2,.200,.358
Batting Eighth,8.2,1.15,="8-34",.235,.441,0.206,2,1,0,6,43.2,2,.297,.738
Batting Ninth,11.1,0.35,="2-32",.063,.063,0.000,0,0,0,0,38.9,2,.143,.206

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JJ Wetherholt LHB,Batting First ​,="88-329",.267,.413,0.146,13,9,0,36,15.5,38,.362,.775
Ivan Herrera RHB,Batting Second ​,="81-321",.252,.396,0.144,10,14,1,39,16.4,49,.389,.785
Alec Burleson LHB,Batting Third ​,="79-277",.285,.509,0.224,14,18,1,48,15.3,26,.354,.863
Jordan Walker RHB,Batting Fourth ​,="67-238",.282,.508,0.226,14,12,0,51,27.2,18,.333,.841
Lars Nootbaar LHB,Batting Fifth ​,="15-62",.242,.339,0.097,1,3,0,5,25.0,9,.333,.672
Bryan Torres LHB,Batting Sixth ​,="3-8",.375,1.500,1.125,3,0,0,5,0.0,1,.444,1.944
Nathan Church LHB,Batting Seventh ​,="33-133",.248,.406,0.158,5,6,0,17,15.0,5,.279,.685
Jose Fermin RHB,Batting Eighth ​,="4-15",.267,.467,0.200,1,0,0,3,12.5,1,.313,.780
Jimmy Crooks LHB,Batting Ninth ​,="2-8",.250,.250,0.000,0,0,0,1,50.0,0,.250,.500
