Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Evan Carter","TEX","Kyle Bradish","BAL","1","1.000","1.00","1.00","2.00","0","1","0","0","1","1","2","0.0","1.000","1"
"Jorbit Vivas","WSH","Chase Burns","CIN","1","1.000","1.00","1.00","2.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Junior Caminero","TB","George Kirby","SEA","2","1.000","1.00","0.50","1.50","1","1","0","0","1","2","3","0.0","1.000","0"
"Kody Clemens","MIN","Robert Gasser","MIL","2","1.000","1.00","1.00","2.00","0","2","0","0","2","2","4","0.0","1.000","0"
"Fernando Tatis Jr.","SD","Peter Lambert","HOU","5","0.800","0.75","1.00","1.80","1","2","0","1","3","3","9","0.0","0.800","0"
"Cole Young","SEA","Griffin Jax","TB","4","0.750","0.75","0.25","1.00","2","1","0","0","1","0","4","0.0","0.750","0"
"Davis Schneider","TOR","Aaron Nola","PHI","3","0.667","1.00","0.33","1.00","1","1","0","0","1","1","3","33.3","0.667","0"
"Cal Raleigh","SEA","Griffin Jax","TB","6","0.667","1.00","0.67","1.33","2","1","0","1","2","5","8","33.3","0.800","4"
"Vladimir Guerrero Jr.","TOR","Aaron Nola","PHI","8","0.625","0.57","0.38","1.00","4","0","0","1","1","2","8","0.0","0.750","4"
"Randy Arozarena","SEA","Griffin Jax","TB","7","0.571","0.60","0.43","1.00","3","0","0","1","1","2","7","14.3","0.700","3"
"Bryson Stott","PHI","Max Scherzer","TOR","14","0.571","0.67","0.07","0.64","7","1","0","0","1","2","9","14.3","0.625","1"
"Hunter Goodman","COL","Matthew Liberatore","STL","2","0.500","0.00","1.50","2.00","0","0","0","1","1","2","4","50.0","0.500","0"
"Joey Ortiz","MIL","Taj Bradley","MIN","2","0.500","0.00","1.50","2.00","0","0","0","1","1","1","4","0.0","0.500","0"
"John Rave","KC","Clay Holmes","CHC","2","0.500","1.00","0.50","1.00","0","1","0","0","1","2","2","50.0","0.500","0"
"Ty France","SD","Peter Lambert","HOU","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Ronald Acuna Jr.","ATL","Gerrit Cole","NYY","2","0.500","0.00","1.50","2.00","0","0","0","1","1","1","4","0.0","0.667","1"
"Braden Montgomery","CWS","Gavin Williams","CLE","4","0.500","0.67","0.25","0.75","1","1","0","0","1","1","3","25.0","0.500","0"
"Pete Alonso","BAL","Jacob deGrom","TEX","4","0.500","0.25","0.75","1.25","1","0","0","1","1","2","5","0.0","0.400","0"
"Salvador Perez","KC","Clay Holmes","CHC","4","0.500","0.25","0.75","1.25","1","0","0","1","1","4","5","0.0","0.500","0"
"Tim Tawa","ARI","Yoshinobu Yamamoto","LAD","6","0.500","0.75","0.17","0.67","2","1","0","0","1","2","4","33.3","0.571","1"
"Luis Arraez","PHI","Max Scherzer","TOR","6","0.500","0.50","0.17","0.67","2","1","0","0","1","1","4","0.0","0.500","0"
"Miguel Vargas","CWS","Gavin Williams","CLE","8","0.500","0.50","0.38","0.88","3","0","0","1","1","4","7","25.0","0.545","2"
"Yandy Diaz","TB","George Kirby","SEA","10","0.500","0.56","0.20","0.70","3","2","0","0","2","1","7","10.0","0.545","1"
