Matchup,BOS @ NYM
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,59.2,240,0.213,0.276,0.362,0.149,1.06,7,1.06,6.7%,25.5%,27.9%,28.4%,12.8%,10.11,66.9%,7.1%,4.5%,38.7%,23.2%,13.9%,20.6%
vsLHB,37.1,156,0.239,0.315,0.430,0.190,1.23,6,1.45,7.7%,25.0%,28.2%,28.4%,12.4%,10.61,62.0%,6.5%,6.1%,42.4%,26.3%,19.2%,23.2%
vsRHB,22.1,84,0.165,0.204,0.241,0.076,0.76,1,0.40,4.8%,26.4%,27.4%,28.4%,13.7%,9.27,76.2%,8.3%,1.8%,32.1%,17.9%,-,16.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
A.J. Ewing LHB,,+880,29,4.80,10,3,4,97.8,363.1,8,5,30.0%,20.0%,20.0%,60.0%,40.0%,69.6,10.0%,80.0%,40.0%,90.9%,80.0%,70.0%,42.9%,10.0%,20.0%,20.0%,50.0%,30.0%,66.7%
Juan Soto LHB,,+309,28,4.80,10,2,2,90.7,293.0,3,3,30.0%,10.0%,20.0%,40.0%,30.0%,70.1,16.7%,50.0%,25.0%,100.0%,60.0%,50.0%,40.0%,10.0%,30.0%,40.0%,50.0%,10.0%,0.0%
Francisco Alvarez RHB,,+496,26,4.00,10,2,2,89.6,304.5,3,3,30.0%,-,10.0%,50.0%,60.0%,73.9,46.2%,38.5%,38.5%,92.9%,60.0%,30.0%,66.7%,30.0%,30.0%,30.0%,60.0%,10.0%,40.0%
Jorge Polanco SHB,,+560,13,4.00,10,1,1,84.6,239.9,3,1,-,-,30.0%,20.0%,20.0%,70.8,-,53.8%,7.7%,92.9%,40.0%,30.0%,33.3%,10.0%,20.0%,30.0%,30.0%,40.0%,33.3%
Francisco Lindor SHB,,+500,37,4.80,10,1,1,94.0,311.2,3,2,10.0%,10.0%,20.0%,80.0%,40.0%,71.8,14.3%,57.1%,7.1%,87.5%,60.0%,30.0%,33.3%,30.0%,40.0%,30.0%,50.0%,20.0%,44.4%
Tyrone Taylor RHB,—,N/A,21,3.20,10,1,1,82.3,280.9,4,1,10.0%,10.0%,40.0%,30.0%,50.0%,71.6,10.0%,30.0%,30.0%,100.0%,70.0%,40.0%,25.0%,30.0%,30.0%,60.0%,30.0%,10.0%,16.7%
Carson Benge LHB,,+830,39,4.60,10,0,0,85.9,266.9,2,1,-,-,-,20.0%,50.0%,68.6,18.2%,54.5%,18.2%,84.6%,60.0%,30.0%,0.0%,30.0%,40.0%,30.0%,50.0%,20.0%,40.0%
Luis Torrens RHB,—,N/A,13,3.60,10,0,0,77.0,182.2,0,0,-,-,10.0%,10.0%,30.0%,68.4,-,33.3%,8.3%,92.3%,40.0%,10.0%,0.0%,30.0%,40.0%,20.0%,40.0%,40.0%,71.4%
Bo Bichette RHB,,+720,14,4.80,10,0,1,92.6,273.6,3,1,20.0%,10.0%,10.0%,60.0%,40.0%,69.8,7.1%,42.9%,28.6%,87.5%,60.0%,30.0%,0.0%,30.0%,40.0%,10.0%,50.0%,40.0%,0.0%
Mark Vientos RHB,—,N/A,20,3.00,10,0,1,81.6,224.6,3,1,10.0%,10.0%,20.0%,20.0%,30.0%,72.6,21.4%,28.6%,7.1%,93.3%,50.0%,20.0%,0.0%,30.0%,20.0%,40.0%,50.0%,10.0%,55.6%
Jared Young LHB,,+590,29,4.00,10,0,0,86.9,231.9,3,0,-,-,30.0%,20.0%,30.0%,72.4,42.9%,28.6%,7.1%,100.0%,60.0%,30.0%,0.0%,30.0%,20.0%,40.0%,30.0%,30.0%,28.6%
Brett Baty LHB,,+790,18,4.40,10,0,0,94.1,258.2,2,2,10.0%,-,20.0%,60.0%,50.0%,77.5,84.6%,46.2%,46.2%,92.9%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,60.0%,10.0%,71.4%
Eric Wagaman RHB,—,N/A,-,2.40,4,0,0,87.8,298.2,0,0,-,-,25.0%,25.0%,50.0%,68.2,-,66.7%,33.3%,60.0%,25.0%,-,-,25.0%,75.0%,25.0%,50.0%,25.0%,50.0%
