Matchup,BAL @ TOR
Pitcher,Max Scherzer
Pitcher Team,TOR
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,62.2,272,0.240,0.328,0.438,0.198,1.36,13,1.87,9.9%,19.9%,17.3%,13.7%,9.8%,6.75,59.9%,6.7%,9.2%,33.8%,32.8%,18.8%,26.7%
vsLHB,38.0,177,0.261,0.354,0.458,0.196,1.61,8,1.89,11.9%,15.5%,13.0%,11.0%,7.5%,5.45,58.8%,6.8%,7.6%,30.5%,34.4%,15.6%,28.2%
vsRHB,24.2,95,0.202,0.281,0.404,0.202,0.97,5,1.82,6.3%,27.1%,25.3%,17.8%,14.1%,8.76,62.1%,6.7%,12.5%,40.6%,29.7%,26.3%,23.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Coby Mayo RHB,,+419,29,3.60,8,2,2,91.5,356.6,4,2,25.0%,25.0%,25.0%,37.5%,50.0%,75.7,55.6%,55.6%,33.3%,90.0%,62.5%,50.0%,50.0%,12.5%,37.5%,37.5%,25.0%,37.5%,66.7%
Leody Taveras SHB,,+970,16,3.40,8,1,2,93.4,347.0,6,5,12.5%,12.5%,12.5%,50.0%,37.5%,74.4,40.0%,60.0%,10.0%,100.0%,75.0%,50.0%,25.0%,25.0%,12.5%,25.0%,75.0%,-,16.7%
Dylan Beavers LHB,,+720,10,3.60,8,0,1,87.3,248.1,2,1,-,-,25.0%,25.0%,50.0%,72.9,40.0%,30.0%,10.0%,83.3%,62.5%,37.5%,0.0%,25.0%,25.0%,37.5%,37.5%,25.0%,20.0%
Samuel Basallo LHB,,+410,20,2.80,8,0,1,92.4,271.3,3,1,12.5%,12.5%,12.5%,37.5%,12.5%,73.4,45.5%,54.5%,27.3%,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,37.5%,37.5%,25.0%,66.7%
Yohel Pozo RHB,—,N/A,6,2.00,8,0,0,84.0,195.7,0,0,-,-,25.0%,12.5%,50.0%,67.4,9.1%,45.5%,9.1%,84.6%,50.0%,-,-,50.0%,25.0%,25.0%,37.5%,37.5%,100.0%
Pete Alonso RHB,,+310,24,4.40,8,0,0,89.8,321.7,1,0,-,-,-,50.0%,12.5%,75.5,50.0%,50.0%,20.0%,90.9%,12.5%,12.5%,0.0%,-,87.5%,37.5%,50.0%,12.5%,100.0%
Jeremiah Jackson RHB,—,N/A,18,2.20,8,0,0,86.3,249.2,2,1,-,-,12.5%,25.0%,12.5%,74.0,33.3%,55.6%,11.1%,90.0%,25.0%,12.5%,0.0%,12.5%,62.5%,37.5%,37.5%,25.0%,50.0%
Colton Cowser LHB,,+600,31,3.60,8,0,0,91.4,309.0,2,0,-,-,-,37.5%,12.5%,73.3,53.8%,23.1%,7.7%,92.9%,25.0%,12.5%,0.0%,12.5%,75.0%,25.0%,62.5%,12.5%,40.0%
Carlos Narvaez RHB,—,N/A,12,3.00,8,0,0,82.8,288.6,1,0,-,-,25.0%,50.0%,25.0%,73.1,18.2%,45.5%,18.2%,91.7%,37.5%,12.5%,0.0%,25.0%,50.0%,37.5%,50.0%,12.5%,0.0%
Christian Encarnacion-Strand RHB,,+470,33,3.60,8,0,0,91.9,228.9,1,0,-,-,37.5%,12.5%,25.0%,73.1,31.6%,26.3%,5.3%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,50.0%,25.0%,25.0%,80.0%
Gunnar Henderson LHB,,+520,12,4.00,8,0,0,75.6,275.0,2,1,-,-,12.5%,12.5%,37.5%,71.7,22.2%,33.3%,11.1%,81.8%,50.0%,12.5%,0.0%,37.5%,50.0%,37.5%,37.5%,25.0%,20.0%
Jackson Holliday LHB,,+760,11,4.20,8,0,0,87.6,193.8,1,0,-,-,12.5%,50.0%,50.0%,72.4,25.0%,50.0%,25.0%,88.9%,50.0%,-,-,50.0%,25.0%,25.0%,25.0%,50.0%,66.7%
Rece Hinds RHB,—,N/A,7,2.60,5,0,0,91.7,232.8,0,0,-,-,20.0%,40.0%,20.0%,73.3,28.6%,28.6%,28.6%,100.0%,80.0%,60.0%,0.0%,20.0%,20.0%,20.0%,20.0%,60.0%,25.0%
Heston Kjerstad LHB,—,N/A,-,1.75,3,0,0,81.8,247.8,1,0,-,-,33.3%,-,33.3%,73.8,25.0%,-,-,100.0%,100.0%,66.7%,0.0%,33.3%,-,33.3%,33.3%,33.3%,100.0%
