Matchup,BAL @ HOU
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,86.0,354,0.201,0.279,0.338,0.137,1.12,11,1.15,9.3%,25.2%,22.6%,18.0%,12.3%,8.37,63.0%,7.1%,6.8%,36.8%,33.8%,13.9%,17.1%
vsLHB,46.2,194,0.143,0.245,0.224,0.081,1.11,3,0.58,14.9%,28.5%,23.7%,19.0%,13.4%,8.87,58.8%,7.3%,4.3%,35.7%,31.3%,8.3%,16.5%
vsRHB,39.1,160,0.261,0.320,0.458,0.196,1.12,8,1.83,2.5%,21.2%,21.2%,16.7%,10.8%,7.78,68.1%,7.0%,9.2%,37.8%,36.1%,18.6%,17.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Samuel Basallo LHB,,+532,21,4.00,10,2,3,96.7,338.8,4,3,30.0%,-,-,60.0%,40.0%,75.4,43.8%,50.0%,31.2%,100.0%,60.0%,30.0%,33.3%,30.0%,40.0%,40.0%,30.0%,30.0%,42.9%
Leody Taveras SHB,—,N/A,14,3.20,10,1,1,79.7,276.8,2,1,10.0%,-,10.0%,30.0%,40.0%,75.6,50.0%,31.2%,12.5%,88.9%,60.0%,40.0%,25.0%,20.0%,20.0%,20.0%,40.0%,40.0%,62.5%
Pete Alonso RHB,,+211,25,4.40,10,1,1,82.9,268.5,1,1,10.0%,-,10.0%,40.0%,50.0%,74.7,47.1%,17.6%,17.6%,89.5%,70.0%,40.0%,25.0%,30.0%,30.0%,10.0%,50.0%,40.0%,62.5%
Gunnar Henderson LHB,,+500,21,4.40,10,1,2,95.1,333.6,3,1,10.0%,10.0%,20.0%,50.0%,30.0%,72.5,17.6%,41.2%,23.5%,100.0%,50.0%,50.0%,20.0%,-,50.0%,40.0%,30.0%,30.0%,25.0%
Dylan Beavers LHB,,+690,20,2.80,10,0,0,87.3,271.5,4,2,-,-,20.0%,30.0%,60.0%,72.5,30.8%,46.2%,23.1%,92.9%,80.0%,50.0%,0.0%,30.0%,10.0%,30.0%,30.0%,40.0%,60.0%
Tyler O'Neill RHB,—,N/A,14,2.20,10,0,1,96.5,284.0,4,1,10.0%,-,30.0%,70.0%,60.0%,72.3,23.5%,52.9%,29.4%,100.0%,80.0%,30.0%,0.0%,50.0%,20.0%,50.0%,40.0%,10.0%,22.2%
Taylor Ward RHB,,+502,10,4.40,10,0,0,86.7,270.3,1,0,-,-,10.0%,30.0%,20.0%,67.8,-,50.0%,8.3%,100.0%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,20.0%,30.0%,25.0%
Jeremiah Jackson RHB,—,N/A,17,2.80,10,0,0,88.5,287.6,1,0,-,-,10.0%,10.0%,20.0%,73.2,26.7%,46.7%,-,88.2%,50.0%,30.0%,0.0%,20.0%,50.0%,50.0%,20.0%,30.0%,55.6%
Colton Cowser LHB,,+508,25,2.80,10,0,1,89.9,279.0,2,2,10.0%,-,30.0%,50.0%,30.0%,75.4,50.0%,27.8%,16.7%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,50.0%,40.0%,10.0%,37.5%
Adley Rutschman SHB,,+610,25,4.20,10,0,1,91.1,253.9,2,2,-,-,10.0%,50.0%,70.0%,70.6,15.8%,42.1%,10.5%,90.5%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,50.0%,20.0%,0.0%
Coby Mayo RHB,,+610,23,2.40,10,0,0,97.3,224.5,2,0,-,-,30.0%,60.0%,20.0%,75.3,63.6%,63.6%,36.4%,78.6%,50.0%,40.0%,0.0%,10.0%,30.0%,50.0%,10.0%,40.0%,44.4%
Jackson Holliday LHB,,+890,27,2.80,10,0,0,84.0,243.0,1,0,-,-,10.0%,20.0%,40.0%,70.4,-,46.2%,7.7%,81.2%,50.0%,10.0%,0.0%,40.0%,50.0%,50.0%,10.0%,40.0%,30.0%
