Matchup,STL @ MIN
Pitcher,Connor Prielipp
Pitcher Team,MIN
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,43.2,190,0.240,0.305,0.371,0.132,1.33,4,0.82,9.5%,23.1%,25.8%,18.0%,10.5%,10.10,63.5%,7.0%,9.1%,35.5%,26.4%,12.5%,13.2%
vsLHB,12.1,52,0.261,0.318,0.413,0.152,1.30,1,0.73,7.7%,24.8%,25.0%,14.9%,10.9%,9.49,59.6%,5.7%,17.1%,42.9%,37.1%,7.7%,11.4%
vsRHB,31.1,138,0.231,0.301,0.355,0.124,1.34,3,0.86,10.1%,22.5%,26.1%,19.5%,10.4%,10.34,65.0%,7.5%,5.8%,32.6%,22.1%,15.8%,14.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ivan Herrera RHB,,N/A,11,18,4.60,1,1,0.375,0.444,0.562,0.188,0.436,11.1%,13.2%,11.1%,7.7%,90.3,263.8,1,1,7.1%,7.1%,14.3%,50.0%,35.7%,72.8,37.5%,25.0%,12.5%,88.9%,21.4%,33.3%,21.4%,57.1%,57.1%,35.7%,7.1%,43.8%
Jordan Walker RHB,,N/A,22,14,4.60,1,1,0.385,0.429,0.692,0.308,0.478,7.1%,25.0%,14.3%,13.2%,94.1,281.0,3,2,9.1%,-,-,45.5%,27.3%,79.7,92.9%,17.9%,14.3%,100.0%,27.3%,33.3%,18.2%,45.5%,36.4%,45.5%,18.2%,40.0%
Nelson Velazquez RHB,—,N/A,17,10,3.00,1,2,0.125,0.300,0.500,0.375,0.347,10.0%,31.2%,30.0%,14.3%,100.6,373.7,3,2,40.0%,20.0%,20.0%,100.0%,20.0%,73.4,35.7%,35.7%,28.6%,93.3%,60.0%,33.3%,-,40.0%,20.0%,40.0%,40.0%,40.0%
JJ Wetherholt LHB,,N/A,19,17,4.80,0,1,0.400,0.471,0.533,0.133,0.435,11.8%,10.0%,-,5.7%,93.6,341.9,5,2,13.3%,-,6.7%,66.7%,20.0%,72.8,29.6%,40.7%,18.5%,90.0%,26.7%,0.0%,6.7%,66.7%,33.3%,53.3%,13.3%,50.0%
Nathan Church LHB,,N/A,8,15,4.00,0,0,0.200,0.200,0.200,-,0.178,-,23.3%,13.3%,11.7%,77.2,262.7,2,1,7.7%,-,-,23.1%,30.8%,69.1,4.0%,16.0%,-,86.2%,15.4%,0.0%,15.4%,53.8%,23.1%,69.2%,7.7%,27.8%
Jose Fermin RHB,—,N/A,16,14,3.80,0,0,0.308,0.357,0.385,0.077,0.328,7.1%,16.0%,7.1%,7.0%,86.0,264.4,2,0,-,-,8.3%,33.3%,25.0%,68.9,4.3%,34.8%,8.7%,92.0%,8.3%,0.0%,25.0%,66.7%,50.0%,25.0%,25.0%,42.9%
Alec Burleson LHB,,N/A,16,14,4.60,0,0,0.250,0.357,0.333,0.083,0.311,14.3%,13.6%,-,5.8%,86.1,260.7,3,2,8.3%,-,16.7%,41.7%,50.0%,73.4,33.3%,22.2%,16.7%,85.7%,25.0%,0.0%,25.0%,41.7%,50.0%,50.0%,-,31.2%
Pedro Pages RHB,—,N/A,10,14,2.80,0,0,0.143,0.143,0.143,-,0.127,-,28.1%,21.4%,15.3%,87.4,252.1,1,1,-,-,-,50.0%,10.0%,72.5,21.4%,21.4%,7.1%,90.3%,40.0%,0.0%,10.0%,40.0%,30.0%,30.0%,40.0%,33.3%
Bryan Torres LHB,—,N/A,3,13,3.40,0,0,0.167,0.231,0.167,-,0.187,7.7%,12.5%,15.4%,6.2%,67.0,228.2,0,0,-,-,-,-,11.1%,63.7,-,12.5%,-,69.6%,11.1%,0.0%,11.1%,55.6%,11.1%,33.3%,55.6%,16.7%
Masyn Winn RHB,,N/A,12,12,4.60,0,0,0.200,0.333,0.200,-,0.256,16.7%,26.3%,41.7%,7.1%,90.9,276.8,1,0,-,-,-,40.0%,20.0%,72.7,6.2%,18.8%,12.5%,88.9%,20.0%,0.0%,20.0%,60.0%,20.0%,40.0%,40.0%,0.0%
Lars Nootbaar LHB,,N/A,-,4,4.00,0,0,-,0.250,-,-,0.162,25.0%,0.0%,25.0%,-,89.1,273.9,0,0,-,-,-,50.0%,-,74.6,50.0%,50.0%,-,100.0%,50.0%,0.0%,-,50.0%,50.0%,-,50.0%,0.0%
Jimmy Crooks LHB,,N/A,-,2,3.80,0,1,-,-,-,-,-,-,33.3%,50.0%,16.7%,103.9,402.1,1,1,100.0%,-,-,100.0%,100.0%,69.9,-,50.0%,50.0%,66.7%,100.0%,0.0%,-,-,-,100.0%,-,33.3%
