Matchup,LAD @ MIN
Pitcher,Eric Lauer
Pitcher Team,LAD
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,58.2,249,0.249,0.345,0.498,0.249,1.31,16,2.45,8.4%,19.7%,16.1%,14.0%,9.9%,6.14,63.5%,6.1%,11.2%,38.5%,40.6%,19.7%,20.3%
vsLHB,9.2,46,0.308,0.433,0.615,0.308,1.86,4,3.72,13.0%,24.7%,21.7%,18.5%,11.7%,9.31,71.7%,6.7%,6.9%,48.3%,34.5%,40.0%,17.2%
vsRHB,49.0,203,0.237,0.325,0.473,0.237,1.20,12,2.20,7.4%,18.7%,14.8%,13.0%,9.4%,5.51,61.7%,6.0%,12.0%,36.7%,41.8%,16.7%,20.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Byron Buxton RHB,,+230,22,15,4.80,3,4,0.357,0.400,1.000,0.643,0.582,6.7%,33.3%,33.3%,15.6%,98.8,364.3,4,3,33.3%,22.2%,22.2%,66.7%,22.2%,74.9,47.4%,31.6%,21.1%,95.0%,55.6%,60.0%,-,44.4%,55.6%,22.2%,22.2%,27.3%
Kyler Fedko RHB,,+620,-,5,2.25,0,0,-,0.200,-,-,0.130,20.0%,33.3%,40.0%,14.3%,92.9,272.8,0,0,-,-,-,50.0%,-,72.3,25.0%,12.5%,12.5%,88.9%,50.0%,0.0%,-,50.0%,-,100.0%,-,40.0%
Kody Clemens LHB,,+452,24,9,5.00,0,0,0.111,0.111,0.111,-,0.099,-,12.5%,22.2%,6.7%,93.6,244.0,2,0,-,-,42.9%,42.9%,42.9%,71.7,7.1%,42.9%,21.4%,87.5%,28.6%,0.0%,28.6%,28.6%,71.4%,28.6%,-,22.2%
Royce Lewis RHB,,+390,17,14,4.80,1,2,0.333,0.429,0.667,0.333,0.461,14.3%,23.1%,14.3%,10.2%,90.1,243.4,2,2,20.0%,10.0%,30.0%,40.0%,30.0%,76.7,75.0%,16.7%,16.7%,92.3%,30.0%,33.3%,30.0%,30.0%,40.0%,40.0%,20.0%,26.7%
Luke Keaschall RHB,,+1100,14,15,4.60,1,1,0.143,0.200,0.357,0.214,0.243,6.7%,18.8%,13.3%,11.5%,80.6,237.9,3,1,8.3%,8.3%,33.3%,33.3%,33.3%,69.8,6.7%,20.0%,6.7%,100.0%,16.7%,0.0%,33.3%,33.3%,50.0%,8.3%,41.7%,54.5%
Alex Jackson RHB,,+585,6,13,3.20,0,0,0.167,0.231,0.167,-,0.192,-,30.4%,46.2%,15.2%,83.1,294.2,2,1,-,-,33.3%,33.3%,33.3%,71.5,19.0%,19.0%,4.8%,91.3%,33.3%,0.0%,33.3%,16.7%,33.3%,16.7%,50.0%,53.8%
Josh Bell SHB,,+500,13,18,4.20,1,1,0.250,0.333,0.438,0.188,0.341,5.6%,25.0%,27.8%,13.8%,87.5,253.6,1,1,9.1%,9.1%,9.1%,27.3%,27.3%,70.4,6.9%,20.7%,10.3%,80.6%,9.1%,100.0%,18.2%,63.6%,45.5%,36.4%,18.2%,23.1%
Brooks Lee SHB,,+425,15,12,4.80,0,0,0.091,0.167,0.091,-,0.128,8.3%,23.8%,16.7%,12.2%,84.1,251.2,2,0,-,-,-,22.2%,11.1%,70.5,22.2%,22.2%,-,94.7%,44.4%,0.0%,11.1%,33.3%,11.1%,44.4%,44.4%,30.0%
Tristan Gray LHB,—,N/A,2,11,3.00,0,0,0.182,0.182,0.182,-,0.162,-,54.2%,54.5%,31.7%,75.1,227.0,0,0,-,-,20.0%,20.0%,40.0%,72.1,15.0%,5.0%,-,87.0%,20.0%,0.0%,40.0%,20.0%,40.0%,60.0%,-,50.0%
Victor Caratini SHB,—,N/A,6,9,3.80,0,0,0.333,0.333,0.333,-,0.297,-,30.0%,44.4%,16.2%,85.2,210.8,0,0,-,-,20.0%,20.0%,20.0%,70.1,18.8%,18.8%,-,84.2%,20.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,50.0%
Trevor Larnach LHB,—,N/A,21,6,5.00,0,0,0.200,0.333,0.200,-,0.256,16.7%,21.4%,-,14.3%,77.7,213.8,1,0,-,-,-,20.0%,40.0%,70.5,-,10.0%,10.0%,71.4%,-,-,20.0%,40.0%,20.0%,40.0%,40.0%,37.5%
Ryan Kreidler RHB,,+830,17,12,3.00,0,0,0.111,0.333,0.111,-,0.236,25.0%,40.7%,16.7%,19.0%,85.4,222.8,0,0,-,-,14.3%,14.3%,28.6%,74.8,55.6%,7.4%,3.7%,100.0%,-,-,28.6%,57.1%,57.1%,28.6%,14.3%,38.5%
Austin Martin RHB,,+1050,11,16,2.00,0,0,0.154,0.312,0.231,0.077,0.266,6.2%,36.0%,43.8%,14.3%,87.4,242.4,1,0,-,-,16.7%,-,50.0%,67.8,-,23.8%,-,84.0%,50.0%,0.0%,50.0%,-,16.7%,50.0%,33.3%,15.4%
