Matchup,MIA @ NYM
Pitcher,Tyler Phillips
Pitcher Team,MIA
Opposing Team,NYM

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,8.2,1.73,="13-38",.342,.632,0.290,3,2,0,5,26.8,2,.390,1.022
Batting Second,10.1,1.74,="11-39",.282,.436,0.154,1,3,0,4,19.6,7,.391,.827
Batting Third,11.0,1.18,="6-39",.154,.256,0.102,1,1,0,3,17.4,7,.283,.539
Batting Fourth,9.1,1.50,="11-37",.297,.378,0.081,1,0,0,6,20.0,3,.350,.728
Batting Fifth,8.0,1.75,="9-33",.273,.455,0.182,0,2,2,4,18.4,5,.368,.823
Batting Sixth,10.2,0.94,="8-40",.200,.350,0.150,2,0,0,5,16.7,2,.238,.588
Batting Seventh,8.2,1.62,="8-31",.258,.484,0.226,2,1,0,3,12.8,6,.395,.879
Batting Eighth,9.1,0.75,="5-32",.156,.219,0.063,0,2,0,4,11.1,2,.229,.448
Batting Ninth,7.2,1.30,="6-30",.200,.233,0.033,0,1,0,0,11.8,4,.294,.527

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Francisco Lindor SHB,Batting First ​,="17-92",.185,.272,0.087,1,1,2,2,20.0,11,.286,.558
Carson Benge LHB,Batting First ​,="59-210",.281,.429,0.148,7,6,2,23,21.6,13,.335,.764
A.J. Ewing LHB,Batting First ​,="22-84",.262,.393,0.131,2,5,0,8,29.0,7,.312,.705
Bo Bichette RHB,Batting Second ​,="55-221",.249,.380,0.131,7,6,1,30,18.3,15,.300,.680
Jorge Polanco SHB,Batting Third ​,="5-26",.192,.346,0.154,1,1,0,1,23.1,0,.192,.538
Luis Robert RHB,Batting Fourth ​,="12-43",.279,.349,0.070,0,3,0,2,14.6,5,.354,.703
Eric Wagaman RHB,Batting Fourth ​,="1-9",.111,.111,0.000,0,0,0,0,30.0,1,.200,.311
Jared Young LHB,Batting Fourth ​,="17-73",.233,.507,0.274,6,2,0,13,21.0,7,.309,.816
Marcus Semien RHB,Batting Seventh ​,="25-115",.217,.357,0.140,3,7,0,13,21.4,9,.278,.635
Tyrone Taylor RHB,Batting Seventh ​,="12-37",.324,.757,0.433,5,1,0,11,30.8,1,.359,1.116
Brett Baty LHB,Batting Eighth ​,="21-96",.219,.365,0.146,3,5,0,9,22.9,7,.267,.632
Luis Torrens RHB,Batting Ninth ​,="34-151",.225,.331,0.106,2,10,0,16,21.0,11,.295,.626
Francisco Alvarez RHB,Batting Ninth ​,="25-78",.321,.641,0.320,7,4,0,13,24.5,14,.430,1.071
