Matchup,CHC @ MIL
Pitcher,Jacob Misiorowski
Pitcher Team,MIL
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,93.0,353,0.146,0.194,0.196,0.050,0.75,4,0.39,6.5%,38.0%,39.1%,33.8%,18.8%,13.35,65.8%,7.6%,2.2%,31.9%,22.2%,9.8%,10.8%
vsLHB,50.2,191,0.112,0.177,0.159,0.047,0.67,2,0.36,7.9%,43.4%,47.6%,37.0%,22.0%,16.16,65.1%,8.2%,1.2%,33.8%,25.0%,10.0%,12.5%
vsRHB,42.1,162,0.184,0.213,0.237,0.053,0.85,2,0.43,4.9%,30.7%,29.0%,29.0%,14.7%,9.99,66.7%,6.8%,2.9%,30.5%,20.0%,9.5%,9.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Crow-Armstrong LHB,,+521,20,16,5.20,3,3,0.615,0.688,1.385,0.769,0.817,18.8%,34.5%,31.2%,16.4%,96.9,318.1,3,3,25.0%,-,37.5%,75.0%,50.0%,76.0,66.7%,25.9%,18.5%,93.1%,50.0%,75.0%,25.0%,25.0%,62.5%,37.5%,-,31.6%
Michael Busch LHB,,+710,26,16,5.00,1,1,0.167,0.375,0.417,0.250,0.358,12.5%,16.0%,25.0%,7.4%,86.8,274.0,3,1,12.5%,12.5%,25.0%,37.5%,37.5%,67.8,4.8%,23.8%,9.5%,84.0%,37.5%,0.0%,25.0%,25.0%,37.5%,25.0%,37.5%,42.9%
Seiya Suzuki RHB,,+800,26,14,5.20,1,1,0.182,0.357,0.545,0.364,0.380,21.4%,32.0%,35.7%,12.7%,90.0,285.9,2,1,16.7%,16.7%,33.3%,33.3%,50.0%,73.0,31.8%,18.2%,4.5%,91.7%,66.7%,25.0%,-,16.7%,33.3%,16.7%,50.0%,23.1%
Dansby Swanson RHB,,+1100,9,12,4.20,1,1,0.444,0.500,0.889,0.444,0.537,16.7%,0.0%,-,-,96.7,267.2,3,1,10.0%,-,20.0%,80.0%,20.0%,71.3,10.5%,47.4%,15.8%,90.5%,20.0%,50.0%,30.0%,50.0%,70.0%,20.0%,10.0%,26.7%
Carson Kelly RHB,,+1280,11,10,4.00,1,1,0.375,0.500,0.875,0.500,0.556,20.0%,20.0%,10.0%,6.4%,96.0,288.5,3,1,14.3%,14.3%,57.1%,57.1%,28.6%,70.6,-,50.0%,16.7%,80.0%,42.9%,33.3%,14.3%,28.6%,57.1%,28.6%,14.3%,25.0%
Ian Happ SHB,,+670,34,18,4.80,0,0,0.188,0.278,0.250,0.062,0.246,5.6%,24.2%,33.3%,11.1%,86.5,290.1,2,2,10.0%,-,30.0%,40.0%,40.0%,71.4,10.3%,13.8%,10.3%,87.9%,40.0%,0.0%,30.0%,30.0%,40.0%,50.0%,10.0%,47.4%
Alex Bregman RHB,,+880,23,17,4.80,0,0,0.091,0.412,0.091,-,0.290,23.5%,22.2%,11.8%,8.6%,87.9,185.3,1,1,-,-,22.2%,33.3%,44.4%,69.3,3.8%,15.4%,-,96.3%,22.2%,0.0%,11.1%,33.3%,55.6%,11.1%,33.3%,21.4%
Miguel Amaya RHB,—,N/A,26,16,4.00,0,2,0.308,0.438,0.538,0.231,0.420,12.5%,15.6%,12.5%,8.3%,90.4,282.5,4,2,18.2%,9.1%,18.2%,54.5%,54.5%,71.0,21.4%,25.0%,14.3%,90.3%,54.5%,0.0%,27.3%,9.1%,18.2%,72.7%,9.1%,66.7%
Nico Hoerner RHB,,+1720,9,15,4.60,0,0,0.231,0.333,0.462,0.231,0.341,13.3%,16.0%,13.3%,6.7%,83.5,232.5,2,0,-,-,27.3%,27.3%,36.4%,68.5,4.3%,21.7%,8.7%,92.0%,9.1%,0.0%,36.4%,27.3%,45.5%,9.1%,45.5%,17.6%
Matt Shaw RHB,,+1120,23,15,4.80,0,1,0.154,0.267,0.308,0.154,0.254,13.3%,22.2%,20.0%,11.8%,84.0,278.4,3,0,10.0%,-,-,50.0%,50.0%,70.0,11.8%,17.6%,2.9%,94.4%,40.0%,0.0%,30.0%,20.0%,-,60.0%,40.0%,35.0%
Michael Conforto LHB,—,N/A,22,11,2.20,0,0,0.111,0.273,0.111,-,0.199,18.2%,29.2%,36.4%,12.1%,90.8,207.0,0,0,-,-,-,40.0%,20.0%,72.0,38.9%,5.6%,5.6%,81.8%,-,-,20.0%,80.0%,20.0%,40.0%,40.0%,14.3%
Pedro Ramirez SHB,—,N/A,18,10,3.00,0,0,0.200,0.200,0.200,-,0.178,-,30.4%,40.0%,13.5%,87.5,270.4,0,0,-,-,-,66.7%,33.3%,70.7,14.3%,19.0%,14.3%,95.5%,-,-,33.3%,50.0%,16.7%,50.0%,33.3%,21.4%
