Matchup,CIN @ PIT
Pitcher,Paul Skenes
Pitcher Team,PIT
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,88.0,349,0.198,0.257,0.334,0.136,0.93,9,0.92,5.2%,28.8%,30.7%,23.1%,14.6%,10.94,60.4%,5.8%,5.9%,36.1%,21.5%,17.0%,13.2%
vsLHB,52.0,207,0.205,0.269,0.347,0.142,1.00,5,0.87,6.3%,28.3%,29.0%,21.8%,14.5%,10.38,56.5%,4.9%,6.1%,34.1%,23.5%,12.9%,13.6%
vsRHB,35.2,142,0.188,0.240,0.316,0.128,0.84,4,1.01,3.5%,29.5%,33.1%,25.0%,14.7%,11.86,66.2%,7.2%,5.7%,39.1%,18.4%,25.0%,12.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Spencer Steer RHB,,+424,21,25,4.40,3,4,0.160,0.160,0.560,0.400,0.303,-,30.6%,28.0%,14.2%,90.7,307.5,5,4,25.0%,12.5%,12.5%,43.8%,18.8%,71.2,2.2%,26.7%,8.9%,93.8%,31.2%,60.0%,6.2%,50.0%,50.0%,25.0%,25.0%,25.0%
Sal Stewart RHB,,+364,19,25,4.20,1,3,0.182,0.240,0.409,0.227,0.273,8.0%,35.0%,32.0%,17.7%,90.9,290.5,6,3,28.6%,21.4%,50.0%,42.9%,50.0%,73.5,37.1%,22.9%,17.1%,89.7%,42.9%,16.7%,28.6%,28.6%,71.4%,14.3%,14.3%,40.0%
Eugenio Suarez RHB,,+364,8,20,3.80,1,1,0.158,0.200,0.421,0.263,0.268,-,30.0%,35.0%,15.0%,93.7,289.3,4,3,8.3%,-,16.7%,41.7%,33.3%,72.6,26.5%,26.5%,5.9%,85.0%,33.3%,25.0%,25.0%,33.3%,50.0%,25.0%,25.0%,32.0%
Elly De La Cruz SHB,,+282,15,19,4.00,1,1,0.176,0.263,0.353,0.176,0.273,10.5%,20.5%,36.8%,9.3%,95.7,287.0,4,3,22.2%,-,11.1%,66.7%,66.7%,74.6,47.2%,16.7%,11.1%,92.3%,44.4%,25.0%,33.3%,11.1%,11.1%,55.6%,33.3%,38.9%
Tyler Stephenson RHB,,+443,30,16,3.20,1,1,0.312,0.312,0.500,0.188,0.354,-,16.7%,25.0%,7.8%,95.4,301.8,5,3,8.3%,8.3%,50.0%,66.7%,50.0%,72.7,20.0%,28.0%,20.0%,100.0%,33.3%,25.0%,33.3%,33.3%,58.3%,33.3%,8.3%,35.3%
JJ Bleday LHB,,+236,12,15,3.60,1,0,0.083,0.200,0.333,0.250,0.227,13.3%,36.0%,26.7%,20.0%,83.8,289.5,3,0,-,-,22.2%,11.1%,77.8%,74.1,40.9%,13.6%,4.5%,88.0%,22.2%,0.0%,55.6%,22.2%,33.3%,44.4%,22.2%,66.7%
Matt McLain RHB,,+577,24,24,3.40,0,1,0.100,0.250,0.200,0.100,0.217,12.5%,36.4%,54.2%,15.2%,95.2,276.1,1,1,28.6%,14.3%,28.6%,42.9%,42.9%,71.7,14.6%,14.6%,7.3%,93.2%,42.9%,0.0%,28.6%,14.3%,42.9%,28.6%,28.6%,35.0%
Noelvi Marte RHB,—,N/A,14,22,4.00,0,1,0.143,0.182,0.238,0.095,0.185,4.5%,17.1%,31.8%,6.6%,89.2,223.9,1,1,-,-,15.4%,30.8%,15.4%,72.7,25.0%,21.9%,6.2%,91.4%,7.7%,0.0%,23.1%,61.5%,61.5%,15.4%,23.1%,34.8%
Blake Dunn RHB,,+637,14,22,4.60,0,0,0.222,0.364,0.278,0.056,0.300,13.6%,12.5%,9.1%,4.9%,89.8,280.9,3,1,-,-,7.1%,50.0%,28.6%,71.6,27.6%,34.5%,13.8%,93.5%,35.7%,0.0%,28.6%,28.6%,7.1%,50.0%,42.9%,14.3%
Nathaniel Lowe LHB,,+367,27,15,2.80,0,0,0.182,0.400,0.273,0.091,0.317,26.7%,15.4%,20.0%,7.3%,80.0,183.8,1,0,-,-,37.5%,12.5%,37.5%,74.3,40.5%,5.4%,2.7%,94.9%,12.5%,0.0%,37.5%,25.0%,37.5%,50.0%,12.5%,20.0%
