Matchup,BOS @ ATH
Pitcher,Patrick Sandoval
Pitcher Team,BOS
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,14.0,64,0.317,0.350,0.450,0.133,1.64,1,0.64,6.2%,20.0%,20.3%,25.0%,9.8%,8.36,56.2%,9.3%,2.1%,31.9%,21.3%,10.0%,17.0%
vsLHB,1.2,13,0.615,0.683,1.000,0.385,4.80,1,5.40,-,10.0%,15.4%,25.0%,4.5%,10.80,53.8%,9.1%,9.1%,27.3%,45.5%,20.0%,27.3%
vsRHB,12.1,51,0.234,0.265,0.298,0.064,1.22,0,-,7.8%,22.2%,21.6%,25.0%,11.0%,8.03,56.9%,9.4%,-,33.3%,13.9%,-,13.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Henry Bolte RHB,,+700,43,3.20,10,1,1,85.6,233.5,2,2,20.0%,10.0%,10.0%,40.0%,30.0%,77.6,81.2%,31.2%,25.0%,94.1%,40.0%,20.0%,50.0%,20.0%,50.0%,20.0%,60.0%,20.0%,33.3%
Jonah Heim SHB,,+501,32,4.00,10,1,1,85.5,189.2,1,1,10.0%,-,-,30.0%,30.0%,72.2,33.3%,19.0%,9.5%,95.5%,30.0%,-,-,30.0%,40.0%,20.0%,40.0%,40.0%,28.6%
Tyler Soderstrom LHB,,+390,32,4.00,10,1,1,93.1,281.5,3,1,-,-,20.0%,40.0%,40.0%,74.4,41.7%,58.3%,33.3%,85.7%,50.0%,10.0%,100.0%,40.0%,50.0%,20.0%,50.0%,30.0%,57.1%
Donovan Walton LHB,—,N/A,-,2.80,5,1,1,64.1,304.3,1,1,-,-,20.0%,20.0%,20.0%,67.6,-,100.0%,-,50.0%,40.0%,40.0%,50.0%,-,40.0%,20.0%,40.0%,40.0%,50.0%
Brian Serven RHB,—,N/A,-,3.50,2,1,1,94.7,419.3,1,1,50.0%,-,-,50.0%,50.0%,72.8,25.0%,25.0%,25.0%,100.0%,50.0%,50.0%,100.0%,-,50.0%,50.0%,50.0%,-,100.0%
Tommy White RHB,—,N/A,6,4.00,10,0,0,86.0,270.6,1,0,10.0%,-,10.0%,50.0%,40.0%,70.6,20.0%,33.3%,6.7%,93.8%,50.0%,10.0%,0.0%,40.0%,50.0%,30.0%,30.0%,40.0%,55.6%
Jeff McNeil LHB,,+1120,13,3.60,10,0,0,83.7,251.2,2,0,-,-,10.0%,40.0%,20.0%,69.5,7.1%,42.9%,14.3%,93.3%,30.0%,20.0%,0.0%,10.0%,60.0%,40.0%,40.0%,20.0%,25.0%
Lawrence Butler LHB,,+600,14,2.40,10,0,0,91.1,286.2,1,0,-,-,10.0%,50.0%,20.0%,74.2,33.3%,66.7%,33.3%,90.0%,30.0%,10.0%,0.0%,20.0%,70.0%,30.0%,50.0%,20.0%,50.0%
Alika Williams RHB,,+1060,16,2.60,10,0,1,76.6,259.0,3,0,-,-,10.0%,20.0%,40.0%,69.7,-,23.5%,5.9%,89.5%,60.0%,20.0%,0.0%,40.0%,20.0%,30.0%,40.0%,30.0%,60.0%
Colby Thomas RHB,,+511,21,2.80,10,0,0,76.7,210.6,1,0,-,-,10.0%,20.0%,30.0%,77.3,83.3%,41.7%,16.7%,92.3%,20.0%,10.0%,0.0%,10.0%,40.0%,50.0%,40.0%,10.0%,85.7%
Nick Kurtz LHB,,+301,23,3.40,10,0,1,84.4,310.7,2,1,20.0%,-,-,40.0%,40.0%,78.6,80.0%,40.0%,26.7%,83.3%,40.0%,10.0%,0.0%,30.0%,60.0%,20.0%,70.0%,10.0%,75.0%
Jacob Wilson RHB,,+1000,16,4.20,10,0,0,83.4,276.7,2,1,-,-,10.0%,20.0%,30.0%,69.9,-,58.3%,8.3%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,30.0%,50.0%,20.0%,50.0%
Carlos Cortes LHB,—,N/A,1,2.40,5,0,0,84.8,285.1,0,0,-,-,20.0%,40.0%,-,71.7,-,33.3%,33.3%,75.0%,20.0%,20.0%,0.0%,-,80.0%,60.0%,-,40.0%,50.0%
