Matchup,CIN @ SEA
Pitcher,Chase Burns
Pitcher Team,CIN
Opposing Team,SEA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,12.0,1.42,="13-49",.265,.531,0.266,4,1,0,6,20.8,4,.321,.852
Batting Second,10.2,1.88,="13-45",.289,.489,0.200,1,4,1,4,25.0,7,.385,.874
Batting Third,12.1,1.14,="9-46",.196,.435,0.239,3,2,0,8,29.4,5,.275,.710
Batting Fourth,14.1,0.49,="6-48",.125,.167,0.042,0,2,0,1,40.0,1,.140,.307
Batting Fifth,11.2,1.20,="7-41",.171,.244,0.073,1,0,0,2,25.0,7,.292,.536
Batting Sixth,10.2,1.22,="10-40",.250,.425,0.175,1,4,0,1,30.2,3,.302,.727
Batting Seventh,10.0,1.00,="7-36",.194,.361,0.167,1,1,1,2,28.2,3,.256,.617
Batting Eighth,10.2,0.56,="3-35",.086,.200,0.114,1,1,0,1,28.2,3,.158,.358
Batting Ninth,8.2,1.50,="9-34",.265,.324,0.059,0,2,0,2,31.6,4,.342,.666

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JP Crawford LHB,Batting First ​,="50-210",.238,.405,0.167,9,8,0,22,20.4,35,.356,.761
Cal Raleigh SHB,Batting Second ​,="30-176",.170,.335,0.165,8,5,0,21,30.8,23,.264,.599
Julio Rodriguez RHB,Batting Second ​,="45-179",.251,.413,0.162,7,8,0,20,18.7,16,.313,.726
Josh Naylor LHB,Batting Fourth ​,="51-186",.274,.382,0.108,5,5,0,21,15.0,18,.343,.725
Randy Arozarena RHB,Batting Fifth ​,="47-149",.315,.456,0.141,3,10,1,14,23.7,16,.399,.855
Luke Raley LHB,Batting Sixth ​,="29-111",.261,.486,0.225,6,5,1,16,32.3,8,.325,.811
Dominic Canzone LHB,Batting Seventh ​,="23-75",.307,.640,0.333,6,7,0,13,22.9,7,.373,1.013
Mitch Garver RHB,Batting Eighth ​,="7-46",.152,.217,0.065,1,0,0,4,40.7,7,.278,.495
Weston Wilson RHB,Batting Eighth ​,="9-30",.300,.500,0.200,2,0,0,3,24.2,3,.364,.864
Victor Robles RHB,Batting Eighth ​,="9-45",.200,.244,0.044,0,2,0,2,20.0,3,.265,.509
Cole Young LHB,Batting Eighth ​,="24-95",.253,.358,0.105,2,4,0,13,22.3,5,.301,.659
Buddy Kennedy RHB,Batting Ninth ​,="1-8",.125,.250,0.125,0,1,0,0,22.2,1,.222,.472
Colt Emerson LHB,Batting Ninth ​,="23-118",.195,.398,0.203,6,4,1,13,32.3,11,.265,.663
