Matchup,CHC @ NYM
Pitcher,Sean Manaea
Pitcher Team,NYM
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,54.1,237,0.259,0.328,0.425,0.165,1.34,6,0.99,7.6%,23.9%,23.2%,18.6%,11.4%,9.11,54.6%,6.9%,8.2%,39.2%,24.1%,15.8%,23.4%
vsLHB,20.1,84,0.238,0.276,0.362,0.125,1.08,2,0.89,3.6%,29.2%,31.0%,25.2%,13.8%,11.51,58.3%,8.0%,5.7%,35.8%,13.2%,28.6%,9.4%
vsRHB,34.0,153,0.273,0.358,0.462,0.189,1.50,4,1.06,9.8%,21.1%,19.0%,15.0%,10.2%,7.68,52.6%,6.4%,9.5%,41.0%,29.5%,12.9%,30.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dansby Swanson RHB,—,N/A,12,11,4.20,1,1,0.200,0.273,0.600,0.400,0.365,9.1%,18.8%,27.3%,8.8%,90.5,282.0,2,1,-,-,-,42.9%,14.3%,71.0,6.2%,25.0%,12.5%,100.0%,71.4%,20.0%,14.3%,14.3%,14.3%,28.6%,57.1%,12.5%
Pete Crow-Armstrong LHB,—,N/A,25,11,5.00,1,1,0.400,0.455,0.700,0.300,0.493,9.1%,18.8%,18.2%,8.8%,91.6,267.5,2,1,-,-,37.5%,62.5%,37.5%,76.0,40.0%,33.3%,20.0%,93.8%,37.5%,33.3%,25.0%,37.5%,62.5%,-,37.5%,40.0%
Seiya Suzuki RHB,—,N/A,29,9,4.80,1,2,0.571,0.667,1.286,0.714,0.759,22.2%,15.8%,33.3%,7.3%,95.6,317.3,2,2,25.0%,25.0%,75.0%,50.0%,100.0%,73.7,37.5%,18.8%,12.5%,84.2%,50.0%,50.0%,50.0%,-,75.0%,-,25.0%,16.7%
Ian Happ SHB,—,N/A,17,9,4.60,1,1,0.333,0.333,0.667,0.333,0.431,-,20.0%,11.1%,10.7%,87.5,296.0,2,1,12.5%,12.5%,25.0%,50.0%,25.0%,72.8,28.6%,28.6%,21.4%,93.3%,50.0%,25.0%,12.5%,37.5%,37.5%,37.5%,25.0%,37.5%
Matt Shaw RHB,—,N/A,15,9,4.40,1,1,0.250,0.333,0.875,0.625,0.493,-,28.6%,22.2%,16.7%,86.5,334.8,1,1,-,-,16.7%,50.0%,16.7%,71.0,14.3%,21.4%,14.3%,100.0%,16.7%,100.0%,16.7%,66.7%,50.0%,50.0%,-,0.0%
Carson Kelly RHB,—,N/A,25,8,4.20,1,2,0.500,0.500,1.000,0.500,0.644,-,5.9%,12.5%,3.1%,101.0,273.5,2,1,14.3%,14.3%,14.3%,100.0%,71.4%,71.5,6.2%,43.8%,25.0%,94.1%,42.9%,33.3%,42.9%,14.3%,14.3%,57.1%,28.6%,45.5%
Miguel Amaya RHB,—,N/A,6,11,3.00,0,0,0.250,0.455,0.375,0.125,0.380,18.2%,14.3%,27.3%,4.8%,91.2,284.5,1,1,-,-,40.0%,40.0%,40.0%,70.3,8.3%,33.3%,16.7%,92.3%,20.0%,0.0%,40.0%,40.0%,60.0%,20.0%,20.0%,16.7%
Michael Busch LHB,—,N/A,29,9,4.80,0,0,0.167,0.444,0.167,-,0.323,22.2%,0.0%,-,-,82.1,297.8,1,1,16.7%,-,16.7%,33.3%,50.0%,66.3,-,42.9%,28.6%,87.5%,33.3%,0.0%,16.7%,50.0%,33.3%,33.3%,33.3%,20.0%
Nico Hoerner RHB,—,N/A,14,8,4.80,0,0,0.375,0.375,0.375,-,0.334,-,0.0%,-,-,90.0,258.2,2,0,-,-,-,25.0%,12.5%,67.7,-,29.2%,-,96.0%,25.0%,0.0%,25.0%,50.0%,12.5%,62.5%,25.0%,27.3%
Alex Bregman RHB,—,N/A,21,7,4.80,0,0,0.500,0.571,0.500,-,0.474,14.3%,0.0%,-,-,87.7,234.2,1,0,-,-,-,66.7%,66.7%,69.1,-,36.4%,18.2%,78.6%,33.3%,0.0%,50.0%,16.7%,-,33.3%,66.7%,45.5%
Michael Conforto LHB,—,N/A,-,2,2.20,0,0,1.000,1.000,1.000,-,0.770,50.0%,50.0%,-,16.7%,105.9,178.5,0,0,-,-,-,100.0%,100.0%,75.4,50.0%,50.0%,50.0%,100.0%,-,-,100.0%,-,-,100.0%,-,50.0%
Pedro Ramirez SHB,—,N/A,-,1,1.80,0,0,-,-,-,-,-,-,0.0%,-,-,92.7,-,0,0,-,-,-,-,-,71.5,-,33.3%,-,100.0%,-,-,-,100.0%,-,100.0%,-,50.0%
