Matchup,PHI @ TOR
Pitcher,Cristopher Sanchez
Pitcher Team,PHI
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,86.1,348,0.234,0.257,0.310,0.076,1.09,3,0.31,4.9%,33.4%,29.3%,29.4%,16.8%,10.63,68.5%,6.0%,8.3%,44.3%,17.1%,7.7%,12.7%
vsLHB,24.0,85,0.145,0.158,0.193,0.048,0.58,1,0.38,2.4%,32.9%,37.6%,42.1%,18.9%,12.00,81.2%,7.9%,3.9%,41.2%,19.6%,10.0%,9.8%
vsRHB,61.2,263,0.264,0.290,0.350,0.085,1.30,2,0.29,5.7%,33.6%,26.6%,25.8%,16.3%,10.22,64.4%,5.5%,9.6%,45.2%,16.4%,6.9%,13.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kazuma Okamoto RHB,,+720,21,14,4.20,1,2,0.286,0.286,0.571,0.286,0.368,-,31.6%,35.7%,15.8%,87.4,329.8,2,2,22.2%,-,22.2%,44.4%,33.3%,73.2,41.2%,29.4%,23.5%,89.5%,33.3%,33.3%,11.1%,55.6%,33.3%,55.6%,11.1%,30.0%
Ernie Clement RHB,,+1320,31,14,4.20,1,2,0.286,0.286,0.571,0.286,0.368,-,9.5%,7.1%,6.1%,87.7,280.1,3,2,15.4%,7.7%,30.8%,38.5%,46.2%,68.4,-,50.0%,15.0%,95.2%,30.8%,25.0%,30.8%,38.5%,53.8%,38.5%,7.7%,54.5%
Vladimir Guerrero Jr. RHB,,+710,24,14,4.20,0,0,0.333,0.429,0.333,-,0.347,14.3%,18.2%,7.1%,8.5%,85.3,218.4,0,0,-,-,9.1%,27.3%,9.1%,75.7,66.7%,28.6%,14.3%,95.5%,18.2%,0.0%,18.2%,54.5%,27.3%,27.3%,45.5%,37.5%
Daulton Varsho LHB,,+950,12,13,2.60,0,0,0.333,0.385,0.500,0.167,0.382,7.7%,26.1%,15.4%,11.8%,79.4,168.0,0,0,-,-,20.0%,40.0%,30.0%,72.0,20.0%,25.0%,5.0%,87.0%,10.0%,0.0%,40.0%,40.0%,30.0%,50.0%,20.0%,36.4%
George Springer RHB,,+760,5,11,4.20,0,0,0.182,0.182,0.182,-,0.162,-,32.0%,18.2%,17.0%,87.4,263.2,3,2,-,-,33.3%,11.1%,55.6%,69.7,14.3%,28.6%,-,87.5%,22.2%,0.0%,33.3%,22.2%,44.4%,55.6%,-,22.2%
Tyler Heineman SHB,,+1560,4,9,3.60,0,0,-,-,-,-,-,-,26.3%,22.2%,12.8%,85.6,326.5,2,0,-,-,28.6%,-,14.3%,66.3,-,33.3%,-,94.7%,28.6%,0.0%,-,71.4%,57.1%,42.9%,-,30.0%
Andres Gimenez LHB,—,N/A,4,9,3.40,0,0,0.111,0.111,0.111,-,0.099,-,8.3%,-,4.2%,79.2,255.5,0,0,-,-,-,25.0%,12.5%,66.5,9.1%,36.4%,9.1%,91.7%,12.5%,0.0%,12.5%,62.5%,37.5%,25.0%,37.5%,22.2%
Jesus Sanchez LHB,—,N/A,-,9,3.40,0,0,0.111,0.111,0.111,-,0.099,-,31.2%,11.1%,18.5%,87.8,236.8,1,0,-,-,25.0%,50.0%,25.0%,72.2,38.5%,38.5%,23.1%,81.2%,12.5%,0.0%,12.5%,75.0%,50.0%,25.0%,25.0%,54.5%
Myles Straw RHB,,+2200,9,8,2.80,0,0,-,-,-,-,-,-,30.8%,50.0%,10.3%,87.3,261.0,1,0,-,-,-,25.0%,25.0%,68.0,-,27.3%,-,91.7%,25.0%,0.0%,25.0%,50.0%,50.0%,50.0%,-,12.5%
Yohendrick Pinango LHB,,+1400,1,7,3.60,0,0,0.143,0.143,0.286,0.143,0.181,-,37.5%,57.1%,16.7%,94.9,255.7,0,0,-,-,33.3%,66.7%,66.7%,74.8,38.5%,7.7%,7.7%,86.7%,-,-,66.7%,33.3%,66.7%,-,33.3%,37.5%
Nathan Lukes LHB,,+1800,-,7,4.00,0,0,0.200,0.429,0.200,-,0.333,-,10.0%,-,5.9%,77.8,226.9,0,0,-,-,-,-,40.0%,66.6,12.5%,37.5%,-,80.0%,20.0%,0.0%,-,80.0%,40.0%,20.0%,40.0%,50.0%
Brandon Valenzuela SHB,,+800,29,6,3.60,0,0,0.400,0.500,0.400,-,0.405,16.7%,14.3%,16.7%,6.2%,101.5,314.0,2,1,25.0%,-,-,100.0%,75.0%,72.2,15.4%,30.8%,30.8%,92.9%,25.0%,0.0%,50.0%,25.0%,-,75.0%,25.0%,0.0%
Charles McAdoo RHB,—,N/A,-,3,3.67,0,0,0.333,0.333,0.333,-,0.297,-,33.3%,33.3%,11.1%,91.9,-,0,0,-,-,-,50.0%,-,72.9,-,50.0%,50.0%,66.7%,-,-,-,100.0%,-,100.0%,-,0.0%
