Split,Season
Range,L10
Dates,="8/15/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
4:05 PM,Michael Lorenzen,@,46.2,223,5.48,0.325,0.392,1.82,0.191,0.515,7,1.35,100,14.7%,11.7%,10.7%,6.4%,5.01,22,9.9%,61.4%,8.8%,173,48.0%,17,9.8%,26.6%,13.0%,18.5%
2:20 PM,Michael McGreevy,@,52.2,228,4.32,0.292,0.351,1.44,0.191,0.483,7,1.20,101,17.2%,15.8%,13.7%,7.8%,6.15,15,6.6%,59.2%,7.6%,177,46.9%,19,10.7%,28.8%,11.8%,16.9%
7:10 PM,Joey Cantillo,vs,47.2,210,2.79,0.266,0.323,1.47,0.133,0.399,4,0.76,75,36.9%,31.0%,29.8%,16.4%,12.27,20,9.5%,59.7%,7.6%,124,41.9%,9,7.3%,21.0%,15.4%,17.7%
4:10 PM,Brad Lord,@,21.1,97,4.69,0.265,0.342,1.55,0.145,0.410,3,1.27,34,17.0%,22.7%,13.9%,8.4%,9.28,11,11.3%,73.2%,9.4%,62,37.1%,5,8.1%,19.4%,25.0%,11.3%
7:10 PM,Emerson Hancock,@,50.2,219,3.77,0.265,0.307,1.34,0.120,0.385,5,0.89,77,22.9%,18.7%,17.0%,11.6%,7.28,15,6.8%,62.6%,8.1%,161,39.1%,10,6.2%,32.3%,9.6%,16.8%
7:10 PM,Connor Prielipp,vs,52.2,232,3.94,0.264,0.331,1.42,0.159,0.423,7,1.20,88,23.7%,25.0%,20.5%,11.5%,9.91,20,8.6%,64.4%,8.2%,151,43.7%,11,7.3%,23.8%,19.4%,16.6%
7:15 PM,Justin Wrobleski,vs,58.0,242,4.93,0.256,0.329,1.22,0.216,0.471,13,2.02,107,21.4%,22.3%,19.9%,11.1%,8.38,13,5.4%,67.8%,10.1%,173,45.1%,19,11.0%,30.6%,20.8%,14.5%
4:10 PM,Sean Manaea,vs,55.0,240,4.45,0.255,0.341,1.31,0.198,0.453,8,1.31,96,22.1%,22.5%,18.5%,11.5%,8.84,18,7.5%,59.9%,8.4%,159,42.8%,15,9.4%,32.7%,15.4%,23.9%
7:15 PM,Eduardo Rodriguez,@,62.1,254,3.55,0.255,0.295,1.22,0.126,0.381,5,0.72,91,22.7%,16.1%,14.0%,11.6%,5.92,15,5.9%,63.9%,5.4%,198,35.4%,17,8.6%,28.3%,8.9%,14.1%
9:38 PM,Randy Dobnak,@,35.0,153,3.96,0.248,0.291,1.37,0.088,0.336,2,0.51,46,17.2%,12.4%,10.7%,7.8%,4.89,14,9.2%,59.4%,5.4%,120,41.7%,5,4.2%,20.0%,8.3%,18.3%
1:10 PM,Anthony Kay,@,50.1,218,4.25,0.240,0.310,1.23,0.130,0.370,5,0.89,71,25.2%,18.8%,17.4%,12.3%,7.33,16,7.3%,57.5%,7.0%,152,37.5%,12,7.9%,23.0%,11.4%,17.8%
