Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Christian Walker,RHB,HOU,Robbie Ray,L,28.8,26.2,12.9,42.1,26.4
Manny Machado,RHB,SD,Ronel Blanco,R,40.1,26.2,10.7,39.2,26.2
Trea Turner,RHB,PHI,Jose Soriano,R,36.1,24.1,24.5,27.3,26.2
Bryce Harper,LHB,PHI,Jose Soriano,R,34.2,25.2,25.2,25.2,26.1
Francisco Alvarez,RHB,NYM,Carmen Mlodzinski,R,32.3,24.2,20.2,33.3,26.1
Cal Raleigh,SHB,SEA,Drew Rasmussen,R,29.7,20.2,20.2,39.9,26.1
Zach Neto,RHB,LAA,Tyler Phillips,R,34.1,24.6,23.1,27.9,25.9
Max Kepler,LHB,ARI,Roki Sasaki,R,26.5,31.2,9.1,37.8,25.8
Mike Trout,RHB,LAA,Tyler Phillips,R,35.6,25.9,20.8,27.9,25.8
Elly De La Cruz,SHB,CIN,Cade Cavalli,R,31.7,26.9,25.6,21.9,25.7
