Matchup,PHI @ TOR
Pitcher,Jesus Luzardo
Pitcher Team,PHI
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,73.0,313,0.269,0.325,0.413,0.145,1.34,8,0.99,7.0%,30.7%,25.6%,20.9%,14.3%,9.86,58.5%,6.5%,6.8%,29.6%,20.9%,18.6%,14.6%
vsLHB,17.2,70,0.212,0.230,0.273,0.061,0.91,1,0.51,2.9%,29.8%,24.3%,23.9%,14.4%,8.66,65.7%,7.8%,4.0%,28.0%,10.0%,20.0%,6.0%
vsRHB,54.0,243,0.286,0.352,0.456,0.171,1.52,7,1.17,8.2%,31.0%,25.9%,20.3%,14.3%,10.50,56.4%,6.2%,7.7%,30.1%,24.4%,18.4%,17.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kazuma Okamoto RHB,,+490,9,7,3.80,2,2,0.286,0.286,1.143,0.857,0.600,-,33.3%,28.6%,15.4%,90.5,395.1,2,2,40.0%,20.0%,20.0%,40.0%,20.0%,72.3,37.5%,25.0%,12.5%,88.9%,40.0%,100.0%,-,60.0%,20.0%,60.0%,20.0%,27.3%
George Springer RHB,,+502,8,17,4.20,1,1,0.286,0.412,0.571,0.286,0.417,17.6%,31.0%,23.5%,15.9%,87.0,270.5,4,2,10.0%,-,10.0%,40.0%,50.0%,70.9,13.5%,13.5%,2.7%,94.9%,30.0%,33.3%,50.0%,20.0%,10.0%,60.0%,30.0%,25.0%
Charles McAdoo RHB,,+820,-,6,3.50,1,1,0.333,0.333,0.833,0.500,0.498,-,23.1%,16.7%,15.0%,87.6,271.2,1,1,-,-,-,40.0%,20.0%,71.8,16.7%,16.7%,8.3%,92.3%,20.0%,100.0%,-,60.0%,20.0%,40.0%,40.0%,50.0%
Vladimir Guerrero Jr. RHB,,+590,19,16,4.00,0,1,0.214,0.250,0.286,0.071,0.231,6.2%,28.1%,18.8%,13.0%,81.3,263.5,2,0,-,-,-,16.7%,33.3%,75.7,60.7%,17.9%,7.1%,87.5%,33.3%,0.0%,8.3%,50.0%,16.7%,25.0%,58.3%,38.1%
Brandon Valenzuela SHB,,+720,32,13,3.40,0,0,0.100,0.231,0.200,0.100,0.198,15.4%,27.8%,7.7%,11.9%,87.6,295.7,3,2,-,-,20.0%,20.0%,60.0%,73.4,29.4%,35.3%,5.9%,100.0%,30.0%,0.0%,20.0%,40.0%,50.0%,10.0%,40.0%,20.0%
Yohendrick Pinango LHB,,+1000,5,12,3.60,0,1,0.083,0.083,0.167,0.083,0.106,-,30.4%,41.7%,15.6%,98.2,296.9,3,2,14.3%,-,-,57.1%,42.9%,74.1,31.6%,26.3%,15.8%,86.4%,14.3%,0.0%,57.1%,28.6%,28.6%,28.6%,42.9%,18.2%
Tyler Heineman SHB,—,N/A,4,12,3.40,0,0,0.167,0.167,0.167,-,0.148,-,20.0%,25.0%,11.6%,83.0,220.4,1,0,-,-,44.4%,11.1%,22.2%,64.3,-,30.0%,-,80.0%,33.3%,0.0%,11.1%,44.4%,77.8%,11.1%,11.1%,46.2%
Ernie Clement RHB,,+1180,33,12,4.00,0,1,0.167,0.167,0.333,0.167,0.209,-,24.0%,16.7%,16.2%,85.1,241.4,2,1,-,-,30.0%,20.0%,30.0%,68.5,-,26.1%,4.3%,92.0%,30.0%,0.0%,20.0%,40.0%,50.0%,30.0%,20.0%,66.7%
Jesus Sanchez LHB,—,N/A,-,11,3.40,0,0,0.182,0.182,0.273,0.091,0.196,-,7.7%,18.2%,3.8%,80.7,274.1,2,1,-,-,37.5%,25.0%,25.0%,73.9,60.0%,30.0%,20.0%,83.3%,12.5%,0.0%,25.0%,62.5%,50.0%,25.0%,25.0%,33.3%
Daulton Varsho LHB,,+890,12,9,2.60,0,1,0.444,0.444,0.778,0.333,0.519,-,9.1%,22.2%,4.4%,86.6,198.6,1,1,14.3%,-,28.6%,42.9%,57.1%,72.9,15.8%,21.1%,10.5%,86.4%,28.6%,0.0%,42.9%,14.3%,28.6%,42.9%,28.6%,25.0%
Myles Straw RHB,,+1800,16,8,3.20,0,0,0.143,0.250,0.143,-,0.192,12.5%,10.0%,12.5%,3.2%,79.1,282.3,1,1,-,-,-,50.0%,16.7%,66.9,-,44.4%,11.1%,100.0%,16.7%,0.0%,16.7%,50.0%,33.3%,50.0%,16.7%,16.7%
Nathan Lukes LHB,,+1080,1,7,3.60,0,0,-,0.429,-,-,0.298,14.3%,15.4%,14.3%,6.1%,90.4,-,0,0,-,-,-,-,33.3%,64.0,-,33.3%,-,69.2%,-,-,-,100.0%,33.3%,66.7%,-,16.7%
Andres Gimenez LHB,,+630,3,7,3.60,0,0,0.167,0.286,0.333,0.167,0.284,-,13.3%,-,6.5%,87.7,-,0,0,-,-,-,40.0%,20.0%,66.2,-,28.6%,7.1%,93.3%,-,-,-,100.0%,40.0%,40.0%,20.0%,11.1%
