Matchup,TEX @ ATH
Pitcher,J.T. Ginn
Pitcher Team,ATH
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,121.1,508,0.212,0.287,0.336,0.124,1.21,13,0.96,10.4%,27.4%,21.1%,21.9%,12.5%,7.94,55.3%,6.2%,5.6%,34.4%,23.8%,13.6%,15.9%
vsLHB,67.1,307,0.236,0.323,0.375,0.139,1.54,9,1.20,14.0%,27.8%,18.9%,20.2%,12.4%,7.75,51.1%,5.5%,5.9%,35.6%,25.2%,15.7%,19.8%
vsRHB,53.2,201,0.179,0.231,0.283,0.103,0.80,4,0.67,5.0%,26.9%,24.4%,24.4%,12.6%,8.22,61.6%,7.2%,5.1%,32.6%,21.7%,10.0%,10.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Joc Pederson LHB,,+320,26,2.60,10,2,2,101.4,332.5,4,3,20.0%,10.0%,30.0%,90.0%,20.0%,73.9,40.0%,45.0%,45.0%,95.2%,60.0%,60.0%,33.3%,-,40.0%,50.0%,30.0%,20.0%,44.4%
Corey Seager LHB,,+350,25,4.00,10,1,1,90.4,289.6,3,2,20.0%,10.0%,10.0%,40.0%,40.0%,72.8,26.7%,33.3%,6.7%,75.0%,60.0%,30.0%,33.3%,30.0%,40.0%,30.0%,50.0%,20.0%,100.0%
Justin Foscue RHB,—,N/A,22,2.40,10,1,2,85.7,239.5,2,1,10.0%,-,10.0%,30.0%,10.0%,69.8,-,35.7%,21.4%,82.4%,30.0%,30.0%,33.3%,-,50.0%,40.0%,30.0%,30.0%,25.0%
Wyatt Langford RHB,,+420,19,4.00,10,1,1,91.3,270.9,3,0,10.0%,10.0%,20.0%,50.0%,40.0%,72.3,33.3%,66.7%,25.0%,100.0%,50.0%,20.0%,50.0%,30.0%,50.0%,70.0%,-,30.0%,22.2%
Elias Diaz RHB,,+830,15,3.00,10,0,1,90.0,300.8,4,3,10.0%,-,-,40.0%,10.0%,75.4,64.3%,35.7%,21.4%,100.0%,70.0%,60.0%,0.0%,10.0%,30.0%,10.0%,60.0%,30.0%,33.3%
Brandon Nimmo LHB,,+481,14,4.20,10,0,0,90.0,221.0,1,0,-,-,20.0%,20.0%,10.0%,73.0,30.0%,25.0%,10.0%,83.3%,30.0%,20.0%,0.0%,10.0%,60.0%,60.0%,40.0%,-,50.0%
Austin Wynns RHB,—,N/A,5,2.40,10,0,0,86.8,197.5,0,0,-,-,10.0%,20.0%,20.0%,69.7,14.3%,50.0%,14.3%,93.3%,40.0%,20.0%,0.0%,20.0%,60.0%,30.0%,40.0%,30.0%,0.0%
Jake Burger RHB,,+440,20,4.20,10,0,0,79.4,260.6,3,0,-,-,10.0%,30.0%,20.0%,77.3,85.7%,28.6%,14.3%,100.0%,30.0%,30.0%,0.0%,-,50.0%,20.0%,60.0%,20.0%,37.5%
Nicky Lopez LHB,,+1500,13,2.40,10,0,0,74.2,263.8,3,0,-,-,-,20.0%,30.0%,66.7,-,13.3%,-,88.2%,50.0%,20.0%,0.0%,30.0%,40.0%,30.0%,40.0%,30.0%,50.0%
Jarred Kelenic LHB,—,N/A,6,2.40,10,0,1,82.8,317.8,4,2,20.0%,-,10.0%,30.0%,40.0%,72.6,15.0%,25.0%,10.0%,90.9%,50.0%,40.0%,0.0%,10.0%,50.0%,50.0%,10.0%,40.0%,30.0%
Ezequiel Duran RHB,,+900,17,4.20,10,0,1,91.3,267.6,2,2,10.0%,-,30.0%,50.0%,20.0%,75.6,61.5%,53.8%,38.5%,92.9%,40.0%,20.0%,0.0%,20.0%,60.0%,80.0%,20.0%,-,42.9%
Evan Carter LHB,,+810,20,3.20,10,0,1,90.1,239.6,2,0,-,-,20.0%,20.0%,20.0%,70.3,9.1%,45.5%,18.2%,100.0%,70.0%,50.0%,0.0%,20.0%,20.0%,40.0%,30.0%,30.0%,25.0%
Cody Freeman RHB,—,N/A,1,2.00,2,0,0,74.3,-,0,0,-,-,-,-,-,65.3,-,33.3%,-,100.0%,-,-,-,-,100.0%,50.0%,50.0%,-,0.0%
