Matchup,PHI @ BAL
Pitcher,Brian Keller
Pitcher Team,PHI
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,3.0,11,0.182,0.262,0.455,0.273,0.67,1,3.00,-,16.0%,27.3%,17.6%,10.3%,9.00,81.8%,10.3%,25.0%,37.5%,37.5%,33.3%,12.5%
vsLHB,2.1,8,0.125,0.251,0.500,0.375,0.43,1,3.86,-,16.7%,25.0%,15.4%,11.1%,7.71,75.0%,11.1%,33.3%,33.3%,50.0%,33.3%,16.7%
vsRHB,0.2,3,0.333,0.293,0.333,-,1.50,0,-,-,14.3%,33.3%,25.0%,8.3%,13.50,100.0%,8.3%,-,50.0%,-,-,-

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Leody Taveras SHB,—,N/A,26,4.40,10,1,1,79.7,254.3,2,2,10.0%,10.0%,10.0%,50.0%,30.0%,73.7,15.4%,46.2%,15.4%,92.9%,40.0%,20.0%,50.0%,20.0%,30.0%,30.0%,40.0%,30.0%,44.4%
Jake Rogers,—,-,22,2.80,10,1,1,83.7,271.2,1,1,10.0%,10.0%,30.0%,30.0%,10.0%,70.0,-,60.0%,20.0%,90.9%,30.0%,30.0%,33.3%,-,50.0%,70.0%,20.0%,10.0%,50.0%
Coby Mayo RHB,—,N/A,32,2.80,10,1,1,94.1,244.9,2,1,-,-,40.0%,30.0%,60.0%,76.2,72.7%,45.5%,18.2%,84.6%,60.0%,30.0%,33.3%,30.0%,30.0%,60.0%,20.0%,20.0%,57.1%
Dylan Beavers LHB,—,N/A,24,3.80,10,0,0,94.8,294.1,4,3,10.0%,-,10.0%,60.0%,40.0%,74.6,50.0%,41.7%,16.7%,92.3%,60.0%,40.0%,0.0%,20.0%,30.0%,30.0%,30.0%,40.0%,50.0%
Tyler O'Neill RHB,—,N/A,26,2.40,10,0,0,92.5,281.6,2,0,10.0%,-,20.0%,40.0%,40.0%,73.8,27.3%,63.6%,27.3%,100.0%,50.0%,10.0%,0.0%,40.0%,50.0%,60.0%,30.0%,10.0%,0.0%
Taylor Ward RHB,—,N/A,22,4.60,10,0,0,86.0,158.7,0,0,-,-,50.0%,40.0%,40.0%,67.7,-,58.3%,16.7%,100.0%,50.0%,10.0%,0.0%,40.0%,20.0%,70.0%,-,30.0%,16.7%
Pete Alonso RHB,—,N/A,21,4.60,10,0,0,92.5,152.5,0,0,-,-,10.0%,30.0%,10.0%,73.8,47.1%,35.3%,17.6%,94.4%,30.0%,10.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,55.6%
Jeremiah Jackson RHB,—,N/A,20,2.60,10,0,0,89.3,238.2,0,0,-,-,-,40.0%,30.0%,72.6,33.3%,77.8%,33.3%,90.0%,30.0%,10.0%,0.0%,20.0%,60.0%,30.0%,50.0%,20.0%,50.0%
Colton Cowser LHB,—,N/A,41,1.60,10,0,1,93.7,291.7,3,3,10.0%,-,30.0%,70.0%,20.0%,76.4,57.1%,42.9%,28.6%,100.0%,70.0%,50.0%,0.0%,20.0%,30.0%,50.0%,30.0%,20.0%,33.3%
Gunnar Henderson LHB,—,N/A,36,4.80,10,0,1,96.2,309.5,4,2,10.0%,-,20.0%,60.0%,30.0%,75.6,53.8%,61.5%,38.5%,86.7%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,0.0%
Jackson Holliday LHB,—,N/A,24,4.00,10,0,0,88.6,213.5,1,0,-,-,-,40.0%,30.0%,70.8,-,40.0%,20.0%,88.2%,30.0%,-,-,30.0%,60.0%,20.0%,40.0%,40.0%,50.0%
Chadwick Tromp RHB,—,N/A,8,2.60,8,0,0,81.1,266.2,1,1,-,-,12.5%,12.5%,12.5%,70.9,15.4%,38.5%,7.7%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,62.5%,25.0%,12.5%,50.0%
Yohel Pozo RHB,—,N/A,28,2.00,6,0,0,88.4,173.5,0,0,-,-,16.7%,16.7%,33.3%,68.0,-,66.7%,16.7%,85.7%,33.3%,-,-,33.3%,66.7%,16.7%,83.3%,-,33.3%
Christian Encarnacion-Strand RHB,—,N/A,22,4.80,6,0,0,87.1,220.0,1,0,-,-,16.7%,33.3%,66.7%,73.1,33.3%,66.7%,33.3%,75.0%,50.0%,-,-,50.0%,33.3%,16.7%,66.7%,16.7%,25.0%
