Matchup,NYM @ SD
Pitcher,Michael King
Pitcher Team,SD
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,68.0,272,0.203,0.278,0.312,0.110,1.13,6,0.79,10.7%,28.3%,23.5%,20.5%,12.7%,8.47,58.2%,6.2%,9.8%,33.5%,22.5%,12.8%,13.3%
vsLHB,43.0,168,0.193,0.261,0.307,0.113,1.02,4,0.84,8.9%,26.3%,22.6%,20.2%,11.8%,7.95,54.1%,5.3%,12.5%,33.9%,25.0%,14.3%,15.2%
vsRHB,24.0,104,0.218,0.306,0.322,0.103,1.38,2,0.75,13.5%,31.5%,25.0%,21.0%,14.1%,9.75,64.8%,7.8%,4.9%,32.8%,18.0%,9.1%,9.8%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Marcus Semien RHB,+920,24,3.80,2,2,0.227,0.292,0.500,0.273,0.340,8.3%,14.0%,12.5%,7.7%,88.3,15.8%,10.5%,26.3%,47.4%,47.4%,69.2,2.4%,34.1%,9.8%,95.3%,21.1%,50.0%,26.3%,42.1%,47.4%,31.6%,21.1%,56.5%
Juan Soto LHB,+340,21,4.20,2,2,0.211,0.286,0.526,0.316,0.347,9.5%,14.3%,9.5%,5.1%,93.6,17.6%,11.8%,11.8%,35.3%,29.4%,71.8,22.7%,50.0%,18.2%,91.7%,35.3%,33.3%,11.8%,47.1%,52.9%,41.2%,5.9%,18.2%
Carson Benge LHB,+760,29,4.40,1,1,0.231,0.310,0.423,0.192,0.319,10.3%,32.5%,34.5%,11.3%,90.8,6.2%,-,12.5%,50.0%,37.5%,70.5,9.4%,31.2%,12.5%,84.2%,31.2%,20.0%,25.0%,43.8%,31.2%,43.8%,25.0%,14.3%
Mark Vientos RHB,+540,19,3.40,1,2,0.111,0.158,0.333,0.222,0.215,-,28.9%,5.3%,18.0%,87.3,11.8%,11.8%,35.3%,41.2%,29.4%,73.2,34.4%,28.1%,12.5%,84.2%,29.4%,20.0%,17.6%,35.3%,58.8%,29.4%,11.8%,57.1%
MJ Melendez LHB,+337,13,2.20,1,1,0.250,0.308,0.583,0.333,0.383,-,18.5%,23.1%,8.8%,95.6,-,-,55.6%,55.6%,22.2%,74.1,33.3%,29.2%,20.8%,92.3%,66.7%,16.7%,22.2%,11.1%,55.6%,33.3%,11.1%,50.0%
Jared Young LHB,+570,11,4.20,1,1,0.375,0.545,0.750,0.375,0.530,27.3%,25.0%,18.2%,10.8%,101.0,16.7%,-,16.7%,83.3%,50.0%,73.2,27.6%,17.2%,6.9%,93.5%,16.7%,100.0%,33.3%,50.0%,50.0%,50.0%,-,12.5%
A.J. Ewing LHB,+980,23,4.00,0,0,0.391,0.391,0.435,0.043,0.365,-,19.1%,30.4%,9.2%,91.2,6.2%,-,25.0%,56.2%,50.0%,69.9,7.1%,28.6%,11.9%,91.3%,18.8%,0.0%,37.5%,43.8%,31.2%,31.2%,37.5%,28.0%
Luis Torrens RHB,+1040,23,3.60,0,1,0.227,0.261,0.273,0.045,0.238,4.3%,20.5%,21.7%,9.1%,87.7,-,-,11.8%,23.5%,35.3%,70.6,2.7%,29.7%,8.1%,94.9%,23.5%,0.0%,29.4%,35.3%,29.4%,41.2%,23.5%,28.0%
Brett Baty LHB,+820,23,4.00,0,0,0.143,0.217,0.143,-,0.173,8.7%,32.7%,47.8%,17.2%,83.0,-,-,-,10.0%,30.0%,75.0,52.1%,8.3%,2.1%,94.1%,40.0%,0.0%,20.0%,20.0%,20.0%,40.0%,40.0%,50.0%
Bo Bichette RHB,+790,21,4.20,0,0,0.368,0.429,0.368,-,0.358,9.5%,13.6%,14.3%,7.5%,90.8,6.2%,-,6.2%,43.8%,43.8%,69.6,13.9%,27.8%,11.1%,83.7%,37.5%,0.0%,31.2%,31.2%,18.8%,37.5%,43.8%,23.8%
Hayden Senger RHB,N/A,8,2.20,0,0,-,-,-,-,-,-,50.0%,50.0%,33.3%,55.4,-,-,-,-,-,71.2,21.4%,-,-,87.5%,-,-,-,50.0%,25.0%,25.0%,50.0%,50.0%
Vidal Brujan SHB,N/A,6,2.50,0,0,0.200,0.333,0.200,-,0.256,16.7%,28.6%,-,14.3%,53.4,-,-,-,-,-,64.7,-,20.0%,-,71.4%,-,-,-,20.0%,20.0%,40.0%,40.0%,50.0%
