Matchup,CLE @ LAA
Pitcher,Gavin Williams
Pitcher Team,CLE
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,154.2,621,0.211,0.286,0.384,0.174,1.09,25,1.45,7.7%,31.5%,32.2%,24.1%,15.6%,11.64,63.5%,8.6%,11.7%,46.9%,25.5%,24.5%,16.3%
vsLHB,96.0,381,0.190,0.263,0.352,0.162,0.98,13,1.22,7.1%,30.1%,33.1%,25.6%,15.3%,11.81,63.9%,9.3%,11.5%,42.9%,28.8%,18.5%,18.1%
vsRHB,57.0,240,0.243,0.323,0.436,0.193,1.30,12,1.89,8.8%,33.8%,30.8%,22.0%,16.0%,11.68,62.9%,7.5%,11.9%,53.1%,20.3%,37.9%,13.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jose Siri RHB,,+548,13,3.20,10,1,2,94.5,331.5,4,3,30.0%,10.0%,10.0%,60.0%,30.0%,75.1,56.2%,37.5%,25.0%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,40.0%,60.0%,-,28.6%
Josh Lowe LHB,,+750,18,3.20,10,1,2,92.1,305.4,4,1,-,-,10.0%,50.0%,20.0%,73.4,40.0%,53.3%,13.3%,93.8%,50.0%,40.0%,25.0%,10.0%,50.0%,30.0%,30.0%,40.0%,33.3%
Zach Neto RHB,,+506,22,4.80,10,1,1,92.3,224.7,3,1,10.0%,10.0%,60.0%,50.0%,70.0%,71.7,15.4%,46.2%,23.1%,100.0%,70.0%,20.0%,50.0%,50.0%,10.0%,60.0%,10.0%,30.0%,50.0%
Travis d'Arnaud RHB,—,N/A,12,2.40,10,0,0,92.4,188.8,1,0,-,-,20.0%,50.0%,20.0%,69.5,13.3%,60.0%,13.3%,83.3%,20.0%,10.0%,0.0%,10.0%,60.0%,30.0%,40.0%,30.0%,37.5%
Mike Trout RHB,,+456,23,4.40,10,0,0,82.7,257.2,3,0,-,-,20.0%,20.0%,30.0%,74.6,29.4%,17.6%,5.9%,73.9%,70.0%,40.0%,0.0%,30.0%,20.0%,30.0%,20.0%,50.0%,30.0%
Denzer Guzman RHB,,+600,21,2.80,10,0,0,87.1,331.6,3,1,10.0%,-,10.0%,50.0%,30.0%,74.6,60.0%,40.0%,13.3%,93.8%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,20.0%,30.0%,44.4%
Tyler Heineman SHB,,+1420,12,3.00,10,0,0,61.6,228.5,0,0,-,-,30.0%,10.0%,30.0%,68.0,-,50.0%,12.5%,66.7%,30.0%,10.0%,0.0%,20.0%,20.0%,60.0%,20.0%,20.0%,60.0%
Adam Frazier LHB,—,N/A,21,2.80,10,0,1,90.3,285.6,2,1,10.0%,-,20.0%,40.0%,40.0%,65.8,-,43.8%,12.5%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,50.0%,10.0%,22.2%
Oswald Peraza RHB,—,N/A,20,3.00,10,0,0,94.3,221.5,0,0,-,-,-,80.0%,10.0%,73.7,33.3%,66.7%,25.0%,100.0%,30.0%,20.0%,0.0%,10.0%,70.0%,10.0%,60.0%,30.0%,57.1%
Vaughn Grissom RHB,,+880,31,4.40,10,0,0,89.4,185.0,0,0,-,-,20.0%,40.0%,20.0%,70.9,23.5%,35.3%,5.9%,100.0%,30.0%,10.0%,0.0%,20.0%,50.0%,40.0%,40.0%,20.0%,25.0%
Moisés Ballesteros LHB,,+820,16,4.60,10,0,0,93.0,320.7,3,1,-,-,10.0%,30.0%,30.0%,72.2,23.1%,61.5%,23.1%,100.0%,40.0%,30.0%,0.0%,10.0%,60.0%,20.0%,60.0%,20.0%,40.0%
Christian Moore RHB,,+870,6,3.60,3,0,1,93.5,258.0,2,1,66.7%,-,-,66.7%,66.7%,75.7,50.0%,25.0%,25.0%,100.0%,66.6%,33.3%,0.0%,33.3%,-,-,33.3%,66.7%,66.7%
Gustavo Campero SHB,,+830,-,3.67,1,0,0,91.3,343.4,1,0,-,-,-,-,-,70.0,-,100.0%,-,100.0%,100.0%,100.0%,0.0%,-,-,-,100.0%,-,0.0%
