Matchup,TEX @ HOU
Pitcher,Jacob deGrom
Pitcher Team,TEX
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,110.1,446,0.223,0.275,0.380,0.157,1.07,16,1.31,5.4%,33.7%,29.6%,23.5%,17.5%,10.77,63.6%,6.5%,9.0%,45.5%,28.6%,19.3%,21.0%
vsLHB,67.0,269,0.213,0.269,0.379,0.166,1.03,10,1.34,5.6%,33.8%,29.7%,23.7%,16.8%,10.75,60.7%,6.5%,9.2%,48.9%,28.7%,20.0%,21.3%
vsRHB,43.0,177,0.238,0.284,0.381,0.143,1.14,6,1.26,5.1%,33.5%,29.4%,23.2%,18.6%,10.88,68.2%,6.6%,8.6%,40.5%,28.4%,18.2%,20.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jeremy Pena RHB,,+600,17,5.00,10,2,2,93.6,305.5,3,2,10.0%,-,20.0%,50.0%,50.0%,71.6,12.5%,56.2%,18.8%,94.1%,70.0%,20.0%,50.0%,50.0%,30.0%,40.0%,30.0%,30.0%,66.7%
Yainer Diaz RHB,,+810,11,4.40,10,1,1,93.9,287.8,4,2,10.0%,10.0%,20.0%,70.0%,30.0%,72.1,21.4%,50.0%,35.7%,93.3%,60.0%,30.0%,33.3%,30.0%,30.0%,40.0%,30.0%,30.0%,83.3%
Isaac Paredes RHB,,+484,19,4.80,10,1,2,89.1,270.3,4,3,20.0%,10.0%,40.0%,30.0%,60.0%,65.7,-,37.5%,18.8%,88.9%,80.0%,60.0%,16.7%,20.0%,10.0%,40.0%,30.0%,30.0%,0.0%
Taylor Trammell LHB,,+520,26,4.40,10,1,1,88.9,305.8,4,2,20.0%,-,-,40.0%,40.0%,77.7,75.0%,37.5%,25.0%,100.0%,60.0%,40.0%,25.0%,20.0%,40.0%,30.0%,60.0%,10.0%,71.4%
Cam Smith RHB,,+590,21,4.40,10,1,3,93.7,276.1,3,1,10.0%,10.0%,10.0%,50.0%,40.0%,79.1,93.3%,33.3%,26.7%,93.8%,60.0%,40.0%,25.0%,20.0%,30.0%,30.0%,20.0%,50.0%,75.0%
Christian Walker RHB,,+411,25,4.40,10,0,0,87.6,233.8,2,0,-,-,10.0%,20.0%,40.0%,75.5,53.8%,23.1%,-,81.2%,70.0%,30.0%,0.0%,40.0%,10.0%,20.0%,50.0%,30.0%,25.0%
Jose Altuve RHB,,+710,16,4.40,10,0,0,83.6,262.2,1,1,-,-,-,30.0%,20.0%,68.4,-,58.3%,8.3%,92.3%,20.0%,10.0%,0.0%,10.0%,70.0%,30.0%,40.0%,30.0%,57.1%
Christian Vazquez RHB,,+749,13,3.40,10,0,0,74.3,196.9,1,0,-,-,-,20.0%,20.0%,66.5,-,63.6%,-,78.6%,30.0%,20.0%,0.0%,10.0%,40.0%,10.0%,20.0%,70.0%,28.6%
Nick Allen RHB,—,N/A,7,1.80,10,0,0,76.5,198.7,0,0,-,-,20.0%,10.0%,20.0%,68.9,8.3%,16.7%,8.3%,85.7%,60.0%,50.0%,0.0%,10.0%,10.0%,20.0%,30.0%,50.0%,25.0%
LaMonte Wade Jr. LHB,,+870,27,3.40,10,0,0,80.1,223.9,2,1,-,-,20.0%,20.0%,20.0%,71.4,8.3%,33.3%,8.3%,85.7%,30.0%,10.0%,0.0%,20.0%,40.0%,40.0%,30.0%,30.0%,42.9%
Yordan Alvarez LHB,,+264,34,4.80,10,0,0,93.3,236.2,1,0,-,-,10.0%,50.0%,30.0%,76.6,76.9%,38.5%,38.5%,86.7%,40.0%,10.0%,0.0%,30.0%,50.0%,60.0%,30.0%,10.0%,25.0%
Zach Dezenzo RHB,—,N/A,17,2.20,10,0,1,88.5,284.2,3,0,20.0%,10.0%,10.0%,40.0%,30.0%,75.2,52.9%,41.2%,23.5%,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,50.0%,10.0%,40.0%,62.5%
Lucas Spence LHB,—,N/A,9,2.80,6,0,0,95.2,304.8,1,0,-,-,-,50.0%,-,74.0,50.0%,40.0%,20.0%,90.9%,33.3%,33.3%,0.0%,-,66.7%,66.7%,16.7%,16.7%,0.0%
