Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-09-12,Sutter Health Park,SEA @ ATH,9:40,+42%,+16%,+2%,+26%,+0.95,,,+2.25,,,,,,,,,,,,,,,,
2026-09-12,Nationals Park,LAA @ WAS,4:05,+17%,+16%,+2%,+13%,+0.39,,,+1.17,,,,,,,,,,,,,,,,
2026-09-12,Fenway Park,KC @ BOS,4:10,-10%,+26%,+5%,+9%,-0.23,,,+0.75,,,,,,,,,,,,,,,,
2026-09-12,Rogers Centre,BAL @ TOR,3:07,+16%,0%,0%,+5%,+0.35,,,+0.42,,,,,,,,,,,,,,,,
2026-09-12,Wrigley Field,PIT @ CHC,2:20,+21%,-8%,-4%,+4%,+0.47,,,+0.31,,,,,,,,,,,,,,,,
2026-09-12,Oracle Park,SD @ SF,4:05,-14%,+5%,+12%,+3%,-0.31,,,+0.28,,,,,,,,,,,,,,,,
2026-09-12,Chase Field,TEX @ ARI,8:10,-9%,+12%,0%,0%,-0.20,,,+0.04,,,,,,,,,,,,,,,,
2026-09-12,Target Field,CLE @ MIN,4:10,+3%,-5%,0%,-1%,+0.07,,,-0.04,,,,,,,,,,,,,,,,
2026-09-12,Busch Stadium,CHW @ STL,7:15,-4%,-6%,+7%,-2%,-0.08,,,-0.17,,,,,,,,,,,,,,,,
2026-09-12,Truist Park,PHI @ ATL,7:15,0%,0%,-2%,-2%,+0.00,,,-0.18,,,,,,,,,,,,,,,,
2026-09-12,Comerica Park,COL @ DET,1:10,-7%,-1%,+5%,-2%,-0.16,,,-0.18,,,,,,,,,,,,,,,,
2026-09-12,American Family Fld,CIN @ MIL,7:10,+8%,-12%,-7%,-3%,+0.18,,,-0.29,,,,,,,,,,,,,,,,
2026-09-12,LoanDepot Park,LAD @ MIA,4:10,-12%,+2%,-2%,-4%,-0.28,,,-0.39,,,,,,,,,,,,,,,,
2026-09-12,Tropicana Field,HOU @ TB,6:10,-3%,-7%,-8%,-6%,-0.07,,,-0.53,,,,,,,,,,,,,,,,
2026-09-12,Yankee Stadium,NYM @ NYY,1:35,-1%,-16%,-5%,-8%,-0.02,,,-0.69,,,,,,,,,,,,,,,,
