Matchup,SEA @ BAL
Pitcher,Kyle Bradish
Pitcher Team,BAL
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,69.1,301,0.262,0.338,0.426,0.163,1.51,8,1.04,12.0%,25.5%,22.3%,20.1%,11.3%,8.70,53.0%,5.6%,10.2%,36.0%,21.3%,19.0%,11.2%
vsLHB,44.0,191,0.241,0.322,0.398,0.157,1.43,4,0.82,12.0%,25.0%,23.0%,21.2%,11.3%,9.00,53.1%,5.2%,7.3%,35.8%,21.1%,15.4%,11.4%
vsRHB,24.0,110,0.299,0.364,0.474,0.175,1.75,4,1.50,11.8%,26.3%,20.9%,18.4%,11.4%,8.62,52.7%,6.2%,14.9%,36.5%,21.6%,25.0%,10.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Colt Emerson LHB,,+650,20,21,3.80,2,2,0.300,0.333,0.700,0.400,0.437,4.8%,34.9%,33.3%,22.4%,88.6,241.3,3,2,7.7%,7.7%,23.1%,38.5%,30.8%,72.1,22.5%,20.0%,7.5%,95.2%,23.1%,66.7%,23.1%,30.8%,38.5%,23.1%,38.5%,40.0%
Mitch Garver RHB,—,N/A,16,12,3.60,2,2,0.182,0.250,0.727,0.545,0.404,8.3%,42.3%,25.0%,19.3%,96.8,299.6,4,2,12.5%,12.5%,62.5%,75.0%,25.0%,72.7,26.1%,30.4%,17.4%,88.5%,62.5%,40.0%,25.0%,12.5%,62.5%,37.5%,-,41.2%
Cole Young LHB,,+710,12,27,4.60,1,1,0.240,0.259,0.360,0.120,0.269,-,11.6%,11.1%,5.7%,88.0,231.1,2,1,4.3%,4.3%,26.1%,39.1%,30.4%,72.5,29.3%,31.7%,19.5%,97.6%,17.4%,25.0%,13.0%,47.8%,52.2%,39.1%,8.7%,24.1%
Josh Naylor LHB,,+518,21,21,4.60,1,1,0.211,0.286,0.421,0.211,0.310,4.8%,16.7%,9.5%,9.1%,88.5,231.7,4,1,-,-,11.8%,29.4%,23.5%,70.9,14.7%,29.4%,8.8%,94.4%,23.5%,25.0%,17.6%,41.2%,35.3%,17.6%,47.1%,30.4%
Luke Raley LHB,,+422,26,19,3.60,1,2,0.176,0.263,0.412,0.235,0.296,5.3%,36.6%,26.3%,18.5%,91.5,203.4,2,2,16.7%,8.3%,41.7%,50.0%,41.7%,76.5,71.1%,13.2%,13.2%,92.7%,25.0%,33.3%,33.3%,16.7%,58.3%,-,41.7%,42.9%
Randy Arozarena RHB,,+540,15,18,4.40,1,1,0.533,0.611,0.867,0.333,0.621,5.6%,11.1%,5.6%,5.4%,92.7,282.6,3,1,7.1%,-,7.1%,42.9%,50.0%,70.4,6.2%,62.5%,25.0%,88.9%,14.3%,50.0%,28.6%,57.1%,21.4%,42.9%,35.7%,33.3%
Dominic Canzone LHB,,+440,14,13,3.00,1,1,0.417,0.462,0.750,0.333,0.515,7.7%,17.2%,-,10.0%,95.8,278.2,3,1,25.0%,8.3%,16.7%,58.3%,58.3%,74.2,44.8%,27.6%,17.2%,100.0%,16.7%,50.0%,41.7%,41.7%,50.0%,33.3%,16.7%,50.0%
Jhonny Pereda RHB,,+1000,6,17,3.80,0,0,0.188,0.235,0.188,-,0.195,5.9%,27.6%,5.9%,11.3%,87.7,186.8,1,0,-,-,13.3%,33.3%,20.0%,69.9,3.7%,37.0%,7.4%,93.1%,6.7%,0.0%,33.3%,40.0%,33.3%,33.3%,33.3%,26.3%
Julio Rodriguez RHB,,+447,17,16,4.60,0,0,0.154,0.312,0.154,-,0.233,18.8%,24.0%,12.5%,10.7%,86.4,315.2,2,1,9.1%,-,9.1%,45.5%,36.4%,77.9,82.6%,21.7%,13.0%,95.8%,-,-,36.4%,63.6%,18.2%,63.6%,18.2%,18.8%
Patrick Wisdom RHB,,+416,5,10,4.00,0,1,0.100,0.100,0.200,0.100,0.127,-,25.0%,20.0%,14.3%,97.4,290.9,3,3,37.5%,-,12.5%,50.0%,25.0%,76.0,58.3%,50.0%,33.3%,75.0%,37.5%,0.0%,25.0%,25.0%,12.5%,37.5%,50.0%,33.3%
Rob Refsnyder RHB,—,N/A,3,5,2.40,0,0,0.250,0.400,0.250,-,0.308,20.0%,27.3%,20.0%,11.1%,82.0,252.4,1,0,-,-,33.3%,-,33.3%,72.6,27.3%,9.1%,-,100.0%,66.7%,0.0%,33.3%,-,33.3%,66.7%,-,37.5%
Victor Robles RHB,—,N/A,-,5,3.00,0,0,0.400,0.400,0.400,-,0.356,-,14.3%,-,6.2%,75.7,76.8,0,0,-,-,-,-,-,67.4,-,28.6%,-,100.0%,-,-,-,80.0%,60.0%,20.0%,20.0%,33.3%
Miles Mastrobuoni LHB,,+1200,-,1,3.00,0,0,-,-,-,-,-,-,0.0%,-,-,98.8,344.2,1,0,-,-,-,100.0%,100.0%,66.4,-,100.0%,100.0%,100.0%,-,-,100.0%,-,-,100.0%,-,0.0%
