Matchup,COL @ WSH
Pitcher,Gabriel Hughes
Pitcher Team,COL
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,42.2,185,0.259,0.321,0.410,0.151,1.36,4,0.84,8.1%,18.8%,18.9%,15.9%,8.8%,7.38,64.9%,7.0%,4.5%,30.1%,24.8%,12.1%,24.1%
vsLHB,27.0,122,0.266,0.315,0.385,0.119,1.44,2,0.67,8.2%,15.4%,13.9%,11.7%,6.9%,5.67,63.1%,7.5%,3.2%,29.8%,20.2%,10.5%,23.4%
vsRHB,15.0,63,0.246,0.331,0.456,0.211,1.27,2,1.20,7.9%,25.0%,28.6%,24.0%,12.8%,10.80,68.3%,6.0%,7.7%,30.8%,35.9%,14.3%,25.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Andres Chaparro RHB,—,N/A,28,3.60,10,2,2,95.6,259.4,3,3,30.0%,30.0%,30.0%,50.0%,20.0%,74.9,44.4%,33.3%,27.8%,90.0%,60.0%,40.0%,25.0%,20.0%,20.0%,50.0%,30.0%,20.0%,55.6%
Daylen Lile LHB,,+460,29,4.20,10,2,2,83.9,307.6,4,2,20.0%,20.0%,40.0%,20.0%,50.0%,73.8,26.7%,33.3%,13.3%,93.8%,50.0%,30.0%,66.7%,20.0%,40.0%,60.0%,30.0%,10.0%,57.1%
Harry Ford RHB,—,N/A,20,3.20,10,1,1,90.2,324.0,2,1,20.0%,10.0%,20.0%,40.0%,30.0%,70.4,12.5%,50.0%,18.8%,94.1%,30.0%,10.0%,100.0%,20.0%,70.0%,50.0%,40.0%,10.0%,40.0%
Abimelec Ortiz LHB,,+430,31,4.00,10,0,0,90.8,250.5,3,0,-,-,10.0%,30.0%,50.0%,74.3,50.0%,37.5%,6.2%,94.1%,70.0%,30.0%,0.0%,40.0%,20.0%,20.0%,50.0%,30.0%,33.3%
Jorbit Vivas LHB,,+1140,16,3.80,10,0,0,77.1,196.2,1,0,-,-,10.0%,-,20.0%,69.4,8.3%,16.7%,-,100.0%,50.0%,30.0%,0.0%,20.0%,20.0%,20.0%,50.0%,30.0%,71.4%
CJ Abrams LHB,,+340,23,4.40,10,0,0,84.2,213.4,2,1,-,-,10.0%,10.0%,20.0%,72.6,21.4%,28.6%,-,87.5%,40.0%,40.0%,0.0%,-,30.0%,20.0%,30.0%,50.0%,75.0%
Dylan Crews RHB,,+418,27,4.20,10,0,0,97.7,296.6,4,1,10.0%,-,10.0%,70.0%,50.0%,75.0,47.1%,52.9%,41.2%,100.0%,60.0%,10.0%,0.0%,50.0%,40.0%,50.0%,30.0%,20.0%,20.0%
Jose Tena LHB,—,N/A,26,2.80,10,0,0,87.0,285.9,3,1,10.0%,-,-,40.0%,30.0%,73.4,31.8%,27.3%,13.6%,95.7%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,40.0%,30.0%,75.0%
Keibert Ruiz SHB,,+630,7,3.40,10,0,0,93.1,211.1,1,0,-,-,60.0%,50.0%,20.0%,68.4,-,54.5%,27.3%,100.0%,60.0%,20.0%,0.0%,40.0%,30.0%,90.0%,-,10.0%,62.5%
Nasim Nuñez SHB,,+1760,10,3.60,10,0,1,87.8,258.4,3,2,-,-,10.0%,20.0%,40.0%,68.0,6.2%,50.0%,6.2%,88.9%,50.0%,40.0%,0.0%,10.0%,40.0%,50.0%,10.0%,40.0%,33.3%
Brady House RHB,,+519,32,4.00,10,0,2,97.2,362.6,4,3,10.0%,-,-,70.0%,20.0%,73.4,35.7%,64.3%,35.7%,93.3%,40.0%,30.0%,0.0%,10.0%,60.0%,20.0%,40.0%,40.0%,40.0%
Jacob Young RHB,,+1040,16,3.40,10,0,0,81.5,213.4,2,0,-,-,30.0%,10.0%,30.0%,70.4,7.1%,28.6%,7.1%,100.0%,60.0%,20.0%,0.0%,40.0%,30.0%,40.0%,40.0%,20.0%,57.1%
Andrew Pinckney RHB,—,N/A,-,2.00,4,0,0,93.4,306.7,1,1,25.0%,-,-,75.0%,75.0%,75.2,50.0%,50.0%,25.0%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,-,50.0%,50.0%,75.0%
