Matchup,MIL @ ATH
Pitcher,Jeffrey Springs
Pitcher Team,ATH
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.0,295,0.245,0.329,0.468,0.223,1.24,14,1.80,7.1%,22.8%,20.3%,17.3%,10.8%,7.71,61.8%,7.1%,9.4%,35.8%,32.1%,17.6%,19.8%
vsLHB,20.0,81,0.260,0.332,0.519,0.260,1.10,4,1.80,2.5%,22.3%,19.8%,21.3%,10.9%,7.20,62.2%,8.4%,9.5%,38.1%,38.1%,16.7%,15.9%
vsRHB,49.0,214,0.240,0.328,0.448,0.208,1.33,10,1.84,8.9%,23.0%,20.6%,16.2%,10.7%,8.08,61.7%,6.6%,9.4%,34.9%,29.5%,18.2%,21.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jackson Chourio RHB,,+300,21,15,4.40,1,2,0.500,0.533,0.786,0.286,0.565,6.7%,31.0%,40.0%,16.4%,94.6,296.3,3,2,25.0%,-,12.5%,62.5%,62.5%,76.4,67.9%,17.9%,17.9%,96.6%,25.0%,50.0%,50.0%,25.0%,25.0%,37.5%,37.5%,53.8%
William Contreras RHB,,+390,18,14,4.20,1,2,0.167,0.286,0.417,0.250,0.306,14.3%,23.1%,7.1%,11.1%,89.6,311.6,5,3,9.1%,9.1%,9.1%,36.4%,27.3%,73.2,31.8%,31.8%,4.5%,84.6%,54.5%,16.7%,9.1%,27.3%,36.4%,27.3%,36.4%,52.9%
Christian Yelich LHB,,+490,15,7,5.20,1,1,0.500,0.714,1.250,0.750,0.705,42.9%,41.7%,28.6%,11.6%,102.7,381.4,1,1,50.0%,-,-,100.0%,50.0%,72.0,36.4%,18.2%,18.2%,91.7%,-,-,50.0%,50.0%,-,50.0%,50.0%,30.0%
Andrew Vaughn RHB,,+340,16,17,3.40,0,0,0.600,0.647,0.867,0.267,0.635,11.8%,5.0%,5.9%,1.9%,92.2,246.4,2,0,-,-,7.1%,50.0%,35.7%,70.3,5.3%,63.2%,21.1%,95.0%,7.1%,0.0%,35.7%,57.1%,28.6%,42.9%,28.6%,15.4%
Blake Perkins SHB,,+680,10,14,1.80,0,0,0.083,0.214,0.083,-,0.156,14.3%,38.9%,35.7%,15.2%,83.0,235.2,0,0,-,-,14.3%,14.3%,14.3%,71.3,18.8%,25.0%,6.2%,94.1%,-,-,28.6%,57.1%,14.3%,71.4%,14.3%,16.7%
Joey Ortiz RHB,,+730,12,14,3.00,0,0,0.167,0.286,0.167,-,0.220,14.3%,21.4%,28.6%,10.3%,83.6,218.4,1,0,-,-,-,25.0%,12.5%,70.8,14.3%,10.7%,7.1%,100.0%,37.5%,0.0%,-,50.0%,12.5%,37.5%,50.0%,45.5%
Luis Rengifo SHB,,+594,25,13,4.00,0,0,0.333,0.385,0.417,0.083,0.353,7.7%,14.3%,15.4%,7.8%,92.1,264.4,2,1,10.0%,-,10.0%,50.0%,60.0%,72.7,29.6%,25.9%,14.8%,96.4%,20.0%,0.0%,50.0%,30.0%,20.0%,60.0%,20.0%,23.1%
Gary Sanchez RHB,,+163,16,12,2.40,0,0,0.111,0.333,0.111,-,0.236,25.0%,35.7%,16.7%,11.6%,81.2,162.3,0,0,-,-,14.3%,14.3%,28.6%,71.1,38.5%,23.1%,7.7%,100.0%,-,-,28.6%,28.6%,28.6%,42.9%,28.6%,25.0%
Sal Frelick LHB,,+875,13,12,3.80,0,0,0.182,0.167,0.273,0.091,0.180,-,20.0%,16.7%,7.9%,90.2,273.1,1,0,-,-,-,40.0%,30.0%,67.6,-,50.0%,14.3%,93.3%,30.0%,0.0%,30.0%,40.0%,30.0%,30.0%,40.0%,36.4%
Garrett Mitchell LHB,,+500,10,11,3.60,0,0,0.250,0.364,0.250,-,0.286,9.1%,27.8%,27.3%,12.8%,92.2,281.8,1,0,-,-,-,33.3%,16.7%,76.2,73.3%,33.3%,13.3%,83.3%,16.7%,0.0%,16.7%,66.7%,-,83.3%,16.7%,36.4%
Jake Bauers LHB,—,N/A,22,10,4.20,0,0,0.333,0.400,0.444,0.111,0.370,10.0%,31.8%,30.0%,15.2%,94.6,328.9,3,1,-,-,-,40.0%,20.0%,78.0,86.4%,18.2%,4.5%,100.0%,60.0%,0.0%,-,40.0%,40.0%,20.0%,40.0%,50.0%
Brice Turang LHB,,+521,16,9,4.40,0,0,0.125,0.222,0.125,-,0.171,11.1%,17.4%,33.3%,6.0%,86.1,276.7,0,0,-,-,-,20.0%,40.0%,69.2,-,14.3%,4.8%,91.3%,60.0%,0.0%,20.0%,20.0%,-,40.0%,60.0%,16.7%
David Hamilton LHB,—,N/A,6,8,4.20,0,0,0.250,0.250,0.250,-,0.222,-,30.8%,25.0%,13.3%,91.5,153.4,1,0,-,-,33.3%,50.0%,33.3%,71.4,7.7%,30.8%,7.7%,100.0%,-,-,33.3%,33.3%,50.0%,33.3%,16.7%,37.5%
