Matchup,DET @ LAA
Pitcher,Casey Mize
Pitcher Team,DET
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,77.1,304,0.209,0.262,0.344,0.135,1.00,5,0.58,5.9%,28.8%,25.3%,21.9%,13.7%,8.96,65.7%,6.7%,6.2%,35.6%,28.8%,6.7%,21.6%
vsLHB,45.1,174,0.178,0.217,0.264,0.086,0.86,1,0.20,5.7%,27.1%,27.0%,21.6%,12.6%,9.33,68.0%,7.1%,4.3%,33.3%,33.3%,2.6%,17.1%
vsRHB,31.0,130,0.252,0.324,0.454,0.202,1.23,4,1.16,6.2%,31.2%,23.1%,22.4%,15.4%,8.71,62.6%,6.2%,8.8%,38.5%,23.1%,14.3%,27.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mike Trout RHB,,+280,30,4.60,10,1,1,90.3,261.3,1,1,10.0%,-,30.0%,40.0%,50.0%,75.1,58.3%,41.7%,33.3%,85.7%,60.0%,20.0%,50.0%,40.0%,40.0%,50.0%,40.0%,10.0%,37.5%
Tyler Heineman SHB,—,N/A,13,3.20,10,1,1,75.0,222.2,1,1,10.0%,10.0%,30.0%,10.0%,20.0%,63.0,-,36.4%,9.1%,91.7%,50.0%,30.0%,33.3%,20.0%,30.0%,60.0%,10.0%,30.0%,20.0%
Vaughn Grissom RHB,,+680,28,4.40,10,1,1,87.4,244.7,1,1,10.0%,10.0%,20.0%,50.0%,50.0%,73.3,50.0%,60.0%,20.0%,90.9%,60.0%,20.0%,50.0%,40.0%,30.0%,20.0%,50.0%,30.0%,55.6%
Josh Lowe LHB,,+520,20,3.60,10,1,2,90.0,312.7,3,3,20.0%,10.0%,20.0%,40.0%,20.0%,74.5,40.9%,27.3%,13.6%,100.0%,60.0%,60.0%,16.7%,-,40.0%,50.0%,40.0%,10.0%,50.0%
Jo Adell RHB,,+390,22,3.60,10,0,0,79.0,214.4,1,1,10.0%,-,10.0%,20.0%,10.0%,77.9,78.6%,21.4%,14.3%,93.3%,20.0%,10.0%,0.0%,10.0%,50.0%,30.0%,50.0%,20.0%,50.0%
Jose Siri RHB,,N/A,16,2.20,10,0,0,89.2,188.7,0,0,-,-,-,20.0%,10.0%,72.6,21.4%,21.4%,14.3%,93.3%,20.0%,10.0%,0.0%,10.0%,60.0%,40.0%,50.0%,10.0%,44.4%
Denzer Guzman RHB,,+750,17,4.00,10,0,0,85.6,296.7,2,0,-,-,10.0%,30.0%,20.0%,73.9,46.7%,40.0%,13.3%,93.8%,30.0%,10.0%,0.0%,20.0%,70.0%,60.0%,40.0%,-,20.0%
Jorge Soler RHB,,+370,23,4.40,10,0,2,95.1,311.8,3,2,30.0%,20.0%,20.0%,60.0%,40.0%,76.3,75.0%,43.8%,37.5%,94.1%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,50.0%,10.0%,55.6%
Oswald Peraza RHB,—,N/A,17,3.40,10,0,0,86.1,200.8,0,0,-,-,-,40.0%,10.0%,74.2,41.7%,41.7%,16.7%,100.0%,20.0%,10.0%,0.0%,10.0%,80.0%,30.0%,30.0%,40.0%,50.0%
Logan O'Hoppe RHB,,+480,18,4.00,10,0,0,89.6,235.7,3,0,10.0%,10.0%,50.0%,40.0%,50.0%,72.4,23.1%,46.2%,30.8%,92.9%,70.0%,10.0%,0.0%,60.0%,20.0%,60.0%,30.0%,10.0%,55.6%
Wade Meckler LHB,—,N/A,13,3.00,10,0,0,88.4,278.8,2,1,-,-,20.0%,40.0%,50.0%,69.6,-,58.3%,25.0%,100.0%,60.0%,10.0%,0.0%,50.0%,40.0%,30.0%,30.0%,40.0%,50.0%
Zach Neto RHB,,+350,26,4.40,10,0,1,86.7,211.1,1,1,-,-,-,20.0%,40.0%,71.1,11.8%,35.3%,5.9%,94.4%,50.0%,10.0%,0.0%,40.0%,40.0%,30.0%,30.0%,40.0%,28.6%
Nolan Schanuel LHB,,+680,16,4.40,10,0,1,88.1,303.3,3,2,-,-,20.0%,40.0%,50.0%,66.1,-,66.7%,16.7%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,40.0%,40.0%,20.0%,57.1%
