Matchup,KC @ MIN
Pitcher,Randy Dobnak
Pitcher Team,KC
Opposing Team,MIN

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,2.1,1.29,="1-7",.143,.571,0.428,1,0,0,1,0.0,2,.333,.904
Batting Second,2.1,1.29,="2-8",.250,.250,0.000,0,0,0,0,11.1,1,.333,.583
Batting Third,2.1,0.86,="1-8",.125,.125,0.000,0,0,0,0,22.2,1,.222,.347
Batting Fourth,2.0,1.00,="1-7",.143,.143,0.000,0,0,0,0,0.0,1,.250,.393
Batting Fifth,1.1,3.75,="4-8",.500,.500,0.000,0,0,0,0,0.0,1,.556,1.056
Batting Sixth,2.0,1.50,="3-9",.333,.778,0.445,1,1,0,2,0.0,0,.333,1.111
Batting Seventh,2.0,1.50,="1-7",.143,.286,0.143,0,1,0,0,22.2,2,.333,.619
Batting Eighth,2.1,0.86,="2-9",.222,.222,0.000,0,0,0,0,22.2,0,.222,.444
Batting Ninth,2.0,1.50,="2-8",.250,.375,0.125,0,1,0,0,33.3,1,.333,.708

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Byron Buxton RHB,Batting First ​,="55-201",.274,.602,0.328,19,9,0,28,26.4,17,.336,.938
Trevor Larnach LHB,Batting First ​,="38-109",.349,.569,0.220,5,9,0,20,11.6,11,.408,.977
Austin Martin RHB,Batting First ​,="18-84",.214,.286,0.072,0,6,0,9,18.7,18,.364,.650
Brooks Lee SHB,Batting Second ​,="24-135",.178,.333,0.155,6,3,0,20,18.4,10,.238,.571
Kody Clemens LHB,Batting Third ​,="32-143",.224,.503,0.279,11,7,0,28,23.4,9,.266,.769
Luke Keaschall RHB,Batting Third ​,="15-70",.214,.286,0.072,1,2,0,9,11.7,6,.273,.559
Josh Bell SHB,Batting Fourth ​,="43-207",.208,.367,0.159,6,13,1,25,25.4,15,.263,.630
Ryan Jeffers RHB,Batting Fourth ​,="17-60",.283,.517,0.234,3,3,1,14,14.5,9,.377,.894
Royce Lewis RHB,Batting Fifth ​,="19-79",.241,.494,0.253,5,5,0,10,20.0,10,.322,.816
Victor Caratini SHB,Batting Sixth ​,="24-126",.190,.357,0.167,5,6,0,16,21.6,12,.291,.648
Alan Roden LHB,Batting Seventh ​,="3-17",.176,.176,0.000,0,0,0,3,21.1,2,.263,.439
Alex Jackson RHB,Batting Ninth ​,="17-55",.309,.436,0.127,1,4,0,5,27.6,1,.345,.781
Ryan Kreidler RHB,Batting Ninth ​,="15-72",.208,.389,0.181,2,3,2,13,20.5,6,.269,.658
