Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-16 00:00:00,Sutter Health Park,TEX @ ATH,4:05,+38%,+11%,+8%,+26%,+0.87,+0.38,+0.83,+2.31,+32%,+14%,+1%,+20%,+0.72,+0.49,+0.14,+1.78,+6%,-3%,+6%,+6%,+0.14,-0.11,+0.68,+0.53
2026-08-16 00:00:00,Great American BP,MIA @ CIN,1:40,+25%,-10%,+5%,+13%,+0.56,-0.36,+0.50,+1.12,+15%,+3%,-1%,+10%,+0.33,+0.10,-0.09,+0.88,+10%,-13%,+6%,+3%,+0.23,-0.46,+0.59,+0.24
2026-08-16 00:00:00,Progressive Field,SD  @ CLE,1:40,+19%,-3%,-1%,+7%,+0.42,-0.11,-0.12,+0.62,-2%,+2%,-3%,0%,-0.05,+0.06,-0.28,-0.03,+21%,-5%,+1%,+7%,+0.47,-0.16,+0.15,+0.65
2026-08-16 00:00:00,Comerica Park,CHW @ DET,1:40,+13%,+2%,+1%,+5%,+0.29,+0.06,+0.06,+0.41,-11%,+1%,+6%,-1%,-0.24,+0.04,+0.66,-0.12,+23%,+1%,-6%,+6%,+0.53,+0.03,-0.59,+0.54
2026-08-16 00:00:00,PNC Park,BOS @ PIT,1:35,+1%,+14%,-5%,+4%,+0.03,+0.48,-0.49,+0.31,-17%,+11%,0%,-2%,-0.38,+0.38,0.00,-0.15,+18%,+3%,-5%,+5%,+0.41,+0.10,-0.49,+0.46
2026-08-16 00:00:00,Dodger Stadium,MIL @ LAD,4:10,+20%,-2%,-5%,+2%,+0.45,-0.06,-0.50,+0.21,+18%,-3%,-5%,+1%,+0.41,-0.11,-0.55,+0.06,+2%,+1%,+1%,+2%,+0.04,+0.05,+0.06,+0.15
2026-08-16 00:00:00,Target Field,PHI @ MIN,2:10,+1%,-1%,+2%,+2%,+0.01,-0.04,+0.17,+0.15,-7%,+2%,+2%,+1%,-0.16,+0.08,+0.23,+0.05,+8%,-4%,0%,+1%,+0.17,-0.12,-0.05,+0.11
2026-08-16 00:00:00,Truist Park,ARI @ ATL,1:35,+5%,+1%,-1%,+1%,+0.11,+0.03,-0.09,+0.11,-2%,-7%,+1%,-3%,-0.04,-0.23,+0.14,-0.28,+7%,+7%,-2%,+4%,+0.15,+0.26,-0.23,+0.39
2026-08-16 00:00:00,Angel Stadium,KC  @ LAA,4:07,-9%,-4%,+5%,-1%,-0.20,-0.12,+0.57,-0.07,-9%,-4%,+1%,-4%,-0.20,-0.13,+0.12,-0.33,+0%,+0%,+4%,+3%,+0.00,+0.01,+0.45,+0.27
2026-08-16 00:00:00,Rogers Centre,NYY @ TOR,1:37,+11%,-9%,-1%,-2%,+0.25,-0.33,-0.06,-0.14,+7%,-2%,-2%,-1%,+0.15,-0.08,-0.22,-0.12,+4%,-7%,+1%,0%,+0.09,-0.25,+0.16,-0.02
2026-08-16 00:00:00,Oracle Park,COL @ SF,4:05,-23%,+10%,+4%,-5%,-0.51,+0.36,+0.45,-0.41,-17%,+13%,+6%,0%,-0.39,+0.47,+0.62,0.00,-5%,-3%,-2%,-5%,-0.12,-0.11,-0.17,-0.41
2026-08-16 00:00:00,Daikin Park,SEA @ HOU,7:20,+5%,-11%,-4%,-5%,+0.11,-0.40,-0.40,-0.41,+5%,-12%,-4%,-5%,+0.12,-0.41,-0.45,-0.44,0%,+0%,+0%,+0%,-0.01,+0.01,+0.05,+0.04
2026-08-16 00:00:00,Tropicana Field,BAL @ TB,12:15,-2%,-7%,-8%,-6%,-0.05,-0.25,-0.82,-0.50,-3%,-7%,-8%,-6%,-0.07,-0.24,-0.81,-0.51,+1%,0%,0%,+0%,+0.01,-0.01,-0.01,+0.01
2026-08-16 00:00:00,Citi Field,WAS @ NYM,1:40,+4%,-18%,-7%,-7%,+0.09,-0.62,-0.79,-0.64,-2%,-18%,-4%,-8%,-0.04,-0.64,-0.48,-0.69,+5%,+1%,-3%,+1%,+0.12,+0.02,-0.31,+0.04
2026-08-16 00:00:00,Wrigley Field,STL @ CHC,3:15,-1%,-13%,-6%,-9%,-0.01,-0.45,-0.66,-0.83,+1%,-11%,-3%,-6%,+0.03,-0.39,-0.34,-0.49,-2%,-2%,-3%,-4%,-0.04,-0.05,-0.32,-0.34
