Matchup,NYY @ TOR
Pitcher,Kevin Gausman
Pitcher Team,TOR
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,80.0,325,0.238,0.284,0.388,0.150,1.09,9,1.01,4.3%,26.9%,24.3%,18.6%,13.6%,8.89,61.3%,6.9%,8.2%,37.7%,24.2%,14.3%,16.9%
vsLHB,47.2,196,0.250,0.293,0.397,0.147,1.15,4,0.76,4.6%,25.3%,22.4%,17.7%,12.6%,8.31,60.9%,6.6%,8.4%,37.8%,25.9%,10.8%,14.0%
vsRHB,32.0,129,0.220,0.271,0.374,0.154,1.00,5,1.41,3.9%,29.2%,27.1%,19.9%,15.2%,9.84,62.0%,7.5%,8.0%,37.5%,21.6%,21.1%,21.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Cody Bellinger LHB,,+520,19,15,4.60,1,1,0.300,0.467,0.600,0.300,0.432,26.7%,17.4%,-,8.9%,89.5,297.0,3,1,18.2%,9.1%,18.2%,45.5%,27.3%,69.2,-,26.3%,21.1%,82.6%,36.4%,25.0%,9.1%,45.5%,36.4%,54.5%,9.1%,44.4%
Ryan McMahon LHB,,+590,20,7,3.00,1,1,0.333,0.429,0.833,0.500,0.520,14.3%,40.0%,28.6%,14.8%,78.0,305.2,1,1,25.0%,-,-,25.0%,50.0%,75.2,66.7%,11.1%,11.1%,100.0%,50.0%,50.0%,25.0%,25.0%,25.0%,75.0%,-,0.0%
Jose Caballero RHB,,+980,9,15,3.60,0,0,0.462,0.533,0.538,0.077,0.468,13.3%,16.0%,-,8.0%,88.2,270.0,4,0,-,-,7.7%,23.1%,46.2%,67.7,4.5%,50.0%,9.1%,88.0%,23.1%,0.0%,38.5%,30.8%,15.4%,46.2%,38.5%,36.4%
Jazz Chisholm Jr. LHB,,+470,30,14,4.60,0,0,0.077,0.071,0.077,-,0.064,-,20.8%,28.6%,10.6%,91.0,291.0,2,1,-,-,10.0%,30.0%,20.0%,72.6,41.7%,33.3%,-,100.0%,30.0%,0.0%,20.0%,50.0%,50.0%,20.0%,30.0%,50.0%
Paul Goldschmidt RHB,,+490,21,14,4.60,0,0,0.417,0.429,0.500,0.083,0.391,7.1%,24.0%,21.4%,13.3%,87.3,234.7,1,0,-,-,20.0%,30.0%,40.0%,70.8,17.4%,21.7%,13.0%,92.0%,20.0%,0.0%,40.0%,30.0%,20.0%,40.0%,40.0%,42.9%
J.C. Escarra LHB,,+980,9,14,2.40,0,0,0.250,0.357,0.333,0.083,0.311,14.3%,15.8%,14.3%,7.3%,82.3,323.8,3,2,-,-,10.0%,50.0%,40.0%,69.6,5.9%,41.2%,5.9%,89.5%,10.0%,0.0%,40.0%,40.0%,20.0%,50.0%,30.0%,11.1%
Anthony Volpe RHB,—,N/A,11,13,3.80,0,0,0.300,0.462,0.500,0.200,0.414,23.1%,30.0%,30.8%,12.5%,92.7,226.9,0,0,-,-,33.3%,33.3%,33.3%,71.3,12.5%,18.8%,6.2%,84.2%,33.3%,0.0%,50.0%,16.7%,33.3%,50.0%,16.7%,30.0%
Trent Grisham LHB,—,N/A,22,12,4.60,0,1,0.273,0.333,0.364,0.091,0.308,8.3%,22.2%,-,10.3%,91.8,266.0,3,1,9.1%,-,9.1%,27.3%,45.5%,70.0,7.1%,50.0%,14.3%,82.4%,27.3%,0.0%,27.3%,36.4%,27.3%,54.5%,18.2%,36.4%
Spencer Jones LHB,,+590,18,11,3.20,0,1,0.333,0.455,0.444,0.111,0.395,18.2%,25.0%,36.4%,12.1%,100.3,374.9,2,2,-,-,-,80.0%,-,77.3,73.3%,13.3%,13.3%,93.8%,40.0%,0.0%,-,60.0%,20.0%,60.0%,20.0%,60.0%
Amed Rosario RHB,—,N/A,9,9,2.00,0,0,0.222,0.222,0.222,-,0.198,-,36.4%,33.3%,20.5%,90.6,253.3,0,0,-,-,-,33.3%,16.7%,73.8,33.3%,13.3%,6.7%,75.0%,33.3%,0.0%,16.7%,50.0%,16.7%,16.7%,66.7%,41.7%
Max Schuemann RHB,,+880,7,9,2.00,0,0,0.200,0.556,0.200,-,0.387,44.4%,33.3%,22.2%,11.1%,88.7,334.1,1,0,-,-,-,66.7%,33.3%,69.5,6.2%,6.2%,6.2%,94.1%,33.3%,0.0%,-,66.7%,-,100.0%,-,27.3%
Ben Rice LHB,,+310,24,9,4.80,0,1,0.500,0.667,1.000,0.500,0.636,33.3%,13.3%,11.1%,5.0%,90.4,283.8,1,1,20.0%,20.0%,20.0%,40.0%,40.0%,69.9,25.0%,16.7%,8.3%,85.7%,20.0%,0.0%,-,60.0%,40.0%,20.0%,40.0%,20.0%
Ali Sanchez RHB,—,N/A,-,1,2.00,0,0,-,1.000,-,-,0.649,100.0%,0.0%,-,-,-,-,0,0,-,-,-,-,-,68.4,-,-,-,100.0%,-,-,-,-,-,-,-,0.0%
