Matchup,CIN @ MIL
Pitcher,Nick Lodolo
Pitcher Team,CIN
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,46.2,211,0.296,0.377,0.486,0.190,1.52,8,1.54,8.5%,22.0%,18.0%,16.4%,10.3%,7.33,57.9%,5.5%,8.2%,39.5%,27.9%,17.1%,14.3%
vsLHB,11.2,57,0.375,0.422,0.500,0.125,1.97,1,0.77,8.8%,23.7%,15.8%,15.0%,10.0%,6.94,51.7%,5.5%,2.5%,37.5%,17.5%,-,15.0%
vsRHB,35.0,154,0.267,0.360,0.481,0.214,1.37,7,1.80,8.4%,21.5%,18.8%,16.9%,10.4%,7.46,60.3%,5.5%,10.3%,40.2%,31.8%,20.6%,14.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jackson Chourio RHB,,+389,15,17,4.40,2,2,0.294,0.294,0.647,0.353,0.404,-,14.7%,17.6%,8.5%,96.6,358.4,5,2,15.4%,-,-,53.8%,30.8%,75.1,54.8%,29.0%,16.1%,93.9%,38.5%,23.1%,33.3%,15.4%,61.5%,38.5%,53.8%,7.7%,22.2%
Brice Turang LHB,,+910,13,18,4.40,1,1,0.222,0.222,0.500,0.278,0.306,-,30.3%,33.3%,15.4%,91.9,337.4,3,2,9.1%,-,-,36.4%,36.4%,68.0,4.3%,30.4%,13.0%,95.8%,36.4%,18.2%,0.0%,18.2%,63.6%,36.4%,45.5%,18.2%,46.2%
Gary Sanchez RHB,,+260,25,19,3.00,0,0,0.250,0.316,0.250,-,0.256,10.5%,20.8%,10.5%,7.8%,85.0,239.3,1,0,-,-,-,40.0%,33.3%,71.1,19.0%,38.1%,28.6%,95.5%,46.6%,13.3%,0.0%,33.3%,46.7%,20.0%,53.3%,26.7%,11.1%
William Contreras RHB,,+456,11,15,4.20,0,1,0.357,0.400,0.500,0.143,0.391,6.7%,19.2%,20.0%,7.8%,96.5,294.5,4,4,9.1%,9.1%,27.3%,63.6%,54.5%,74.0,50.0%,45.5%,22.7%,95.7%,81.9%,45.5%,0.0%,36.4%,18.2%,27.3%,45.5%,27.3%,28.6%
Blake Perkins SHB,,+810,5,15,1.80,0,0,0.286,0.333,0.500,0.214,0.357,6.7%,9.4%,6.7%,4.1%,86.8,243.0,3,2,-,-,30.8%,38.5%,30.8%,69.9,10.0%,30.0%,13.3%,96.8%,53.9%,23.1%,0.0%,30.8%,23.1%,38.5%,30.8%,30.8%,14.3%
Joey Ortiz RHB,,+1040,11,15,3.40,0,0,0.267,0.267,0.267,-,0.237,-,19.0%,13.3%,7.7%,89.1,238.5,1,0,-,-,7.7%,30.8%,30.8%,72.5,22.2%,27.8%,11.1%,100.0%,61.6%,23.1%,0.0%,38.5%,38.5%,7.7%,38.5%,53.8%,25.0%
Jake Bauers LHB,—,N/A,15,14,3.60,0,0,0.400,0.571,0.600,0.200,0.492,28.6%,25.0%,28.6%,9.5%,89.6,228.8,0,0,-,-,-,20.0%,20.0%,75.9,53.8%,15.4%,7.7%,65.0%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,20.0%,40.0%,53.8%
Andrew Vaughn RHB,,+485,8,13,2.40,0,0,0.200,0.385,0.400,0.200,0.345,23.1%,13.3%,7.7%,3.9%,96.4,233.1,2,0,-,-,33.3%,55.6%,44.4%,71.6,7.1%,57.1%,21.4%,93.3%,55.5%,11.1%,0.0%,44.4%,44.4%,55.6%,22.2%,22.2%,15.4%
Garrett Mitchell LHB,,+600,8,12,3.00,0,0,0.167,0.167,0.167,-,0.148,-,30.0%,25.0%,12.2%,84.9,200.0,0,0,-,-,11.1%,22.2%,22.2%,77.6,82.4%,11.8%,11.8%,94.4%,33.3%,-,-,33.3%,55.6%,44.4%,33.3%,22.2%,28.6%
Cooper Pratt RHB,,+800,-,11,3.20,0,0,0.222,0.273,0.222,-,0.221,9.1%,22.2%,18.2%,11.1%,84.8,242.1,1,0,-,-,14.3%,14.3%,42.9%,68.6,6.7%,33.3%,6.7%,83.3%,57.2%,14.3%,0.0%,42.9%,42.9%,42.9%,28.6%,28.6%,20.0%
Sal Frelick LHB,,+1300,17,11,3.20,0,0,0.364,0.364,0.364,-,0.324,-,13.3%,-,6.1%,85.5,214.9,1,0,-,-,-,27.3%,18.2%,67.7,-,66.7%,22.2%,75.0%,45.5%,9.1%,0.0%,36.4%,45.5%,18.2%,63.6%,18.2%,27.3%
David Hamilton LHB,—,N/A,5,10,3.00,0,0,0.222,0.300,0.222,-,0.243,10.0%,20.0%,30.0%,8.3%,84.4,148.6,0,0,-,-,16.7%,-,33.3%,70.7,7.7%,23.1%,-,100.0%,33.3%,-,-,33.3%,33.3%,16.7%,66.7%,16.7%,30.0%
Christian Yelich LHB,,+890,14,8,4.00,0,1,0.143,0.250,0.143,-,0.192,12.5%,12.0%,25.0%,4.9%,90.9,285.5,1,0,-,-,-,60.0%,40.0%,72.8,33.3%,20.0%,-,83.3%,40.0%,20.0%,0.0%,20.0%,60.0%,20.0%,40.0%,40.0%,16.7%
