Matchup,MIN @ CLE
Pitcher,Gavin Williams
Pitcher Team,CLE
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,119.1,485,0.225,0.302,0.411,0.187,1.15,20,1.51,7.6%,29.7%,29.7%,23.1%,14.5%,10.86,64.0%,8.9%,12.0%,48.0%,24.7%,24.3%,15.3%
vsLHB,76.1,307,0.204,0.279,0.384,0.180,1.03,11,1.30,6.8%,28.5%,30.9%,24.5%,14.4%,11.20,64.6%,9.4%,12.2%,44.4%,28.0%,18.9%,16.9%
vsRHB,41.1,178,0.261,0.340,0.460,0.199,1.40,9,1.96,9.0%,31.8%,27.5%,20.8%,14.7%,10.67,62.9%,8.2%,11.7%,54.1%,18.9%,38.1%,12.6%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Trevor Larnach LHB,,+597,31,3.60,10,2,2,95.2,318.2,3,3,30.0%,20.0%,20.0%,60.0%,40.0%,71.1,13.3%,53.3%,40.0%,88.2%,50.0%,30.0%,66.7%,20.0%,50.0%,50.0%,30.0%,20.0%,11.1%
Ryan Jeffers RHB,,+470,19,3.80,10,2,3,91.5,314.6,5,3,20.0%,10.0%,20.0%,40.0%,60.0%,73.4,30.8%,61.5%,23.1%,100.0%,70.0%,60.0%,33.3%,10.0%,30.0%,40.0%,20.0%,40.0%,16.7%
Brooks Lee SHB,,+790,8,4.20,10,1,1,86.9,283.2,1,1,10.0%,-,10.0%,40.0%,30.0%,68.3,8.3%,50.0%,33.3%,92.3%,50.0%,30.0%,33.3%,20.0%,40.0%,30.0%,60.0%,10.0%,87.5%
Royce Lewis RHB,,+500,14,4.20,10,1,1,94.3,264.2,3,1,10.0%,10.0%,40.0%,40.0%,40.0%,77.2,60.0%,33.3%,20.0%,93.8%,80.0%,40.0%,25.0%,40.0%,10.0%,40.0%,30.0%,30.0%,50.0%
Victor Caratini SHB,—,N/A,12,3.60,10,0,1,93.3,295.4,6,1,-,-,30.0%,40.0%,80.0%,69.6,7.1%,64.3%,7.1%,100.0%,90.0%,30.0%,0.0%,60.0%,10.0%,30.0%,30.0%,40.0%,0.0%
Josh Bell SHB,,+507,37,4.20,10,0,0,88.5,221.8,1,0,-,-,10.0%,50.0%,30.0%,71.8,21.1%,31.6%,21.1%,95.0%,40.0%,20.0%,0.0%,20.0%,50.0%,50.0%,20.0%,30.0%,62.5%
Byron Buxton RHB,,+300,23,3.40,10,0,0,88.1,218.6,3,0,-,-,30.0%,10.0%,30.0%,75.4,57.1%,21.4%,-,100.0%,50.0%,20.0%,0.0%,30.0%,30.0%,50.0%,40.0%,10.0%,37.5%
Kody Clemens LHB,,+428,29,4.00,10,0,0,91.6,241.7,2,0,-,-,20.0%,30.0%,40.0%,72.8,7.7%,53.8%,15.4%,100.0%,70.0%,30.0%,0.0%,40.0%,20.0%,40.0%,30.0%,30.0%,50.0%
Austin Martin RHB,—,N/A,9,2.80,10,0,0,89.8,219.8,1,0,-,-,20.0%,50.0%,50.0%,71.0,8.3%,66.7%,33.3%,85.7%,50.0%,-,-,50.0%,40.0%,40.0%,50.0%,10.0%,40.0%
Ryan Kreidler RHB,,+1000,21,3.40,10,0,0,84.1,285.1,2,0,-,-,20.0%,30.0%,20.0%,73.9,37.5%,31.2%,18.8%,94.1%,20.0%,-,-,20.0%,70.0%,60.0%,30.0%,10.0%,33.3%
Alex Jackson RHB,—,N/A,17,3.00,10,0,0,75.7,182.9,0,0,-,-,20.0%,20.0%,20.0%,73.4,22.2%,22.2%,11.1%,90.0%,20.0%,-,-,20.0%,60.0%,60.0%,30.0%,10.0%,77.8%
Alan Roden LHB,—,N/A,8,2.80,10,0,1,88.2,311.3,4,2,10.0%,-,-,40.0%,50.0%,68.2,8.3%,58.3%,16.7%,85.7%,60.0%,30.0%,0.0%,30.0%,40.0%,10.0%,40.0%,50.0%,10.0%
Luke Keaschall RHB,,+1080,16,4.00,10,0,0,85.0,256.2,4,0,-,-,20.0%,20.0%,40.0%,68.6,-,58.3%,-,92.3%,80.0%,40.0%,0.0%,40.0%,20.0%,20.0%,60.0%,20.0%,10.0%
