Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Pedro Ramirez,SHB,CHC,Brandon Pfaadt,R,22.3,17.9,13.6,46.1,24.1
Marcus Semien,RHB,NYM,Kyle Harrison,L,24,19.5,10.1,47.3,24.1
Jac Caglianone,LHB,KC,Max Scherzer,R,31.2,14.4,20.8,38.5,24
Garrett Mitchell,LHB,MIL,Zach Thornton,L,34.8,24.6,12.6,32.2,23.9
Ty France,RHB,SD,Paul Skenes,R,13.8,25.6,10.3,42,23.9
Ezequiel Duran,RHB,TEX,Anthony Kay,L,19.2,25.8,11.5,38,23.9
Max Kepler,LHB,ARI,Clay Holmes,R,30.5,33.5,9.2,25.1,23.8
Ke'Bryan Hayes,RHB,CIN,Adrian Houser,R,45.2,22.4,22,18.8,23.7
Carter Jensen,LHB,KC,Max Scherzer,R,17.4,24,29.1,18.3,23.4
Jeff McNeil,LHB,ATH,Taj Bradley,R,27.8,22.5,8.3,41.1,23.4
Blaze Jordan,RHB,STL,Chris Bassitt,R,36.5,34.2,,30.4,23.2
Christian Yelich,LHB,MIL,Zach Thornton,L,44.5,12.6,12.6,41,22.9
Corbin Carroll,LHB,ARI,Clay Holmes,R,25.3,14.7,13.9,44.2,22.9
Dominic Smith,LHB,ATL,Tyler Glasnow,R,40.4,16.4,16.4,32.6,22.8
Trevor Larnach,LHB,MIN,Gage Jump,L,36.2,17.9,17.9,29.6,22.7
Mike Trout,RHB,LAA,Gavin Williams,R,23.3,26.3,15,26.3,22.6
Alex Bregman,RHB,CHC,Brandon Pfaadt,R,28.5,9.5,21.9,39.4,22.6
Xander Bogaerts,RHB,SD,Paul Skenes,R,49.7,17.8,8.6,34.3,22.4
Brandon Marsh,LHB,PHI,George Kirby,R,34.3,12.8,24.4,28.8,22.4
Masyn Winn,RHB,STL,Chris Bassitt,R,30.4,13.7,12.9,42.6,22.4
Charles McAdoo,RHB,TOR,Seth Lugo,R,27.5,24.1,9.9,32.5,22.3
Yainer Diaz,RHB,HOU,Will Warren,R,22.3,16.8,19,33.6,22.2
Kyle Stowers,LHB,MIA,Payton Tolle,L,40.7,9.2,10.7,46.3,22.1
Zach Neto,RHB,LAA,Gavin Williams,R,32.3,13.6,25.2,26.3,22.1
Xavier Edwards,SHB,MIA,Payton Tolle,L,22.6,24.1,20.9,19.6,21.9
Austin Riley,RHB,ATL,Tyler Glasnow,R,31.6,23.2,14.1,25.7,21.9
Randy Arozarena,RHB,SEA,Aaron Nola,R,43.5,14.7,12.3,34.7,21.9
Vinnie Pasquantino,LHB,KC,Max Scherzer,R,25,21.9,25.8,15.6,21.8
Bobby Witt Jr.,RHB,KC,Max Scherzer,R,33.2,21,10.5,31.4,21.7
Josh Bell,SHB,MIN,Gage Jump,L,21.8,20.8,11.4,35,21.6
Willi Castro,SHB,COL,Andrew Alvarez,L,16.4,11.9,13.7,46.7,21.6
Jorge Mateo,RHB,TB,Jackson Jobe,R,51.4,13.9,13.9,29.2,21.5
Gabriel Moreno,RHB,ARI,Clay Holmes,R,28.2,18.8,11.3,34.7,21.5
Cedric Mullins,LHB,TB,Jackson Jobe,R,28,13.8,16.8,35,21.4
Christian Walker,RHB,HOU,Will Warren,R,26.5,15.9,12.5,37.2,21.3
Elly De La Cruz,SHB,CIN,Adrian Houser,R,32.9,18.3,18.3,24.4,21.3
Henry Davis,RHB,PIT,Michael King,R,27.2,22.6,8.7,32.3,21.3
Michael Harris II,LHB,ATL,Tyler Glasnow,R,38,9.4,24.5,27.2,21.2
A.J. Ewing,LHB,NYM,Kyle Harrison,L,52,16.2,8,31.5,21.1
Bryson Stott,LHB,PHI,George Kirby,R,23.5,18.3,6.8,41.1,21.1
Denzer Guzman,RHB,LAA,Gavin Williams,R,40.2,11.2,16.2,32.5,20.9
Adam Frazier,LHB,LAA,Gavin Williams,R,28.5,22.5,13.1,24.8,20.9
Brandon Lowe,LHB,PIT,Michael King,R,37.3,24.5,11.8,20.2,20.9
David Fry,RHB,CLE,Walbert Urena,R,47.4,17.9,17.9,17.9,20.8
Ezequiel Tovar,RHB,COL,Andrew Alvarez,L,22.1,28.3,8.1,24.9,20.8
Freddie Freeman,LHB,LAD,Bryce Elder,R,16.4,15.6,11.9,40,20.7
Donovan Walton,LHB,ATH,Taj Bradley,R,33.9,15.8,8.8,36.6,20.7
Nathaniel Lowe,LHB,CLE,Walbert Urena,R,35.3,12.2,22.2,24.5,20.6
Bryan Torres,LHB,STL,Chris Bassitt,R,17.9,13.4,8.5,45.3,20.4
Ryan Waldschmidt,RHB,ARI,Clay Holmes,R,49.4,12.3,7.7,34.4,20.2
Javier Baez,RHB,DET,Ian Seymour,L,13.3,13.3,13.3,40.7,20.2
Austin Hays,RHB,SD,Paul Skenes,R,51.1,8.6,8.6,37.8,20.2
Oswald Peraza,RHB,LAA,Gavin Williams,R,33.3,14.6,14.2,29.8,20.2
Miguel Amaya,RHB,CHC,Brandon Pfaadt,R,22,18.1,5.2,40.2,20.1
Kyle Isbel,LHB,KC,Max Scherzer,R,34.2,15.5,14.7,26.8,20
Weston Wilson,RHB,SEA,Aaron Nola,R,35.5,10.2,10.2,38.5,19.8
Andrew Vaughn,RHB,MIL,Zach Thornton,L,42.7,17.6,12.8,22.3,19.8
Paul Goldschmidt,RHB,NYY,Ethan Pecko,R,37.9,10.6,20.8,23.8,19.7
JJ Bleday,LHB,CIN,Adrian Houser,R,38,17.2,17.6,17.9,19.6
Luke Keaschall,RHB,MIN,Gage Jump,L,40.8,17,6.6,30.5,19.6
Carson Benge,LHB,NYM,Kyle Harrison,L,27.7,13.2,13.2,32.7,19.5
Salvador Perez,RHB,KC,Max Scherzer,R,44,,12.2,44.9,19.3
Miguel Vargas,RHB,CWS,Jacob deGrom,R,20.4,15,18.6,25.3,19.2
Brooks Lee,SHB,MIN,Gage Jump,L,31.7,12.7,7.6,37.3,19.2
Leo Jimenez,RHB,MIA,Payton Tolle,L,29.3,9.1,12.5,37.3,19.2
Javier Sanoja,RHB,MIA,Payton Tolle,L,26.9,12.5,12.2,33.8,19.2
Henry Bolte,RHB,ATH,Taj Bradley,R,37.1,18.1,6.5,28.5,19.1
Pete Crow-Armstrong,LHB,CHC,Brandon Pfaadt,R,23.8,15.9,6.6,36.7,19.1
Jose Fernandez,RHB,ARI,Clay Holmes,R,42.3,8.6,9.3,35.7,19
Joc Pederson,LHB,TEX,Anthony Kay,L,18.1,10.1,10.1,42.3,19
JJ Wetherholt,LHB,STL,Chris Bassitt,R,23.4,24,,32.5,18.9
Brandon Nimmo,LHB,TEX,Anthony Kay,L,27.7,8.2,18.6,30.7,18.9
Luis Garcia Jr.,LHB,NYY,Ethan Pecko,R,38.4,14.7,14,23,18.9
Kyle Tucker,LHB,LAD,Bryce Elder,R,35.1,11.7,13.4,29.2,18.9
Jakob Marsee,LHB,MIA,Payton Tolle,L,46.5,10.4,10.7,29.2,18.8
Taylor Walls,SHB,TB,Jackson Jobe,R,21.7,23.5,6.1,26.3,18.8
Jose Trevino,RHB,CIN,Adrian Houser,R,43.4,9.8,17.2,23,18.7
Hao-Yu  Lee,RHB,DET,Ian Seymour,L,29,13.3,8.6,33.6,18.5
Angel Genao,SHB,CLE,Walbert Urena,R,43.3,7.9,,44.9,18.3
Brenton Doyle,RHB,CWS,Jacob deGrom,R,35.5,17.2,5.4,28.6,18.3
Patrick Wisdom,RHB,SEA,Aaron Nola,R,18.3,22.3,8.7,24.2,18.3
Angel Martinez,SHB,CLE,Walbert Urena,R,25.1,14,19.7,19.8,18.3
Josh Naylor,LHB,SEA,Aaron Nola,R,36.6,7.7,3.5,43,18.2
Jose Altuve,RHB,HOU,Will Warren,R,25.1,14.8,18.9,19,18.1
Hunter Feduccia,LHB,LAD,Bryce Elder,R,36.3,15,8.9,26.2,18.1
Brandon Valenzuela,SHB,TOR,Seth Lugo,R,52,6.1,8.7,32.3,18
Michael Massey,LHB,KC,Max Scherzer,R,15.4,7.2,24.5,26.4,18
Jose Fermin,RHB,STL,Chris Bassitt,R,30,7,10.6,37.4,18
Michael Busch,LHB,CHC,Brandon Pfaadt,R,29.4,10.5,8.2,35.6,18
Wyatt Langford,RHB,TEX,Anthony Kay,L,34.2,15.1,15.2,19,18
Fernando Tatis Jr.,RHB,SD,Paul Skenes,R,27.9,17.4,6.9,27.9,17.9
Jazz Chisholm Jr.,LHB,NYY,Ethan Pecko,R,55.6,8.6,8.6,25.9,17.6
Tommy White,RHB,ATH,Taj Bradley,R,19.8,15,10.9,28.5,17.6
Christopher Morel,RHB,NYM,Kyle Harrison,L,34.5,20,,28.7,17.6
Josh Lowe,LHB,LAA,Gavin Williams,R,13.2,13.5,15.8,27.4,17.6
Randal Grichuk,RHB,CWS,Jacob deGrom,R,35.6,12.5,11.7,24.3,17.5
Isaac Paredes,RHB,HOU,Will Warren,R,25.2,8.1,12.5,33.7,17.5
Nolan Arenado,RHB,ARI,Clay Holmes,R,35.9,6.9,4.9,39.3,17.3
Jhonny Pereda,RHB,SEA,Aaron Nola,R,25.6,6.1,6.1,43.2,17.3
Travis Bazzana,LHB,CLE,Walbert Urena,R,35.9,5.3,7.7,37.6,17.2
Jared Triolo,RHB,PIT,Michael King,R,42,9.9,4.2,33.1,17.2
Lars Nootbaar,LHB,ARI,Clay Holmes,R,29.4,6.6,5.6,40.8,17.1
Nick Loftin,RHB,KC,Max Scherzer,R,37.7,12.1,,36,17
Jose Ramirez,SHB,CLE,Walbert Urena,R,30.6,16.8,6.9,23.4,16.9
Eugenio Suarez,RHB,CIN,Adrian Houser,R,40.9,6.6,4.8,35.7,16.8
Rafael Flores,RHB,PIT,Michael King,R,32.4,10.5,10.5,27.1,16.8
Corey Seager,LHB,TEX,Anthony Kay,L,36,11.9,,36,16.8
Miguel Rojas,RHB,LAD,Bryce Elder,R,30.5,10.3,,40.4,16.8
Bryan Reynolds,SHB,PIT,Michael King,R,37.3,9.2,9,28.1,16.7
Michael Conforto,LHB,CHC,Brandon Pfaadt,R,29.6,7.8,7.9,34.4,16.7
Grant McCray,LHB,SF,Brady Singer,R,37.5,8.4,8.4,29.8,16.7
Teoscar Hernandez,RHB,LAD,Bryce Elder,R,47.9,11.8,8.1,21,16.6
Shohei Ohtani,LHB,LAD,Bryce Elder,R,26.3,11.9,8.6,28.3,16.4
Trea Turner,RHB,PHI,George Kirby,R,42.9,6.9,10.9,25.6,16.4
Luis Torrens,RHB,NYM,Kyle Harrison,L,17.6,10.1,10.1,32.1,16.4
Jordan Beck,RHB,COL,Andrew Alvarez,L,25.8,8.8,,42.8,16.4
Jake McCarthy,LHB,COL,Andrew Alvarez,L,32.3,9.7,9.7,26.8,16.2
Connor Norby,RHB,COL,Andrew Alvarez,L,29.4,13,8,24.9,16.1
Victor Robles,RHB,SEA,Aaron Nola,R,44.5,,,46.5,16.1
Mike Yastrzemski,LHB,ATL,Tyler Glasnow,R,28.9,10.3,17.6,16.8,16
Moisés Ballesteros,LHB,LAA,Gavin Williams,R,25.1,23.5,6.2,13.1,15.9
Alek Thomas,LHB,LAD,Bryce Elder,R,13.2,8.9,,45.3,15.8
Ernie Clement,RHB,TOR,Seth Lugo,R,30.3,9.5,6.5,29.7,15.7
Andres Gimenez,LHB,TOR,Seth Lugo,R,29,3.8,6.5,37.7,15.6
Mauricio Dubon,RHB,ATL,Tyler Glasnow,R,24.5,8,14.3,23.9,15.5
Cal Raleigh,SHB,SEA,Aaron Nola,R,27.8,7.1,6.9,32.7,15.5
Osleivis Basabe,RHB,SF,Brady Singer,R,28.3,9.4,9.4,26.2,15.5
Cole Young,LHB,SEA,Aaron Nola,R,14.9,17.3,6.9,23.1,15.4
Héctor Rodríguez,LHB,CIN,Adrian Houser,R,32.6,8.6,,36.2,15.3
Ian Happ,SHB,CHC,Brandon Pfaadt,R,26.7,13.9,,31.2,15.3
Alec Burleson,LHB,STL,Chris Bassitt,R,26.6,20.9,17.9,,15.3
Spencer Horwitz,LHB,PIT,Michael King,R,21.8,11.2,5.2,30.6,15.3
Taylor Trammell,LHB,HOU,Will Warren,R,31.5,9.1,9.1,24.7,15.2
Alec Bohm,RHB,PHI,George Kirby,R,25.3,11,19.6,11,15
Darell Hernaiz,RHB,ATH,Taj Bradley,R,41,10.9,,28.5,15
Eduardo Valencia,RHB,DET,Ian Seymour,L,27.4,8.6,8.6,26.3,14.9
Jonah Heim,SHB,ATH,Taj Bradley,R,33.8,15.5,7.7,14.9,14.8
Alex Call,RHB,LAD,Bryce Elder,R,15.8,6.4,,43.5,14.7
Gleyber Torres,RHB,DET,Ian Seymour,L,34.6,15.7,,22.5,14.6
Drew Romo,SHB,CWS,Jacob deGrom,R,27.8,9.6,9.6,22.4,14.6
Nick Gonzales,RHB,PIT,Michael King,R,20.6,10.3,10.5,23.3,14.6
Ildemaro Vargas,SHB,ARI,Clay Holmes,R,24.7,7.4,4.6,32.2,14.5
Ronald Acuna Jr.,RHB,ATL,Tyler Glasnow,R,25.8,14.7,11.8,13.1,14.5
Brice Turang,LHB,MIL,Zach Thornton,L,40,12.6,,24.3,14.5
Rafael Devers,LHB,SF,Brady Singer,R,41.7,5.6,8.4,22.9,14.4
Dane Myers,RHB,CIN,Adrian Houser,R,41,9.2,,28.3,14.4
Mookie Betts,RHB,LAD,Bryce Elder,R,47.3,4.1,5.6,25.8,14.3
Austin Wells,LHB,NYY,Ethan Pecko,R,58.3,4.1,13.8,11.4,14.3
George Springer,RHB,TOR,Seth Lugo,R,37.4,10.4,6.5,19.5,14.2
Petey Halpin,LHB,CLE,Walbert Urena,R,37.6,7.1,15.3,13.5,14.2
Shay Whitcomb,RHB,SF,Brady Singer,R,23.2,9.4,9.4,23.2,14.2
Jake Rogers,RHB,CWS,Jacob deGrom,R,29.7,15.5,5,16.7,14.1
Ryan Kreidler,RHB,MIN,Gage Jump,L,29.9,6.6,6.6,27.2,14.1
Eric Wagaman,RHB,NYM,Kyle Harrison,L,14.7,8.6,8.6,28.1,14.1
Isaac Collins,SHB,KC,Max Scherzer,R,42.2,12.8,7.8,12.3,14.1
Luis Rengifo,SHB,SD,Paul Skenes,R,13.9,3.2,6.8,38,14
Brayan Rocchio,SHB,CLE,Walbert Urena,R,20.1,7.4,,37.5,14
Esteury Ruiz,RHB,MIA,Payton Tolle,L,21.9,10.4,10.5,18.9,13.7
Mickey Moniak,LHB,COL,Andrew Alvarez,L,19.7,8.7,9.7,22.7,13.6
Jorge Barrosa,SHB,ARI,Clay Holmes,R,29.1,9.2,,29.9,13.6
Carson Kelly,RHB,CHC,Brandon Pfaadt,R,47.5,,,34.7,13.4
Nick Fortes,RHB,TB,Jackson Jobe,R,37.8,6.2,9.7,18.1,13.4
Daulton Varsho,LHB,HOU,Will Warren,R,27.1,11.7,,26.5,13.4
Cam Smith,RHB,HOU,Will Warren,R,29.6,,10.4,29.2,13.4
Bryan De La Cruz,RHB,PHI,George Kirby,R,24.4,9,9,20,13.3
Brian Serven,RHB,ATH,Taj Bradley,R,34.2,10.9,10.9,10.9,13.2
Jung Hoo Lee,LHB,SF,Brady Singer,R,19.5,,11.3,31,13.1
Drew Cavanaugh,LHB,SF,Brady Singer,R,38.4,8.6,,24.8,13
Brian Navarreto,RHB,MIA,Payton Tolle,L,12.5,13,13,13,13
Jose Caballero,RHB,NYY,Ethan Pecko,R,32.4,6.8,11.4,15.8,13
Joey Ortiz,RHB,MIL,Zach Thornton,L,31.5,,9.5,28,13
Cody Bellinger,LHB,NYY,Ethan Pecko,R,13.9,6.9,11.1,23.1,12.9
Patrick Bailey,SHB,CLE,Walbert Urena,R,34.6,8,3.2,22.3,12.8
Jose Siri,RHB,LAA,Gavin Williams,R,22.4,15.9,9.4,7.7,12.6
Freddy Fermin,RHB,SD,Paul Skenes,R,27.9,3.5,,34.2,12.6
TJ Rumfield,LHB,COL,Andrew Alvarez,L,38.8,,9.7,22.8,12.5
Jacob Gonzalez,LHB,PIT,Michael King,R,31.9,6.6,11.9,13.9,12.5
Vladimir Guerrero Jr.,RHB,TOR,Seth Lugo,R,30.8,9.8,,23.9,12.5
Alika Williams,RHB,ATH,Taj Bradley,R,21,,10.9,28.5,12.5
Kevin McGonigle,LHB,DET,Ian Seymour,L,34,,9.8,24.1,12.4
Griffin Conine,LHB,MIA,Payton Tolle,L,51.8,,,28.3,12.3
Joshua Baez,RHB,STL,Chris Bassitt,R,30.9,10.6,,21.8,12.2
Brett Baty,LHB,NYM,Kyle Harrison,L,28.1,16.5,,14.6,12.2
Troy Johnston,LHB,COL,Andrew Alvarez,L,37.8,3.9,,27.8,12.1
Nick Yorke,RHB,PIT,Michael King,R,38.6,,,33.1,12.1
Braden Montgomery,SHB,CWS,Jacob deGrom,R,28.6,,6.9,28.3,12
Travis d'Arnaud,RHB,LAA,Gavin Williams,R,28.7,8.9,,23.9,12
Chase Meidroth,RHB,CWS,Jacob deGrom,R,20.4,5.6,7.1,23.2,11.9
Nathan Lukes,LHB,TOR,Seth Lugo,R,13.6,6.1,,33.4,11.8
Gavin Sheets,LHB,SD,Paul Skenes,R,31.4,4.1,8.9,17.9,11.7
Nathan Church,LHB,STL,Chris Bassitt,R,25.5,9.4,6.9,15.3,11.7
Tyler Heineman,SHB,LAA,Gavin Williams,R,41.9,7.1,9.3,8.9,11.7
Logan O'Hoppe,RHB,TEX,Anthony Kay,L,30.7,8,,23.5,11.7
Ivan Herrera,RHB,STL,Chris Bassitt,R,30.7,5.4,5.3,20.5,11.7
Christian Vazquez,RHB,HOU,Will Warren,R,33.5,3.9,6.6,19.5,11.6
Ryan Vilade,RHB,TB,Jackson Jobe,R,37.8,,,31.4,11.6
Nico Hoerner,RHB,CHC,Brandon Pfaadt,R,29.2,,,34.9,11.6
Christian Koss,RHB,SF,Brady Singer,R,32.2,7,,23.1,11.4
Tristan Peters,LHB,CWS,Jacob deGrom,R,25.9,5.9,,26,11.2
Trent Grisham,LHB,NYY,Ethan Pecko,R,13.1,9.2,8.6,16.4,11.2
Brewer Hicklen,RHB,ATL,Tyler Glasnow,R,28.8,10.4,,17.8,11
Carlos Cortes,LHB,ATH,Taj Bradley,R,46.8,,,24.4,10.8
TJ Friedl,LHB,CIN,Adrian Houser,R,36.2,6.7,6,12.1,10.8
Braxton Fulford,RHB,COL,Andrew Alvarez,L,24.9,8,,22.2,10.8
J.T. Realmuto,RHB,PHI,George Kirby,R,43.1,6.2,4.8,11,10.7
Taylor Ward,RHB,SEA,Aaron Nola,R,44.6,,,25,10.7
Ha-Seong Kim,RHB,ATL,Tyler Glasnow,R,44.8,7.4,,14.7,10.7
Luis Lara,SHB,MIL,Zach Thornton,L,28,,,31,10.6
Dominic Canzone,LHB,SEA,Aaron Nola,R,17.4,10.7,7.1,10.7,10.3
Jase Bowen,RHB,SD,Paul Skenes,R,38.7,10.3,,10.3,10
Jordan Lawlar,RHB,ARI,Clay Holmes,R,41.5,,,23.5,10
Tommy Edman,SHB,LAD,Bryce Elder,R,26.2,,,29.3,9.9
Cody Freeman,RHB,TEX,Anthony Kay,L,30.4,,,26.9,9.8
Chase DeLauter,LHB,CLE,Walbert Urena,R,31.5,6.4,,16.5,9.5
Geraldo Perdomo,SHB,ARI,Clay Holmes,R,26.8,,7.1,18.9,9.5
Garrett Stubbs,LHB,PHI,George Kirby,R,33.3,,,24.6,9.5
Luisangel Acuna,RHB,CWS,Jacob deGrom,R,27.1,4.9,,20.3,9.5
Ben Malgeri,RHB,DET,Ian Seymour,L,38.7,,,21.8,9.3
Nick Allen,RHB,HOU,Will Warren,R,40.7,,,20.9,9.3
Evan Carter,LHB,TEX,Anthony Kay,L,38.5,,,21.8,9.3
Alex Jackson,RHB,MIN,Gage Jump,L,49.5,,,16.9,9.2
Heliot Ramos,RHB,NYY,Ethan Pecko,R,18.3,6.8,11.3,6.1,9.1
Victor Caratini,SHB,MIN,Gage Jump,L,34.2,,,22.1,8.9
John Rave,LHB,KC,Max Scherzer,R,17.4,7.8,7.8,7.8,8.8
Nelson Velazquez,RHB,HOU,Will Warren,R,12.5,12.5,,12.5,8.8
Jonny DeLuca,RHB,TB,Jackson Jobe,R,26,,4.3,19.4,8.7
Jake Mangum,SHB,PIT,Michael King,R,16.2,,,28.1,8.6
Kaelen Culpepper,RHB,MIN,Gage Jump,L,20.5,,,25.4,8.4
Richie Palacios,LHB,TB,Jackson Jobe,R,25.8,8.2,,11.9,8.4
Max Clark,LHB,DET,Ian Seymour,L,25.5,,,22.5,8.2
Zach McKinstry,LHB,DET,Ian Seymour,L,44.8,,,14.2,8
Owen Caissie,LHB,MIA,Payton Tolle,L,52.1,,,10.7,7.9
Jared Young,LHB,NYM,Kyle Harrison,L,21.2,,,22.6,7.8
Sam Antonacci,LHB,CWS,Jacob deGrom,R,22.8,,3.8,17.3,7.7
Sean Murphy,RHB,ATL,Tyler Glasnow,R,30.1,,,18.4,7.6
Steven Kwan,LHB,CLE,Walbert Urena,R,3.4,,2.7,23.5,7
David Hamilton,LHB,MIL,Zach Thornton,L,38,,,12,6.8
George Lombard Jr.,RHB,NYY,Ethan Pecko,R,5.4,6.8,6.8,6.8,6.7
Ali Sanchez,RHB,NYY,Ethan Pecko,R,18.2,,,18.5,6.4
Jake Cronenworth,LHB,SD,Paul Skenes,R,23.2,,,16.1,6.3
Nicky Lopez,LHB,TEX,Anthony Kay,L,16,,,18.7,6.3
Justin Crawford,LHB,PHI,George Kirby,R,13.8,,,19.4,6.2
Christian Moore,RHB,LAA,Gavin Williams,R,19.3,5.2,,9.9,6.2
