Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Ryan McMahon","NYY","Patrick Corbin","TOR","19","0.368","0.47","0.05","0.42","6","1","0","0","1","2","8","21.1","0.368","0"
"Ian Happ","CHC","Logan Webb","SF","14","0.357","0.44","0.36","0.71","2","2","0","1","3","3","10","28.6","0.400","1"
"Corbin Carroll","ARI","Andrew Abbott","CIN","3","0.333","1.00","0.33","0.67","0","1","0","0","1","0","2","66.7","0.333","0"
"Noelvi Marte","CIN","Zac Gallen","ARI","3","0.333","0.33","0.67","1.00","0","0","1","0","1","0","3","0.0","0.333","0"
"Geraldo Perdomo","ARI","Andrew Abbott","CIN","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","0.0","0.333","0"
"Taylor Walls","TB","Grayson Rodriguez","LAA","3","0.333","0.00","1.00","1.33","0","0","0","1","1","1","4","0.0","0.500","1"
"Mark Vientos","NYM","Bryce Elder","ATL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Bryan Reynolds","PIT","Max Meyer","MIA","3","0.333","1.00","0.33","0.67","0","1","0","0","1","0","2","66.7","0.333","0"
"Elias Diaz","TEX","Connelly Early","BOS","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","33.3","0.333","0"
"Jose Caballero","NYY","Patrick Corbin","TOR","6","0.333","0.33","0.50","0.83","1","0","0","1","1","2","5","33.3","0.429","1"
"Pete Alonso","BAL","Walker Buehler","SD","17","0.294","0.10","0.71","1.00","1","0","0","4","4","8","17","17.6","0.294","0"
"Christian Yelich","MIL","Cristopher Sanchez","PHI","7","0.286","0.40","0.14","0.43","1","1","0","0","1","1","3","28.6","0.286","0"
"Isiah Kiner-Falefa","BOS","Nathan Eovaldi","TEX","14","0.286","0.31","0.07","0.36","3","1","0","0","1","0","5","7.1","0.333","1"
"Matt Olson","ATL","Freddy Peralta","NYM","11","0.273","0.22","0.36","0.64","1","1","0","1","2","2","7","18.2","0.400","3"
"Freddie Freeman","LAD","Erick Fedde","CWS","23","0.261","0.32","0.09","0.35","4","2","0","0","2","4","8","17.4","0.433","7"
"Colton Cowser","BAL","Walker Buehler","SD","4","0.250","0.25","0.25","0.50","0","1","0","0","1","0","2","0.0","0.400","1"
"Vladimir Guerrero Jr.","TOR","Will Warren","NYY","8","0.250","0.17","0.38","0.63","1","0","0","1","1","4","5","12.5","0.333","1"
"Yandy Diaz","TB","Grayson Rodriguez","LAA","12","0.250","0.33","0.08","0.33","2","1","0","0","1","0","4","25.0","0.250","0"
"Michael Conforto","CHC","Logan Webb","SF","13","0.231","0.25","0.31","0.54","1","1","0","1","2","2","7","30.8","0.231","0"
"Patrick Wisdom","SEA","Miles Mikolas","WSH","13","0.231","0.33","0.23","0.46","2","0","0","1","1","4","6","53.8","0.313","2"
"Michael Busch","CHC","Logan Webb","SF","9","0.222","0.17","0.33","0.56","1","0","0","1","1","1","5","22.2","0.222","0"
"Jarren Duran","BOS","Nathan Eovaldi","TEX","9","0.222","0.20","0.44","0.67","0","1","0","1","2","2","6","33.3","0.222","0"
"Seiya Suzuki","CHC","Logan Webb","SF","9","0.222","0.17","0.44","0.67","0","1","0","1","2","2","6","22.2","0.222","0"
"Davis Schneider","TOR","Will Warren","NYY","5","0.200","0.00","0.60","0.80","0","0","0","1","1","2","4","60.0","0.167","0"
"Alec Bohm","PHI","Kyle Harrison","MIL","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.200","0"
"Taylor Ward","BAL","Walker Buehler","SD","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.500","3"
"Gary Sanchez","MIL","Cristopher Sanchez","PHI","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.200","0"
"Anthony Volpe","NYY","Patrick Corbin","TOR","10","0.200","0.22","0.10","0.30","1","1","0","0","1","0","3","10.0","0.273","1"
"Jazz Chisholm Jr.","NYY","Patrick Corbin","TOR","10","0.200","0.20","0.50","0.70","0","0","1","1","2","4","7","40.0","0.333","2"
"Dansby Swanson","CHC","Logan Webb","SF","21","0.190","0.14","0.33","0.52","1","1","0","2","3","3","11","23.8","0.190","0"
"Daniel Schneemann","CLE","Casey Mize","DET","11","0.182","0.29","0.09","0.27","1","1","0","0","1","1","3","36.4","0.182","0"
"Riley Greene","DET","Gavin Williams","CLE","17","0.176","0.22","0.24","0.41","1","1","0","1","2","1","7","41.2","0.263","2"
"Shohei Ohtani","LAD","Erick Fedde","CWS","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","0.0","0.444","3"
"Miguel Rojas","LAD","Erick Fedde","CWS","19","0.158","0.20","0.11","0.26","1","2","0","0","2","1","5","21.1","0.158","0"
"Spencer Torkelson","DET","Gavin Williams","CLE","13","0.154","0.33","0.08","0.23","1","1","0","0","1","1","3","53.8","0.214","1"
"Amed Rosario","NYY","Patrick Corbin","TOR","39","0.128","0.10","0.21","0.33","1","2","0","2","4","3","13","15.4","0.171","2"
"Jackson Holliday","BAL","Walker Buehler","SD","8","0.125","0.17","0.13","0.25","0","1","0","0","1","0","2","25.0","0.125","0"
"Wenceel Perez","DET","Gavin Williams","CLE","17","0.118","0.17","0.06","0.18","1","1","0","0","1","1","3","29.4","0.118","0"
"Mike Yastrzemski","ATL","Freddy Peralta","NYM","9","0.111","0.14","0.11","0.22","0","1","0","0","1","0","2","22.2","0.111","0"
"Zach McKinstry","DET","Gavin Williams","CLE","14","0.071","0.13","0.07","0.14","0","1","0","0","1","0","2","42.9","0.133","1"
"Ozzie Albies","ATL","Freddy Peralta","NYM","16","0.063","0.08","0.06","0.13","0","1","0","0","1","0","2","18.8","0.211","3"
