Matchup,HOU @ LAA
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,50.2,214,0.212,0.285,0.304,0.092,1.26,3,0.53,11.7%,26.3%,21.5%,17.6%,12.5%,8.17,59.8%,6.6%,5.8%,40.6%,29.7%,7.3%,12.3%
vsLHB,30.1,129,0.136,0.237,0.155,0.019,1.22,0,-,17.8%,31.8%,24.8%,20.4%,13.9%,9.49,52.7%,6.4%,2.8%,35.2%,29.6%,-,12.7%
vsRHB,20.1,85,0.309,0.357,0.494,0.185,1.33,3,1.33,2.4%,19.0%,16.5%,13.5%,10.2%,6.20,70.6%,7.1%,9.0%,46.3%,29.9%,15.0%,11.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Zach Neto RHB,,+471,30,27,4.80,2,2,0.292,0.370,0.625,0.333,0.423,7.4%,29.6%,33.3%,15.5%,88.7,314.0,4,2,13.3%,6.7%,6.7%,40.0%,46.7%,71.7,10.9%,23.9%,6.5%,86.8%,33.3%,40.0%,26.7%,33.3%,40.0%,40.0%,20.0%,48.4%
Jo Adell RHB,,+406,26,22,4.40,2,2,0.273,0.273,0.545,0.273,0.353,-,24.5%,18.2%,14.6%,89.3,268.8,3,3,11.1%,5.6%,11.1%,38.9%,33.3%,77.7,73.9%,17.4%,13.0%,93.9%,22.2%,50.0%,27.8%,44.4%,27.8%,55.6%,16.7%,41.7%
Oswald Peraza RHB,,+600,22,27,3.60,1,1,0.296,0.296,0.444,0.148,0.323,-,28.0%,22.2%,17.5%,88.0,264.5,3,2,4.8%,-,4.8%,52.4%,33.3%,72.2,28.3%,30.4%,15.2%,93.9%,14.3%,33.3%,19.0%,61.9%,33.3%,42.9%,23.8%,53.3%
Wade Meckler LHB,,+920,9,26,4.40,1,1,0.381,0.500,0.619,0.238,0.474,19.2%,14.3%,11.5%,5.8%,82.3,281.7,6,1,5.6%,5.6%,27.8%,22.2%,44.4%,70.3,-,36.7%,10.0%,88.2%,33.3%,16.7%,33.3%,27.8%,38.9%,27.8%,33.3%,34.8%
Logan O'Hoppe RHB,,+670,25,22,3.20,1,2,0.238,0.273,0.429,0.190,0.304,4.5%,26.7%,18.2%,12.1%,87.8,275.3,6,1,11.8%,5.9%,11.8%,35.3%,17.6%,72.1,23.1%,46.2%,19.2%,86.7%,35.3%,16.7%,5.9%,47.1%,35.3%,29.4%,35.3%,18.2%
Mike Trout RHB,,+357,26,26,4.60,0,1,0.200,0.385,0.200,-,0.287,23.1%,24.1%,30.8%,9.7%,97.3,286.1,3,3,16.7%,8.3%,16.7%,83.3%,50.0%,74.6,39.6%,18.9%,11.3%,98.1%,25.0%,0.0%,33.3%,41.7%,33.3%,41.7%,25.0%,9.7%
Nick Madrigal RHB,,+1200,9,19,4.00,0,1,0.533,0.632,0.600,0.067,0.535,15.8%,5.9%,5.3%,3.4%,90.3,241.8,2,1,-,-,14.3%,28.6%,35.7%,65.6,-,40.0%,10.0%,90.9%,7.1%,0.0%,42.9%,50.0%,35.7%,35.7%,28.6%,25.0%
Nolan Schanuel LHB,—,N/A,19,19,3.60,0,1,0.263,0.263,0.316,0.053,0.254,-,21.4%,26.3%,12.5%,88.2,238.2,2,0,-,-,21.4%,28.6%,35.7%,68.3,10.8%,27.0%,8.1%,90.2%,7.1%,0.0%,35.7%,42.9%,42.9%,42.9%,14.3%,50.0%
Jose Siri RHB,,+508,10,17,3.20,0,0,0.375,0.412,0.438,0.062,0.375,5.9%,45.5%,17.6%,21.7%,72.1,159.8,0,0,-,-,15.4%,-,38.5%,72.6,37.9%,10.3%,-,90.6%,7.7%,0.0%,38.5%,46.2%,46.2%,23.1%,30.8%,35.0%
Donovan Walton LHB,,+875,12,17,3.80,0,1,0.353,0.353,0.471,0.118,0.359,-,25.6%,11.8%,14.3%,87.6,252.7,4,1,13.3%,6.7%,13.3%,46.7%,26.7%,67.6,-,26.2%,9.5%,100.0%,33.3%,0.0%,13.3%,46.7%,40.0%,20.0%,40.0%,55.0%
Sebastián Rivero RHB,—,N/A,7,15,3.80,0,0,0.500,0.533,0.643,0.143,0.509,6.7%,28.2%,20.0%,15.7%,81.2,239.5,2,1,-,-,9.1%,27.3%,45.5%,69.1,11.8%,14.7%,8.8%,87.2%,18.2%,0.0%,36.4%,36.4%,36.4%,54.5%,9.1%,21.1%
Denzer Guzman RHB,,+600,-,5,5.00,0,0,-,-,-,-,-,-,22.2%,-,11.8%,88.4,235.0,1,0,-,-,20.0%,40.0%,20.0%,73.3,37.5%,37.5%,-,88.9%,20.0%,0.0%,40.0%,40.0%,40.0%,40.0%,20.0%,33.3%
Trey Mancini RHB,—,N/A,-,1,3.50,0,0,-,-,-,-,-,-,16.7%,-,11.1%,97.5,-,0,0,-,-,-,100.0%,-,75.3,50.0%,16.7%,-,100.0%,-,-,-,100.0%,100.0%,-,-,100.0%
