Matchup,HOU @ DET
Pitcher,Spencer Arrighetti
Pitcher Team,HOU
Opposing Team,DET

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,69.0,293,0.205,0.288,0.305,0.100,1.20,6,0.78,10.9%,25.9%,23.2%,24.5%,11.2%,8.87,53.4%,7.2%,6.6%,30.8%,28.6%,9.6%,19.8%
vsLHB,38.0,167,0.204,0.301,0.299,0.095,1.34,3,0.71,13.8%,28.7%,25.1%,24.9%,11.2%,9.95,51.8%,6.4%,6.3%,31.6%,29.5%,7.1%,17.9%
vsRHB,30.2,126,0.205,0.270,0.312,0.107,1.04,3,0.88,7.1%,22.6%,20.6%,23.9%,11.1%,7.63,55.6%,8.3%,6.9%,29.9%,27.6%,12.5%,21.8%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dillon Dingler RHB,,N/A,22,27,4.40,2,3,0.346,0.370,0.731,0.385,0.467,-,22.7%,18.5%,13.7%,89.8,277.8,4,3,9.5%,4.8%,23.8%,38.1%,33.3%,72.4,22.5%,32.5%,10.0%,90.9%,28.6%,16.7%,14.3%,47.6%,52.4%,19.0%,28.6%,33.3%
Spencer Torkelson RHB,,N/A,19,20,4.00,2,2,0.278,0.350,0.667,0.389,0.427,10.0%,37.5%,35.0%,17.9%,93.6,247.0,3,3,27.3%,9.1%,27.3%,54.5%,54.5%,72.4,17.1%,22.9%,14.3%,87.5%,18.2%,100.0%,36.4%,27.3%,36.4%,45.5%,18.2%,45.0%
Colt Keith LHB,,N/A,21,17,2.80,2,3,0.312,0.353,0.688,0.375,0.446,-,19.4%,11.8%,10.3%,92.6,308.2,5,2,14.3%,14.3%,28.6%,50.0%,42.9%,72.9,25.9%,40.7%,22.2%,87.1%,35.7%,40.0%,14.3%,42.9%,50.0%,35.7%,14.3%,29.4%
Jake Rogers RHB,—,N/A,9,22,3.00,1,1,0.105,0.227,0.263,0.158,0.224,13.6%,21.1%,36.4%,10.4%,81.2,218.1,1,1,9.1%,9.1%,36.4%,45.5%,27.3%,70.3,-,16.7%,2.8%,94.7%,27.3%,33.3%,18.2%,18.2%,45.5%,27.3%,27.3%,47.8%
Hao-Yu Lee RHB,,N/A,10,18,3.20,1,1,0.278,0.278,0.444,0.167,0.314,-,33.3%,44.4%,19.4%,80.9,249.3,1,1,-,-,10.0%,20.0%,30.0%,68.2,6.7%,13.3%,3.3%,88.2%,20.0%,50.0%,30.0%,50.0%,30.0%,40.0%,30.0%,50.0%
Kerry Carpenter LHB,,N/A,23,17,2.40,1,2,0.154,0.353,0.385,0.231,0.333,17.6%,32.4%,29.4%,16.7%,96.7,333.9,5,2,-,-,-,87.5%,37.5%,72.0,12.9%,25.8%,6.5%,91.2%,62.5%,20.0%,12.5%,25.0%,25.0%,37.5%,37.5%,25.0%
Riley Greene LHB,,N/A,21,17,4.20,1,1,0.188,0.235,0.375,0.188,0.266,5.9%,28.6%,23.5%,12.7%,89.1,294.9,5,1,8.3%,8.3%,16.7%,33.3%,8.3%,75.6,57.6%,15.2%,9.1%,94.3%,66.7%,12.5%,8.3%,25.0%,33.3%,50.0%,16.7%,45.0%
James Outman LHB,,N/A,18,18,2.80,0,0,-,0.167,-,-,0.108,16.7%,56.8%,66.7%,22.8%,95.6,311.8,2,0,-,-,-,66.7%,66.7%,72.3,21.2%,9.1%,3.0%,89.2%,66.7%,0.0%,33.3%,-,-,66.7%,33.3%,16.7%
Matt Vierling RHB,—,N/A,15,17,3.00,0,2,0.062,0.118,0.062,-,0.091,5.9%,11.4%,11.8%,5.6%,90.6,271.2,5,1,7.1%,-,-,42.9%,21.4%,70.9,16.1%,32.3%,3.2%,91.2%,42.9%,0.0%,14.3%,28.6%,21.4%,35.7%,42.9%,30.4%
Zach McKinstry LHB,,N/A,10,16,3.60,0,0,0.062,0.062,0.188,0.125,0.101,-,15.6%,31.2%,7.9%,86.8,251.2,2,1,-,-,9.1%,27.3%,36.4%,67.9,-,22.2%,7.4%,93.1%,36.4%,0.0%,27.3%,36.4%,27.3%,54.5%,18.2%,31.2%
Kevin McGonigle LHB,,N/A,13,14,4.60,0,0,0.250,0.357,0.333,0.083,0.311,14.3%,14.3%,14.3%,5.1%,89.4,216.5,1,0,-,-,20.0%,20.0%,30.0%,72.3,16.0%,24.0%,-,89.3%,20.0%,0.0%,30.0%,40.0%,50.0%,20.0%,30.0%,16.7%
Jahmai Jones RHB,—,N/A,4,11,1.40,0,0,0.091,0.091,0.091,-,0.081,-,56.2%,54.5%,25.7%,87.3,285.8,2,0,-,-,-,40.0%,20.0%,71.6,21.4%,21.4%,7.1%,87.5%,20.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,45.5%
