Matchup,ARI @ STL
Pitcher,Michael McGreevy
Pitcher Team,STL
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,108.0,427,0.236,0.290,0.393,0.157,1.10,14,1.17,5.6%,19.1%,16.6%,14.2%,8.7%,5.92,58.5%,6.4%,9.6%,41.3%,25.9%,15.1%,13.3%
vsLHB,67.0,271,0.248,0.302,0.406,0.157,1.19,9,1.21,6.3%,18.7%,13.7%,12.5%,8.2%,4.97,53.9%,6.8%,9.7%,41.5%,26.3%,15.8%,13.4%
vsRHB,40.1,156,0.216,0.268,0.372,0.155,0.97,5,1.12,4.5%,19.8%,21.8%,16.6%,9.5%,7.59,66.7%,5.8%,9.6%,40.9%,25.2%,13.8%,13.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
James McCann RHB,—,N/A,20,3.40,10,1,1,91.4,375.5,1,1,-,-,10.0%,60.0%,20.0%,71.3,8.3%,50.0%,25.0%,92.3%,10.0%,10.0%,100.0%,-,90.0%,40.0%,40.0%,20.0%,25.0%
Ryan Waldschmidt RHB,,+1400,11,4.00,10,1,1,88.4,315.7,4,1,10.0%,10.0%,10.0%,30.0%,50.0%,73.2,21.4%,50.0%,21.4%,93.3%,50.0%,20.0%,50.0%,30.0%,50.0%,40.0%,40.0%,20.0%,66.7%
Adrian Del Castillo LHB,,+367,21,3.60,10,1,1,89.1,251.8,1,1,10.0%,10.0%,20.0%,30.0%,20.0%,72.0,10.5%,36.8%,10.5%,95.0%,50.0%,30.0%,33.3%,20.0%,30.0%,40.0%,30.0%,30.0%,55.6%
Geraldo Perdomo SHB,,+920,13,4.80,10,1,0,83.4,248.5,1,0,-,-,10.0%,20.0%,40.0%,66.1,-,54.5%,-,91.7%,50.0%,30.0%,0.0%,20.0%,50.0%,30.0%,30.0%,40.0%,0.0%
Corbin Carroll LHB,,+450,18,4.20,10,1,2,94.1,329.3,4,3,20.0%,10.0%,20.0%,60.0%,10.0%,75.0,43.8%,56.2%,25.0%,84.2%,50.0%,50.0%,20.0%,-,50.0%,40.0%,40.0%,20.0%,25.0%
Nolan Arenado RHB,,+780,15,4.20,10,0,0,86.8,282.4,3,2,10.0%,-,30.0%,40.0%,60.0%,70.6,5.9%,35.3%,17.6%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,50.0%,40.0%,10.0%,25.0%
Max Kepler LHB,,+650,26,3.80,10,0,1,84.6,256.2,3,1,-,-,30.0%,40.0%,30.0%,71.6,16.7%,50.0%,25.0%,85.7%,30.0%,20.0%,0.0%,10.0%,40.0%,50.0%,10.0%,40.0%,66.7%
Ildemaro Vargas SHB,,+1400,14,4.40,10,0,0,90.1,298.9,3,2,-,-,10.0%,50.0%,40.0%,70.9,15.8%,36.8%,10.5%,95.0%,50.0%,10.0%,0.0%,40.0%,50.0%,40.0%,50.0%,10.0%,14.3%
Ketel Marte SHB,,+425,22,4.40,10,0,0,90.7,251.7,0,0,-,-,20.0%,40.0%,20.0%,73.4,36.4%,54.5%,27.3%,91.7%,40.0%,20.0%,0.0%,20.0%,60.0%,60.0%,30.0%,10.0%,37.5%
Gabriel Moreno RHB,,+1000,27,4.60,10,0,1,87.7,283.6,3,1,10.0%,-,10.0%,10.0%,70.0%,71.8,21.4%,42.9%,7.1%,87.5%,80.0%,30.0%,0.0%,50.0%,20.0%,10.0%,50.0%,40.0%,37.5%
Jorge Barrosa SHB,,+760,19,2.20,10,0,1,80.7,302.5,4,0,-,-,20.0%,40.0%,20.0%,69.3,-,63.6%,18.2%,91.7%,50.0%,40.0%,0.0%,10.0%,30.0%,40.0%,30.0%,30.0%,33.3%
Tim Tawa RHB,,+870,24,4.40,10,0,1,91.3,299.6,2,1,10.0%,-,20.0%,60.0%,60.0%,74.6,56.2%,43.8%,12.5%,88.9%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,60.0%,-,40.0%
Tyler Locklear RHB,,+441,3,3.33,2,0,0,77.5,-,0,0,-,-,-,-,-,71.2,25.0%,-,-,100.0%,-,-,-,-,100.0%,50.0%,50.0%,-,100.0%
