Matchup,LAD @ CIN
Pitcher,Andrew Abbott
Pitcher Team,CIN
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,154.1,677,0.260,0.334,0.433,0.173,1.46,24,1.40,10.3%,22.1%,17.7%,15.6%,10.3%,7.00,58.7%,6.8%,8.2%,38.8%,26.7%,14.6%,15.4%
vsLHB,41.0,179,0.277,0.340,0.482,0.205,1.37,8,1.76,5.6%,23.6%,26.3%,18.6%,12.2%,10.32,66.5%,8.9%,9.8%,41.0%,33.6%,14.6%,19.7%
vsRHB,111.2,498,0.253,0.332,0.415,0.161,1.52,16,1.29,12.0%,21.4%,14.7%,14.1%,9.5%,5.88,55.9%,6.0%,7.7%,38.1%,24.4%,14.6%,14.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Teoscar Hernandez RHB,,+336,15,3.80,8,2,2,95.8,291.3,3,2,37.5%,12.5%,25.0%,62.5%,62.5%,75.6,70.0%,60.0%,50.0%,100.0%,75.0%,37.5%,66.7%,37.5%,25.0%,50.0%,37.5%,12.5%,42.9%
Kyle Tucker LHB,,+520,26,4.20,8,2,2,91.4,255.1,2,2,25.0%,25.0%,37.5%,37.5%,62.5%,71.7,-,85.7%,42.9%,87.5%,87.5%,50.0%,50.0%,37.5%,-,37.5%,25.0%,37.5%,33.3%
Max Muncy LHB,,+187,29,4.40,8,1,1,92.9,292.4,3,1,-,-,37.5%,62.5%,12.5%,72.4,8.3%,50.0%,33.3%,92.3%,87.5%,75.0%,16.7%,12.5%,12.5%,37.5%,37.5%,25.0%,0.0%
Freddie Freeman LHB,,+488,24,4.40,8,1,1,85.4,334.4,3,1,12.5%,-,-,12.5%,37.5%,70.3,-,36.4%,9.1%,91.7%,50.0%,37.5%,33.3%,12.5%,50.0%,37.5%,37.5%,25.0%,50.0%
Mookie Betts RHB,,+420,18,4.40,8,1,1,88.5,232.5,1,1,12.5%,12.5%,25.0%,37.5%,37.5%,69.3,-,30.8%,23.1%,76.5%,37.5%,12.5%,100.0%,25.0%,50.0%,75.0%,12.5%,12.5%,25.0%
Will Smith RHB,,+375,5,3.60,8,1,1,73.3,299.3,2,2,12.5%,12.5%,12.5%,25.0%,37.5%,69.9,9.1%,27.3%,9.1%,100.0%,37.5%,37.5%,33.3%,-,50.0%,25.0%,37.5%,37.5%,0.0%
Alex Call RHB,,+900,11,2.80,8,0,1,84.7,234.4,2,1,-,-,25.0%,12.5%,50.0%,67.6,11.8%,35.3%,5.9%,94.4%,62.5%,12.5%,0.0%,50.0%,25.0%,25.0%,50.0%,25.0%,42.9%
Alex Freeland SHB,—,N/A,2,3.00,8,0,0,84.6,259.4,2,0,-,-,12.5%,12.5%,25.0%,69.1,-,50.0%,10.0%,90.9%,50.0%,37.5%,0.0%,12.5%,50.0%,37.5%,37.5%,25.0%,40.0%
Miguel Rojas RHB,,+800,14,2.00,8,0,1,84.3,226.4,1,1,-,-,25.0%,25.0%,37.5%,67.4,-,44.4%,11.1%,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,25.0%,37.5%,37.5%,28.6%
Enrique Hernandez RHB,,+494,6,3.20,8,0,1,85.9,229.0,1,1,12.5%,-,12.5%,25.0%,37.5%,70.2,11.8%,23.5%,5.9%,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,25.0%,37.5%,37.5%,50.0%
Tommy Edman SHB,,+569,25,3.60,8,0,0,82.5,229.6,0,0,-,-,37.5%,25.0%,25.0%,75.5,58.3%,16.7%,16.7%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,75.0%,12.5%,12.5%,50.0%
Hunter Feduccia LHB,—,N/A,11,3.40,8,0,1,93.8,312.5,3,2,12.5%,12.5%,25.0%,37.5%,25.0%,72.5,25.0%,58.3%,16.7%,100.0%,75.0%,50.0%,0.0%,25.0%,25.0%,50.0%,25.0%,25.0%,50.0%
Eliezer Alfonzo SHB,—,N/A,2,2.80,7,0,0,90.5,287.3,2,0,-,-,14.3%,71.4%,42.9%,71.4,-,80.0%,60.0%,83.3%,42.9%,-,-,42.9%,42.9%,28.6%,57.1%,14.3%,40.0%
