Matchup,CHC @ SF
Pitcher,Landen Roupp
Pitcher Team,SF
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,69.2,293,0.231,0.294,0.346,0.115,1.29,4,0.52,10.2%,26.3%,25.9%,21.5%,11.1%,9.82,58.2%,5.3%,3.3%,30.4%,18.5%,11.8%,14.1%
vsLHB,39.1,169,0.226,0.302,0.342,0.116,1.40,2,0.46,13.0%,26.0%,24.9%,21.0%,10.6%,9.61,55.9%,5.1%,2.9%,34.0%,18.4%,10.5%,17.5%
vsRHB,30.1,124,0.237,0.283,0.351,0.114,1.15,2,0.59,6.5%,26.8%,27.4%,22.1%,11.7%,10.09,61.3%,5.5%,3.7%,25.9%,18.5%,13.3%,9.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Seiya Suzuki RHB,,+730,30,17,4.00,1,1,0.353,0.353,0.529,0.176,0.385,-,31.0%,29.4%,13.8%,88.4,246.0,2,1,8.3%,8.3%,16.7%,41.7%,33.3%,74.2,42.3%,30.8%,15.4%,89.7%,25.0%,33.3%,25.0%,50.0%,58.3%,33.3%,8.3%,9.5%
Ian Happ SHB,,+710,30,17,4.20,1,2,0.400,0.412,0.867,0.467,0.511,5.9%,25.0%,23.5%,10.5%,94.4,302.2,5,1,8.3%,8.3%,33.3%,50.0%,50.0%,72.2,28.1%,34.4%,12.5%,100.0%,41.7%,20.0%,33.3%,25.0%,41.7%,33.3%,25.0%,23.5%
Pete Crow-Armstrong LHB,,+500,14,17,4.80,1,2,0.412,0.412,0.706,0.294,0.482,-,39.4%,35.3%,20.6%,93.5,325.0,5,3,18.2%,18.2%,27.3%,72.7%,45.5%,74.9,50.0%,34.6%,23.1%,81.2%,36.4%,25.0%,27.3%,36.4%,36.4%,54.5%,9.1%,37.5%
Michael Conforto LHB,—,N/A,16,15,2.20,1,1,0.154,0.267,0.385,0.231,0.286,13.3%,48.0%,40.0%,22.2%,88.0,309.5,2,1,14.3%,14.3%,28.6%,57.1%,28.6%,74.0,36.8%,10.5%,5.3%,90.5%,28.6%,50.0%,14.3%,57.1%,42.9%,42.9%,14.3%,50.0%
Nico Hoerner RHB,,+1800,16,18,4.00,0,0,0.118,0.167,0.176,0.059,0.156,5.6%,3.8%,-,1.5%,88.8,262.3,3,1,-,-,5.9%,29.4%,35.3%,68.6,-,56.5%,13.0%,92.0%,17.6%,0.0%,29.4%,47.1%,23.5%,64.7%,11.8%,26.3%
Michael Busch LHB,,+675,14,15,4.60,0,0,0.385,0.467,0.462,0.077,0.409,13.3%,39.3%,40.0%,17.2%,90.8,196.3,0,0,-,-,14.3%,42.9%,57.1%,70.4,4.0%,24.0%,8.0%,89.3%,-,-,57.1%,42.9%,42.9%,28.6%,28.6%,37.5%
Moisés Ballesteros LHB,,+1150,17,15,2.40,0,1,0.333,0.333,0.333,-,0.297,-,30.0%,20.0%,18.4%,85.2,232.3,1,0,-,-,16.7%,41.7%,8.3%,75.3,40.7%,22.2%,18.5%,93.1%,8.3%,0.0%,8.3%,75.0%,58.3%,25.0%,16.7%,18.2%
Alex Bregman RHB,,+980,18,14,4.40,0,0,0.083,0.214,0.083,-,0.156,14.3%,16.0%,21.4%,6.6%,90.9,240.2,1,0,-,-,11.1%,44.4%,11.1%,69.6,-,30.4%,4.3%,95.8%,22.2%,0.0%,11.1%,55.6%,44.4%,44.4%,11.1%,15.8%
Dansby Swanson RHB,,+1050,23,13,3.80,0,0,-,0.077,-,-,0.050,7.7%,50.0%,61.5%,20.4%,84.1,254.5,0,0,-,-,-,-,25.0%,70.4,15.8%,10.5%,-,95.0%,50.0%,0.0%,-,25.0%,25.0%,25.0%,50.0%,25.0%
Pedro Ramirez SHB,—,N/A,13,11,2.80,0,0,0.300,0.364,0.400,0.100,0.336,9.1%,6.7%,-,2.7%,89.5,298.2,3,0,-,-,10.0%,20.0%,30.0%,74.1,42.9%,42.9%,14.3%,93.3%,20.0%,0.0%,30.0%,50.0%,50.0%,40.0%,10.0%,20.0%
Carson Kelly RHB,,+1220,16,11,3.00,0,0,0.273,0.273,0.273,-,0.243,-,8.7%,-,5.4%,78.4,183.0,0,0,-,-,18.2%,27.3%,27.3%,70.6,5.6%,27.8%,11.1%,78.3%,-,-,27.3%,63.6%,45.5%,18.2%,36.4%,50.0%
Miguel Amaya RHB,—,N/A,12,8,2.40,0,0,0.167,0.375,0.167,-,0.282,12.5%,0.0%,-,-,80.9,164.9,0,0,-,-,16.7%,33.3%,16.7%,71.9,13.3%,20.0%,13.3%,100.0%,-,-,16.7%,83.3%,66.7%,33.3%,-,20.0%
Matt Shaw RHB,—,N/A,11,8,1.80,0,0,0.143,0.250,0.143,-,0.192,12.5%,23.8%,12.5%,10.0%,74.8,262.5,2,1,-,-,-,33.3%,66.7%,67.3,6.7%,13.3%,13.3%,71.4%,-,-,50.0%,16.7%,33.3%,50.0%,16.7%,15.4%
