Matchup,LAD @ PIT
Pitcher,Eric Lauer
Pitcher Team,LAD
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,47.0,203,0.257,0.352,0.508,0.251,1.38,13,2.49,8.9%,19.0%,15.3%,13.6%,9.5%,5.94,64.4%,5.6%,11.7%,39.0%,39.0%,20.0%,22.1%
vsLHB,7.0,35,0.333,0.446,0.633,0.300,2.14,3,3.86,14.3%,21.0%,20.0%,17.5%,9.6%,9.00,71.4%,7.4%,8.7%,47.8%,26.1%,50.0%,17.4%
vsRHB,40.0,168,0.242,0.333,0.484,0.242,1.25,10,2.25,7.7%,18.6%,14.3%,12.8%,9.5%,5.40,62.9%,5.2%,12.2%,37.4%,41.2%,16.7%,22.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Marcell Ozuna RHB,,+509,30,29,3.80,1,1,0.269,0.345,0.423,0.154,0.337,10.3%,39.7%,44.8%,16.8%,92.7,294.3,5,2,7.7%,7.7%,30.8%,61.5%,61.5%,73.6,42.6%,16.7%,13.0%,94.7%,30.8%,25.0%,46.2%,23.1%,53.8%,30.8%,15.4%,20.7%
Henry Davis RHB,,+630,17,19,3.20,1,1,0.056,0.053,0.222,0.167,0.111,-,19.4%,21.1%,10.7%,92.3,275.5,6,3,26.7%,6.7%,26.7%,33.3%,40.0%,74.8,54.8%,29.0%,16.1%,100.0%,40.0%,0.0%,20.0%,20.0%,46.7%,46.7%,6.7%,42.1%
Bryan Reynolds SHB,,+725,17,17,4.20,1,1,0.500,0.647,0.917,0.417,0.621,29.4%,29.4%,11.8%,14.1%,94.7,326.3,4,1,20.0%,10.0%,20.0%,70.0%,40.0%,74.4,42.9%,17.9%,14.3%,90.3%,20.0%,50.0%,30.0%,50.0%,40.0%,40.0%,20.0%,41.2%
Jake Mangum SHB,,+1060,13,21,3.60,0,0,0.333,0.333,0.381,0.048,0.315,-,22.4%,23.8%,16.5%,76.5,251.1,1,0,-,-,12.5%,18.8%,18.8%,66.7,2.0%,19.6%,3.9%,87.9%,18.8%,0.0%,12.5%,56.2%,56.2%,31.2%,12.5%,71.4%
Jared Triolo RHB,,+1350,14,19,3.80,0,1,0.333,0.368,0.389,0.056,0.335,5.3%,23.7%,26.3%,10.2%,83.5,240.9,1,1,-,-,23.1%,38.5%,46.2%,70.8,11.8%,26.5%,14.7%,94.4%,7.7%,0.0%,46.2%,38.5%,38.5%,53.8%,7.7%,15.8%
Nick Gonzales RHB,,+900,13,18,4.20,0,0,0.294,0.333,0.353,0.059,0.304,5.6%,21.9%,27.8%,10.6%,80.8,257.6,2,0,-,-,8.3%,33.3%,33.3%,70.4,7.7%,19.2%,7.7%,89.7%,16.7%,0.0%,16.7%,58.3%,41.7%,25.0%,33.3%,27.8%
Spencer Horwitz LHB,,+980,14,17,4.40,0,0,0.308,0.412,0.308,-,0.328,11.8%,20.0%,17.6%,9.7%,89.5,250.6,1,1,9.1%,-,-,54.5%,9.1%,70.7,13.0%,26.1%,8.7%,74.2%,27.3%,0.0%,9.1%,63.6%,36.4%,18.2%,45.5%,11.1%
Brandon Lowe LHB,,+416,22,16,3.80,0,0,0.200,0.250,0.200,-,0.207,6.2%,40.0%,37.5%,24.2%,88.6,201.3,0,0,-,-,22.2%,22.2%,22.2%,73.1,38.2%,17.6%,2.9%,85.0%,11.1%,0.0%,22.2%,55.6%,66.7%,33.3%,-,53.3%
Oneil Cruz LHB,,+450,24,14,4.40,0,0,0.364,0.500,0.364,-,0.398,14.3%,36.0%,35.7%,14.1%,102.2,252.5,0,0,-,-,33.3%,66.7%,33.3%,77.7,81.0%,23.8%,19.0%,84.0%,-,-,33.3%,66.7%,66.7%,16.7%,16.7%,28.6%
Ryan O'Hearn LHB,,+760,22,12,3.00,0,0,0.167,0.167,0.250,0.083,0.180,-,26.3%,33.3%,11.4%,88.7,229.3,0,0,-,-,12.5%,37.5%,25.0%,71.2,18.8%,37.5%,12.5%,84.2%,25.0%,0.0%,25.0%,50.0%,50.0%,12.5%,37.5%,8.3%
Endy Rodriguez SHB,—,N/A,-,5,2.40,0,0,-,0.200,-,-,0.130,20.0%,33.3%,20.0%,13.6%,85.5,249.5,1,1,33.3%,-,-,33.3%,33.3%,72.4,12.5%,12.5%,12.5%,88.9%,33.3%,0.0%,-,33.3%,-,66.7%,33.3%,40.0%
Tyler Callihan LHB,—,N/A,-,3,3.25,0,0,0.500,0.667,1.000,0.500,0.640,33.3%,28.6%,-,13.3%,92.1,338.8,2,1,-,-,-,50.0%,100.0%,69.2,-,-,-,83.3%,50.0%,0.0%,50.0%,-,-,100.0%,-,33.3%
