Matchup,MIN @ CLE
Pitcher,Slade Cecconi
Pitcher Team,CLE
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,99.0,429,0.280,0.333,0.434,0.154,1.41,13,1.18,7.2%,20.4%,17.9%,15.7%,9.4%,7.00,66.7%,6.7%,7.9%,37.1%,24.8%,11.4%,13.8%
vsLHB,55.0,247,0.282,0.331,0.414,0.132,1.51,6,0.98,8.5%,19.0%,19.0%,17.3%,8.7%,7.69,63.0%,6.8%,6.8%,39.5%,26.6%,8.5%,14.1%
vsRHB,43.1,182,0.278,0.336,0.462,0.183,1.32,7,1.45,5.5%,22.4%,16.5%,13.8%,10.4%,6.23,71.6%,6.5%,9.2%,34.0%,22.7%,15.6%,13.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Royce Lewis RHB,,+477,11,3.80,10,1,1,94.2,245.2,3,1,10.0%,10.0%,10.0%,50.0%,40.0%,76.6,60.0%,40.0%,26.7%,93.8%,60.0%,20.0%,50.0%,40.0%,20.0%,20.0%,40.0%,40.0%,60.0%
Victor Caratini SHB,—,N/A,19,3.80,10,0,1,93.2,296.2,6,1,10.0%,-,10.0%,40.0%,80.0%,69.5,7.7%,69.2%,7.7%,100.0%,90.0%,40.0%,0.0%,50.0%,10.0%,10.0%,40.0%,50.0%,0.0%
Josh Bell SHB,,+527,32,4.00,10,0,0,96.1,259.9,1,1,-,-,30.0%,50.0%,50.0%,74.9,37.5%,43.8%,31.2%,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,50.0%,30.0%,20.0%,50.0%
Byron Buxton RHB,,+340,20,3.40,10,0,0,89.3,224.5,3,0,-,-,30.0%,10.0%,30.0%,76.1,66.7%,25.0%,-,100.0%,50.0%,20.0%,0.0%,30.0%,30.0%,50.0%,30.0%,20.0%,33.3%
Trevor Larnach LHB,,+700,28,3.40,10,0,0,93.1,251.9,1,0,-,-,-,50.0%,40.0%,71.8,13.3%,46.7%,33.3%,93.8%,50.0%,10.0%,0.0%,40.0%,50.0%,40.0%,30.0%,30.0%,33.3%
Brooks Lee SHB,,+710,7,3.80,10,0,0,86.9,246.1,1,1,-,-,10.0%,40.0%,20.0%,69.1,-,50.0%,33.3%,92.3%,30.0%,10.0%,0.0%,20.0%,50.0%,40.0%,40.0%,20.0%,50.0%
Kody Clemens LHB,,+480,19,3.80,10,0,0,88.2,255.3,2,0,-,-,10.0%,20.0%,30.0%,72.7,6.7%,40.0%,6.7%,93.8%,70.0%,40.0%,0.0%,30.0%,30.0%,30.0%,30.0%,40.0%,57.1%
Austin Martin RHB,—,N/A,9,2.80,10,0,0,89.8,219.8,1,0,-,-,20.0%,50.0%,50.0%,71.0,8.3%,66.7%,33.3%,85.7%,50.0%,-,-,50.0%,40.0%,40.0%,50.0%,10.0%,40.0%
Ryan Kreidler RHB,,+900,15,3.20,10,0,0,82.4,268.4,1,0,-,-,10.0%,30.0%,20.0%,74.0,40.0%,26.7%,13.3%,100.0%,20.0%,10.0%,0.0%,10.0%,80.0%,50.0%,40.0%,10.0%,66.7%
Alex Jackson RHB,—,N/A,19,2.20,10,0,0,67.2,233.9,0,0,-,-,10.0%,30.0%,-,73.7,33.3%,20.0%,6.7%,78.9%,10.0%,10.0%,0.0%,-,60.0%,50.0%,40.0%,10.0%,66.7%
Ryan Jeffers RHB,,+565,24,3.80,10,0,1,89.4,280.7,4,2,10.0%,-,-,40.0%,60.0%,73.4,38.5%,53.8%,23.1%,100.0%,70.0%,40.0%,0.0%,30.0%,30.0%,10.0%,50.0%,40.0%,37.5%
Luke Keaschall RHB,,+1140,15,3.60,10,0,0,85.1,249.2,3,0,-,-,20.0%,20.0%,30.0%,68.9,7.7%,53.8%,-,92.9%,70.0%,40.0%,0.0%,30.0%,30.0%,20.0%,60.0%,20.0%,12.5%
Alan Roden LHB,—,N/A,7,2.40,7,0,1,90.4,311.3,4,2,14.3%,-,-,42.9%,71.4%,68.7,10.0%,50.0%,10.0%,90.9%,85.8%,42.9%,0.0%,42.9%,14.3%,-,42.9%,57.1%,0.0%
