Matchup,CHC @ STL
Pitcher,Matthew Boyd
Pitcher Team,CHC
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,59.0,246,0.249,0.302,0.373,0.124,1.24,6,0.92,6.9%,26.2%,22.4%,17.2%,12.9%,8.39,67.9%,7.0%,9.4%,41.2%,24.1%,14.6%,21.8%
vsLHB,14.1,56,0.200,0.251,0.260,0.060,1.12,1,0.63,10.7%,38.0%,28.6%,24.6%,18.4%,10.05,67.9%,7.2%,5.9%,44.1%,14.7%,20.0%,23.5%
vsRHB,44.1,190,0.263,0.317,0.406,0.143,1.29,5,1.02,5.8%,23.0%,20.5%,15.4%,11.4%,7.92,67.9%,7.0%,10.3%,40.4%,26.5%,13.9%,21.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jose Fermin RHB,,+1000,15,3.40,10,2,2,84.5,311.8,5,3,20.0%,20.0%,60.0%,40.0%,60.0%,69.6,5.6%,33.3%,11.1%,100.0%,70.0%,40.0%,50.0%,30.0%,20.0%,80.0%,20.0%,-,37.5%
JJ Wetherholt LHB,,+870,21,4.00,10,1,1,92.8,284.3,3,2,10.0%,-,-,70.0%,30.0%,71.8,21.4%,57.1%,28.6%,93.3%,60.0%,40.0%,25.0%,20.0%,40.0%,10.0%,70.0%,20.0%,42.9%
Nathan Church LHB,—,N/A,17,3.00,10,1,1,88.5,269.4,4,3,30.0%,10.0%,10.0%,60.0%,50.0%,69.5,-,54.5%,27.3%,78.6%,50.0%,20.0%,50.0%,30.0%,30.0%,20.0%,70.0%,10.0%,14.3%
Nelson Velazquez RHB,,+600,25,1.40,10,1,2,92.7,258.1,4,1,10.0%,-,20.0%,50.0%,30.0%,75.5,68.4%,31.6%,21.1%,100.0%,70.0%,50.0%,20.0%,20.0%,20.0%,20.0%,60.0%,20.0%,66.7%
Blaze Jordan RHB,,+920,16,3.20,10,0,0,91.1,264.8,3,1,-,-,-,50.0%,50.0%,72.1,15.4%,46.2%,15.4%,92.9%,70.0%,20.0%,0.0%,50.0%,20.0%,10.0%,50.0%,40.0%,40.0%
Ivan Herrera RHB,,+587,29,4.20,10,0,0,83.5,140.2,0,0,-,-,20.0%,20.0%,10.0%,74.6,50.0%,28.6%,14.3%,82.4%,10.0%,-,-,10.0%,60.0%,30.0%,30.0%,40.0%,0.0%
Jordan Walker RHB,,+390,42,4.00,10,0,1,99.4,246.6,3,1,10.0%,-,10.0%,70.0%,30.0%,77.4,75.0%,58.3%,50.0%,92.3%,60.0%,20.0%,0.0%,40.0%,30.0%,20.0%,50.0%,30.0%,60.0%
Alec Burleson LHB,,+700,18,4.00,10,0,0,91.7,289.1,3,0,-,-,20.0%,60.0%,40.0%,72.7,33.3%,53.3%,33.3%,88.2%,40.0%,10.0%,0.0%,30.0%,60.0%,50.0%,40.0%,10.0%,71.4%
Pedro Pages RHB,,+820,10,1.80,10,0,0,92.2,220.3,1,1,-,-,20.0%,60.0%,30.0%,72.2,25.0%,29.2%,16.7%,92.3%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,40.0%,30.0%,50.0%
Masyn Winn RHB,,+1000,9,4.00,10,0,1,87.6,292.6,5,2,-,-,10.0%,30.0%,80.0%,72.1,14.3%,35.7%,7.1%,100.0%,100.0%,50.0%,0.0%,50.0%,-,10.0%,40.0%,50.0%,30.0%
Lars Nootbaar LHB,,+1060,17,3.40,7,0,0,85.6,321.4,2,1,14.3%,-,-,42.9%,28.6%,71.9,28.6%,42.9%,14.3%,77.8%,57.2%,42.9%,0.0%,14.3%,42.9%,42.9%,28.6%,28.6%,33.3%
Bryan Torres LHB,—,N/A,2,1.80,6,0,0,75.9,224.4,0,0,-,-,-,-,16.7%,64.0,-,10.0%,-,76.9%,50.0%,33.3%,0.0%,16.7%,50.0%,-,50.0%,50.0%,0.0%
Jimmy Crooks LHB,—,N/A,-,2.60,4,0,1,89.7,258.0,1,1,25.0%,-,25.0%,25.0%,50.0%,72.9,42.9%,28.6%,14.3%,100.0%,75.0%,50.0%,0.0%,25.0%,-,25.0%,25.0%,50.0%,25.0%
