Matchup,TB @ ATL
Pitcher,Freddy Peralta
Pitcher Team,TB
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,147.0,643,0.256,0.332,0.439,0.183,1.37,23,1.41,8.4%,26.4%,21.8%,17.8%,12.6%,8.57,58.3%,6.4%,6.1%,37.2%,28.6%,16.7%,18.4%
vsLHB,95.2,412,0.259,0.333,0.460,0.201,1.35,17,1.60,7.5%,27.0%,21.8%,18.4%,12.8%,8.47,55.8%,6.5%,6.6%,37.2%,30.7%,19.1%,17.2%
vsRHB,50.2,231,0.250,0.330,0.400,0.150,1.44,6,1.07,10.0%,25.3%,21.6%,16.9%,12.2%,8.88,62.8%,6.2%,5.3%,37.1%,24.5%,10.8%,20.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ronald Acuna Jr. RHB,,+411,17,4.40,8,2,2,98.9,295.7,2,2,25.0%,25.0%,37.5%,62.5%,50.0%,75.2,58.8%,35.3%,29.4%,100.0%,75.0%,50.0%,50.0%,25.0%,25.0%,62.5%,12.5%,25.0%,100.0%
Mauricio Dubon RHB,,+1120,15,3.80,8,1,1,84.9,233.8,1,1,12.5%,12.5%,25.0%,12.5%,12.5%,72.7,30.8%,30.8%,7.7%,86.7%,75.0%,75.0%,16.7%,-,12.5%,37.5%,12.5%,50.0%,40.0%
Ozzie Albies SHB,,+650,15,4.40,8,1,1,92.2,272.3,1,1,12.5%,-,25.0%,37.5%,37.5%,67.6,-,50.0%,14.3%,93.3%,50.0%,25.0%,50.0%,25.0%,37.5%,50.0%,37.5%,12.5%,85.7%
Sean Murphy RHB,,+630,12,4.20,8,1,1,88.5,289.8,2,1,12.5%,-,-,50.0%,62.5%,74.0,22.2%,55.6%,44.4%,100.0%,50.0%,25.0%,50.0%,25.0%,50.0%,12.5%,75.0%,12.5%,60.0%
Austin Riley RHB,,+490,21,3.60,8,1,2,91.9,225.1,2,2,25.0%,25.0%,50.0%,50.0%,50.0%,75.8,62.5%,31.2%,18.8%,100.0%,37.5%,12.5%,100.0%,25.0%,25.0%,62.5%,12.5%,25.0%,50.0%
Michael Harris II LHB,,+410,23,3.40,8,1,1,87.5,210.1,1,1,12.5%,-,12.5%,50.0%,25.0%,75.2,61.5%,30.8%,23.1%,100.0%,37.5%,25.0%,50.0%,12.5%,50.0%,37.5%,37.5%,25.0%,80.0%
Mike Yastrzemski LHB,,+720,19,3.00,8,0,0,93.8,274.7,1,1,-,-,12.5%,62.5%,50.0%,71.2,-,54.5%,36.4%,91.7%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,50.0%,12.5%,33.3%
Lane Thomas RHB,—,N/A,25,2.60,8,0,1,82.2,197.7,1,1,-,-,37.5%,12.5%,12.5%,74.0,25.0%,50.0%,12.5%,88.9%,37.5%,25.0%,0.0%,12.5%,25.0%,50.0%,25.0%,25.0%,50.0%
Matt Olson LHB,,+350,17,4.00,8,0,1,94.0,286.0,3,0,-,-,12.5%,62.5%,12.5%,75.5,63.6%,63.6%,36.4%,100.0%,62.5%,37.5%,0.0%,25.0%,37.5%,37.5%,12.5%,50.0%,42.9%
Ha-Seong Kim RHB,,+920,8,3.00,8,0,0,88.0,150.2,0,0,-,-,12.5%,37.5%,25.0%,71.2,25.0%,33.3%,25.0%,92.3%,37.5%,-,-,37.5%,50.0%,50.0%,25.0%,25.0%,25.0%
Drake Baldwin LHB,,+440,18,4.60,8,0,0,89.1,278.2,2,0,-,-,12.5%,37.5%,75.0%,77.9,66.7%,44.4%,22.2%,81.8%,75.0%,25.0%,0.0%,50.0%,25.0%,12.5%,50.0%,37.5%,16.7%
Dominic Smith LHB,—,N/A,13,2.20,8,0,1,85.6,280.1,1,1,-,-,12.5%,25.0%,25.0%,69.3,9.1%,45.5%,-,100.0%,37.5%,25.0%,0.0%,12.5%,62.5%,25.0%,62.5%,12.5%,33.3%
Kyle Farmer RHB,—,N/A,-,1.80,2,0,0,89.8,257.8,1,0,-,-,100.0%,-,100.0%,70.4,-,100.0%,-,100.0%,100.0%,-,-,100.0%,-,100.0%,-,-,-
Brewer Hicklen RHB,—,N/A,11,2.20,2,0,0,99.4,393.2,1,1,50.0%,-,-,100.0%,50.0%,74.4,33.3%,66.7%,66.7%,100.0%,50.0%,50.0%,0.0%,-,50.0%,50.0%,50.0%,-,100.0%
