Matchup,SF @ CLE
Pitcher,Parker Messick
Pitcher Team,CLE
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,142.1,565,0.206,0.264,0.344,0.138,1.03,14,0.89,7.1%,25.7%,25.1%,21.2%,12.3%,8.98,60.8%,6.8%,5.2%,32.5%,21.3%,17.3%,15.0%
vsLHB,35.2,149,0.234,0.286,0.358,0.124,1.21,3,0.76,7.4%,25.2%,22.8%,19.9%,12.1%,8.58,66.7%,8.5%,3.9%,30.1%,23.3%,12.5%,15.5%
vsRHB,106.0,416,0.196,0.256,0.339,0.144,0.98,11,0.93,7.0%,25.8%,26.0%,21.6%,12.4%,9.17,58.7%,6.2%,5.8%,33.5%,20.5%,19.3%,14.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Devers LHB,—,N/A,19,4.40,10,0,0,95.5,321.7,4,0,10.0%,-,10.0%,70.0%,30.0%,70.4,-,50.0%,33.3%,90.0%,50.0%,30.0%,0.0%,20.0%,50.0%,20.0%,40.0%,40.0%,33.3%
Jonah Cox RHB,—,N/A,5,2.40,10,0,1,81.3,290.4,3,1,-,-,10.0%,30.0%,30.0%,70.2,20.0%,40.0%,13.3%,93.8%,50.0%,50.0%,0.0%,-,40.0%,20.0%,20.0%,60.0%,16.7%
Victor Bericoto RHB,—,N/A,20,3.80,10,0,1,97.0,330.0,3,2,20.0%,-,10.0%,70.0%,30.0%,73.9,46.7%,46.7%,33.3%,93.8%,40.0%,20.0%,0.0%,20.0%,60.0%,40.0%,20.0%,40.0%,33.3%
Drew Gilbert LHB,—,N/A,16,4.40,10,0,0,86.8,181.8,0,0,-,-,10.0%,40.0%,30.0%,69.4,-,50.0%,6.2%,84.2%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,40.0%,20.0%,33.3%
Bryce Eldridge LHB,—,N/A,30,4.20,10,0,0,93.7,200.6,1,0,-,-,10.0%,70.0%,40.0%,71.8,14.3%,57.1%,42.9%,87.5%,50.0%,10.0%,0.0%,40.0%,50.0%,30.0%,60.0%,10.0%,44.4%
Willy Adames RHB,—,N/A,16,3.80,10,0,0,90.0,240.3,3,1,-,-,20.0%,50.0%,40.0%,71.8,20.0%,40.0%,13.3%,100.0%,50.0%,20.0%,0.0%,30.0%,40.0%,50.0%,30.0%,20.0%,75.0%
Christian Koss RHB,—,N/A,13,3.60,10,0,1,89.5,236.7,1,1,10.0%,10.0%,10.0%,50.0%,30.0%,68.2,-,41.2%,11.8%,100.0%,50.0%,30.0%,0.0%,20.0%,50.0%,30.0%,40.0%,30.0%,66.7%
Osleivis Basabe RHB,—,N/A,9,3.80,10,0,0,89.3,273.9,1,0,-,-,10.0%,40.0%,20.0%,73.6,30.8%,30.8%,15.4%,100.0%,50.0%,50.0%,0.0%,-,50.0%,30.0%,60.0%,10.0%,14.3%
Jung Hoo Lee LHB,—,N/A,9,4.40,10,0,0,80.7,160.8,0,0,-,-,-,20.0%,20.0%,67.4,5.9%,23.5%,-,77.3%,20.0%,-,-,20.0%,60.0%,40.0%,20.0%,40.0%,20.0%
Buddy Kennedy RHB,—,N/A,15,3.00,9,0,1,84.8,265.3,3,2,11.1%,-,22.2%,33.3%,11.1%,72.1,17.6%,29.4%,5.9%,100.0%,55.5%,44.4%,0.0%,11.1%,22.2%,33.3%,33.3%,33.3%,14.3%
Drew Cavanaugh LHB,—,N/A,-,4.00,3,0,0,84.2,243.5,1,0,-,-,-,33.3%,33.3%,69.3,-,50.0%,25.0%,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,-,100.0%,-,0.0%
Andrew Knizner RHB,—,N/A,1,2.33,3,0,0,76.8,79.2,0,0,-,-,-,-,33.3%,72.5,20.0%,-,-,100.0%,-,-,-,-,33.3%,-,66.7%,33.3%,50.0%
