Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-02,Sutter Health Park,DET @ ATH,4:05,+32%,+21%,+7%,+28%,+0.72,+0.75,+0.72,+2.42,+32%,+13%,+2%,+20%,+0.73,+0.47,+0.17,+1.79,0%,+8%,+5%,+7%,-0.01,+0.28,+0.56,+0.63
2026-08-02,Coors Field,KC  @ COL,3:10,+35%,+17%,+10%,+27%,+0.79,+0.58,+1.08,+2.41,+20%,+30%,+16%,+32%,+0.45,+1.05,+1.68,+2.83,+15%,-14%,-6%,-5%,+0.34,-0.47,-0.60,-0.42
2026-08-02,Great American BP,PIT @ CIN,1:40,+19%,+6%,-2%,+12%,+0.43,+0.21,-0.24,+1.06,+14%,+1%,-1%,+9%,+0.32,+0.04,-0.10,+0.79,+5%,+5%,-1%,+3%,+0.11,+0.17,-0.14,+0.28
2026-08-02,Oriole Park,PHI @ BAL,1:35,+12%,+8%,+3%,+9%,+0.27,+0.29,+0.32,+0.79,-2%,+6%,+6%,+5%,-0.05,+0.21,+0.68,+0.44,+14%,+2%,-3%,+4%,+0.31,+0.08,-0.36,+0.35
2026-08-02,Progressive Field,ARI @ CLE,1:40,+8%,+11%,-3%,+8%,+0.18,+0.39,-0.29,+0.67,-1%,+1%,-2%,0%,-0.03,+0.02,-0.25,-0.01,+9%,+11%,0%,+8%,+0.20,+0.37,-0.05,+0.68
2026-08-02,Dodger Stadium,BOS @ LAD,7:20,+21%,-8%,-6%,0%,+0.48,-0.28,-0.61,-0.03,+17%,-3%,-5%,+0%,+0.39,-0.11,-0.54,+0.04,+4%,-5%,-1%,-1%,+0.10,-0.17,-0.07,-0.07
2026-08-02,Angel Stadium,MIL @ LAA,3:15,-2%,-4%,+3%,0%,-0.05,-0.15,+0.30,-0.03,-7%,-4%,+1%,-3%,-0.17,-0.15,+0.12,-0.31,+5%,0%,+2%,+3%,+0.12,0.00,+0.18,+0.27
2026-08-02,Rogers Centre,STL @ TOR,1:37,+15%,-7%,-3%,-1%,+0.33,-0.24,-0.31,-0.05,+6%,-2%,-2%,-2%,+0.14,-0.07,-0.23,-0.14,+8%,-5%,-1%,+1%,+0.19,-0.17,-0.08,+0.08
2026-08-02,Truist Park,WAS @ ATL,1:35,+1%,-1%,-2%,-2%,+0.02,-0.04,-0.18,-0.15,-3%,-6%,+1%,-4%,-0.07,-0.21,+0.12,-0.32,+4%,+5%,-3%,+2%,+0.10,+0.17,-0.30,+0.16
2026-08-02,Citi Field,MIA @ NYM,1:40,+14%,-16%,-9%,-4%,+0.31,-0.58,-0.99,-0.35,-2%,-19%,-4%,-8%,-0.04,-0.65,-0.48,-0.70,+16%,+2%,-5%,+4%,+0.36,+0.07,-0.51,+0.35
2026-08-02,Daikin Park,TEX @ HOU,2:10,+5%,-11%,-4%,-5%,+0.11,-0.38,-0.42,-0.40,+5%,-11%,-4%,-5%,+0.12,-0.39,-0.45,-0.42,0%,+0%,+0%,+0%,-0.01,+0.01,+0.03,+0.01
2026-08-02,Petco Park,SF  @ SD,4:10,+3%,-15%,-3%,-5%,+0.06,-0.51,-0.36,-0.45,-6%,-11%,-4%,-8%,-0.14,-0.38,-0.46,-0.67,+9%,-4%,+1%,+2%,+0.20,-0.13,+0.10,+0.22
2026-08-02,Tropicana Field,CHW @ TB,1:40,-3%,-6%,-8%,-6%,-0.07,-0.22,-0.82,-0.50,-4%,-6%,-8%,-6%,-0.08,-0.21,-0.81,-0.51,+1%,0%,0%,+0%,+0.02,-0.01,-0.01,+0.01
2026-08-02,T-Mobile Park,MIN @ SEA,4:10,-3%,-12%,-4%,-7%,-0.06,-0.42,-0.44,-0.60,+1%,-15%,-6%,-8%,+0.02,-0.54,-0.68,-0.73,-4%,+3%,+2%,+1%,-0.09,+0.11,+0.24,+0.12
2026-08-02,Wrigley Field,NYY @ CHC,2:20,-12%,-17%,-9%,-19%,-0.28,-0.59,-1.01,-1.66,-1%,-11%,-3%,-6%,-0.02,-0.38,-0.32,-0.53,-12%,-6%,-7%,-13%,-0.26,-0.21,-0.69,-1.13
