Matchup,LAA @ ATH
Pitcher,Jose Soriano
Pitcher Team,LAA
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,87.0,360,0.207,0.276,0.306,0.099,1.23,9,0.93,11.7%,33.0%,25.3%,22.4%,15.3%,9.41,57.8%,5.9%,8.5%,37.2%,24.2%,16.7%,13.0%
vsLHB,45.0,197,0.246,0.317,0.374,0.129,1.49,7,1.40,12.7%,31.8%,22.8%,21.0%,15.1%,9.00,56.9%,5.4%,8.8%,40.8%,24.0%,23.3%,12.8%
vsRHB,41.2,163,0.161,0.227,0.224,0.063,0.96,2,0.43,10.4%,34.6%,28.2%,24.0%,15.6%,9.94,58.9%,6.4%,8.2%,32.7%,24.5%,8.3%,13.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Kurtz LHB,,+300,29,14,4.40,3,4,0.636,0.714,1.636,1.000,0.898,21.4%,18.8%,7.1%,8.8%,92.1,320.6,4,3,10.0%,-,-,70.0%,10.0%,80.3,95.0%,20.0%,15.0%,95.2%,40.0%,75.0%,20.0%,40.0%,20.0%,40.0%,40.0%,27.8%
Zack Gelof RHB,,+520,15,24,4.20,2,3,0.409,0.458,0.727,0.318,0.507,4.2%,21.4%,20.8%,10.3%,92.9,263.7,4,3,-,-,18.8%,50.0%,37.5%,73.8,33.3%,46.7%,20.0%,93.8%,25.0%,50.0%,31.2%,31.2%,31.2%,37.5%,31.2%,18.2%
Tyler Soderstrom LHB,,+475,15,23,4.40,2,2,0.263,0.391,0.684,0.421,0.445,17.4%,11.8%,8.7%,5.3%,88.0,284.7,5,2,11.8%,-,11.8%,41.2%,41.2%,76.2,80.0%,26.7%,13.3%,100.0%,23.5%,50.0%,17.6%,47.1%,35.3%,41.2%,23.5%,26.7%
Jacob Wilson RHB,,+1260,17,28,4.20,1,1,0.269,0.321,0.385,0.115,0.312,7.1%,13.0%,14.3%,6.4%,83.2,255.9,5,1,4.5%,4.5%,22.7%,22.7%,31.8%,65.9,-,23.1%,2.6%,92.9%,27.3%,16.7%,18.2%,50.0%,36.4%,31.8%,31.8%,29.2%
Shea Langeliers RHB,,+340,19,23,4.60,1,1,0.200,0.304,0.400,0.200,0.309,13.0%,25.8%,21.7%,11.0%,89.4,237.7,2,1,6.7%,-,20.0%,33.3%,46.7%,74.9,47.1%,29.4%,5.9%,94.4%,33.3%,20.0%,33.3%,26.7%,40.0%,26.7%,33.3%,23.8%
Jonah Heim SHB,—,N/A,13,24,3.80,0,0,0.238,0.333,0.286,0.048,0.282,12.5%,13.9%,12.5%,6.8%,89.8,231.0,1,0,-,-,11.1%,33.3%,33.3%,69.2,9.1%,40.9%,13.6%,91.7%,33.3%,0.0%,27.8%,33.3%,22.2%,55.6%,22.2%,30.0%
Henry Bolte RHB,,+1000,12,19,3.40,0,0,0.400,0.474,0.467,0.067,0.411,5.3%,36.8%,26.3%,21.5%,93.3,292.3,3,1,10.0%,-,-,50.0%,20.0%,78.4,80.0%,20.0%,20.0%,83.3%,10.0%,0.0%,30.0%,60.0%,20.0%,40.0%,40.0%,61.9%
Carlos Cortes LHB,,+825,11,18,3.80,0,0,0.176,0.222,0.176,-,0.184,5.6%,12.1%,16.7%,5.9%,89.3,237.7,3,1,-,-,7.7%,30.8%,38.5%,70.3,21.4%,21.4%,14.3%,93.3%,15.4%,0.0%,30.8%,46.2%,15.4%,53.8%,30.8%,18.8%
Alika Williams RHB,—,N/A,7,16,3.00,0,0,0.267,0.312,0.267,-,0.263,6.2%,14.7%,18.8%,7.5%,95.0,287.1,2,0,-,-,9.1%,63.6%,36.4%,69.3,5.6%,16.7%,11.1%,94.7%,18.2%,0.0%,27.3%,54.5%,27.3%,72.7%,-,44.4%
Lawrence Butler LHB,,+630,17,14,3.40,0,2,0.214,0.214,0.429,0.214,0.272,-,41.2%,42.9%,21.5%,82.4,321.4,2,2,12.5%,-,12.5%,37.5%,25.0%,72.9,35.3%,11.8%,5.9%,100.0%,25.0%,0.0%,-,62.5%,50.0%,-,50.0%,50.0%
Jeff McNeil LHB,,+980,30,13,3.20,0,0,0.091,0.231,0.091,-,0.168,15.4%,13.6%,7.7%,5.4%,82.9,210.8,2,0,-,-,20.0%,20.0%,30.0%,69.7,11.1%,16.7%,5.6%,94.7%,30.0%,0.0%,30.0%,20.0%,30.0%,30.0%,40.0%,33.3%
Max Muncy RHB,—,N/A,14,13,2.60,0,1,0.308,0.308,0.385,0.077,0.303,-,21.9%,23.1%,11.9%,87.2,209.6,1,1,10.0%,-,-,30.0%,30.0%,76.1,66.7%,22.2%,-,90.0%,10.0%,0.0%,20.0%,60.0%,40.0%,40.0%,20.0%,56.2%
Colby Thomas RHB,—,N/A,1,3,2.00,0,1,0.333,0.333,0.333,-,0.297,-,11.1%,-,8.3%,83.7,328.5,1,1,-,-,-,33.3%,33.3%,75.2,40.0%,-,-,83.3%,33.3%,0.0%,33.3%,33.3%,-,100.0%,-,60.0%
