Matchup,SEA @ LAA
Pitcher,Ryan Johnson
Pitcher Team,LAA
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,84.1,363,0.240,0.333,0.435,0.196,1.36,18,1.92,10.7%,22.8%,17.4%,15.0%,10.4%,6.72,60.8%,7.8%,10.1%,36.6%,35.8%,19.6%,18.7%
vsLHB,48.0,214,0.246,0.342,0.449,0.203,1.52,11,2.06,12.6%,22.2%,18.2%,15.9%,9.7%,7.31,60.2%,8.1%,10.8%,34.5%,33.8%,22.0%,13.5%
vsRHB,36.0,149,0.231,0.318,0.415,0.185,1.17,7,1.75,8.1%,23.7%,16.1%,13.8%,11.4%,6.00,61.7%,7.4%,9.2%,39.4%,38.5%,16.7%,25.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
JP Crawford LHB,,+980,27,5.20,8,1,1,87.2,244.7,3,1,12.5%,-,25.0%,12.5%,12.5%,71.5,25.0%,50.0%,-,100.0%,62.5%,50.0%,25.0%,12.5%,25.0%,25.0%,62.5%,12.5%,50.0%
Jhonny Pereda RHB,—,N/A,10,3.40,8,1,1,95.4,261.5,1,1,12.5%,12.5%,25.0%,62.5%,25.0%,69.9,-,46.7%,20.0%,100.0%,37.5%,12.5%,100.0%,25.0%,62.5%,37.5%,37.5%,25.0%,28.6%
Julio Rodriguez RHB,,+490,22,4.60,8,1,1,97.3,186.4,1,1,12.5%,12.5%,37.5%,62.5%,12.5%,76.3,60.0%,50.0%,40.0%,100.0%,37.5%,-,-,37.5%,50.0%,62.5%,12.5%,25.0%,57.1%
Lazaro Montes LHB,,+529,4,1.80,5,1,1,92.1,327.7,3,1,20.0%,20.0%,20.0%,40.0%,60.0%,76.4,60.0%,60.0%,40.0%,100.0%,80.0%,40.0%,50.0%,40.0%,20.0%,20.0%,20.0%,60.0%,75.0%
Michael Arroyo RHB,—,N/A,-,3.40,3,1,1,95.5,264.2,1,1,33.3%,33.3%,33.3%,66.7%,-,75.0,50.0%,50.0%,50.0%,100.0%,33.3%,33.3%,100.0%,-,33.3%,33.3%,33.3%,33.3%,0.0%
Weston Wilson RHB,—,N/A,21,3.20,8,0,0,84.2,179.1,0,0,-,-,12.5%,12.5%,50.0%,72.4,14.3%,21.4%,7.1%,93.3%,37.5%,12.5%,0.0%,25.0%,62.5%,62.5%,25.0%,12.5%,71.4%
Josh Naylor LHB,,+920,19,4.40,8,0,0,86.6,248.1,1,0,-,-,25.0%,25.0%,37.5%,70.4,12.5%,62.5%,25.0%,100.0%,50.0%,12.5%,0.0%,37.5%,50.0%,50.0%,-,50.0%,28.6%
Taylor Ward RHB,—,N/A,16,1.80,8,0,0,81.9,235.8,0,0,-,-,-,25.0%,25.0%,68.7,-,40.0%,10.0%,90.9%,37.5%,12.5%,0.0%,25.0%,62.5%,37.5%,37.5%,25.0%,60.0%
Brock Rodden SHB,,+880,6,1.40,8,0,0,87.2,276.7,1,1,-,-,37.5%,37.5%,37.5%,69.4,-,41.7%,8.3%,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,50.0%,50.0%,-,50.0%
Cal Raleigh SHB,,+334,27,4.80,8,0,1,94.0,322.2,5,2,12.5%,-,25.0%,37.5%,37.5%,77.7,66.7%,33.3%,25.0%,100.0%,87.5%,75.0%,0.0%,12.5%,12.5%,25.0%,50.0%,25.0%,100.0%
Randy Arozarena RHB,,+450,24,4.60,8,0,0,91.1,255.6,0,0,-,-,-,37.5%,25.0%,69.2,-,45.5%,18.2%,91.7%,37.5%,12.5%,0.0%,25.0%,62.5%,37.5%,50.0%,12.5%,0.0%
Victor Robles RHB,—,N/A,14,1.80,8,0,0,70.9,252.9,1,0,-,-,12.5%,12.5%,25.0%,67.0,-,57.1%,14.3%,63.6%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,50.0%,12.5%,50.0%
Dominic Canzone LHB,,+465,28,4.40,8,0,0,88.2,225.6,1,0,-,-,12.5%,25.0%,37.5%,72.8,36.4%,36.4%,9.1%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,25.0%,37.5%,62.5%
Cole Young LHB,,+730,12,3.60,8,0,0,86.5,195.2,0,0,-,-,12.5%,50.0%,25.0%,72.5,14.3%,42.9%,14.3%,100.0%,25.0%,12.5%,0.0%,12.5%,75.0%,37.5%,25.0%,37.5%,20.0%
