Matchup,SEA @ TOR
Pitcher,Emerson Hancock
Pitcher Team,SEA
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,133.2,543,0.235,0.291,0.384,0.149,1.12,18,1.21,5.9%,23.7%,22.8%,18.6%,12.2%,8.35,64.6%,7.8%,8.2%,41.1%,28.9%,15.5%,15.8%
vsLHB,75.0,310,0.233,0.297,0.389,0.155,1.19,11,1.32,7.4%,23.8%,23.5%,19.0%,11.9%,8.76,61.1%,7.1%,9.0%,44.1%,28.4%,18.3%,11.8%
vsRHB,58.0,233,0.236,0.283,0.377,0.141,1.05,7,1.09,3.9%,23.6%,21.9%,18.1%,12.8%,7.91,69.2%,8.9%,7.1%,37.3%,29.6%,12.0%,20.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nathan Lukes LHB,—,N/A,11,3.40,8,1,1,94.3,272.9,1,1,12.5%,12.5%,25.0%,62.5%,37.5%,67.6,-,50.0%,21.4%,100.0%,62.5%,37.5%,33.3%,25.0%,37.5%,25.0%,50.0%,25.0%,25.0%
Kazuma Okamoto RHB,—,N/A,23,4.00,8,0,0,89.6,218.7,2,1,12.5%,-,12.5%,37.5%,37.5%,72.2,33.3%,33.3%,16.7%,92.3%,37.5%,12.5%,0.0%,25.0%,37.5%,25.0%,25.0%,50.0%,60.0%
Brett Bateman LHB,—,N/A,12,4.60,8,0,0,81.6,203.4,1,0,-,-,-,37.5%,37.5%,68.9,-,55.6%,11.1%,90.0%,37.5%,-,-,37.5%,50.0%,25.0%,12.5%,62.5%,33.3%
Brandon Valenzuela SHB,—,N/A,17,3.20,8,0,1,90.1,321.5,4,2,-,-,37.5%,37.5%,62.5%,74.8,25.0%,50.0%,37.5%,88.9%,62.5%,12.5%,0.0%,50.0%,37.5%,75.0%,-,25.0%,50.0%
George Springer RHB,—,N/A,27,3.60,8,0,0,85.0,254.3,0,0,-,-,12.5%,25.0%,25.0%,71.8,33.3%,27.8%,5.6%,94.7%,37.5%,12.5%,0.0%,25.0%,62.5%,12.5%,62.5%,25.0%,71.4%
Charles McAdoo RHB,—,N/A,7,4.20,8,0,0,90.8,237.0,1,0,-,-,-,50.0%,12.5%,73.8,54.5%,54.5%,18.2%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,25.0%,37.5%,37.5%,33.3%
Myles Straw RHB,—,N/A,13,3.40,8,0,0,88.5,190.9,1,1,-,-,-,37.5%,12.5%,67.3,-,50.0%,16.7%,92.3%,25.0%,12.5%,0.0%,12.5%,50.0%,50.0%,25.0%,25.0%,66.7%
Vladimir Guerrero Jr. RHB,—,N/A,28,4.20,8,0,0,83.7,295.9,2,0,-,-,25.0%,37.5%,37.5%,78.3,71.4%,42.9%,42.9%,77.8%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,12.5%,25.0%,28.6%
Andres Gimenez LHB,—,N/A,14,3.60,8,0,1,88.4,234.5,1,1,-,-,12.5%,50.0%,-,68.9,-,31.2%,12.5%,100.0%,37.5%,37.5%,0.0%,-,37.5%,50.0%,-,50.0%,50.0%
Jesus Sanchez LHB,—,N/A,38,3.40,8,0,1,90.4,287.1,2,1,12.5%,-,-,50.0%,50.0%,73.6,42.9%,71.4%,28.6%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,12.5%,50.0%,50.0%
Alejandro Kirk RHB,—,N/A,28,3.80,8,0,0,92.4,320.4,4,1,-,-,-,62.5%,75.0%,72.3,16.7%,58.3%,16.7%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,12.5%,37.5%,50.0%,42.9%
Ernie Clement RHB,—,N/A,13,4.00,8,0,0,79.6,225.2,0,0,-,-,-,25.0%,37.5%,67.1,-,33.3%,-,100.0%,62.5%,25.0%,0.0%,37.5%,25.0%,12.5%,50.0%,37.5%,42.9%
Daz Cameron RHB,—,N/A,-,3.20,3,0,0,83.1,248.8,1,0,-,-,-,-,66.7%,69.9,-,20.0%,-,83.3%,100.0%,33.3%,0.0%,66.7%,-,-,-,100.0%,66.7%
