Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Jeremiah Jackson,RHB,BAL,Payton Tolle,L,27.6,36.4,11.5,34.4,27.6
Cole Carrigg,SHB,COL,Andrew Alvarez,L,9.8,36.7,,54.8,27.5
Bobby Witt Jr.,RHB,KC,Trevor McDonald,R,34.8,26.6,19.2,35.6,27.4
Francisco Lindor,SHB,NYM,Jacob Misiorowski,R,20.3,19.7,30.3,36.9,27.2
Christian Walker,RHB,HOU,Janson Junk,R,34.3,23.9,18.7,38.5,27
Ian Happ,SHB,CHC,Jack Flaherty,R,30.5,25.4,8.6,49.8,27
Brett Baty,LHB,NYM,Jacob Misiorowski,R,39.4,13.8,22.1,46,26.9
Eugenio Suarez,RHB,CIN,George Kirby,R,31.6,19.2,28.5,32.8,26.6
Drake Baldwin,LHB,ATL,JP Sears,L,54.4,23.1,26,20.8,26.5
Jackson Merrill,LHB,SD,Bryce Elder,R,21.2,29.9,24.3,26.6,26.5
Michael Conforto,LHB,CHC,Jack Flaherty,R,24.3,24.3,15.8,42.5,26.3
Cam Smith,RHB,HOU,Janson Junk,R,44.3,13.4,24.3,38.9,26.1
Joey Bart,RHB,ATL,JP Sears,L,19.4,34.6,11,34.5,26
Ryan Jeffers,RHB,MIN,Tanner Bibee,R,48.1,18.4,25.6,27.7,25.9
Ty France,RHB,SD,Bryce Elder,R,35.5,15.8,26.7,34.9,25.8
Trent Grisham,LHB,NYY,Braxton Ashcraft,R,36,17.6,28.5,29.3,25.6
Casey Schmitt,RHB,SF,Michael Wacha,R,38.4,16.3,20.1,39.7,25.5
Cody Bellinger,LHB,NYY,Braxton Ashcraft,R,25.5,21.9,21.9,34.5,25.4
Ryan McMahon,LHB,NYY,Braxton Ashcraft,R,36.2,8.9,22.7,46.6,25.2
Ildemaro Vargas,SHB,ARI,Jeffrey Springs,L,38.4,16.6,4.2,56.9,25.1
Bryce Harper,LHB,PHI,Emmet Sheehan,R,36.1,19.3,27,26.5,25.1
Jo Adell,RHB,LAA,Kyle Leahy,R,33.1,18.4,18,39.3,25
Denzer Guzman,RHB,LAA,Kyle Leahy,R,50,18.5,21.4,28.2,24.9
Ryan Vilade,RHB,TB,Dylan Cease,R,38,17.9,17.9,37.7,24.9
Julio Rodriguez,RHB,SEA,Andrew Abbott,L,24.6,14.3,7.1,61.2,24.9
Luis Garcia Jr.,LHB,WSH,Kyle Freeland,L,12.8,27,12.9,41.1,24.9
Trevor Larnach,LHB,MIN,Tanner Bibee,R,40.8,9.5,9.6,57.5,24.7
Sal Stewart,RHB,CIN,George Kirby,R,12.8,19.8,21.9,39.1,24.6
Jarren Duran,LHB,BOS,Shane Baz,R,27,16.4,16.4,45,24.6
Seiya Suzuki,RHB,CHC,Jack Flaherty,R,39.4,16.3,18.2,37,24.4
Tyler Stephenson,RHB,CIN,George Kirby,R,30,22.7,15.9,34.1,24.2
Alejandro Kirk,RHB,TOR,Nick Martinez,R,27.2,13.1,18.2,45.9,24.2
Randy Arozarena,RHB,SEA,Andrew Abbott,L,34,22,17.2,31.3,24.1
Justin Foscue,RHB,TEX,Erick Fedde,R,27,8.3,8.3,63.9,24.1
Spencer Torkelson,RHB,DET,Jameson Taillon,R,37.8,21.9,18,28.2,23.9
Munetaka Murakami,LHB,CWS,Jacob deGrom,R,34.9,28.1,13.4,25.8,23.8
Kyle Manzardo,LHB,CLE,Joe Ryan,R,31.8,21.1,20.2,28.5,23.8
Brandon Valenzuela,SHB,TOR,Nick Martinez,R,44.6,14.3,20.3,32.7,23.7
Spencer Steer,RHB,CIN,George Kirby,R,25.3,18.4,16.9,38.5,23.7
Isaac Paredes,RHB,HOU,Janson Junk,R,31.6,14.7,23.6,32.7,23.6
Logan O'Hoppe,RHB,LAA,Kyle Leahy,R,54.7,17.8,23.3,19.5,23.6
Luis Campusano,RHB,SD,Bryce Elder,R,40.5,27,18.1,18.1,23.5
Ryan O'Hearn,LHB,PIT,Ryan Weathers,L,29.8,20,15.9,34.4,23.4
Kerry Carpenter,LHB,DET,Jameson Taillon,R,31.5,14.3,12.4,45.9,23.4
Cedric Mullins,LHB,TB,Dylan Cease,R,13.3,15.1,21.2,41.1,23.2
JP Crawford,LHB,SEA,Andrew Abbott,L,48.9,20.1,9,33.9,23.1
Jordan Walker,RHB,STL,Jose Soriano,R,35.5,16.9,14.7,36.8,23.1
Tyler Soderstrom,LHB,ATH,Mitch Bratt,L,64.1,20.3,14.2,19.5,22.6
Christian Yelich,LHB,MIL,Freddy Peralta,R,23.8,14.7,12.8,44.5,22.5
Chase DeLauter,LHB,CLE,Joe Ryan,R,30.3,22.9,20.9,20,22.3
Jackson Chourio,RHB,MIL,Freddy Peralta,R,26.7,25.5,20.5,18.3,22.3
Dylan Crews,RHB,WSH,Kyle Freeland,L,29.3,26,9.6,29.1,22.2
Gunnar Henderson,LHB,BAL,Payton Tolle,L,38.5,10.4,23.1,31.1,22.2
Jose Altuve,RHB,HOU,Janson Junk,R,31.2,17.2,27.5,18.7,22.1
Fernando Tatis Jr.,RHB,SD,Bryce Elder,R,40.5,20.6,11,30.3,22.1
Michael Busch,LHB,CHC,Jack Flaherty,R,36.4,17.4,8.7,38.7,22
Henry Davis,RHB,PIT,Ryan Weathers,L,17.5,28.2,7.7,32.1,22
Manny Machado,RHB,SD,Bryce Elder,R,29.4,18.1,18.9,27.8,21.9
Carson Benge,LHB,NYM,Jacob Misiorowski,R,42.5,26.9,10,19.7,21.6
Kevin McGonigle,LHB,DET,Jameson Taillon,R,16.5,25.2,12.7,28.9,21.5
Anthony Seigler,SHB,BOS,Shane Baz,R,9.5,9.8,10.3,56.3,21.5
Zach Dezenzo,RHB,HOU,Janson Junk,R,44.7,20.6,,38.7,21.4
Gabriel Moreno,RHB,ARI,Jeffrey Springs,L,14.9,22.8,22.8,19.9,21.3
Tristan Gray,LHB,MIN,Tanner Bibee,R,29.2,25.1,,38.5,21.3
Colby Thomas,RHB,ATH,Mitch Bratt,L,32.7,27.7,12.3,18.5,21.3
Daylen Lile,LHB,WSH,Kyle Freeland,L,40.8,13.3,14.1,33.2,21.3
Xander Bogaerts,RHB,SD,Bryce Elder,R,40.9,14.2,4.9,42.8,21.2
Zach Neto,RHB,LAA,Kyle Leahy,R,45.8,13.5,25,17.6,21.2
Jonah Heim,SHB,ATH,Mitch Bratt,L,17.2,18.5,22.6,24.6,21.1
Pedro Pages,RHB,STL,Jose Soriano,R,31.2,21.9,23.7,12.8,21.1
Daulton Varsho,LHB,TOR,Nick Martinez,R,21.5,24.2,19.1,18.8,21
Andres Chaparro,RHB,WSH,Kyle Freeland,L,18.1,9.3,9.3,52.2,20.9
Bryan Reynolds,SHB,PIT,Ryan Weathers,L,29.3,7.6,7.7,52,20.9
Mike Trout,RHB,LAA,Kyle Leahy,R,31.4,19.1,20.2,19.1,20.7
Nolan Schanuel,LHB,LAA,Kyle Leahy,R,23.3,,16.6,53.5,20.7
Mauricio Dubon,RHB,ATL,JP Sears,L,21.5,20,23.5,17.5,20.6
William Contreras,RHB,MIL,Freddy Peralta,R,38,25.9,8.2,21.2,20.6
Vladimir Guerrero Jr.,RHB,TOR,Nick Martinez,R,46.9,18.9,12,22.9,20.6
Richie Palacios,LHB,TB,Dylan Cease,R,21.9,26.8,13.3,20.3,20.6
Wyatt Langford,RHB,TEX,Erick Fedde,R,36.5,9.3,21.1,29.4,20.6
Josh Naylor,LHB,SEA,Andrew Abbott,L,38.4,20.9,12.6,22.1,20.5
Eli White,RHB,ATL,JP Sears,L,46.1,11,11,34.6,20.4
Kyle Karros,RHB,COL,Andrew Alvarez,L,35.6,22.9,8.3,25.5,20.4
Miguel Amaya,RHB,CHC,Jack Flaherty,R,19,11.9,12.5,41.6,20.2
Pete Alonso,RHB,BAL,Payton Tolle,L,33.1,22,11.6,22.9,20.2
Brice Turang,LHB,MIL,Freddy Peralta,R,11.8,17.6,14.8,33.6,20.2
Yainer Diaz,RHB,HOU,Janson Junk,R,35.1,12.5,12.5,34,20.1
Jake Bauers,LHB,MIL,Freddy Peralta,R,31,13.3,17.6,27.8,20
Ernie Clement,RHB,TOR,Nick Martinez,R,25.7,,21.1,44.2,20
Willi Castro,SHB,COL,Andrew Alvarez,L,14,9.8,11.7,46.2,19.9
Matt Vierling,RHB,DET,Jameson Taillon,R,37.3,20.6,17.7,14.7,19.9
Connor Wong,RHB,BOS,Shane Baz,R,40.3,13.9,,43.6,19.8
Tyler O'Neill,RHB,BAL,Payton Tolle,L,34.4,11.5,11.8,35.3,19.8
Willson Contreras,RHB,BOS,Shane Baz,R,35.1,12.8,18.2,25,19.7
Nick Loftin,RHB,KC,Trevor McDonald,R,51,7.9,16.4,27.7,19.7
David Fry,RHB,CLE,Joe Ryan,R,28.4,19.8,9.9,27.9,19.7
Alex Jackson,RHB,MIN,Tanner Bibee,R,37.9,9.3,9.3,39.5,19.7
Pedro Ramirez,SHB,CHC,Jack Flaherty,R,48.5,6.4,,49.9,19.6
Brandon Marsh,LHB,PHI,Emmet Sheehan,R,33.5,14.2,15.5,26.1,19.5
Nolan Arenado,RHB,ARI,Jeffrey Springs,L,67.7,,22.7,22.8,19.3
Kyle Higashioka,RHB,TEX,Erick Fedde,R,42,15.8,8.3,28.2,19.3
Bo Bichette,RHB,NYM,Jacob Misiorowski,R,38.3,8.1,7.4,41.6,19.3
Kyle Tucker,LHB,LAD,Cristopher Sanchez,L,49.5,15.1,11.4,22.4,19.3
Oswald Peraza,RHB,LAA,Kyle Leahy,R,37.6,9.2,17.6,27.8,19.2
Nathan Church,LHB,STL,Jose Soriano,R,15.2,15.6,12.4,33.5,19.1
Elly De La Cruz,SHB,CIN,George Kirby,R,28.7,9.6,9.6,39.7,19
Zach McKinstry,LHB,DET,Jameson Taillon,R,30,17.6,5.4,32.5,18.9
Marcus Semien,RHB,NYM,Jacob Misiorowski,R,26.8,19.7,14.7,19.7,18.9
Jose Trevino,RHB,CIN,George Kirby,R,33,17.7,16.7,17.4,18.9
Daniel Schneemann,LHB,CLE,Joe Ryan,R,31.9,11.9,11.9,31.9,18.9
Patrick Bailey,SHB,CLE,Joe Ryan,R,25.9,11.9,6.8,40.2,18.8
Curtis Mead,RHB,WSH,Kyle Freeland,L,29.1,14.6,7.1,34.8,18.8
Randal Grichuk,RHB,CWS,Jacob deGrom,R,43.8,13.2,13.2,22.5,18.6
Samuel Basallo,LHB,BAL,Payton Tolle,L,39.3,10.4,10.4,31.2,18.5
Taylor Trammell,LHB,HOU,Janson Junk,R,34.4,10.3,10.3,33.3,18.5
Anthony Volpe,RHB,NYY,Braxton Ashcraft,R,39.6,8.8,,45.9,18.5
Matt Olson,LHB,ATL,JP Sears,L,35.9,7,8,39.6,18.3
Gabriel Rincones Jr.,LHB,PHI,Emmet Sheehan,R,18.4,11.6,,49,18.2
Noelvi Marte,RHB,CIN,George Kirby,R,49.7,8.9,9.1,29.4,18.2
Michael Massey,LHB,KC,Trevor McDonald,R,30.8,19.4,9.1,22.3,18.2
Luis Torrens,RHB,NYM,Jacob Misiorowski,R,41.6,,8.8,45.2,18.1
Mookie Betts,RHB,LAD,Cristopher Sanchez,L,31.7,13.1,,41,18
Corbin Carroll,LHB,ARI,Jeffrey Springs,L,22.6,16.3,19.9,16.3,18
Chase Meidroth,RHB,CWS,Jacob deGrom,R,18.6,19.4,10.2,24.4,17.8
Paul Goldschmidt,RHB,NYY,Braxton Ashcraft,R,23.6,16,18.8,15.5,17.5
Riley Greene,LHB,DET,Jameson Taillon,R,23.2,12.7,4.6,36.8,17.3
Dominic Canzone,LHB,SEA,Andrew Abbott,L,20.1,12.6,12.6,28.4,17.3
Edwin Arroyo,SHB,CIN,George Kirby,R,33.1,,,55.2,17.1
Josh Lowe,LHB,LAA,Kyle Leahy,R,14.1,9.3,9.3,38.5,17.1
Drew Romo,SHB,CWS,Jacob deGrom,R,38.1,10.3,10.3,26.3,17.1
Austin Riley,RHB,ATL,JP Sears,L,25.4,11,8.5,32.1,17
Kyle Teel,LHB,CWS,Jacob deGrom,R,25.5,16.7,11,21.3,17
Rhys Hoskins,RHB,CLE,Joe Ryan,R,50.4,9.1,,34.8,16.9
Luis Rengifo,SHB,SD,Bryce Elder,R,29.6,6.6,,46.5,16.9
Willy Adames,RHB,SF,Michael Wacha,R,38.4,4.4,10.4,33.5,16.9
Braden Montgomery,SHB,CWS,Jacob deGrom,R,29.3,15.5,10.3,21.3,16.8
Colt Keith,LHB,DET,Jameson Taillon,R,55.3,7.9,,33.6,16.7
Taylor Ward,RHB,BAL,Payton Tolle,L,33.3,6.9,7.4,34.4,16.6
Jeremy Pena,RHB,HOU,Janson Junk,R,48.7,3.7,16.3,22.1,16.6
Masyn Winn,RHB,STL,Jose Soriano,R,22.6,8.8,11.2,31.5,16.6
Andres Gimenez,LHB,TOR,Nick Martinez,R,33,8.1,20.1,17.3,16.5
Lawrence Butler,LHB,ATH,Mitch Bratt,L,86.9,,,31.3,16.5
Andy Pages,RHB,LAD,Cristopher Sanchez,L,17.6,13.2,18.4,18.4,16.5
Alejandro Osuna,LHB,TEX,Erick Fedde,R,13,9.3,8.8,37.2,16.5
Jake Burger,RHB,TEX,Erick Fedde,R,35.3,12,14.8,16,16.2
Jose Caballero,RHB,NYY,Braxton Ashcraft,R,21.1,8.8,13.1,28.3,16.2
Vinnie Pasquantino,LHB,KC,Trevor McDonald,R,21.5,13,4.5,32.7,16.2
Blaze Jordan,RHB,STL,Jose Soriano,R,47.4,8,,33.3,15.9
Sung-Mun Song,LHB,SD,Bryce Elder,R,37.9,14,8.9,17.8,15.8
Michael Harris II,LHB,ATL,JP Sears,L,30.2,11.4,12.1,20.8,15.8
Hunter Feduccia,LHB,TB,Dylan Cease,R,26.4,19.9,7.9,15.2,15.8
Isaac Collins,SHB,KC,Trevor McDonald,R,38.7,10.7,,32.9,15.8
Evan Carter,LHB,TEX,Erick Fedde,R,27,16.3,6.7,21.5,15.8
Adley Rutschman,SHB,BAL,Payton Tolle,L,45.6,11.5,,28.1,15.6
Bryan Torres,LHB,STL,Jose Soriano,R,31.5,6.8,,39.7,15.5
Daniel Susac,RHB,SF,Michael Wacha,R,29.7,20.9,,20.9,15.5
Victor Caratini,SHB,MIN,Tanner Bibee,R,38.2,7.1,6.1,29.5,15.5
Freddy Fermin,RHB,SD,Bryce Elder,R,30,4.7,,43.3,15.5
Dansby Swanson,RHB,CHC,Jack Flaherty,R,30.5,12.3,10.1,20.3,15.5
Nick Fortes,RHB,TB,Dylan Cease,R,34.8,4.5,8.4,31.5,15.4
Ryan Kreidler,RHB,MIN,Tanner Bibee,R,9.3,13.3,17.8,17.8,15.4
Alex Bregman,RHB,CHC,Jack Flaherty,R,24.7,8.6,15.1,20.8,15.2
Ezequiel Tovar,RHB,COL,Andrew Alvarez,L,25.3,17.1,,26.9,15.2
Ceddanne Rafaela,RHB,BOS,Shane Baz,R,28.1,6.4,13.1,24.4,15.1
TJ Friedl,LHB,CIN,George Kirby,R,35.1,10.4,9.6,19.4,14.9
Lars Nootbaar,LHB,STL,Jose Soriano,R,54.2,9.3,,24.5,14.8
Nasim Nuñez,SHB,WSH,Kyle Freeland,L,33.7,,,45.6,14.8
Christian Vazquez,RHB,HOU,Janson Junk,R,44.6,,16.6,21,14.7
Gavin Sheets,LHB,SD,Bryce Elder,R,19,8.9,8.9,27.1,14.5
Jung Hoo Lee,LHB,SF,Michael Wacha,R,27.1,3.5,11.6,28.5,14.5
Luke Keaschall,RHB,MIN,Tanner Bibee,R,39,,12.9,26.7,14.4
Weston Wilson,RHB,SEA,Andrew Abbott,L,35,7.6,7.6,23.5,14.3
Jase Bowen,RHB,SD,Bryce Elder,R,33.1,16.1,,21.6,14.3
Bryson Stott,LHB,PHI,Emmet Sheehan,R,18.4,21.6,,19.5,14.3
Jacob Young,RHB,WSH,Kyle Freeland,L,29.1,10.2,,31.3,14.3
Heliot Ramos,RHB,SF,Michael Wacha,R,28.9,7.6,4,29.9,14.2
J.T. Realmuto,RHB,PHI,Emmet Sheehan,R,48.4,5.7,14.3,12.5,14.2
LaMonte Wade Jr.,LHB,HOU,Janson Junk,R,30.3,10.3,10.3,18,14.2
Josh Jung,RHB,TEX,Erick Fedde,R,40,5,,33.5,14.1
Jasson Dominguez,SHB,NYY,Braxton Ashcraft,R,22.1,,9.9,35.7,14.1
Jared Triolo,RHB,PIT,Ryan Weathers,L,31.2,,,43.6,14
Ivan Herrera,RHB,STL,Jose Soriano,R,28.3,3,12.1,25.9,14
Keibert Ruiz,SHB,WSH,Kyle Freeland,L,32.4,10.2,9.5,17.4,14
Carter Jensen,LHB,KC,Trevor McDonald,R,33.6,7.5,6.5,23.8,13.9
Carlos Narvaez,RHB,BOS,Shane Baz,R,34,7.3,7.3,23.1,13.9
Salvador Perez,RHB,KC,Trevor McDonald,R,35.5,11.6,3.9,20.1,13.8
Jake McCarthy,LHB,COL,Andrew Alvarez,L,23.6,9,8.6,22.3,13.7
TJ Rumfield,LHB,COL,Andrew Alvarez,L,34,4.6,9,23.5,13.6
JJ Bleday,LHB,CIN,George Kirby,R,42.4,10.4,10.4,10.4,13.6
Nathan Lukes,LHB,TOR,Nick Martinez,R,16,,10.1,35.4,13.5
Alec Bohm,RHB,PHI,Emmet Sheehan,R,22.5,8.3,16.2,13.4,13.4
Josh Rojas,LHB,KC,Trevor McDonald,R,29.9,9.3,9.3,16.8,13.2
Cooper Pratt,RHB,MIL,Freddy Peralta,R,29.4,9.9,,26.7,13.1
Alec Burleson,LHB,STL,Jose Soriano,R,15.5,14,6.9,18.5,13.1
Brandon Nimmo,LHB,TEX,Erick Fedde,R,20.6,8.6,8.5,21.5,13
JJ Wetherholt,LHB,STL,Jose Soriano,R,25,10.4,,26.5,12.8
Kahlil Watson,LHB,CLE,Joe Ryan,R,22.7,,,42.3,12.8
Raynel Delgado,LHB,HOU,Janson Junk,R,35.6,,,36.9,12.8
Wade Meckler,LHB,LAA,Kyle Leahy,R,37.1,6.6,,27.3,12.8
Royce Lewis,RHB,MIN,Tanner Bibee,R,31,,10,27,12.8
Austin Hedges,RHB,CLE,Joe Ryan,R,32.6,4.6,9.9,19.8,12.8
Jake Rogers,RHB,DET,Jameson Taillon,R,41.8,12.6,,16.6,12.7
Sam Antonacci,LHB,CWS,Jacob deGrom,R,14.1,,5.2,37.8,12.4
Starling Marte,RHB,KC,Trevor McDonald,R,40.2,11,,18.2,12.4
Dane Myers,RHB,CIN,George Kirby,R,25.6,,,39.1,12.3
Ozzie Albies,SHB,ATL,JP Sears,L,23,,7.5,30.8,12.2
Geraldo Perdomo,SHB,ARI,Jeffrey Springs,L,25.3,,,38.7,12.2
Andruw Monasterio,RHB,BOS,Shane Baz,R,26.9,9.1,9.1,14.1,12.1
Miguel Vargas,RHB,CWS,Jacob deGrom,R,19.6,7.6,7.6,20.8,12.1
Myles Straw,RHB,TOR,Nick Martinez,R,13.8,,,42.9,12.1
Sean Keys,LHB,TOR,Nick Martinez,R,19.6,,,40,12
Trea Turner,RHB,PHI,Emmet Sheehan,R,27.3,3.7,8.3,21.8,12
Jimmy Crooks,LHB,STL,Jose Soriano,R,33.5,8.9,,21.7,11.9
Troy Johnston,LHB,COL,Andrew Alvarez,L,36.1,3.6,,28,11.9
Nico Hoerner,RHB,CHC,Jack Flaherty,R,25.8,,3.1,31.5,11.4
Ezequiel Duran,RHB,TEX,Erick Fedde,R,26.3,7.1,,25.2,11.4
Tyler Heineman,SHB,LAA,Kyle Leahy,R,47.9,,,25.9,11.3
Luke Raley,LHB,SEA,Andrew Abbott,L,33.4,7.5,,21.4,11.3
Luisangel Acuna,RHB,CWS,Jacob deGrom,R,32.8,11.6,,15.9,11.3
Caleb Durbin,RHB,BOS,Shane Baz,R,25.8,,7.7,25.2,11.2
Hao-Yu  Lee,RHB,DET,Jameson Taillon,R,39.6,7.6,,18,11.1
Yandy Diaz,RHB,TB,Dylan Cease,R,3.8,11.9,9.2,15,11.1
Miguel Rojas,RHB,LAD,Cristopher Sanchez,L,11.9,,,39.5,11.1
Alan Roden,LHB,MIN,Tanner Bibee,R,38.4,,,28.6,11
Dominic Smith,LHB,ATL,JP Sears,L,36.8,9.4,,15.9,10.9
Justin Crawford,LHB,PHI,Emmet Sheehan,R,8.3,4.7,6.1,25.9,10.8
Jorge Barrosa,SHB,ARI,Jeffrey Springs,L,27.2,7.6,11.7,7.7,10.8
Jose Siri,RHB,LAA,Kyle Leahy,R,30.7,10.8,,15.3,10.7
Andrew Vaughn,RHB,MIL,Freddy Peralta,R,31.9,,,29.9,10.7
Nick Gonzales,RHB,PIT,Ryan Weathers,L,28.5,4,,25.8,10.7
Ryan Waldschmidt,RHB,ARI,Jeffrey Springs,L,54.1,8.2,,9.3,10.6
Colt Emerson,LHB,SEA,Andrew Abbott,L,41.5,,,25.5,10.5
Jose Fermin,RHB,STL,Jose Soriano,R,20.9,7.3,7.3,14.7,10.5
Jacob Wilson,RHB,ATH,Mitch Bratt,L,21.5,,12.3,18.5,10.5
Mitch Garver,RHB,SEA,Andrew Abbott,L,27.9,,,30.5,10.4
Ben Williamson,RHB,TB,Dylan Cease,R,18.6,6.5,6.1,17.9,10.4
Jeff McNeil,LHB,ATH,Mitch Bratt,L,27.4,,,30,10.2
Blake Perkins,SHB,MIL,Freddy Peralta,R,12.1,,,35.9,10.2
Jesus Rodriguez,RHB,SF,Michael Wacha,R,49.4,,,20.1,10
Tyler Tolbert,RHB,KC,Trevor McDonald,R,24.2,7.9,,19.2,10
Rafael Flores,RHB,PIT,Ryan Weathers,L,9.9,9.9,9.9,9.9,9.9
Jake Mangum,SHB,PIT,Ryan Weathers,L,43.2,,,22.5,9.9
Billy Cook,RHB,PIT,Ryan Weathers,L,40.9,,,23.2,9.9
Joey Ortiz,RHB,MIL,Freddy Peralta,R,24.1,4,11.8,9.9,9.8
Jorge Mateo,RHB,ATL,JP Sears,L,18.8,,,31.4,9.7
Elias Diaz,RHB,TEX,Erick Fedde,R,22.9,,,29.4,9.6
Amed Rosario,RHB,NYY,Braxton Ashcraft,R,39.3,,,22.8,9.6
Steven Kwan,LHB,CLE,Joe Ryan,R,15.9,,,31.9,9.6
Braxton Fulford,RHB,COL,Andrew Alvarez,L,17.1,8.7,,18.6,9.4
Carson Kelly,RHB,CHC,Jack Flaherty,R,31,,,24.7,9.3
Taylor Walls,SHB,TB,Dylan Cease,R,23,7.2,,18,9.3
Cal Raleigh,SHB,SEA,Andrew Abbott,L,30,7.6,,14.6,9.3
