Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Jake McCarthy,LHB,COL,Framber Valdez,L,43.5,16.5,18.8,25.8,22.2
Héctor Rodríguez,LHB,CIN,Dustin May,R,18,9.7,16.7,47.7,22.1
Samad Taylor,RHB,SD,Anthony Molina,R,41.1,14.1,14.1,35.4,22.1
Corbin Carroll,LHB,ARI,MacKenzie Gore,L,24.2,22.9,16.4,27.1,22.1
Connor Norby,RHB,COL,Framber Valdez,L,40.1,20.9,10.3,29.8,21.9
Kyle Isbel,LHB,KC,Sonny Gray,R,26.2,18,21.2,25.5,21.7
Moisés Ballesteros,LHB,LAA,Cade Cavalli,R,29.6,25.3,8.5,29.3,21.7
Christian Yelich,LHB,MIL,Andrew Abbott,L,53.5,12.1,12.1,33.6,21.6
Manny Machado,RHB,SD,Anthony Molina,R,36.8,14.1,19.9,28.2,21.6
David Fry,RHB,CLE,Taj Bradley,R,27.7,20.3,11.5,33.2,21.6
Keibert Ruiz,SHB,WSH,Yusei Kikuchi,L,30.9,25.6,9.2,27.3,21.6
Chase Meidroth,RHB,CWS,Matthew Liberatore,L,29.3,12.3,8.3,47.5,21.6
Dylan Crews,RHB,WSH,Yusei Kikuchi,L,39,21.7,12.2,25.2,21.5
Alejandro Kirk,RHB,TOR,Chris Bassitt,R,8.7,18.4,31.2,19,21.4
Jo Adell,RHB,CLE,Taj Bradley,R,35.8,23.3,7.4,28.9,21.2
Carter Jensen,LHB,KC,Sonny Gray,R,27.6,18.4,16.9,27.6,21.2
Bobby Witt Jr.,RHB,KC,Sonny Gray,R,28.4,20.2,14,28.4,21.2
Mickey Moniak,LHB,COL,Framber Valdez,L,27.9,16.3,18.8,28.4,21.2
Marcus Semien,RHB,NYM,Carlos Rodon,L,15.4,17.1,10.1,42.1,21.1
Michael Massey,LHB,KC,Sonny Gray,R,22.9,12,24.6,29,21.1
Francisco Lindor,SHB,NYM,Carlos Rodon,L,37.3,15.8,17.1,26.3,21
Xander Bogaerts,RHB,SD,Anthony Molina,R,55.4,13.1,,43.5,21
Jose Ramirez,SHB,CLE,Taj Bradley,R,31,18.7,8.9,34.6,21
Brenton Doyle,RHB,CWS,Matthew Liberatore,L,28.3,20.3,,44.2,21
J.T. Realmuto,RHB,PHI,Chris Sale,L,14,9.1,9.1,54.5,20.9
Wilyer Abreu,LHB,BOS,Seth Lugo,R,25.6,17.4,16.7,29.1,20.9
Connor Wong,RHB,BOS,Seth Lugo,R,49,10.5,10.3,36.6,20.8
TJ Friedl,LHB,CIN,Dustin May,R,37.2,15.4,24.3,16.8,20.6
Ildemaro Vargas,SHB,ARI,MacKenzie Gore,L,24.9,16,15.9,30.7,20.5
Patrick Bailey,SHB,CLE,Taj Bradley,R,35.3,18.9,8.6,31.1,20.5
Cam Smith,RHB,HOU,Drew Rasmussen,R,30.2,15.1,16.8,28.5,20.5
Lars Nootbaar,LHB,ARI,MacKenzie Gore,L,33,18.3,13.3,26.7,20.4
Alex Freeland,SHB,LAD,Ryan Gusto,R,32,27.3,,30.7,20.4
Tommy Edman,SHB,LAD,Ryan Gusto,R,41.1,7.8,6.5,46.6,20.4
Samuel Basallo,LHB,BAL,Max Scherzer,R,31.9,14.2,15.2,30.3,20.3
Isaac Paredes,RHB,HOU,Drew Rasmussen,R,28.3,13.8,16.4,30.9,20.3
Kody Clemens,LHB,MIN,Parker Messick,L,18.8,20.5,11.5,30.6,20.2
Austin Riley,RHB,ATL,Aaron Nola,R,42.6,14.6,14.1,26.1,20.1
Henry Bolte,RHB,ATH,George Kirby,R,47.6,12.5,4.4,38.1,20
Brayan Rocchio,SHB,CLE,Taj Bradley,R,31.9,8.6,15.7,36.5,20
Kyle Karros,RHB,COL,Framber Valdez,L,36.8,27.9,7,17.3,19.9
Jose Trevino,RHB,CIN,Dustin May,R,37.2,14.9,16.3,24.2,19.9
Trevor Story,RHB,BOS,Seth Lugo,R,32.8,11.6,19.3,26.5,19.8
Royce Lewis,RHB,MIN,Parker Messick,L,33.5,21.1,8.4,26.1,19.8
Spencer Jones,LHB,NYY,Nolan McLean,R,28,9.2,9.2,43.8,19.7
Luis Garcia Jr.,LHB,NYY,Nolan McLean,R,28.3,16.5,22.7,17,19.7
Jac Caglianone,LHB,KC,Sonny Gray,R,25.1,16.5,14.3,28.6,19.7
Weston Wilson,RHB,SEA,Jeffrey Springs,L,39.9,9,9,38.9,19.6
Josh Lowe,LHB,LAA,Cade Cavalli,R,24.8,17,12.2,29.9,19.6
Jose Altuve,RHB,HOU,Drew Rasmussen,R,26.1,12.1,24.8,20.9,19.5
Edmundo Sosa,RHB,PHI,Chris Sale,L,20.2,9.5,18.7,34.1,19.5
Jeremy Pena,RHB,HOU,Drew Rasmussen,R,39.3,10.2,12.1,33.6,19.5
Garrett Mitchell,LHB,MIL,Andrew Abbott,L,40.8,12.1,9.6,32.8,19.4
Kyle Tucker,LHB,LAD,Ryan Gusto,R,28.6,14.8,16.7,25.5,19.4
Colt Keith,LHB,DET,Mason Adams,R,62.8,6,19.7,20.5,19.4
Jackson Chourio,RHB,MIL,Andrew Abbott,L,37.6,12.1,11.1,32.1,19.4
Jordan Beck,RHB,COL,Framber Valdez,L,23.3,10.5,,52.8,19.2
Jake Bauers,LHB,MIL,Andrew Abbott,L,32.8,15.7,9.6,29.8,19.1
Cody Bellinger,LHB,NYY,Nolan McLean,R,23,12.6,13.9,33,19.1
Donovan Walton,LHB,ATH,George Kirby,R,37.6,12.1,13,28.3,19
Dillon Dingler,RHB,DET,Mason Adams,R,38.4,17.3,14.1,19.4,19
Austin Wells,LHB,NYY,Nolan McLean,R,33.6,9.7,12.1,34,18.9
Rafael Devers,LHB,SF,Robbie Ray,L,5.2,15,15,34,18.8
Gary Sanchez,RHB,MIL,Andrew Abbott,L,33.7,10,14.5,30.5,18.8
Angel Genao,SHB,CLE,Taj Bradley,R,25.4,13.3,,46.4,18.8
Jorge Mateo,RHB,TB,Miguel Ullola,R,59.6,14.4,12,17,18.8
Kazuma Okamoto,RHB,TOR,Chris Bassitt,R,38.8,19.3,8.3,22.1,18.6
Adam Frazier,LHB,LAA,Cade Cavalli,R,32.7,12.3,12.3,29.3,18.6
Adley Rutschman,SHB,BOS,Seth Lugo,R,24.1,14.5,8.8,33.8,18.6
Vaughn Grissom,RHB,LAA,Cade Cavalli,R,31.1,16.4,15.2,20.8,18.6
Carlos Cortes,LHB,ATH,George Kirby,R,44.5,13.9,14.8,19,18.5
Tommy White,RHB,ATH,George Kirby,R,30.3,16,11.2,25.8,18.4
Julio Rodriguez,RHB,SEA,Jeffrey Springs,L,34.1,9.2,9.8,35.2,18.4
Daulton Varsho,LHB,HOU,Drew Rasmussen,R,25.6,10.4,10,36.9,18.4
Nathan Church,LHB,STL,Anthony Kay,L,32.5,10.1,7.9,36.7,18.3
Liam Hicks,LHB,TB,Miguel Ullola,R,71.6,5.3,26.3,5.4,18.3
Jase Bowen,RHB,SD,Anthony Molina,R,49.3,22.2,,22.2,18.2
Mookie Betts,RHB,LAD,Ryan Gusto,R,43.8,9.9,8.1,31.9,18.2
Alec Bohm,RHB,PHI,Chris Sale,L,20.8,,17.5,43,18.1
Dominic Canzone,LHB,SEA,Jeffrey Springs,L,27.7,15.8,15.8,20.2,18.1
Jeremiah Jackson,RHB,BAL,Max Scherzer,R,53.2,9.9,7.9,27.5,18
Javier Baez,RHB,DET,Mason Adams,R,52.7,9.8,,36.7,17.9
Kyle Schwarber,LHB,PHI,Chris Sale,L,36.9,11.8,16,21.2,17.9
Elly De La Cruz,SHB,CIN,Dustin May,R,34.2,14.8,15.2,19.1,17.9
Teoscar Hernandez,RHB,LAD,Ryan Gusto,R,53,9.7,12.5,21.5,17.8
Andrew Vaughn,RHB,MIL,Andrew Abbott,L,31.8,14,7.7,29.7,17.8
Brandon Marsh,LHB,PHI,Chris Sale,L,42.6,17.7,8,19.4,17.7
Wade Meckler,LHB,LAA,Cade Cavalli,R,54.7,5.6,,41.2,17.7
Troy Johnston,LHB,COL,Framber Valdez,L,36.4,12.5,9.3,27.1,17.6
George Springer,RHB,TOR,Chris Bassitt,R,31.7,13.5,13.5,22.1,17.5
Drew Gilbert,LHB,SF,Robbie Ray,L,27.9,,,58.5,17.4
Ryan McMahon,LHB,NYY,Nolan McLean,R,30.3,14.1,7.8,28.2,17.4
Tommy Troy,RHB,ARI,MacKenzie Gore,L,40,17.7,8.8,17.7,17.3
Josh Bell,SHB,MIN,Parker Messick,L,19.1,17.8,8.4,26.1,17.2
Sean Murphy,RHB,ATL,Aaron Nola,R,25.8,8,16.6,26.8,17.1
Lawrence Butler,LHB,ATH,George Kirby,R,27,17.4,6,26.1,17.1
Miguel Rojas,RHB,LAD,Ryan Gusto,R,33.1,11,,39.9,17.1
Ramon Urias,RHB,STL,Anthony Kay,L,50.9,11.8,15.9,11.9,17
Brice Turang,LHB,MIL,Andrew Abbott,L,46.1,12.1,,32.8,17
Isaac Collins,SHB,KC,Sonny Gray,R,34.5,11.2,8.7,27.6,16.9
Jonathan Aranda,LHB,TB,Miguel Ullola,R,35,17.9,7.9,18.4,16.7
Trevor Larnach,LHB,MIN,Parker Messick,L,51.7,11.5,11.5,16.1,16.7
Mauricio Dubon,RHB,ATL,Aaron Nola,R,38.2,8.7,14.3,21.6,16.6
Ivan Herrera,RHB,STL,Anthony Kay,L,17.7,28.1,,19.7,16.5
Eli White,RHB,BOS,Seth Lugo,R,26.7,16.2,10.5,19.5,16.4
Cedric Mullins,LHB,TB,Miguel Ullola,R,24.9,11.9,13.1,23.1,16.4
Thomas Saggese,RHB,STL,Anthony Kay,L,40.5,8.2,8.2,27.9,16.4
TJ Rumfield,LHB,COL,Framber Valdez,L,40.9,8.6,9.5,25.5,16.3
Paul Goldschmidt,RHB,NYY,Nolan McLean,R,36.5,8.3,19.5,15,16.2
Heliot Ramos,RHB,NYY,Nolan McLean,R,22.7,16.4,13.2,16.4,16.1
Freddy Fermin,RHB,SD,Anthony Molina,R,28.8,3.8,,47.5,16.1
Andres Chaparro,RHB,WSH,Yusei Kikuchi,L,15.7,,9.7,46.1,16
Vladimir Guerrero Jr.,RHB,TOR,Chris Bassitt,R,46.6,9.6,6.1,24.8,16
Alec Burleson,LHB,STL,Anthony Kay,L,34.2,7.1,15.9,21.3,16
Sal Frelick,LHB,MIL,Andrew Abbott,L,55.3,,,41.7,16
Leody Taveras,SHB,BAL,Max Scherzer,R,34.8,3.1,13.1,29.6,15.9
Chase DeLauter,LHB,CLE,Taj Bradley,R,33.9,19.7,3.2,17.5,15.6
Darell Hernaiz,RHB,ATH,George Kirby,R,41.9,11.2,,29.8,15.6
William Contreras,RHB,MIL,Andrew Abbott,L,26.9,12.7,12.9,17.8,15.5
Vinnie Pasquantino,LHB,KC,Sonny Gray,R,19.2,8.6,22.7,15,15.5
LaMonte Wade Jr.,LHB,HOU,Drew Rasmussen,R,30,7.7,11.7,24.6,15.4
Jacob Young,RHB,WSH,Yusei Kikuchi,L,29.4,9.2,,36.4,15.3
Nick Fortes,RHB,TB,Miguel Ullola,R,52.7,3.2,6,28.1,15.2
Tim Tawa,RHB,ARI,MacKenzie Gore,L,28.3,13.7,,30.5,15.2
Salvador Perez,RHB,KC,Sonny Gray,R,36.7,,6.5,37.8,15.1
Dane Myers,RHB,CIN,Dustin May,R,36.9,6.4,,36.7,15.1
Ezequiel Tovar,RHB,COL,Framber Valdez,L,32.3,14.1,,27.9,15.1
Ryan Kreidler,RHB,MIN,Parker Messick,L,25.5,8.4,8.4,27.9,15
Brooks Lee,SHB,MIN,Parker Messick,L,27.1,9.3,4.2,30.8,14.9
Kaelen Culpepper,RHB,MIN,Parker Messick,L,24.5,8.4,8.4,27.4,14.8
George Lombard Jr.,RHB,NYY,Nolan McLean,R,26.2,8.5,16.8,16.8,14.8
Brian Serven,RHB,ATH,George Kirby,R,22.4,11.2,11.2,20.8,14.7
Austin Hedges,RHB,CLE,Taj Bradley,R,33.9,4.8,9.9,26.7,14.7
Alika Williams,RHB,ATH,George Kirby,R,37.2,,8.5,33.9,14.7
Jose Caballero,RHB,NYY,Nolan McLean,R,26,8.5,8.5,26.4,14.7
Harry Ford,RHB,WSH,Yusei Kikuchi,L,12.2,12.2,,36.4,14.6
James McCann,RHB,ARI,MacKenzie Gore,L,40,17,,17.7,14.4
Jake Cronenworth,LHB,SD,Anthony Molina,R,31.3,,11.3,31.6,14.4
Brett Baty,LHB,NYM,Carlos Rodon,L,31.9,19.7,,17.1,14.4
Bryson Stott,LHB,PHI,Chris Sale,L,42.9,7,,30.4,14.3
Ernie Clement,RHB,TOR,Chris Bassitt,R,34.3,,10.3,31.1,14.3
Denzer Guzman,RHB,LAA,Cade Cavalli,R,37.7,8.7,6.7,21.3,14.2
Anthony Volpe,RHB,NYY,Nolan McLean,R,31.4,12.5,8.3,16.7,14.2
Sung-Mun Song,LHB,SD,Anthony Molina,R,22.8,13.1,8.9,18.4,14.1
Brandon Valenzuela,SHB,TOR,Chris Bassitt,R,44.8,6.2,8.4,19.9,14.1
Josh Rojas,LHB,KC,Sonny Gray,R,26.8,6.1,8.6,26.9,14.1
Luke Keaschall,RHB,MIN,Parker Messick,L,26.1,13.7,8.4,16.8,14.1
Taylor Ward,RHB,SEA,Jeffrey Springs,L,23.1,12.5,10.6,16.5,14
Victor Scott II,LHB,STL,Anthony Kay,L,39.6,,9.1,29.2,14
Tristan Peters,LHB,CWS,Matthew Liberatore,L,17.6,8.8,8.2,26.4,13.9
Jorge Barrosa,SHB,HOU,Drew Rasmussen,R,25.8,11.7,,28.9,13.9
Mike Yastrzemski,LHB,ATL,Aaron Nola,R,27.6,8.5,6.5,24.4,13.8
JP Crawford,LHB,SEA,Jeffrey Springs,L,16.9,6.5,8.7,28.4,13.7
Rafael Marchan,SHB,PHI,Chris Sale,L,44.3,,,36.8,13.6
Andres Gimenez,LHB,TOR,Chris Bassitt,R,26.3,6.3,6.9,26.9,13.6
Yandy Diaz,RHB,TB,Miguel Ullola,R,14.5,8.5,8.5,26.2,13.5
Luisangel Acuna,RHB,CWS,Matthew Liberatore,L,22.2,,,44.6,13.4
Austin Hays,RHB,SD,Anthony Molina,R,32.3,,,40.4,13.3
Austin Martin,RHB,MIN,Parker Messick,L,34.4,10.8,,24.4,13.3
Josh Naylor,LHB,SEA,Jeffrey Springs,L,58.2,4.3,,23.4,13.2
Matt Olson,LHB,ATL,Aaron Nola,R,25.7,10,11,15.3,13.2
Ha-Seong Kim,RHB,ATL,Aaron Nola,R,36.2,7.1,,28.4,13.2
Oswald Peraza,RHB,LAA,Cade Cavalli,R,44.2,,5,29.1,13.2
Joey Ortiz,RHB,MIL,Andrew Abbott,L,22.4,3.4,,38.6,13.1
Cole Young,LHB,SEA,Jeffrey Springs,L,28.8,4.8,8.2,24.2,13.1
Christian Vazquez,RHB,HOU,Drew Rasmussen,R,34.3,4.5,6.1,24.6,13
Jonah Heim,SHB,ATH,George Kirby,R,18.9,13.2,13.6,9.6,13
Edgar Quero,SHB,CWS,Matthew Liberatore,L,18.3,10,10,18,12.8
Lourdes Gurriel Jr.,RHB,ARI,MacKenzie Gore,L,17,8.8,,31.7,12.7
Braden Montgomery,SHB,CWS,Matthew Liberatore,L,20.3,8.3,8.3,20.9,12.6
Chandler Simpson,LHB,TB,Miguel Ullola,R,48.7,,,30.3,12.4
Luis Arraez,LHB,PHI,Chris Sale,L,38.5,,9.1,22.8,12.3
Shay Whitcomb,RHB,SF,Robbie Ray,L,32.2,7.9,7.9,15.6,12.3
Carlos Narvaez,RHB,BAL,Max Scherzer,R,35.5,6.2,7,17.1,12.1
Jonny DeLuca,RHB,TB,Miguel Ullola,R,32.8,,6.5,27.1,12
Zach McKinstry,LHB,DET,Mason Adams,R,19.7,4.6,11.4,19.5,11.9
Michael Harris II,LHB,ATL,Aaron Nola,R,24.8,11.4,3.6,17.4,11.9
Isiah Kiner-Falefa,RHB,BOS,Seth Lugo,R,39.9,,,31.5,11.9
Gunnar Henderson,LHB,BAL,Max Scherzer,R,23.4,12,3.8,17,11.9
Juan Brito,SHB,CIN,Dustin May,R,27.7,,8.6,25.9,11.8
Cooper Pratt,RHB,MIL,Andrew Abbott,L,22.2,7.7,7.7,17.8,11.7
Geraldo Perdomo,SHB,ARI,MacKenzie Gore,L,16.4,,,39.8,11.6
Jordan Lawlar,RHB,ARI,MacKenzie Gore,L,17,7.8,17,8.2,11.6
Caleb Durbin,RHB,BOS,Seth Lugo,R,17.6,,13.5,23.3,11.6
Ozzie Albies,SHB,ATL,Aaron Nola,R,39.4,4.2,3.6,20.1,11.5
Ryan Waldschmidt,RHB,ARI,MacKenzie Gore,L,41.8,8.8,,16.5,11.4
Christian Moore,RHB,LAA,Cade Cavalli,R,25.7,7,,25.7,11.4
David Hamilton,LHB,MIL,Andrew Abbott,L,34.9,9.2,9.2,7.5,11.3
Victor Robles,RHB,SEA,Jeffrey Springs,L,20.5,7.7,,25.7,11.2
Jackson Holliday,LHB,BAL,Max Scherzer,R,16.1,2.6,,34.8,11.2
Nick Loftin,RHB,KC,Sonny Gray,R,36.5,6.8,,20.2,11.1
Osleivis Basabe,RHB,SF,Robbie Ray,L,37.4,,,29.4,11.1
Jorbit Vivas,LHB,WSH,Yusei Kikuchi,L,47.9,,,24.3,10.9
Jung Hoo Lee,LHB,SF,Robbie Ray,L,29.5,4.3,6.2,18.4,10.9
Jonah Cox,RHB,SF,Robbie Ray,L,26.4,8.5,4.2,15.6,10.8
Masyn Winn,RHB,STL,Anthony Kay,L,21.1,10.6,6.9,11.6,10.8
Nathan Lukes,LHB,TOR,Chris Bassitt,R,7.8,,8,30.1,10.7
Myles Straw,RHB,TOR,Chris Bassitt,R,30.6,,,30.3,10.6
Jose Fermin,RHB,STL,Anthony Kay,L,4,,6.4,33.3,10.6
Andruw Monasterio,RHB,BOS,Seth Lugo,R,40.1,5.9,7.4,9,10.5
Alex Jackson,RHB,MIN,Parker Messick,L,52.5,,,19.6,10.2
Alex Call,RHB,LAD,Ryan Gusto,R,18.6,5.9,,24.4,10
Brett Bateman,LHB,TOR,Chris Bassitt,R,26.8,,,28.2,9.7
Dylan Beavers,LHB,BAL,Max Scherzer,R,24.7,5,7.7,12.6,9.7
Andrew Benintendi,LHB,CWS,Matthew Liberatore,L,24.5,,,28.5,9.6
Mark Vientos,RHB,NYM,Carlos Rodon,L,23.7,,5.9,21.7,9.6
Denzel Clarke,RHB,ATH,George Kirby,R,42.7,,,20.8,9.5
Dominic Smith,LHB,ATL,Aaron Nola,R,30.8,4.5,,19.3,9.5
Tyler Heineman,SHB,LAA,Cade Cavalli,R,31,,,24.4,9.2
Justin Crawford,LHB,PHI,Chris Sale,L,14.6,,,30.5,9.1
Sam Antonacci,LHB,CWS,Matthew Liberatore,L,11.4,8.7,,19.7,9.1
Brett Callahan,LHB,DET,Mason Adams,R,14.1,14.1,,10.3,8.9
Victor Caratini,SHB,MIN,Parker Messick,L,35.3,,,21,8.8
Ali Sanchez,RHB,NYY,Nolan McLean,R,26.2,,,24.8,8.8
Dustin Harris,LHB,SD,Anthony Molina,R,26.9,,,24.3,8.8
Nick Allen,RHB,HOU,Drew Rasmussen,R,32.7,,,20.9,8.5
Nelson Velazquez,RHB,HOU,Drew Rasmussen,R,12.1,12.1,,12.1,8.5
Nick Madrigal,RHB,TB,Miguel Ullola,R,41.7,,,17,8.4
Jared Young,LHB,NYM,Carlos Rodon,L,23.7,,,23.7,8.3
