Matchup,CHC @ COL
Pitcher,Colin Rea
Pitcher Team,CHC
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.2,278,0.258,0.317,0.401,0.143,1.35,9,1.25,7.9%,21.9%,18.7%,15.6%,10.3%,7.24,61.7%,7.0%,12.4%,44.8%,26.4%,13.2%,15.4%
vsLHB,36.2,170,0.296,0.345,0.421,0.125,1.66,4,0.98,9.4%,24.1%,19.4%,14.9%,11.2%,8.10,65.3%,6.8%,9.2%,45.0%,19.2%,17.4%,14.2%
vsRHB,26.1,108,0.200,0.273,0.370,0.170,0.99,5,1.71,5.6%,18.2%,17.6%,17.0%,8.7%,6.49,56.1%,7.4%,17.3%,44.4%,37.0%,10.0%,17.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Hunter Goodman RHB,,+270,21,27,4.40,3,3,0.263,0.444,0.789,0.526,0.484,22.2%,22.2%,18.5%,8.7%,95.0,299.4,8,4,26.7%,20.0%,33.3%,46.7%,46.7%,75.5,52.8%,27.8%,16.7%,100.0%,33.3%,40.0%,46.7%,20.0%,40.0%,46.7%,13.3%,28.6%
Tyler Freeman RHB,,+980,18,34,4.40,1,4,0.241,0.353,0.414,0.172,0.339,11.8%,8.5%,8.8%,3.7%,89.6,273.9,6,4,7.7%,7.7%,15.4%,53.8%,23.1%,69.5,6.7%,37.8%,28.9%,95.7%,23.1%,16.7%,19.2%,53.8%,38.5%,38.5%,23.1%,30.3%
Willi Castro SHB,,+630,28,24,4.60,1,2,0.200,0.333,0.400,0.200,0.323,16.7%,35.8%,29.2%,18.3%,88.3,296.8,3,3,7.7%,7.7%,7.7%,46.2%,30.8%,73.3,31.9%,17.0%,2.1%,90.4%,61.5%,12.5%,7.7%,30.8%,23.1%,61.5%,15.4%,22.2%
Ezequiel Tovar RHB,,+600,20,22,4.60,1,1,0.222,0.273,0.389,0.167,0.276,9.1%,34.0%,36.4%,20.2%,89.7,250.7,3,1,8.3%,-,41.7%,25.0%,41.7%,71.5,19.0%,14.3%,4.8%,85.7%,33.3%,25.0%,33.3%,25.0%,58.3%,16.7%,25.0%,60.9%
Jake McCarthy LHB,,+880,23,17,4.80,1,1,0.375,0.412,0.688,0.312,0.468,5.9%,23.3%,23.5%,12.3%,89.4,250.9,2,1,8.3%,-,16.7%,41.7%,50.0%,70.5,-,28.6%,10.7%,96.6%,25.0%,33.3%,25.0%,33.3%,33.3%,41.7%,25.0%,36.8%
Kyle Karros RHB,,+800,19,22,3.60,0,1,0.278,0.409,0.389,0.111,0.358,13.6%,27.5%,22.7%,12.5%,94.8,304.5,3,2,-,-,7.7%,53.8%,46.2%,70.0,11.1%,27.8%,11.1%,94.7%,15.4%,0.0%,38.5%,46.2%,38.5%,30.8%,30.8%,33.3%
TJ Rumfield LHB,,+590,30,17,4.20,0,0,0.091,0.353,0.091,-,0.247,23.5%,25.8%,17.6%,12.9%,81.7,290.8,2,0,-,-,11.1%,33.3%,11.1%,69.9,14.3%,17.9%,7.1%,93.3%,22.2%,0.0%,11.1%,66.7%,66.7%,11.1%,22.2%,54.5%
Sterlin Thompson LHB,,+800,9,17,3.20,0,0,0.200,0.294,0.267,0.067,0.256,11.8%,34.3%,35.3%,15.0%,87.4,286.4,2,0,-,-,11.1%,44.4%,33.3%,75.1,54.5%,12.1%,12.1%,94.3%,11.1%,0.0%,33.3%,55.6%,33.3%,44.4%,22.2%,50.0%
Brett Sullivan LHB,—,N/A,11,17,2.20,0,1,0.067,0.118,0.067,-,0.091,5.9%,13.3%,17.6%,7.0%,91.1,253.7,3,2,-,-,23.1%,30.8%,30.8%,66.8,-,37.9%,3.4%,96.7%,23.1%,0.0%,23.1%,30.8%,53.8%,15.4%,30.8%,15.4%
Edouard Julien LHB,,+760,16,17,2.40,0,0,0.308,0.471,0.385,0.077,0.384,23.5%,12.9%,17.6%,5.1%,91.1,233.1,2,1,-,-,40.0%,60.0%,60.0%,72.2,13.3%,26.7%,10.0%,96.8%,10.0%,0.0%,50.0%,40.0%,60.0%,30.0%,10.0%,23.1%
Troy Johnston LHB,,+800,18,16,4.20,0,1,0.200,0.250,0.267,0.067,0.231,6.2%,23.5%,25.0%,11.4%,94.3,315.9,4,2,-,-,18.2%,45.5%,36.4%,68.5,-,27.3%,12.1%,97.1%,9.1%,0.0%,36.4%,54.5%,45.5%,45.5%,9.1%,50.0%
Chad Stevens RHB,—,N/A,4,11,1.40,0,0,0.125,0.273,0.125,-,0.199,18.2%,30.0%,27.3%,13.6%,88.1,305.8,4,1,-,-,-,33.3%,50.0%,72.7,35.3%,17.6%,5.9%,94.4%,50.0%,0.0%,50.0%,-,-,66.7%,33.3%,46.2%
Braxton Fulford RHB,—,N/A,-,7,2.40,0,0,0.167,0.286,0.167,-,0.220,14.3%,40.0%,28.6%,15.4%,85.8,280.8,2,0,-,-,-,25.0%,50.0%,68.8,11.1%,33.3%,11.1%,90.0%,25.0%,0.0%,50.0%,25.0%,25.0%,50.0%,25.0%,16.7%
