Matchup,BAL @ TOR
Pitcher,Spencer Miles
Pitcher Team,TOR
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,36.1,150,0.217,0.261,0.304,0.087,1.16,3,0.74,8.0%,21.2%,22.7%,18.9%,10.4%,8.42,67.1%,7.9%,4.8%,30.8%,20.2%,14.3%,10.6%
vsLHB,18.2,79,0.253,0.298,0.400,0.147,1.23,3,1.45,5.1%,22.8%,21.5%,18.3%,11.6%,8.20,75.0%,8.5%,8.6%,34.5%,24.1%,21.4%,12.1%
vsRHB,17.2,71,0.175,0.219,0.190,0.016,1.08,0,-,11.3%,19.4%,23.9%,19.5%,9.3%,8.66,58.3%,7.2%,-,26.1%,15.2%,-,8.7%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Coby Mayo RHB,N/A,24,4.20,2,2,0.227,0.292,0.500,0.273,0.343,4.2%,22.9%,25.0%,10.9%,96.7,18.8%,12.5%,43.8%,56.2%,25.0%,75.9,62.5%,27.5%,20.0%,88.9%,37.5%,33.3%,12.5%,37.5%,68.8%,25.0%,6.2%,8.7%
Pete Alonso RHB,N/A,26,4.40,1,1,0.364,0.462,0.500,0.136,0.420,15.4%,18.6%,15.4%,7.8%,95.9,5.6%,-,5.6%,66.7%,22.2%,75.0,52.8%,36.1%,22.2%,85.7%,16.7%,33.3%,11.1%,61.1%,22.2%,55.6%,22.2%,29.6%
Blaze Alexander RHB,N/A,21,2.80,1,3,0.450,0.476,0.750,0.300,0.524,4.8%,10.0%,14.3%,5.5%,94.3,17.6%,5.9%,17.6%,64.7%,58.8%,72.3,27.8%,38.9%,25.0%,92.3%,17.6%,33.3%,47.1%,35.3%,29.4%,47.1%,23.5%,31.6%
Adley Rutschman SHB,N/A,17,4.60,1,1,0.385,0.471,1.000,0.615,0.557,17.6%,11.4%,11.8%,4.9%,96.4,25.0%,-,25.0%,58.3%,50.0%,71.0,15.2%,33.3%,15.2%,94.3%,41.7%,20.0%,25.0%,33.3%,33.3%,58.3%,8.3%,33.3%
Samuel Basallo LHB,N/A,16,3.80,1,1,0.250,0.500,0.750,0.500,0.454,37.5%,12.0%,-,4.9%,97.2,20.0%,10.0%,10.0%,50.0%,30.0%,74.2,50.0%,36.4%,18.2%,88.0%,40.0%,25.0%,20.0%,40.0%,30.0%,50.0%,20.0%,29.4%
Colton Cowser LHB,N/A,16,3.60,1,2,0.417,0.562,0.750,0.333,0.540,25.0%,9.5%,-,3.8%,84.7,8.3%,8.3%,16.7%,16.7%,25.0%,75.0,47.1%,23.5%,5.9%,85.0%,25.0%,33.3%,25.0%,41.7%,33.3%,16.7%,50.0%,31.2%
Tyler O'Neill RHB,N/A,15,2.40,1,2,0.154,0.267,0.385,0.231,0.286,13.3%,14.8%,6.7%,8.3%,86.5,16.7%,16.7%,33.3%,16.7%,16.7%,71.2,8.3%,29.2%,4.2%,88.9%,50.0%,0.0%,8.3%,16.7%,50.0%,33.3%,16.7%,38.9%
Taylor Ward RHB,N/A,24,5.00,0,1,0.200,0.333,0.250,0.050,0.272,16.7%,18.2%,20.8%,7.6%,86.5,6.7%,-,-,46.7%,46.7%,68.3,3.6%,35.7%,7.1%,93.3%,26.7%,0.0%,33.3%,33.3%,6.7%,73.3%,20.0%,27.3%
Leody Taveras SHB,N/A,21,4.40,0,0,0.316,0.381,0.474,0.158,0.369,9.5%,25.0%,19.0%,12.3%,84.3,-,-,20.0%,26.7%,20.0%,73.0,50.0%,30.8%,11.5%,83.9%,6.7%,0.0%,20.0%,46.7%,40.0%,40.0%,20.0%,63.6%
Jeremiah Jackson RHB,N/A,19,2.80,0,0,0.389,0.421,0.444,0.056,0.382,5.3%,13.3%,5.3%,7.1%,94.8,-,-,5.9%,52.9%,29.4%,74.0,32.1%,46.4%,32.1%,93.3%,11.8%,0.0%,29.4%,47.1%,29.4%,47.1%,23.5%,36.8%
Jackson Holliday LHB,N/A,15,4.20,0,0,0.154,0.267,0.231,0.077,0.231,13.3%,23.5%,20.0%,11.6%,90.5,-,-,-,40.0%,20.0%,71.2,13.3%,26.7%,13.3%,88.2%,30.0%,0.0%,10.0%,60.0%,60.0%,10.0%,30.0%,25.0%
Gunnar Henderson LHB,N/A,12,4.80,0,1,0.222,0.417,0.333,0.111,0.342,25.0%,9.1%,8.3%,4.5%,86.7,12.5%,-,12.5%,62.5%,37.5%,73.8,29.6%,18.5%,11.1%,81.8%,-,-,37.5%,62.5%,50.0%,25.0%,25.0%,27.8%
Weston Wilson RHB,N/A,9,1.60,0,0,0.286,0.444,0.286,-,0.342,22.2%,28.6%,11.1%,10.0%,91.8,-,-,16.7%,50.0%,16.7%,72.5,16.7%,41.7%,16.7%,92.3%,33.3%,0.0%,16.7%,50.0%,16.7%,50.0%,33.3%,25.0%
