Matchup,MIA @ HOU
Pitcher,Sandy Alcantara
Pitcher Team,MIA
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,136.2,568,0.250,0.300,0.378,0.129,1.22,14,0.92,6.5%,21.7%,18.5%,18.5%,11.1%,6.91,65.1%,7.1%,5.3%,34.3%,24.2%,11.9%,14.4%
vsLHB,82.1,348,0.247,0.308,0.396,0.149,1.29,10,1.09,8.0%,22.1%,19.0%,17.9%,11.3%,7.21,61.9%,6.7%,7.2%,33.9%,27.5%,11.6%,15.1%
vsRHB,53.1,220,0.254,0.287,0.351,0.098,1.14,4,0.68,4.1%,20.8%,17.7%,19.5%,10.6%,6.58,70.1%,7.9%,2.4%,34.9%,19.3%,12.5%,13.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jeremy Pena RHB,,+750,20,4.00,10,2,4,90.1,341.4,4,3,20.0%,10.0%,20.0%,40.0%,40.0%,73.0,17.4%,30.4%,13.0%,88.5%,60.0%,30.0%,33.3%,30.0%,40.0%,50.0%,40.0%,10.0%,66.7%
Jose Altuve RHB,,+800,24,4.20,10,1,1,83.2,296.3,3,2,-,-,20.0%,20.0%,60.0%,71.9,31.2%,31.2%,6.2%,94.1%,60.0%,50.0%,20.0%,10.0%,40.0%,30.0%,50.0%,20.0%,50.0%
Christian Vazquez RHB,—,N/A,15,3.20,10,1,1,84.2,257.3,2,1,-,-,10.0%,20.0%,20.0%,65.1,-,43.8%,6.2%,88.9%,40.0%,10.0%,0.0%,30.0%,60.0%,20.0%,20.0%,60.0%,44.4%
Isaac Paredes RHB,,+520,28,4.40,10,1,1,84.5,214.5,2,1,10.0%,10.0%,40.0%,40.0%,30.0%,68.0,25.0%,25.0%,16.7%,85.7%,60.0%,40.0%,25.0%,20.0%,10.0%,50.0%,20.0%,30.0%,30.0%
Yordan Alvarez LHB,,+230,36,4.40,10,1,2,97.0,296.7,3,2,30.0%,10.0%,10.0%,70.0%,20.0%,76.9,91.7%,75.0%,41.7%,92.3%,60.0%,50.0%,20.0%,10.0%,30.0%,40.0%,30.0%,30.0%,33.3%
Cam Smith RHB,,+640,23,3.60,10,1,1,91.8,268.2,3,2,20.0%,10.0%,20.0%,50.0%,40.0%,78.1,75.0%,25.0%,25.0%,94.1%,70.0%,40.0%,25.0%,30.0%,30.0%,40.0%,40.0%,20.0%,55.6%
Yainer Diaz RHB,,+860,31,3.80,10,0,0,90.5,249.7,2,1,-,-,10.0%,40.0%,50.0%,71.9,8.3%,50.0%,25.0%,85.7%,50.0%,10.0%,0.0%,40.0%,40.0%,30.0%,40.0%,30.0%,50.0%
Christian Walker RHB,,+431,24,2.80,10,0,0,84.5,208.0,2,1,-,-,20.0%,40.0%,30.0%,76.7,64.3%,21.4%,14.3%,93.3%,40.0%,20.0%,0.0%,20.0%,30.0%,40.0%,50.0%,10.0%,25.0%
Nick Allen RHB,—,N/A,7,2.80,10,0,0,72.0,220.8,2,0,-,-,10.0%,20.0%,20.0%,69.1,-,33.3%,11.1%,90.0%,30.0%,10.0%,0.0%,20.0%,30.0%,40.0%,30.0%,30.0%,40.0%
LaMonte Wade Jr. LHB,,+700,25,3.60,10,0,0,77.6,243.8,2,1,-,-,20.0%,20.0%,30.0%,71.9,14.3%,21.4%,14.3%,87.5%,60.0%,20.0%,0.0%,40.0%,10.0%,20.0%,40.0%,40.0%,28.6%
Taylor Trammell LHB,,+575,19,2.80,10,0,0,79.6,238.3,2,1,-,-,10.0%,30.0%,40.0%,77.9,76.5%,23.5%,5.9%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,50.0%,20.0%,66.7%
Zach Dezenzo RHB,—,N/A,16,2.40,10,0,1,85.6,261.5,2,0,20.0%,10.0%,10.0%,30.0%,30.0%,75.5,55.6%,33.3%,16.7%,94.7%,50.0%,20.0%,0.0%,30.0%,50.0%,60.0%,20.0%,20.0%,44.4%
Lucas Spence LHB,—,N/A,6,3.80,5,0,0,95.1,305.8,2,1,-,-,20.0%,60.0%,20.0%,74.5,57.1%,57.1%,14.3%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,0.0%
