Matchup,PHI @ LAD
Pitcher,Zack Wheeler
Pitcher Team,PHI
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,37.2,141,0.176,0.218,0.260,0.084,0.82,1,0.24,5.7%,25.4%,25.5%,20.7%,13.2%,8.60,68.8%,6.4%,7.3%,36.5%,19.8%,5.3%,17.7%
vsLHB,24.0,91,0.134,0.194,0.207,0.073,0.75,1,0.38,7.7%,26.2%,24.2%,17.1%,13.7%,8.25,67.0%,7.0%,8.2%,37.7%,18.0%,9.1%,19.7%
vsRHB,13.1,50,0.245,0.261,0.347,0.102,0.98,0,-,2.0%,23.6%,28.0%,31.1%,12.1%,9.45,72.0%,5.2%,5.7%,34.3%,22.9%,-,14.3%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Freddie Freeman LHB,+550,14,4.60,3,3,0.455,0.571,1.364,0.909,0.743,21.4%,18.4%,14.3%,8.5%,91.2,33.3%,11.1%,22.2%,55.6%,33.3%,69.3,-,20.6%,11.8%,89.5%,55.6%,60.0%,11.1%,22.2%,33.3%,22.2%,44.4%,26.7%
Shohei Ohtani LHB,+310,20,4.40,2,2,0.417,0.650,1.000,0.583,0.622,40.0%,23.1%,10.0%,9.1%,96.6,30.0%,10.0%,10.0%,50.0%,70.0%,75.2,52.9%,20.6%,14.7%,91.9%,40.0%,50.0%,50.0%,10.0%,20.0%,40.0%,40.0%,45.8%
Will Smith RHB,+578,18,4.20,2,4,0.308,0.444,0.846,0.538,0.498,22.2%,15.2%,11.1%,6.3%,96.2,33.3%,-,8.3%,75.0%,58.3%,70.3,10.3%,37.9%,20.7%,90.6%,41.7%,40.0%,25.0%,25.0%,25.0%,33.3%,41.7%,30.0%
Mookie Betts RHB,+630,14,4.80,1,1,0.077,0.143,0.308,0.231,0.196,7.1%,8.7%,14.3%,3.4%,96.8,9.1%,-,27.3%,72.7%,36.4%,68.9,10.0%,50.0%,5.0%,90.9%,27.3%,33.3%,27.3%,36.4%,45.5%,36.4%,18.2%,12.5%
Alex Freeland SHB,+980,14,3.60,1,1,0.286,0.286,0.500,0.214,0.341,-,25.0%,14.3%,10.9%,79.5,-,-,-,41.7%,16.7%,69.3,-,36.8%,10.5%,82.6%,25.0%,33.3%,-,58.3%,16.7%,41.7%,41.7%,19.0%
Max Muncy LHB,+320,11,4.00,1,2,0.111,0.273,0.444,0.333,0.309,18.2%,33.3%,45.5%,14.3%,89.0,50.0%,25.0%,25.0%,50.0%,50.0%,70.6,10.5%,5.3%,5.3%,100.0%,50.0%,50.0%,-,50.0%,50.0%,50.0%,-,6.7%
Alex Call RHB,+1400,16,3.00,0,0,0.286,0.375,0.357,0.071,0.327,12.5%,17.2%,12.5%,6.9%,87.9,-,-,16.7%,25.0%,25.0%,68.6,-,39.1%,8.7%,85.2%,8.3%,0.0%,16.7%,58.3%,50.0%,16.7%,33.3%,25.0%
Andy Pages RHB,+582,16,4.40,0,1,0.267,0.250,0.400,0.133,0.270,-,18.8%,18.8%,8.3%,89.7,7.7%,7.7%,15.4%,23.1%,61.5%,71.4,20.7%,37.9%,6.9%,90.6%,38.5%,0.0%,38.5%,15.4%,23.1%,38.5%,38.5%,5.0%
Teoscar Hernandez RHB,N/A,15,3.40,0,0,0.385,0.467,0.385,-,0.383,13.3%,14.3%,13.3%,6.2%,86.1,-,-,9.1%,45.5%,36.4%,71.7,16.7%,20.8%,8.3%,96.0%,9.1%,0.0%,27.3%,54.5%,9.1%,45.5%,45.5%,23.1%
Dalton Rushing LHB,N/A,14,3.00,0,1,-,0.214,-,-,0.139,21.4%,38.5%,28.6%,20.4%,92.0,14.3%,-,-,28.6%,14.3%,73.1,20.0%,16.0%,4.0%,96.2%,42.9%,0.0%,-,42.9%,14.3%,42.9%,42.9%,55.6%
Kyle Tucker LHB,+650,13,4.60,0,0,0.200,0.385,0.300,0.100,0.316,23.1%,10.7%,7.7%,5.3%,92.2,-,-,22.2%,44.4%,33.3%,72.7,41.7%,29.2%,8.3%,85.7%,33.3%,0.0%,33.3%,11.1%,33.3%,44.4%,22.2%,40.0%
Miguel Rojas RHB,N/A,11,3.40,0,0,-,0.091,-,-,0.065,-,15.0%,9.1%,6.2%,82.2,-,-,-,44.4%,11.1%,68.3,-,33.3%,11.1%,94.7%,-,-,11.1%,77.8%,11.1%,88.9%,-,31.2%
Hyeseong Kim LHB,N/A,9,2.80,0,0,0.125,0.222,0.125,-,0.171,11.1%,32.0%,44.4%,16.0%,78.6,-,-,50.0%,-,50.0%,66.5,-,8.7%,-,95.8%,25.0%,0.0%,25.0%,50.0%,75.0%,25.0%,-,13.3%
