Split,Season
Range,L10
Dates,="8/24/2026"
Games,10

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
6:45 PM,Ryan Feltner,@,50.1,235,6.34,0.316,0.412,1.75,0.282,0.597,12,2.15,123,23.2%,13.2%,13.4%,11.4%,5.54,23,9.8%,65.7%,7.9%,181,34.8%,21,11.6%,31.5%,21.1%,21.0%
9:40 PM,Jeffrey Springs,vs,43.1,209,8.13,0.307,0.425,1.87,0.307,0.615,15,3.12,110,24.0%,13.9%,14.6%,10.7%,6.02,26,12.4%,53.6%,5.6%,153,33.3%,15,9.8%,35.3%,22.2%,19.0%
9:40 PM,Kevin Gausman,@,54.0,243,3.90,0.293,0.337,1.57,0.140,0.432,7,1.17,96,26.3%,22.2%,17.6%,13.2%,9.00,20,8.2%,65.4%,5.5%,169,43.2%,11,6.5%,24.3%,17.1%,13.6%
9:40 PM,Merrill Kelly,vs,51.2,230,5.89,0.274,0.358,1.57,0.194,0.468,11,1.92,94,21.3%,17.4%,16.1%,10.6%,6.97,26,11.3%,57.1%,4.0%,163,46.0%,16,9.8%,23.9%,25.6%,20.2%
9:40 PM,Zebby Matthews,@,53.1,232,5.31,0.272,0.357,1.46,0.218,0.490,11,1.86,101,20.0%,20.3%,15.9%,9.2%,7.93,22,9.5%,65.2%,8.6%,162,45.7%,19,11.7%,20.4%,24.2%,17.9%
6:40 PM,Framber Valdez,vs,55.2,246,3.91,0.271,0.323,1.46,0.106,0.376,4,0.65,82,19.9%,17.9%,19.6%,9.1%,7.11,22,8.9%,60.6%,8.0%,175,45.7%,9,5.1%,13.1%,13.0%,13.1%
7:40 PM,Kumar Rocker,@,51.2,226,4.47,0.265,0.346,1.39,0.216,0.480,9,1.57,98,30.0%,23.5%,24.2%,14.6%,9.23,18,8.0%,59.9%,6.7%,153,34.6%,12,7.8%,28.8%,15.9%,22.2%
6:40 PM,Ranger Suarez,@,48.1,204,2.83,0.247,0.286,1.24,0.091,0.339,3,0.56,63,22.0%,24.5%,19.6%,10.1%,9.31,14,6.9%,68.3%,5.5%,138,32.6%,3,2.2%,21.7%,10.0%,13.0%
9:40 PM,Zack Wheeler,@,51.2,215,2.89,0.232,0.294,1.18,0.157,0.389,7,1.22,77,33.9%,34.9%,25.0%,16.9%,13.06,15,7.0%,63.3%,4.3%,124,34.7%,5,4.0%,25.8%,18.8%,16.1%
9:45 PM,Chase Burns,@,53.2,229,2.97,0.230,0.288,1.29,0.108,0.338,4,0.67,69,28.9%,27.9%,21.1%,14.1%,10.73,22,9.6%,61.1%,6.5%,142,35.9%,8,5.6%,31.7%,8.9%,15.5%
9:40 PM,Braxton Ashcraft,@,59.1,233,4.47,0.228,0.305,1.03,0.224,0.452,13,1.97,99,23.7%,26.6%,22.7%,12.7%,9.40,11,4.7%,71.4%,7.0%,159,46.5%,14,8.8%,25.2%,32.5%,17.6%
6:40 PM,Drew Rasmussen,@,53.2,221,3.01,0.222,0.274,1.06,0.118,0.340,4,0.67,69,24.4%,24.4%,17.5%,12.7%,9.06,12,5.4%,67.9%,8.4%,150,34.0%,8,5.3%,25.3%,10.5%,15.3%
9:40 PM,Robbie Ray,vs,57.0,241,4.14,0.215,0.288,1.32,0.105,0.321,4,0.63,67,24.0%,17.8%,19.6%,11.0%,6.79,30,12.4%,59.9%,6.5%,167,40.1%,8,4.8%,29.3%,6.1%,12.0%
6:40 PM,Sandy Alcantara,vs,66.1,269,3.72,0.212,0.268,1.09,0.122,0.335,6,0.81,82,20.7%,18.6%,17.7%,10.1%,6.78,20,7.4%,63.3%,8.0%,198,34.8%,9,4.5%,24.2%,12.5%,16.2%
9:38 PM,George Klassen,vs,22.0,101,4.96,0.207,0.315,1.59,0.122,0.329,2,0.82,27,33.3%,20.8%,17.8%,15.5%,8.59,18,17.8%,56.4%,7.5%,61,41.0%,6,9.8%,21.3%,15.4%,16.4%
9:40 PM,Logan Gilbert,vs,62.1,248,3.29,0.200,0.259,1.01,0.148,0.348,7,1.01,80,29.8%,26.2%,20.4%,15.4%,9.39,17,6.9%,65.7%,7.1%,166,37.3%,13,7.8%,26.5%,13.6%,16.3%
6:45 PM,Cade Cavalli,vs,59.1,226,3.05,0.197,0.256,0.93,0.150,0.347,8,1.21,74,28.7%,32.3%,25.3%,13.9%,11.07,13,5.8%,62.1%,8.3%,140,43.6%,9,6.4%,25.7%,22.2%,8.6%
9:38 PM,Parker Messick,@,62.2,246,3.02,0.197,0.249,0.93,0.137,0.335,6,0.86,78,24.0%,24.8%,21.4%,11.8%,8.76,12,4.9%,64.4%,5.7%,172,28.5%,7,4.1%,18.6%,18.8%,11.0%
