Matchup,SF @ MIL
Pitcher,Trevor McDonald
Pitcher Team,SF
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,29.0,122,0.227,0.279,0.327,0.100,1.07,2,0.62,4.9%,26.3%,22.1%,24.5%,12.3%,8.38,66.4%,7.5%,3.6%,42.9%,9.5%,25.0%,7.1%
vsLHB,12.2,61,0.283,0.358,0.453,0.170,1.34,2,1.42,3.3%,23.4%,19.7%,22.2%,10.8%,8.53,67.2%,8.9%,4.8%,38.1%,11.9%,40.0%,11.9%
vsRHB,16.1,61,0.175,0.201,0.211,0.035,0.86,0,-,6.6%,28.8%,24.6%,26.8%,13.6%,8.27,65.6%,6.3%,2.4%,47.6%,7.1%,-,2.4%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake Bauers LHB,+471,15,4.20,1,1,0.333,0.467,0.583,0.250,0.448,20.0%,16.1%,26.7%,7.4%,84.1,-,-,12.5%,37.5%,12.5%,77.9,92.9%,10.7%,10.7%,90.3%,12.5%,100.0%,12.5%,75.0%,50.0%,37.5%,12.5%,27.3%
Garrett Mitchell LHB,+760,10,3.60,1,1,0.125,0.300,0.500,0.375,0.340,20.0%,47.1%,10.0%,21.6%,90.3,14.3%,-,-,28.6%,14.3%,78.6,88.2%,23.5%,5.9%,100.0%,28.6%,50.0%,-,71.4%,42.9%,57.1%,-,22.2%
William Contreras RHB,+630,14,4.40,0,0,0.583,0.571,0.667,0.083,0.519,7.1%,9.1%,-,5.0%,93.9,15.4%,7.7%,7.7%,53.8%,38.5%,73.8,42.9%,47.6%,23.8%,95.5%,15.4%,0.0%,23.1%,53.8%,30.8%,69.2%,-,42.1%
David Hamilton LHB,+1060,12,3.20,0,1,0.333,0.333,0.417,0.083,0.328,-,16.7%,16.7%,6.7%,85.1,10.0%,10.0%,20.0%,50.0%,30.0%,71.2,14.3%,57.1%,28.6%,87.5%,40.0%,0.0%,20.0%,20.0%,30.0%,50.0%,20.0%,21.4%
Brice Turang LHB,+750,12,4.20,0,0,0.125,0.417,0.250,0.125,0.322,33.3%,5.6%,-,1.7%,91.1,-,-,12.5%,62.5%,37.5%,70.1,6.2%,31.2%,12.5%,94.1%,25.0%,0.0%,37.5%,37.5%,37.5%,37.5%,25.0%,20.0%
Gary Sanchez RHB,N/A,11,2.60,0,0,0.111,0.273,0.222,0.111,0.240,9.1%,23.1%,18.2%,6.7%,90.2,-,-,-,42.9%,14.3%,74.2,36.4%,45.5%,27.3%,84.6%,28.6%,0.0%,14.3%,57.1%,42.9%,57.1%,-,26.7%
Blake Perkins SHB,N/A,11,2.00,0,0,-,0.182,-,-,0.124,9.1%,50.0%,63.6%,21.4%,93.9,-,-,-,50.0%,-,68.6,-,18.2%,-,68.8%,-,-,-,100.0%,50.0%,50.0%,-,0.0%
Jackson Chourio RHB,+590,11,4.60,0,1,0.300,0.364,0.500,0.200,0.371,9.1%,23.5%,36.4%,7.1%,94.5,16.7%,-,16.7%,66.7%,66.7%,75.4,58.8%,23.5%,23.5%,100.0%,16.7%,0.0%,50.0%,16.7%,33.3%,16.7%,50.0%,20.0%
Christian Yelich LHB,+730,10,4.60,0,0,0.250,0.400,0.250,-,0.308,20.0%,53.3%,50.0%,17.0%,91.7,-,-,-,66.7%,33.3%,74.5,53.8%,7.7%,7.7%,92.9%,-,-,33.3%,66.7%,-,66.7%,33.3%,9.1%
Joey Ortiz RHB,+923,10,3.00,0,0,0.250,0.400,0.500,0.250,0.384,20.0%,14.3%,-,5.3%,91.9,-,-,-,37.5%,25.0%,73.6,41.7%,41.7%,25.0%,85.7%,25.0%,0.0%,25.0%,50.0%,50.0%,12.5%,37.5%,33.3%
Luis Rengifo SHB,+980,9,4.00,0,0,0.375,0.444,0.375,-,0.369,11.1%,30.0%,-,12.5%,89.4,12.5%,12.5%,12.5%,50.0%,25.0%,72.5,27.8%,38.9%,16.7%,90.0%,-,-,25.0%,75.0%,50.0%,50.0%,-,25.0%
Andrew Vaughn RHB,N/A,9,2.80,0,0,0.556,0.556,0.667,0.111,0.537,-,15.0%,-,6.7%,95.8,-,-,44.4%,66.7%,44.4%,68.6,-,40.0%,25.0%,100.0%,11.1%,0.0%,55.6%,33.3%,44.4%,11.1%,44.4%,31.6%
Sal Frelick LHB,+1200,9,3.60,0,0,0.444,0.444,0.556,0.111,0.438,-,7.1%,33.3%,2.4%,91.5,-,-,-,33.3%,16.7%,68.4,8.3%,33.3%,16.7%,92.3%,16.7%,0.0%,16.7%,66.7%,50.0%,33.3%,16.7%,11.1%
