Matchup,ARI @ ATL
Pitcher,Michael Soroka
Pitcher Team,ARI
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,86.1,351,0.231,0.279,0.351,0.120,1.10,6,0.63,5.7%,22.1%,23.4%,19.8%,11.0%,8.55,63.9%,6.4%,8.6%,33.3%,28.4%,8.7%,21.4%
vsLHB,49.2,214,0.270,0.321,0.408,0.138,1.31,4,0.72,5.6%,18.1%,20.6%,18.8%,8.8%,7.97,64.2%,6.7%,8.5%,32.0%,29.4%,8.9%,22.2%
vsRHB,36.1,137,0.171,0.214,0.264,0.093,0.83,2,0.50,5.8%,28.0%,27.7%,21.1%,14.4%,9.41,63.5%,5.8%,8.9%,35.6%,26.7%,8.3%,20.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Matt Olson LHB,,+285,21,4.20,10,2,3,89.3,298.1,3,3,30.0%,30.0%,40.0%,50.0%,50.0%,75.9,50.0%,37.5%,25.0%,84.2%,70.0%,30.0%,33.3%,40.0%,30.0%,40.0%,30.0%,30.0%,0.0%
Mike Yastrzemski LHB,,+542,17,2.20,10,1,2,93.9,270.4,3,3,10.0%,-,30.0%,40.0%,40.0%,71.0,7.1%,57.1%,7.1%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,50.0%,20.0%,30.0%,16.7%
Ozzie Albies SHB,,+560,19,4.00,10,1,1,92.0,325.9,5,1,10.0%,10.0%,30.0%,30.0%,50.0%,68.0,-,50.0%,6.2%,100.0%,70.0%,30.0%,33.3%,40.0%,30.0%,60.0%,30.0%,10.0%,20.0%
Dominic Smith LHB,—,N/A,11,1.60,10,1,2,90.9,307.1,3,1,-,-,20.0%,20.0%,50.0%,68.4,7.7%,61.5%,7.7%,92.9%,70.0%,50.0%,20.0%,20.0%,30.0%,20.0%,40.0%,40.0%,20.0%
Jim Jarvis LHB,,+1300,9,2.80,10,0,0,86.1,248.6,1,0,-,-,10.0%,20.0%,20.0%,70.4,7.7%,53.8%,15.4%,100.0%,30.0%,10.0%,0.0%,20.0%,70.0%,40.0%,40.0%,20.0%,50.0%
Lane Thomas RHB,—,N/A,16,2.20,10,0,0,88.1,226.2,1,0,-,-,10.0%,40.0%,30.0%,72.4,18.8%,37.5%,-,94.1%,40.0%,10.0%,0.0%,30.0%,40.0%,10.0%,40.0%,50.0%,25.0%
Mauricio Dubon RHB,,+1060,18,3.80,10,0,0,90.1,263.5,1,0,-,-,10.0%,30.0%,40.0%,70.7,6.7%,46.7%,6.7%,100.0%,50.0%,10.0%,0.0%,40.0%,50.0%,20.0%,40.0%,40.0%,44.4%
Ronald Acuna Jr. RHB,,+369,26,4.20,10,0,1,95.2,326.2,5,1,-,-,-,60.0%,20.0%,75.8,58.8%,35.3%,17.6%,94.4%,50.0%,40.0%,0.0%,10.0%,50.0%,40.0%,40.0%,20.0%,50.0%
Ha-Seong Kim RHB,—,N/A,10,2.60,10,0,0,79.8,219.8,0,0,-,-,20.0%,-,20.0%,72.5,28.6%,7.1%,-,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,70.0%,30.0%,-,33.3%
Austin Riley RHB,,+421,28,3.40,10,0,1,93.7,247.2,3,3,10.0%,-,10.0%,60.0%,50.0%,75.9,58.8%,35.3%,23.5%,100.0%,50.0%,20.0%,0.0%,30.0%,30.0%,30.0%,40.0%,30.0%,44.4%
Drake Baldwin LHB,,+411,35,4.20,10,0,1,89.0,280.4,4,1,-,-,10.0%,40.0%,20.0%,76.9,85.7%,35.7%,21.4%,100.0%,60.0%,50.0%,0.0%,10.0%,30.0%,30.0%,20.0%,50.0%,57.1%
Michael Harris II LHB,,+368,11,3.80,10,0,0,80.3,221.6,1,0,-,-,-,30.0%,40.0%,76.4,66.7%,25.0%,16.7%,92.3%,40.0%,10.0%,0.0%,30.0%,50.0%,30.0%,20.0%,50.0%,50.0%
Sean Murphy RHB,—,N/A,5,3.40,6,0,0,86.0,265.9,0,0,-,-,16.7%,50.0%,16.7%,71.6,28.6%,57.1%,42.9%,87.5%,33.4%,16.7%,0.0%,16.7%,66.7%,66.7%,-,33.3%,60.0%
