Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Brandon Lowe,LHB,PIT,Quinn Mathews,L,40.2,23.7,29.5,25.5,27.5
Nathaniel Lowe,LHB,CLE,Michael Wacha,R,32.6,23.2,27.1,30.6,27.2
Kevin McGonigle,LHB,DET,Tarik Skubal,L,34.6,13.8,23.6,46.8,27.1
Jared Young,LHB,NYM,Hunter Brown,R,43.2,18.8,19.7,40.7,27
Shohei Ohtani,LHB,LAD,Drew Anderson,R,29.6,15.4,28,40.5,26.9
Bobby Witt Jr.,RHB,KC,Tanner Bibee,R,30.4,27.9,21.2,30.9,26.9
Paul Goldschmidt,RHB,NYY,Patrick Sandoval,L,33.2,22.6,21.9,36.2,26.8
Freddie Freeman,LHB,LAD,Drew Anderson,R,22.7,19,14.1,53.5,26.5
Lawrence Butler,LHB,ATH,Brandon Young,R,16.9,34.6,3.9,46.3,26.5
Edmundo Sosa,RHB,PHI,Reid Detmers,L,21.4,15.4,30.1,39.4,26.4
Byron Buxton,RHB,MIN,Luis Castillo,R,27.3,17.3,22,44.2,26.4
Cedric Mullins,LHB,TB,Casey Mize,R,34,13.8,24.4,41.9,26
Matt Olson,LHB,ATL,Tomoyuki Sugano,R,30.3,21.6,20.7,36.5,25.9
Ryan Kreidler,RHB,MIN,Luis Castillo,R,25.3,33,8.2,37.4,25.9
Zack Gelof,RHB,ATH,Brandon Young,R,37.4,37.4,15.2,17.9,25.9
Junior Caminero,RHB,TB,Casey Mize,R,44.5,18.6,27.7,26.7,25.9
CJ Abrams,LHB,WSH,Eury Perez,R,25.1,15.8,22.7,43.6,25.8
Jose Fernandez,RHB,ARI,Blade Tidwell,R,36.2,11.7,16.1,52.3,25.6
Jackson Merrill,LHB,SD,Shane McClanahan,L,38.6,15.7,15.6,46.1,25.6
Mickey Gasper,SHB,BOS,Cam Schlittler,R,32.5,20.3,17.3,39.9,25.5
Blaze Jordan,RHB,STL,Jared Jones,R,30.5,41.7,,31,25.4
Luis Garcia Jr.,LHB,NYY,Patrick Sandoval,L,27.3,23.3,16.5,37.8,25.3
Michael Busch,LHB,CHC,Rhett Lowder,R,31,18.8,8.5,52.2,25.3
Carlos Cortes,LHB,ATH,Brandon Young,R,57.7,17.6,21.2,27.3,25.1
Wilyer Abreu,LHB,BOS,Cam Schlittler,R,27.8,22.5,19.4,34.6,25.1
Pete Crow-Armstrong,LHB,CHC,Rhett Lowder,R,32.5,24.5,14.9,35.2,25.1
TJ Rumfield,LHB,COL,Grant Holmes,R,31.2,12.4,16,51,25
Ronald Acuna Jr.,RHB,ATL,Tomoyuki Sugano,R,41.1,20.4,24.4,25.9,25
Kyle Stowers,LHB,MIA,Jackson Kent,L,38.4,12.8,14.9,48.3,24.9
Jose Ramirez,SHB,CLE,Michael Wacha,R,33.7,27.6,17.8,25.6,24.8
Dylan Crews,RHB,WSH,Eury Perez,R,25.7,24.9,18.2,32.1,24.8
Austin Wells,LHB,NYY,Patrick Sandoval,L,39.6,20.9,12.2,38.9,24.7
Heriberto Hernandez,RHB,MIA,Jackson Kent,L,38.7,23,24.2,22.1,24.7
Pedro Ramirez,SHB,CHC,Rhett Lowder,R,26,17.5,13.8,46.9,24.6
Bryce Harper,LHB,PHI,Reid Detmers,L,47.3,21,21,24.6,24.5
Miguel Vargas,RHB,CWS,Dean Kremer,R,14.4,23.1,27.2,27.2,24.5
Spencer Torkelson,RHB,DET,Tarik Skubal,L,26.6,29.4,14.3,29.2,24.5
Kyle Isbel,LHB,KC,Tanner Bibee,R,40.4,12.3,14.9,45.8,24.3
Michael Conforto,LHB,CHC,Rhett Lowder,R,31.7,18.7,9.9,45.9,24.2
Brandon Nimmo,LHB,TEX,Logan Henderson,R,32.6,20.3,9.5,43.6,24.1
Alek Thomas,LHB,LAD,Drew Anderson,R,25,17,8.4,52.6,24.1
Trevor Larnach,LHB,MIN,Luis Castillo,R,40.6,15.5,9.2,46.7,23.9
Willi Castro,SHB,COL,Grant Holmes,R,34.6,22,13.7,34.3,23.8
Ezequiel Duran,RHB,TEX,Logan Henderson,R,46.9,5.2,17,48.9,23.8
Pedro Pages,RHB,STL,Jared Jones,R,34.8,24.4,24.8,16.4,23.6
Jimmy Crooks,LHB,STL,Jared Jones,R,21,37.7,,32.1,23.3
Ryan Waldschmidt,RHB,ARI,Blade Tidwell,R,43.3,17.3,16.7,31.6,23.3
Freddy Fermin,RHB,SD,Shane McClanahan,L,37.3,11.2,20.5,38.1,23.3
Alex Bregman,RHB,CHC,Rhett Lowder,R,30.8,11.2,26.3,33.6,23.3
Logan O'Hoppe,RHB,TEX,Logan Henderson,R,48.5,15.9,14,34.7,23.3
Willson Contreras,RHB,BOS,Cam Schlittler,R,30,23.3,16.1,28.4,23.1
Elly De La Cruz,SHB,CIN,David Peterson,L,23.4,9.5,34.6,28.3,23.1
Lane Thomas,RHB,ATL,Tomoyuki Sugano,R,30.6,17.7,10.6,42.3,23
Max Clark,LHB,DET,Tarik Skubal,L,27.5,11.8,12.1,49.8,23
Ian Happ,SHB,CHC,Rhett Lowder,R,31.9,15,6.9,48.8,22.7
Hunter Feduccia,LHB,LAD,Drew Anderson,R,24.9,25.1,8.6,35.5,22.7
Mike Trout,RHB,LAA,Andrew Painter,R,29.7,26.1,13.1,26.1,22.6
Amed Rosario,RHB,NYY,Patrick Sandoval,L,26.7,19.6,20.2,28.1,22.6
Trent Grisham,LHB,NYY,Patrick Sandoval,L,37.3,18.4,17.5,28.8,22.6
Alec Bohm,RHB,PHI,Reid Detmers,L,17,20,24.2,26.5,22.6
Daulton Varsho,LHB,HOU,Christian Scott,R,20.3,18.8,20.2,31.4,22.5
Max Muncy,RHB,ATH,Brandon Young,R,48.7,27,10.1,20.6,22.5
Jo Adell,RHB,CLE,Michael Wacha,R,32.5,22.3,10.4,32.7,22.4
Mickey Moniak,LHB,COL,Grant Holmes,R,30.5,22.7,8,36.1,22.4
JJ Bleday,LHB,CIN,David Peterson,L,43,15.8,16.1,30.4,22.3
Jorge Barrosa,SHB,ARI,Blade Tidwell,R,27.2,20.5,8.9,39.1,22.3
Dillon Dingler,RHB,DET,Tarik Skubal,L,22.3,22.3,19.3,25.9,22.3
Tim Tawa,RHB,ARI,Blade Tidwell,R,60.9,14.3,12.7,29.3,22.2
Garrett Mitchell,LHB,MIL,Cody Bradford,L,46.7,21.1,10.5,27.6,22.1
Jeremy Pena,RHB,HOU,Christian Scott,R,62.3,11.9,13.9,30.3,22.1
JJ Wetherholt,LHB,STL,Jared Jones,R,22.4,21.9,,47.9,21.9
Connor Norby,RHB,COL,Grant Holmes,R,38,15.3,13.8,34.3,21.9
Bryan Torres,LHB,STL,Jared Jones,R,26.3,12.4,7.9,49.9,21.8
Carter Jensen,LHB,KC,Tanner Bibee,R,28.5,17.7,20,27.1,21.8
Rafael Flores,RHB,PIT,Quinn Mathews,L,30.1,21,21,20.2,21.7
Jase Bowen,RHB,SD,Shane McClanahan,L,19.4,26.4,20.5,17.2,21.6
Petey Halpin,LHB,CLE,Michael Wacha,R,20.4,18.5,19.9,27.9,21.5
Tommy White,RHB,ATH,Brandon Young,R,25,25.7,18.2,17.9,21.4
Mike Yastrzemski,LHB,ATL,Tomoyuki Sugano,R,38.4,13.1,15.2,32.9,21.2
Oneil Cruz,LHB,PIT,Quinn Mathews,L,37.8,20.2,10,29.5,21.2
Ceddanne Rafaela,RHB,BOS,Cam Schlittler,R,32,11.7,16,36.2,21.1
Ildemaro Vargas,SHB,ARI,Blade Tidwell,R,33.5,8,11.6,45.5,21
Austin Riley,RHB,ATL,Tomoyuki Sugano,R,39.7,11.8,17.1,31,21
Jarren Duran,LHB,BOS,Cam Schlittler,R,21.1,17.3,15.5,32.4,20.9
Gary Sanchez,RHB,MIL,Cody Bradford,L,40.6,16.3,11.8,30.1,20.8
Ezequiel Tovar,RHB,COL,Grant Holmes,R,37.9,14.9,19.6,23.6,20.8
Salvador Perez,RHB,KC,Tanner Bibee,R,37.1,8.6,8.6,45.5,20.7
Taylor Walls,SHB,TB,Casey Mize,R,38.3,16.4,6.8,36.3,20.7
Jazz Chisholm Jr.,LHB,NYY,Patrick Sandoval,L,31.9,16.7,23.7,17.5,20.5
Ryan Vilade,RHB,TB,Casey Mize,R,26.7,15.3,17.3,29.1,20.5
Marcus Semien,RHB,NYM,Hunter Brown,R,25.4,14.2,21.2,25.8,20.3
Brian Navarreto,RHB,MIA,Jackson Kent,L,21.3,18.1,18.1,25.8,20.3
Bryan Reynolds,SHB,PIT,Quinn Mathews,L,38.4,9.1,9.1,42,20.3
Jordan Walker,RHB,STL,Jared Jones,R,39.5,14.2,13.4,29.1,20.2
Luis Torrens,RHB,NYM,Hunter Brown,R,44.6,11.2,8.7,36.3,20.1
Esteury Ruiz,RHB,MIA,Jackson Kent,L,7.7,18.9,19.1,27.7,20
Julio Rodriguez,RHB,SEA,Dylan Cease,R,27.4,17.6,8.3,34.5,20
Dominic Canzone,LHB,SEA,Dylan Cease,R,26.8,21.1,13.4,23.6,20
James McCann,RHB,ARI,Blade Tidwell,R,30.6,15.8,23.7,16.1,19.7
Brandon Marsh,LHB,PHI,Reid Detmers,L,33.1,22,11.6,20.9,19.7
Connor Wong,RHB,BOS,Cam Schlittler,R,65.3,14.3,,32.2,19.6
Manny Machado,RHB,SD,Shane McClanahan,L,23,21.5,18,17.4,19.6
Vinnie Pasquantino,LHB,KC,Tanner Bibee,R,21.4,11.1,22.3,27.5,19.6
Braden Montgomery,SHB,CWS,Dean Kremer,R,28.9,9.8,13,37.2,19.5
Brett Baty,LHB,NYM,Hunter Brown,R,24.7,12.4,2.9,47.3,19.5
Jakob Marsee,LHB,MIA,Jackson Kent,L,34.9,,14.9,45.7,19.4
Christian Vazquez,RHB,HOU,Christian Scott,R,34.7,11.7,13.7,30.9,19.4
Jose Caballero,RHB,NYY,Patrick Sandoval,L,20.6,7.6,18,36.9,19.3
Teoscar Hernandez,RHB,LAD,Drew Anderson,R,49.2,17,14.1,16.6,19.2
Christian Yelich,LHB,MIL,Cody Bradford,L,35.1,10.5,10.5,35.1,19.1
Yandy Diaz,RHB,TB,Casey Mize,R,7,20.7,16.5,24.3,19
Tommy Edman,SHB,LAD,Drew Anderson,R,41.3,8.1,7.2,39.7,19
Alec Burleson,LHB,STL,Jared Jones,R,9.9,26.8,18.4,12.4,19
Jose Altuve,RHB,HOU,Christian Scott,R,23.2,11.7,24.2,21,18.9
Joe Mack,LHB,MIA,Jackson Kent,L,55.4,10.6,12.8,23.4,18.9
Moisés Ballesteros,LHB,LAA,Andrew Painter,R,28,23.9,8.7,20.6,18.9
Jorge Mateo,RHB,TB,Casey Mize,R,47,15.1,15.1,16.7,18.7
Zach Neto,RHB,LAA,Andrew Painter,R,30.4,15.8,12,26.1,18.7
Rafael Devers,LHB,SF,Kohl Drake,L,18.6,10,9.3,41.5,18.5
Andruw Monasterio,RHB,BOS,Cam Schlittler,R,28.7,14.5,7.4,33.2,18.5
Royce Lewis,RHB,MIN,Luis Castillo,R,26.2,15.5,6.7,33.7,18.5
Evan Carter,LHB,TEX,Logan Henderson,R,43.6,20.5,,27.4,18.4
Drew Gilbert,LHB,SF,Kohl Drake,L,30.1,,,61.1,18.3
Brian Serven,RHB,ATH,Brandon Young,R,26.6,10.4,17.9,26.6,18.3
Jose Siri,RHB,LAA,Andrew Painter,R,26.2,22.3,18.3,9.1,18.2
Carson Kelly,RHB,CHC,Rhett Lowder,R,54.2,8.8,8.8,28.3,18.2
Jorbit Vivas,LHB,WSH,Eury Perez,R,29.8,13.1,10,30.6,18.2
Brooks Lee,SHB,MIN,Luis Castillo,R,28.9,23.9,8.6,17.6,18.2
Kyle Tucker,LHB,LAD,Drew Anderson,R,26,11.8,13.9,29.3,18.2
David Fry,RHB,CLE,Michael Wacha,R,28.7,11.4,11.4,31.6,18.2
Spencer Jones,LHB,NYY,Patrick Sandoval,L,25.2,17.3,12.2,23.3,18.1
Victor Caratini,SHB,MIN,Luis Castillo,R,50.5,5.3,7.9,35.3,18.1
Anthony Seigler,SHB,BOS,Cam Schlittler,R,3.7,11.4,8.2,45.1,18.1
Richie Palacios,LHB,TB,Casey Mize,R,23,16.2,7.6,31.3,18.1
Carson Benge,LHB,NYM,Hunter Brown,R,11.7,18.2,13.1,26.2,18
Vaughn Grissom,RHB,LAA,Andrew Painter,R,22.1,19.8,18.2,13.8,18
Jordan Beck,RHB,COL,Grant Holmes,R,35.2,24,,24.4,18
Miguel Amaya,RHB,CHC,Rhett Lowder,R,20.8,20.2,,35,17.9
Jose Tena,LHB,WSH,Eury Perez,R,26.5,9.8,18.5,24.9,17.9
Josh Lowe,LHB,LAA,Andrew Painter,R,18.9,13.5,14.9,25.9,17.6
Nicky Lopez,LHB,TEX,Logan Henderson,R,24.8,,5.5,53.2,17.4
Jonah Heim,SHB,ATH,Brandon Young,R,32,16.5,7.5,24.8,17.4
Nick Sogard,SHB,BOS,Cam Schlittler,R,21.2,10.2,10.5,33.7,17.3
Ty France,RHB,SD,Shane McClanahan,L,28.6,15.1,9.2,25.5,17.3
Josh Naylor,LHB,SEA,Dylan Cease,R,52.3,7.5,2.6,34.1,17.2
Elias Diaz,RHB,TEX,Logan Henderson,R,32.9,11.9,,38.9,17.2
Luke Keaschall,RHB,MIN,Luis Castillo,R,48.9,7.9,10.8,25.4,17.2
Kaelen Culpepper,RHB,MIN,Luis Castillo,R,42.5,9.2,9.5,27.3,17.1
Nick Loftin,RHB,KC,Tanner Bibee,R,52,6.8,8.6,27.7,17.1
Brett Sullivan,LHB,COL,Grant Holmes,R,17,,21,36.4,17.1
Brady House,RHB,WSH,Eury Perez,R,60.3,7.2,4.9,28.4,17.1
Cal Raleigh,SHB,SEA,Dylan Cease,R,22.2,14.4,11.1,25.1,16.9
Randy Arozarena,RHB,SEA,Dylan Cease,R,34.7,6.2,2.8,41.7,16.9
Angel Genao,SHB,CLE,Michael Wacha,R,38.4,8.4,,40.1,16.8
Trea Turner,RHB,PHI,Reid Detmers,L,29.3,4.2,10.7,36.6,16.8
Javier Baez,RHB,DET,Tarik Skubal,L,8.6,8.6,8.6,40.9,16.7
Brayan Rocchio,SHB,CLE,Michael Wacha,R,24.1,9.5,8.9,33,16.7
Otto Lopez,RHB,MIA,Jackson Kent,L,13.4,25.2,,25.8,16.6
Geraldo Perdomo,SHB,ARI,Blade Tidwell,R,37,8.3,19.1,16.9,16.6
Joey Ortiz,RHB,MIL,Cody Bradford,L,17.8,9.9,,45.3,16.6
Bo Bichette,RHB,NYM,Hunter Brown,R,25.8,10.9,15,22.6,16.5
Tristan Peters,LHB,CWS,Dean Kremer,R,21.6,12.3,12.2,25.3,16.4
Ha-Seong Kim,RHB,ATL,Tomoyuki Sugano,R,48.6,11.1,,30.6,16.4
Ryan Jeffers,RHB,MIN,Luis Castillo,R,51.3,9.5,,31.6,16.4
Cole Young,LHB,SEA,Dylan Cease,R,13.3,22.8,4.4,22.9,16.4
Randal Grichuk,RHB,CWS,Dean Kremer,R,31.6,11.3,10.3,24.4,16.3
Nick Fortes,RHB,TB,Casey Mize,R,44.4,3.5,6.7,33.6,16.1
Donovan Walton,LHB,ATH,Brandon Young,R,22,17.6,10.1,18.9,16.1
Isaac Collins,SHB,KC,Tanner Bibee,R,45.8,6,7.8,28.5,16.1
Alan Roden,LHB,MIN,Luis Castillo,R,34.6,11.3,,34.9,16.1
JP Crawford,LHB,SEA,Dylan Cease,R,21.2,15.3,17.2,13.6,16
J.T. Realmuto,RHB,PHI,Reid Detmers,L,29.3,7.9,,41.4,16
Jake Mangum,SHB,PIT,Quinn Mathews,L,17.1,9.3,,43.9,15.9
Michael Harris II,LHB,ATL,Tomoyuki Sugano,R,35.7,14.4,,29.3,15.9
Caleb Durbin,RHB,BOS,Cam Schlittler,R,24.6,5.1,20.1,22.5,15.9
Hao-Yu  Lee,RHB,DET,Tarik Skubal,L,25.3,8.6,8.5,29.9,15.6
Mauricio Dubon,RHB,ATL,Tomoyuki Sugano,R,36.6,7.4,15.4,19.1,15.6
Xavier Edwards,SHB,MIA,Jackson Kent,L,15.7,17.4,20.1,7,15.4
Jackson Chourio,RHB,MIL,Cody Bradford,L,44.9,,12.5,28.5,15.4
Ozzie Albies,SHB,ATL,Tomoyuki Sugano,R,49.8,,8.2,31.2,15.2
Victor Robles,RHB,SEA,Dylan Cease,R,53.3,,,39.1,15.1
Spencer Horwitz,LHB,PIT,Quinn Mathews,L,20.5,11.4,11.4,22.7,15.1
Miguel Rojas,RHB,LAD,Drew Anderson,R,23.9,9,,37.7,15
Alex Jackson,RHB,MIN,Luis Castillo,R,29.7,9.5,9.5,23.4,15
Drew Romo,SHB,CWS,Dean Kremer,R,30.7,8.7,14.6,18,15
A.J. Ewing,LHB,NYM,Hunter Brown,R,25.5,6.8,,39.3,14.8
Taylor Ward,RHB,SEA,Dylan Cease,R,25.6,16.9,,25.1,14.8
Brice Turang,LHB,MIL,Cody Bradford,L,54.6,10.5,,22.2,14.7
Patrick Bailey,SHB,CLE,Michael Wacha,R,21.7,12.1,4.4,27.7,14.6
Cody Bellinger,LHB,NYY,Patrick Sandoval,L,34.8,5.8,12.5,21.1,14.5
Nick Gonzales,RHB,PIT,Quinn Mathews,L,26.2,,9.1,36.1,14.4
Nico Hoerner,RHB,CHC,Rhett Lowder,R,30.3,,4,39.9,14.2
Dominic Smith,LHB,ATL,Tomoyuki Sugano,R,35.1,4.9,3.1,32,14.2
Henry Bolte,RHB,ATH,Brandon Young,R,50.1,5.5,6,21.5,14.1
Jake Rogers,RHB,CWS,Dean Kremer,R,35.2,14.1,5.6,15.9,14.1
Weston Wilson,RHB,SEA,Dylan Cease,R,23.4,8.1,8.1,25.6,14
Keibert Ruiz,SHB,WSH,Eury Perez,R,24.1,8.8,8.8,23.6,14
Denzer Guzman,RHB,LAA,Andrew Painter,R,34.8,7.1,8.3,21.5,13.8
Austin Hedges,RHB,CLE,Michael Wacha,R,45.8,4.6,10.4,18,13.8
Leo Jimenez,RHB,MIA,Jackson Kent,L,32.6,5.7,7.7,24.9,13.8
Eduardo Valencia,RHB,DET,Tarik Skubal,L,20.4,8.5,8.5,24.5,13.7
Bryson Stott,LHB,PHI,Reid Detmers,L,34.4,9.1,8.2,18.5,13.7
Javier Sanoja,RHB,MIA,Jackson Kent,L,28.5,7.7,12.8,16.8,13.6
Harry Ford,RHB,WSH,Eury Perez,R,68.6,11,,11,13.5
Xander Bogaerts,RHB,SD,Shane McClanahan,L,14.4,8.4,,36.6,13.5
Adam Frazier,LHB,LAA,Andrew Painter,R,24.4,10.8,10.8,16.2,13.5
Austin Hays,RHB,SD,Shane McClanahan,L,22.7,9.2,9.2,20.5,13.4
Kody Clemens,LHB,MIN,Luis Castillo,R,20.3,11.3,15.3,11.3,13.4
Chase Meidroth,RHB,CWS,Dean Kremer,R,22,9.3,7.8,22.6,13.4
Nick Allen,RHB,HOU,Christian Scott,R,30.2,5.3,6.7,25.8,13.3
Josh Rojas,LHB,KC,Tanner Bibee,R,26.9,8.5,11.1,17.2,13.3
Ali Sanchez,RHB,NYY,Patrick Sandoval,L,64.4,,,27.1,13.2
Jose Fermin,RHB,STL,Jared Jones,R,20.6,5.3,8.4,26.9,13.2
Gabriel Moreno,RHB,ARI,Blade Tidwell,R,13.9,2.6,3.1,39.9,13.2
Patrick Wisdom,RHB,SEA,Dylan Cease,R,25.1,17.5,,17.6,13
Nathan Church,LHB,STL,Jared Jones,R,17.1,15.4,,23.1,12.9
Ivan Herrera,RHB,STL,Jared Jones,R,23.7,4.3,4.2,31,12.9
Troy Johnston,LHB,COL,Grant Holmes,R,34.6,3.2,,33.3,12.9
Zach McKinstry,LHB,DET,Tarik Skubal,L,58.4,,,27.7,12.8
Christian Koss,RHB,SF,Kohl Drake,L,23.6,14,,22.3,12.8
Heliot Ramos,RHB,NYY,Patrick Sandoval,L,28.2,7.9,,28.2,12.6
Gleyber Torres,RHB,DET,Tarik Skubal,L,34,13.5,,18,12.6
Luis Robert,RHB,NYM,Hunter Brown,R,35.5,,3.2,32.1,12.5
Brenton Doyle,RHB,CWS,Dean Kremer,R,42,7.2,,23.1,12.5
Jeff McNeil,LHB,ATH,Brandon Young,R,15.7,13.4,4.9,18.6,12.4
Isaac Paredes,RHB,HOU,Christian Scott,R,39,7.2,11.7,9.6,12.3
Alex Call,RHB,LAD,Drew Anderson,R,16.7,5.6,,34.8,12.3
Matt McLain,RHB,CIN,David Peterson,L,30.4,8.9,8.9,13.8,12.3
Gavin Sheets,LHB,SD,Shane McClanahan,L,40.1,9.9,,18.7,12.2
Chase DeLauter,LHB,CLE,Michael Wacha,R,19.9,11.4,6.8,16.4,12.1
Sal Frelick,LHB,MIL,Cody Bradford,L,42.3,,,31.6,12.1
Luisangel Acuna,RHB,CWS,Dean Kremer,R,27.8,8,,25.6,12
Mookie Betts,RHB,LAD,Drew Anderson,R,36.7,3.6,4.9,21.7,11.8
William Contreras,RHB,MIL,Cody Bradford,L,39.5,4.6,5.5,18.3,11.8
Christopher Morel,RHB,NYM,Hunter Brown,R,31.9,,,34.5,11.8
Alika Williams,RHB,ATH,Brandon Young,R,41.6,,10.4,17.9,11.8
Nick Yorke,RHB,PIT,Quinn Mathews,L,34,9.1,,21,11.8
Andres Chaparro,RHB,WSH,Eury Perez,R,46.6,3.7,11,9,11.5
Griffin Conine,LHB,MIA,Jackson Kent,L,48.1,,,25.9,11.3
Jonah Cox,RHB,SF,Kohl Drake,L,38.6,14,,9.6,11.2
Angel Martinez,SHB,CLE,Michael Wacha,R,24.4,6.2,7.4,17,11.1
Jacob Gonzalez,LHB,PIT,Quinn Mathews,L,18.2,11.4,,20.5,10.9
Darell Hernaiz,RHB,ATH,Brandon Young,R,46.3,10.4,,10.4,10.9
Billy Cook,RHB,PIT,Quinn Mathews,L,41.3,,,27.2,10.9
Sean Murphy,RHB,ATL,Tomoyuki Sugano,R,31,,,31,10.8
Owen Caissie,LHB,MIA,Jackson Kent,L,47.7,,,23.8,10.7
Joshua Baez,RHB,STL,Jared Jones,R,31,8.4,,17.4,10.4
Cody Freeman,RHB,TEX,Logan Henderson,R,29.3,,,29.3,10.3
Agustin Ramirez,RHB,MIA,Jackson Kent,L,24.7,,,31,10.2
Brewer Hicklen,RHB,ATL,Tomoyuki Sugano,R,36.7,5.7,,16.8,9.9
Jhonny Pereda,RHB,SEA,Dylan Cease,R,40.2,,,22.6,9.7
Osleivis Basabe,RHB,SF,Kohl Drake,L,27.4,,,28,9.7
Tyler Tolbert,RHB,KC,Tanner Bibee,R,29.1,8.6,,15,9.7
David Hamilton,LHB,MIL,Cody Bradford,L,45.6,,,19.5,9.4
Oswald Peraza,RHB,LAA,Andrew Painter,R,35.1,,5.1,17.2,9.3
Jake Cronenworth,LHB,SD,Shane McClanahan,L,38.4,,,21.5,9.2
Jared Triolo,RHB,PIT,Quinn Mathews,L,27.7,6.5,,16.8,9.2
Jonny DeLuca,RHB,TB,Casey Mize,R,33.1,,5,16.6,9
Nasim Nuñez,SHB,WSH,Eury Perez,R,23.9,,,26.5,9
Ben Rice,LHB,NYY,Patrick Sandoval,L,20.1,10.9,,12.6,9
Sal Stewart,RHB,CIN,David Peterson,L,15.6,5.4,10.5,8.9,8.8
Ke'Bryan Hayes,RHB,CIN,David Peterson,L,8.9,,,31.1,8.7
Andrew Vaughn,RHB,MIL,Cody Bradford,L,21.7,,,26.3,8.7
