Matchup,MIA @ PIT
Pitcher,Lake Bachar
Pitcher Team,MIA
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,36.1,143,0.164,0.248,0.312,0.148,0.91,5,1.24,8.4%,32.2%,28.7%,24.4%,15.2%,10.16,55.6%,8.0%,6.8%,42.0%,36.4%,15.6%,23.9%
vsLHB,18.1,76,0.179,0.265,0.313,0.134,1.09,2,0.98,10.5%,29.9%,26.3%,24.1%,13.9%,9.82,51.3%,8.1%,8.5%,44.7%,31.9%,13.3%,23.4%
vsRHB,18.0,67,0.148,0.229,0.311,0.164,0.72,3,1.50,6.0%,34.8%,31.3%,24.7%,16.7%,10.50,60.3%,8.0%,4.9%,39.0%,41.5%,17.6%,24.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Spencer Horwitz LHB,—,N/A,19,30,4.60,2,2,0.296,0.367,0.556,0.259,0.396,10.0%,9.4%,10.0%,4.2%,90.2,247.2,6,4,20.8%,8.3%,16.7%,37.5%,29.2%,69.4,8.2%,32.7%,12.2%,92.5%,33.3%,25.0%,16.7%,29.2%,37.5%,33.3%,29.2%,24.1%
Ryan O'Hearn LHB,—,N/A,38,21,4.00,2,2,0.400,0.429,0.700,0.300,0.485,4.8%,18.9%,23.8%,8.1%,92.4,274.3,4,1,6.7%,6.7%,26.7%,46.7%,53.3%,70.3,5.9%,32.4%,11.8%,91.9%,33.3%,40.0%,40.0%,26.7%,33.3%,33.3%,33.3%,20.0%
Brandon Lowe LHB,—,N/A,20,23,3.60,1,1,0.250,0.348,0.550,0.300,0.380,13.0%,35.6%,30.4%,17.2%,91.2,268.5,2,2,7.7%,7.7%,38.5%,38.5%,30.8%,74.0,36.4%,20.5%,9.1%,97.8%,23.1%,33.3%,30.8%,46.2%,76.9%,15.4%,7.7%,36.4%
Endy Rodriguez SHB,—,N/A,29,22,2.80,1,2,0.238,0.273,0.476,0.238,0.321,4.5%,14.0%,27.3%,7.1%,95.6,300.1,7,3,20.0%,6.7%,26.7%,60.0%,40.0%,72.7,32.5%,32.5%,15.0%,95.2%,53.3%,12.5%,26.7%,20.0%,33.3%,33.3%,33.3%,32.0%
Jake Mangum SHB,—,N/A,14,19,3.80,1,1,0.471,0.474,0.824,0.353,0.533,5.3%,12.5%,15.8%,7.4%,76.6,271.2,3,1,6.7%,6.7%,20.0%,33.3%,60.0%,66.7,2.3%,18.2%,9.1%,91.7%,13.3%,50.0%,33.3%,46.7%,40.0%,26.7%,33.3%,29.4%
Nick Gonzales RHB,—,N/A,15,19,4.20,1,2,0.389,0.421,0.667,0.278,0.466,5.3%,21.1%,10.5%,10.8%,78.8,295.5,4,2,12.5%,6.2%,12.5%,25.0%,37.5%,69.3,11.4%,20.0%,8.6%,94.6%,25.0%,25.0%,18.8%,56.2%,50.0%,31.2%,18.8%,22.2%
Marcell Ozuna RHB,—,N/A,22,17,3.20,1,1,0.214,0.353,0.429,0.214,0.343,17.6%,27.6%,23.5%,9.5%,93.0,253.4,2,1,22.2%,11.1%,22.2%,44.4%,44.4%,73.7,38.1%,28.6%,9.5%,75.0%,22.2%,50.0%,33.3%,33.3%,33.3%,44.4%,22.2%,0.0%
Tyler Callihan LHB,—,N/A,16,13,3.40,1,2,0.250,0.538,0.750,0.500,0.509,38.5%,29.6%,30.8%,12.7%,97.6,373.2,3,2,50.0%,50.0%,75.0%,50.0%,50.0%,69.2,8.3%,12.5%,8.3%,88.9%,50.0%,50.0%,25.0%,25.0%,100.0%,-,-,40.0%
Esmerlyn Valdez RHB,—,N/A,6,8,3.00,1,1,0.125,0.125,0.500,0.375,0.262,-,58.8%,62.5%,32.3%,85.3,368.2,2,1,33.3%,-,-,33.3%,66.7%,72.1,21.4%,14.3%,7.1%,82.4%,66.7%,50.0%,-,33.3%,-,33.3%,66.7%,37.5%
Bryan Reynolds SHB,—,N/A,13,26,4.40,0,1,0.182,0.308,0.227,0.045,0.257,7.7%,28.3%,19.2%,13.0%,89.0,261.5,3,2,5.9%,-,-,47.1%,35.3%,71.7,28.2%,28.2%,12.8%,84.8%,29.4%,0.0%,23.5%,47.1%,41.2%,41.2%,17.6%,34.6%
Jared Triolo RHB,—,N/A,11,19,3.60,0,1,0.176,0.263,0.235,0.059,0.229,10.5%,34.6%,42.1%,12.5%,83.7,251.6,4,0,-,-,-,22.2%,44.4%,69.0,4.5%,27.3%,4.5%,84.6%,33.3%,0.0%,33.3%,11.1%,11.1%,55.6%,33.3%,28.6%
Billy Cook RHB,—,N/A,1,5,2.00,0,0,0.200,0.200,0.200,-,0.178,-,14.3%,20.0%,8.3%,89.3,190.7,0,0,-,-,-,-,-,72.6,16.7%,50.0%,16.7%,85.7%,25.0%,0.0%,-,25.0%,-,75.0%,25.0%,60.0%
Rafael Flores RHB,—,N/A,-,1,2.50,0,0,-,-,-,-,-,-,0.0%,-,-,94.6,-,0,0,-,-,-,-,-,74.4,50.0%,50.0%,-,66.7%,-,-,-,100.0%,100.0%,-,-,100.0%
