Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Justin Foscue,RHB,TEX,Parker Messick,L,37.6,16,16,32.7,22.3
Byron Buxton,RHB,MIN,Peter Lambert,R,39.9,18,19.6,24.3,22.2
Brice Matthews,RHB,HOU,Zebby Matthews,R,41.5,21.3,9,31.4,22.2
Elias Diaz,RHB,TEX,Parker Messick,L,50.3,26,8.6,21.6,22.1
Ketel Marte,SHB,ARI,Tyler Mahle,R,40,17.8,22.5,20.1,22
Mitch Garver,RHB,SEA,Ryan Johnson,R,39.8,13.6,13.6,36.4,21.9
Corbin Carroll,LHB,ARI,Tyler Mahle,R,3.5,19.8,17.1,38,21.9
Coby Mayo,RHB,BAL,Sean Burke,R,44.9,9.6,9.3,44.6,21.8
Daulton Varsho,LHB,TOR,Sean Manaea,L,41.1,17.6,11.4,32.2,21.7
Cody Bellinger,LHB,NYY,Casey Mize,R,23.6,12.3,15.6,40.5,21.5
Francisco Alvarez,RHB,NYM,Trey Yesavage,R,25.6,23.8,10.3,29.9,21.5
Matt Chapman,RHB,SF,Eduardo Rodriguez,L,50.2,6.4,10.1,43.5,21.2
Colson Montgomery,LHB,CWS,Shane Baz,R,31,8.8,16.7,39.9,21.2
Dylan Beavers,LHB,BAL,Sean Burke,R,30.8,18.4,9.1,35,21
Freddie Freeman,LHB,LAD,Gage Jump,L,41.2,7.4,17.9,35.8,21
Carson Benge,LHB,NYM,Trey Yesavage,R,28.1,18.3,17.7,25.6,20.9
Jonah Heim,SHB,ATH,Eric Lauer,L,32.8,11.6,16.6,34.1,20.8
Cole Carrigg,SHB,COL,Sandy Alcantara,R,52.1,9.1,9.1,37.7,20.6
Adley Rutschman,SHB,BAL,Sean Burke,R,9.1,31.5,5.4,26.9,20.3
Tristan Gray,LHB,MIN,Peter Lambert,R,23.8,26.8,,34,20.3
Henry Davis,RHB,PIT,Aaron Nola,R,47.3,13.2,21.4,18,20.3
Gunnar Henderson,LHB,BAL,Sean Burke,R,11,14,17.8,35.5,20.2
Josh Lowe,LHB,LAA,George Kirby,R,12.5,19.1,19.3,25.6,20.1
Jarren Duran,LHB,BOS,Miles Mikolas,R,35.8,8.9,11.8,39.6,20.1
Adrian Del Castillo,LHB,ARI,Tyler Mahle,R,20.1,22.5,4.9,34.5,20
Kyle Tucker,LHB,LAD,Gage Jump,L,17.9,18.4,10.5,34.4,20
Edmundo Sosa,RHB,PHI,Braxton Ashcraft,R,37.7,14,10.3,32.6,19.9
Dalton Rushing,LHB,LAD,Gage Jump,L,40.3,10.5,10.5,35.8,19.8
A.J. Ewing,LHB,NYM,Trey Yesavage,R,31.2,9.3,10.6,40.1,19.6
Ryan Kreidler,RHB,MIN,Peter Lambert,R,20.6,15.5,16.9,28.2,19.6
Derek Hill,RHB,PHI,Braxton Ashcraft,R,27.2,19.1,10.3,27.9,19.5
Miguel Rojas,RHB,LAD,Gage Jump,L,27.5,16.1,,44,19.4
Kevin McGonigle,LHB,DET,Ryan Weathers,L,26.5,13,15.5,29.2,19.2
Andy Pages,RHB,LAD,Gage Jump,L,32.6,14.3,19.4,20.1,19.1
Justin Crawford,LHB,PHI,Braxton Ashcraft,R,18.2,8.3,17.6,35.9,19
Randal Grichuk,RHB,CWS,Shane Baz,R,41.8,15.3,8.4,27.8,19
Andres Gimenez,LHB,TOR,Sean Manaea,L,34.6,12.5,12.9,28.3,18.8
Henry Bolte,RHB,ATH,Eric Lauer,L,25.4,16.4,8.6,31.2,18.7
Jeremy Pena,RHB,HOU,Zebby Matthews,R,42.4,,10.1,45.8,18.7
Amed Rosario,RHB,NYY,Casey Mize,R,29.4,12.5,12.5,30.3,18.6
Gabriel Moreno,RHB,ARI,Tyler Mahle,R,16.2,15.9,15.9,26.5,18.6
Wilyer Abreu,LHB,BOS,Miles Mikolas,R,28.4,5.3,6,48.1,18.5
Braden Montgomery,SHB,CWS,Shane Baz,R,56.1,10.5,10.5,23.7,18.4
Tristan Peters,LHB,CWS,Shane Baz,R,19.6,16.9,20,18.1,18.4
Miguel Vargas,RHB,CWS,Shane Baz,R,10.1,17.5,23.4,17.1,18.4
Tommy Troy,RHB,ARI,Tyler Mahle,R,38.6,19.9,8.3,19.9,18.3
Francisco Lindor,SHB,NYM,Trey Yesavage,R,23.5,12.1,9.3,35.7,18.3
Nick Gonzales,RHB,PIT,Aaron Nola,R,30,9,11.1,35.3,18.3
Joc Pederson,LHB,TEX,Parker Messick,L,26.2,13.9,13.9,26.2,18.2
Casey Schmitt,RHB,SF,Eduardo Rodriguez,L,17.8,18.8,10.1,27.2,18.2
George Springer,RHB,TOR,Sean Manaea,L,28.3,24.7,8.8,14.7,17.8
Rafael Devers,LHB,SF,Eduardo Rodriguez,L,20.4,9.1,8,40.1,17.6
Esmerlyn Valdez,RHB,PIT,Aaron Nola,R,29.5,21.1,,29.1,17.6
Royce Lewis,RHB,MIN,Peter Lambert,R,32.2,6.3,7.3,39.9,17.6
Jake Meyers,RHB,HOU,Zebby Matthews,R,44.7,10.9,10.9,23.8,17.5
Kyle Karros,RHB,COL,Sandy Alcantara,R,38.6,12.1,6,30.2,17.4
Sal Frelick,LHB,MIL,Nick Lodolo,L,31.2,,,57.1,17.4
Taylor Trammell,LHB,HOU,Zebby Matthews,R,49.4,11.4,11.4,19.7,17.3
Edouard Julien,LHB,COL,Sandy Alcantara,R,33.1,13.5,12.7,20.9,17.1
Ryan O'Hearn,LHB,PIT,Aaron Nola,R,32.9,17.4,10.2,17.8,16.9
Bryce Eldridge,LHB,SF,Eduardo Rodriguez,L,48.8,16.4,,24.3,16.7
JJ Bleday,LHB,CIN,Robert Gasser,L,38.1,8.6,8.6,28.3,16.5
Jahmai Jones,RHB,DET,Ryan Weathers,L,41.6,7.7,9.9,26.3,16.4
Donovan Walton,LHB,LAA,George Kirby,R,29.1,10,9.8,28,16.4
Dane Myers,RHB,CIN,Robert Gasser,L,37.6,9.7,12.3,21.1,16.1
Ronny Mauricio,SHB,NYM,Trey Yesavage,R,38.4,9.3,,35,15.8
Matt Vierling,RHB,DET,Ryan Weathers,L,27.3,13.1,7.9,22.9,15.4
Jake Bauers,LHB,MIL,Nick Lodolo,L,36.9,6.8,7.1,28.4,15.3
Tyler O'Neill,RHB,BAL,Sean Burke,R,61.7,5.1,10.6,16.4,15.2
Tyrone Taylor,RHB,NYM,Trey Yesavage,R,39.7,14.2,,25,15.2
Yainer Diaz,RHB,HOU,Zebby Matthews,R,32.9,7.4,7.4,28.1,15.1
Leody Taveras,SHB,BAL,Sean Burke,R,24.2,9.1,9.1,27.2,15.1
Kazuma Okamoto,RHB,TOR,Sean Manaea,L,30.5,10.8,10.8,19.6,15
Gabriel Rincones Jr.,LHB,PHI,Braxton Ashcraft,R,32.4,,,47,15
Carlos Narvaez,RHB,BOS,Miles Mikolas,R,42.7,16.5,10.5,7.1,15
Bo Bichette,RHB,NYM,Trey Yesavage,R,26.3,5.5,16.6,21.6,14.9
Myles Straw,RHB,TOR,Sean Manaea,L,30.5,16.6,,23.8,14.8
Caleb Durbin,RHB,BOS,Miles Mikolas,R,22.2,,14.8,32.6,14.8
Troy Johnston,LHB,COL,Sandy Alcantara,R,38.7,,,43.2,14.7
Max Muncy,RHB,ATH,Eric Lauer,L,25.4,16.6,,25.4,14.7
Jackson Chourio,RHB,MIL,Nick Lodolo,L,22.9,13.8,16.3,10.4,14.6
Luis Torrens,RHB,NYM,Trey Yesavage,R,41.2,8.8,,29.2,14.5
Riley Greene,LHB,DET,Ryan Weathers,L,51.7,5.7,6.8,21.1,14.5
Colby Thomas,RHB,ATH,Eric Lauer,L,25.4,14.1,8.8,17.4,14.5
Brandon Lowe,LHB,PIT,Aaron Nola,R,26.9,5.3,8.1,29.4,14.3
Hao-Yu  Lee,RHB,DET,Ryan Weathers,L,31.4,11.7,8.8,17.5,14.2
Denzer Guzman,RHB,LAA,George Kirby,R,37,9.1,,29.1,14.2
Taylor Ward,RHB,BAL,Sean Burke,R,39.3,8.4,9.7,17.5,14.2
Ildemaro Vargas,SHB,ARI,Tyler Mahle,R,36.5,5.1,,34.3,14
Mickey Gasper,SHB,BOS,Miles Mikolas,R,35.8,8.1,,30.4,14
Joey Loperfido,LHB,HOU,Zebby Matthews,R,36.3,11.4,,25.7,14
Josh Jung,RHB,TEX,Parker Messick,L,43.5,7.6,8.6,17.2,13.9
Tyler Stephenson,RHB,CIN,Robert Gasser,L,50.8,9.6,,21.8,13.9
Jose Altuve,RHB,HOU,Zebby Matthews,R,40.1,10.9,10.9,10.9,13.8
Christian Yelich,LHB,MIL,Nick Lodolo,L,40.6,7.1,7.1,20.7,13.8
Brett Baty,LHB,NYM,Trey Yesavage,R,31.9,6.1,8.4,23.5,13.7
Andruw Monasterio,RHB,BOS,Miles Mikolas,R,32.7,7.1,,31.1,13.5
Jasson Dominguez,SHB,NYY,Casey Mize,R,20.4,,22.6,18.9,13.5
Brice Turang,LHB,MIL,Nick Lodolo,L,20,7.1,,35.1,13.3
Jose Caballero,RHB,NYY,Casey Mize,R,12.4,,19.8,24.5,13.3
Cole Young,LHB,SEA,Ryan Johnson,R,14.5,8,13.3,20.2,13.3
J.T. Realmuto,RHB,PHI,Braxton Ashcraft,R,35.9,8.1,4.9,21.4,13.2
Jared Triolo,RHB,PIT,Aaron Nola,R,40.7,5.3,,29.1,13.2
Brett Sullivan,LHB,COL,Sandy Alcantara,R,29.7,,9,29.4,13
Paul Goldschmidt,RHB,NYY,Casey Mize,R,29.7,6.3,7.2,22.1,12.9
Victor Robles,RHB,SEA,Ryan Johnson,R,45.6,10.9,,17.8,12.8
Tyler Freeman,RHB,COL,Sandy Alcantara,R,9,,,46.4,12.5
Alex Call,RHB,LAD,Gage Jump,L,21.8,8.7,8.7,18.3,12.4
Tyler Heineman,SHB,LAA,George Kirby,R,34.4,7.1,9.8,13.4,12.2
Wade Meckler,LHB,LAA,George Kirby,R,42.2,8.6,,19.9,12.2
Tyler Callihan,LHB,PIT,Aaron Nola,R,37.5,9.3,9.3,9.3,12.1
Sam Antonacci,LHB,CWS,Shane Baz,R,19.7,9.9,6.1,18.2,11.8
Willy Adames,RHB,SF,Eduardo Rodriguez,L,24.7,20.3,,9,11.8
Austin Martin,RHB,MIN,Peter Lambert,R,48,,6,20.6,11.8
Jorge Barrosa,SHB,ARI,Tyler Mahle,R,32.2,7.6,,23.6,11.8
Vladimir Guerrero Jr.,RHB,TOR,Sean Manaea,L,33.3,,,33.2,11.6
Alex Jackson,RHB,MIN,Peter Lambert,R,45.3,,,28.2,11.6
Mark Vientos,RHB,NYM,Trey Yesavage,R,27.1,8.2,10.3,11.5,11.5
Lourdes Gurriel Jr.,RHB,ARI,Tyler Mahle,R,48.7,3.2,,21.5,11.4
Anthony Volpe,RHB,NYY,Casey Mize,R,34.2,,,32.1,11.4
William Contreras,RHB,MIL,Nick Lodolo,L,25.7,,,34.5,11.2
Brandon Nimmo,LHB,TEX,Parker Messick,L,21.9,13.1,,16.8,11
Jeff McNeil,LHB,ATH,Eric Lauer,L,29,,,32.6,11
Noelvi Marte,RHB,CIN,Robert Gasser,L,19.5,10,10,10,11
Blaze Alexander,RHB,BAL,Sean Burke,R,20.1,10.4,,21,10.9
Jose Siri,RHB,LAA,George Kirby,R,28.1,9.1,,19,10.7
Joey Ortiz,RHB,MIL,Nick Lodolo,L,14.9,8.2,,25.5,10.7
Kyle Higashioka,RHB,TEX,Parker Messick,L,28,8.6,8.6,8.6,10.5
Bryan Reynolds,SHB,PIT,Aaron Nola,R,26.9,6,3.9,17.8,10.4
LuJames Groover,RHB,ARI,Tyler Mahle,R,53.3,8.3,,8.3,10.3
Pavin Smith,LHB,ARI,Tyler Mahle,R,32.2,7.6,,16.9,10.1
Luisangel Acuna,RHB,CWS,Shane Baz,R,37.3,7.4,,15.3,10.1
Jung Hoo Lee,LHB,SF,Eduardo Rodriguez,L,28.5,,,28.9,10.1
Joey Meneses,RHB,ATH,Eric Lauer,L,28,,,28,9.8
Luke Keaschall,RHB,MIN,Peter Lambert,R,30.9,4.5,,20.6,9.8
Victor Caratini,SHB,MIN,Peter Lambert,R,34.7,2.9,,20.7,9.7
Christian Vazquez,RHB,HOU,Zebby Matthews,R,38.6,,,22.1,9.4
Jacob Wilson,RHB,ATH,Eric Lauer,L,20.7,,,29.2,9.4
Heliot Ramos,RHB,SF,Eduardo Rodriguez,L,18.3,12.1,,13.1,9.3
Geraldo Perdomo,SHB,ARI,Tyler Mahle,R,16.1,,,28.1,8.6
Ezequiel Duran,RHB,TEX,Parker Messick,L,12.2,,,29,8.5
Evan Carter,LHB,TEX,Parker Messick,L,49.7,,,13.9,8.4
Garrett Mitchell,LHB,MIL,Nick Lodolo,L,40.7,,,16,8.1
Andrew Vaughn,RHB,MIL,Nick Lodolo,L,37,,,17.5,8.1
Anthony Seigler,SHB,BOS,Miles Mikolas,R,10.5,,,27.8,8
Rob Refsnyder,RHB,SEA,Ryan Johnson,R,22.7,,,22.7,7.9
Brooks Lee,SHB,MIN,Peter Lambert,R,24,,,21.7,7.8
TJ Friedl,LHB,CIN,Robert Gasser,L,49.6,,,11.1,7.7
Weston Wilson,RHB,SEA,Ryan Johnson,R,50,,,10,7.5
Chadwick Tromp,RHB,BAL,Sean Burke,R,48.1,,,10.4,7.4
Victor Bericoto,RHB,SF,Eduardo Rodriguez,L,10.1,,,25,7.3
Raynel Delgado,LHB,HOU,Zebby Matthews,R,11.4,,,24.3,7.2
Corey Seager,LHB,TEX,Parker Messick,L,30.3,,,16.6,7.2
Jake Mangum,SHB,PIT,Aaron Nola,R,17.2,,,21.1,7
Lawrence Butler,LHB,ATH,Eric Lauer,L,40.3,,,11.6,6.9
Alex Freeland,SHB,LAD,Gage Jump,L,19.8,,,18.5,6.6
Drew Gilbert,LHB,SF,Eduardo Rodriguez,L,41,,,9.1,6.4
Rafael Marchan,SHB,PHI,Braxton Ashcraft,R,18.4,,,18.1,6.4
Garrett Stubbs,LHB,PHI,Braxton Ashcraft,R,18.1,,,18.3,6.4
Alejandro Osuna,LHB,TEX,Parker Messick,L,61.6,,,,6.2
Blake Perkins,SHB,MIL,Nick Lodolo,L,16.4,,,14.3,5.2
Alika Williams,RHB,ATH,Eric Lauer,L,17.4,,,14,5.2
Yohendrick Pinango,LHB,TOR,Sean Manaea,L,19.1,,,12.9,5.1
Luis Arraez,LHB,SF,Eduardo Rodriguez,L,20.6,,,10.8,4.8
Nathan Lukes,LHB,TOR,Sean Manaea,L,27.8,,,7.6,4.7
Zach McKinstry,LHB,DET,Ryan Weathers,L,23.1,,,9.2,4.6
David Hamilton,LHB,MIL,Nick Lodolo,L,45.6,,,,4.6
Max Schuemann,RHB,NYY,Casey Mize,R,18,,,7.9,3.8
Jake Rogers,RHB,DET,Ryan Weathers,L,17.5,,,7.7,3.7
Jonah Cox,RHB,SF,Eduardo Rodriguez,L,33.6,,,,3.4
Alejandro Kirk,RHB,TOR,Sean Manaea,L,32.8,,,,3.3
Nathaniel Lowe,LHB,CIN,Robert Gasser,L,8.6,,,8.6,3
Luis Urias,RHB,TOR,Sean Manaea,L,26.9,,,,2.7
James Outman,LHB,DET,Ryan Weathers,L,6.2,,,8.2,2.7
Chuckie Robinson,RHB,LAD,Gage Jump,L,22.1,,,,2.2
Edwin Arroyo,SHB,CIN,Robert Gasser,L,21.1,,,,2.1
Nicky Lopez,LHB,TEX,Parker Messick,L,18.5,,,,1.8
Kyler Fedko,RHB,MIN,Peter Lambert,R,16.7,,,,1.7
Colt Keith,LHB,DET,Ryan Weathers,L,16.9,,,,1.7
Eric Haase,RHB,SF,Eduardo Rodriguez,L,15.4,,,,1.5
Kyle Teel,LHB,CWS,Shane Baz,R,9.9,,,,1
Billy Cook,RHB,PIT,Aaron Nola,R,9.5,,,,1
Nate Eaton,RHB,BOS,Miles Mikolas,R,7.1,,,,0.7
Kerry Carpenter,LHB,DET,Ryan Weathers,L,6.3,,,,0.6
Cooper Pratt,RHB,MIL,Nick Lodolo,L,,,,,
Ben Malgeri,RHB,DET,Ryan Weathers,L,,,,,
Drew Cavanaugh,LHB,SF,Eduardo Rodriguez,L,,,,,
Ryan Ward,LHB,LAD,Gage Jump,L,,,,,
Sean Keys,LHB,TOR,Sean Manaea,L,,,,,
Junior Perez,RHB,CWS,Shane Baz,R,,,,,
Max Kepler,LHB,ARI,Tyler Mahle,R,,,,,
Carlos Cortes,LHB,ATH,Eric Lauer,L,,,,,
Oswaldo Cabrera,SHB,NYY,Casey Mize,R,,,,,
Jose Trevino,RHB,CIN,Robert Gasser,L,,,,,
Ali Sanchez,RHB,NYY,Casey Mize,R,,,,,
Jarred Kelenic,LHB,TEX,Parker Messick,L,,,,,
Tommy Edman,SHB,LAD,Gage Jump,L,,,,,
Eric Wagaman,RHB,NYM,Trey Yesavage,R,,,,,
Braxton Fulford,RHB,COL,Sandy Alcantara,R,,,,,
Tsung-Che Cheng,LHB,BOS,Miles Mikolas,R,,,,,
