Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-20,Coors Field,PIT @ COL,9:10,+19%,+19%,+22%,+32%,+0.43,+0.67,+2.33,+2.84,+20%,+31%,+16%,+33%,+0.46,+1.08,+1.70,+2.89,-1%,-12%,+6%,-1%,-0.03,-0.41,+0.63,-0.05
2026-06-20,Sutter Health Park,LAA @ ATH,10:05,+34%,+17%,-2%,+20%,+0.77,+0.61,-0.22,+1.75,+31%,+14%,+2%,+20%,+0.69,+0.49,+0.17,+1.74,+4%,+3%,-4%,+0%,+0.08,+0.12,-0.39,+0.01
2026-06-20,Citizens Bank Park,NYM @ PHI,7:15,+13%,-1%,+2%,+8%,+0.28,-0.02,+0.20,+0.67,+14%,-3%,-2%,+5%,+0.31,-0.10,-0.18,+0.40,-1%,+2%,+4%,+3%,-0.02,+0.08,+0.38,+0.28
2026-06-20,Comerica Park,CHW @ DET,1:10,+1%,0%,+5%,+2%,+0.02,0.00,+0.48,+0.15,-9%,+2%,+6%,-1%,-0.21,+0.05,+0.65,-0.06,+10%,-2%,-2%,+2%,+0.23,-0.06,-0.17,+0.22
2026-06-20,Chase Field,MIN @ ARI,10:10,-8%,+11%,+0%,+0%,-0.19,+0.40,+0.01,+0.03,-8%,+13%,+0%,+1%,-0.18,+0.46,+0.02,+0.11,0%,-2%,0%,-1%,-0.01,-0.06,-0.01,-0.08
2026-06-20,Truist Park,MIL @ ATL,4:10,+2%,-1%,-2%,-2%,+0.05,-0.05,-0.19,-0.13,-6%,-6%,+1%,-5%,-0.14,-0.20,+0.10,-0.42,+8%,+4%,-3%,+3%,+0.18,+0.15,-0.30,+0.29
2026-06-20,Yankee Stadium,CIN @ NYY,1:35,+12%,-17%,-4%,-2%,+0.27,-0.58,-0.39,-0.17,+5%,-12%,-5%,-4%,+0.11,-0.41,-0.50,-0.33,+7%,-5%,+1%,+2%,+0.16,-0.16,+0.11,+0.16
2026-06-20,Wrigley Field,TOR @ CHC,2:20,+9%,-17%,-2%,-4%,+0.20,-0.61,-0.17,-0.36,-2%,-10%,-3%,-6%,-0.04,-0.36,-0.32,-0.56,+11%,-7%,+1%,+2%,+0.24,-0.25,+0.16,+0.20
2026-06-20,Daikin Park,CLE @ HOU,7:15,+6%,-11%,-4%,-4%,+0.13,-0.39,-0.43,-0.39,+6%,-11%,-4%,-5%,+0.14,-0.40,-0.46,-0.41,-1%,+0%,+0%,+0%,-0.01,+0.01,+0.04,+0.02
2026-06-20,LoanDepot Park,SF  @ MIA,4:10,-13%,+1%,-2%,-5%,-0.29,+0.04,-0.20,-0.47,-12%,+1%,-1%,-5%,-0.28,+0.02,-0.10,-0.43,0%,+1%,-1%,0%,-0.01,+0.02,-0.09,-0.04
2026-06-20,Tropicana Field,WAS @ TB,4:10,-3%,-7%,-8%,-6%,-0.07,-0.23,-0.82,-0.52,-4%,-6%,-8%,-6%,-0.09,-0.22,-0.82,-0.53,+1%,0%,+0%,+0%,+0.01,-0.01,+0.00,+0.01
2026-06-20,T-Mobile Park,BOS @ SEA,10:10,+2%,-15%,-5%,-7%,+0.04,-0.52,-0.51,-0.58,+0%,-15%,-6%,-8%,+0.00,-0.52,-0.62,-0.70,+2%,0%,+1%,+1%,+0.04,0.00,+0.11,+0.12
2026-06-20,Globe Life Field,SD  @ TEX,4:05,-11%,-7%,-1%,-7%,-0.25,-0.24,-0.14,-0.63,-10%,-7%,-1%,-7%,-0.23,-0.26,-0.11,-0.61,-1%,+0%,0%,0%,-0.01,+0.01,-0.03,-0.02
2026-06-20,Dodger Stadium,BAL @ LAD,10:10,+6%,-11%,-5%,-7%,+0.13,-0.37,-0.52,-0.64,+18%,-3%,-5%,+0%,+0.40,-0.11,-0.56,+0.04,-12%,-7%,+0%,-8%,-0.27,-0.26,+0.04,-0.68
