Matchup,TEX @ STL
Pitcher,Andre Pallante
Pitcher Team,STL
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,58.0,251,0.252,0.316,0.398,0.146,1.34,8,1.24,8.4%,22.9%,18.3%,16.0%,10.4%,7.14,66.1%,8.3%,7.2%,35.4%,22.1%,20.0%,9.9%
vsLHB,29.2,133,0.264,0.332,0.438,0.174,1.48,5,1.52,9.0%,20.9%,17.3%,15.2%,9.1%,6.98,63.9%,10.5%,9.2%,41.8%,21.4%,23.8%,9.2%
vsRHB,28.0,118,0.238,0.297,0.352,0.114,1.21,3,0.96,7.6%,25.1%,19.5%,16.9%,11.7%,7.39,68.6%,6.0%,4.8%,27.7%,22.9%,15.8%,10.8%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Joc Pederson LHB,+650,14,4.80,2,2,0.250,0.357,0.750,0.500,0.456,14.3%,23.3%,14.3%,9.9%,88.3,10.0%,10.0%,40.0%,40.0%,40.0%,71.0,18.5%,22.2%,7.4%,90.0%,20.0%,50.0%,40.0%,20.0%,50.0%,40.0%,10.0%,29.4%
Kyle Higashioka RHB,N/A,22,3.40,1,1,0.250,0.318,0.400,0.150,0.320,4.5%,19.4%,18.2%,6.8%,86.1,12.5%,-,12.5%,43.8%,43.8%,70.0,3.7%,40.7%,11.1%,87.1%,25.0%,25.0%,25.0%,43.8%,37.5%,43.8%,18.8%,11.5%
Nicky Lopez LHB,+3000,12,3.80,1,2,0.167,0.167,0.417,0.250,0.249,-,38.5%,41.7%,18.5%,91.2,-,-,57.1%,28.6%,57.1%,64.7,-,25.0%,4.2%,96.0%,42.9%,0.0%,42.9%,-,57.1%,28.6%,14.3%,43.8%
Josh Jung RHB,+950,29,4.80,0,0,0.231,0.276,0.269,0.038,0.242,6.9%,25.0%,24.1%,12.4%,86.0,-,-,15.0%,30.0%,35.0%,70.7,7.0%,27.9%,4.7%,91.5%,15.0%,0.0%,35.0%,40.0%,35.0%,45.0%,20.0%,40.0%
Danny Jansen RHB,+910,26,3.80,0,1,0.100,0.308,0.150,0.050,0.236,19.2%,22.7%,19.2%,11.5%,89.8,6.7%,-,40.0%,33.3%,20.0%,71.4,10.5%,31.6%,2.6%,90.5%,53.3%,0.0%,20.0%,13.3%,53.3%,40.0%,6.7%,37.0%
Jake Burger RHB,+559,24,4.40,0,0,0.182,0.250,0.227,0.045,0.218,8.3%,40.4%,29.2%,21.9%,91.7,-,-,20.0%,40.0%,33.3%,75.8,64.6%,20.8%,10.4%,92.3%,20.0%,0.0%,26.7%,46.7%,40.0%,40.0%,20.0%,46.4%
Ezequiel Duran RHB,+1280,21,4.20,0,1,0.368,0.429,0.474,0.105,0.393,9.5%,30.0%,33.3%,15.5%,86.4,-,-,8.3%,16.7%,33.3%,71.8,26.1%,15.2%,2.2%,92.0%,16.7%,0.0%,16.7%,50.0%,33.3%,33.3%,25.0%,46.2%
Justin Foscue RHB,N/A,19,2.20,0,2,0.188,0.263,0.250,0.062,0.233,5.3%,17.2%,21.1%,6.9%,82.8,7.7%,7.7%,15.4%,38.5%,23.1%,71.0,8.3%,25.0%,8.3%,85.7%,38.5%,0.0%,15.4%,38.5%,30.8%,46.2%,23.1%,25.0%
Evan Carter LHB,+1060,17,4.00,0,0,0.267,0.353,0.600,0.333,0.398,5.9%,19.2%,23.5%,8.6%,89.5,9.1%,-,-,54.5%,18.2%,72.1,33.3%,33.3%,16.7%,81.8%,27.3%,0.0%,9.1%,45.5%,36.4%,36.4%,27.3%,22.2%
Brandon Nimmo LHB,+750,13,4.40,0,1,-,0.231,-,-,0.155,15.4%,11.1%,15.4%,4.8%,92.0,-,-,12.5%,37.5%,37.5%,72.5,18.2%,27.3%,9.1%,84.6%,50.0%,0.0%,25.0%,25.0%,37.5%,50.0%,12.5%,5.9%
Alejandro Osuna LHB,+1300,13,3.60,0,1,0.091,0.231,0.091,-,0.174,7.7%,24.0%,15.4%,10.2%,87.0,-,-,11.1%,11.1%,33.3%,71.9,20.8%,20.8%,4.2%,96.0%,11.1%,0.0%,33.3%,55.6%,33.3%,11.1%,55.6%,16.7%
Michael Helman RHB,N/A,8,3.40,0,0,-,-,-,-,-,-,18.2%,12.5%,9.1%,65.6,-,-,-,-,-,69.3,-,9.5%,-,100.0%,14.3%,0.0%,14.3%,42.9%,28.6%,57.1%,14.3%,21.4%
