Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-27 00:00:00,Fenway Park,NYY @ BOS,1:10,-8%,+12%,+6%,+4%,-0.17,+0.42,+0.64,+0.38,-8%,+23%,+6%,+9%,-0.19,+0.79,+0.66,+0.78,+1%,-11%,0%,-5%,+0.01,-0.37,-0.02,-0.40
2026-06-27 00:00:00,Rate Field,KC  @ CHW,4:10,+9%,-5%,+2%,+4%,+0.21,-0.17,+0.20,+0.38,+3%,-8%,+3%,+1%,+0.07,-0.29,+0.29,+0.06,+6%,+4%,-1%,+4%,+0.15,+0.12,-0.09,+0.32
2026-06-27 00:00:00,Oriole Park,WAS @ BAL,7:05,+1%,+8%,+3%,+4%,+0.02,+0.27,+0.30,+0.35,-3%,+6%,+6%,+4%,-0.08,+0.21,+0.68,+0.39,+5%,+2%,-4%,0%,+0.10,+0.05,-0.38,-0.03
2026-06-27 00:00:00,Busch Stadium,MIA @ STL,7:15,+8%,+10%,+0%,+4%,+0.17,+0.34,+0.03,+0.31,-10%,-6%,+4%,-7%,-0.22,-0.20,+0.41,-0.59,+17%,+16%,-4%,+10%,+0.39,+0.54,-0.38,+0.90
2026-06-27 00:00:00,Progressive Field,SEA @ CLE,7:10,+6%,+1%,-2%,+3%,+0.13,+0.03,-0.17,+0.29,-2%,+0%,-2%,0%,-0.03,+0.00,-0.19,-0.01,+7%,+1%,+0%,+3%,+0.17,+0.02,+0.02,+0.30
2026-06-27 00:00:00,Oracle Park,ATL @ SF,9:05,-12%,+8%,+9%,+3%,-0.27,+0.28,+0.99,+0.26,-17%,+14%,+5%,0%,-0.39,+0.48,+0.58,-0.01,+5%,-6%,+4%,+3%,+0.12,-0.19,+0.41,+0.27
2026-06-27 00:00:00,Angel Stadium,ATH @ LAA,9:38,+8%,-6%,+2%,+3%,+0.18,-0.21,+0.26,+0.23,+9%,-4%,+1%,+3%,+0.19,-0.13,+0.15,+0.26,0%,-2%,+1%,0%,-0.01,-0.08,+0.11,-0.03
2026-06-27 00:00:00,PNC Park,CIN @ PIT,4:05,-16%,+17%,-1%,+1%,-0.36,+0.59,-0.11,+0.05,-15%,+11%,+0%,-1%,-0.34,+0.40,+0.01,-0.07,-1%,+5%,-1%,+1%,-0.02,+0.19,-0.11,+0.12
2026-06-27 00:00:00,Comerica Park,HOU @ DET,1:10,-10%,+8%,+4%,+0%,-0.23,+0.27,+0.43,+0.03,-10%,+2%,+6%,-1%,-0.23,+0.08,+0.62,-0.08,+0%,+5%,-2%,+1%,+0.00,+0.19,-0.19,+0.12
2026-06-27 00:00:00,Target Field,COL @ MIN,7:10,-13%,+2%,+2%,-2%,-0.28,+0.05,+0.25,-0.15,-7%,+2%,+2%,+1%,-0.15,+0.06,+0.25,+0.05,-6%,0%,+0%,-2%,-0.13,0.00,+0.01,-0.20
2026-06-27 00:00:00,Rogers Centre,TEX @ TOR,3:07,+6%,+6%,-8%,-3%,+0.12,+0.21,-0.82,-0.23,+7%,-2%,-2%,-1%,+0.15,-0.07,-0.25,-0.13,-1%,+8%,-5%,-1%,-0.03,+0.28,-0.57,-0.09
2026-06-27 00:00:00,Citi Field,PHI @ NYM,4:10,+9%,-16%,-5%,-3%,+0.20,-0.55,-0.58,-0.28,-2%,-19%,-4%,-8%,-0.05,-0.65,-0.47,-0.71,+11%,+3%,-1%,+5%,+0.25,+0.10,-0.11,+0.43
2026-06-27 00:00:00,Tropicana Field,ARI @ TB,6:10,-3%,-6%,-8%,-6%,-0.07,-0.22,-0.82,-0.50,-4%,-6%,-8%,-6%,-0.09,-0.21,-0.82,-0.52,+1%,0%,0%,+0%,+0.01,-0.01,0.00,+0.01
2026-06-27 00:00:00,American Family Fld,CHC @ MIL,7:10,+2%,-9%,-13%,-9%,+0.04,-0.30,-1.43,-0.80,+9%,-11%,-8%,-3%,+0.21,-0.38,-0.90,-0.28,-7%,+2%,-5%,-6%,-0.17,+0.08,-0.53,-0.52
2026-06-27 00:00:00,Petco Park,LAD @ SD,8:40,-8%,-17%,-4%,-10%,-0.18,-0.59,-0.38,-0.89,-5%,-11%,-4%,-7%,-0.11,-0.40,-0.47,-0.65,-3%,-6%,+1%,-3%,-0.07,-0.20,+0.09,-0.24
