Split,vsRHB
Range,L10
Dates,="9/17/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
12:35 PM,Wilber Dotel,vs,6.0,30,3.60,0.370,0.374,2.17,0.037,0.407,0,-,11,14.5%,10.0%,7.9%,6.7%,4.50,3,10.0%,60.0%,10.8%,24,29.2%,0,-,20.8%,-,16.7%
12:35 PM,Kyle Harrison,@,28.0,139,7.89,0.347,0.457,2.04,0.339,0.685,12,3.86,85,25.5%,23.0%,17.0%,11.7%,10.29,14,10.1%,57.6%,7.6%,93,48.4%,14,15.1%,26.9%,44.0%,21.5%
3:10 PM,Tanner Gordon,vs,16.1,74,4.14,0.347,0.390,1.65,0.208,0.556,3,1.65,40,22.1%,18.9%,17.5%,12.4%,7.71,2,2.7%,71.6%,7.6%,58,50.0%,4,6.9%,25.9%,13.3%,15.5%
8:05 PM,Sonny Gray,@,18.1,80,3.48,0.312,0.331,1.47,0.117,0.429,2,0.98,33,23.5%,17.5%,18.9%,12.4%,6.87,3,3.8%,63.0%,7.4%,63,49.2%,3,4.8%,17.5%,18.2%,15.9%
12:40 PM,Justin Wrobleski,@,32.2,145,6.19,0.295,0.397,1.53,0.311,0.606,11,3.03,80,23.7%,26.9%,22.7%,11.8%,10.74,11,7.6%,70.1%,8.9%,94,43.6%,12,12.8%,36.2%,29.4%,24.5%
7:40 PM,Erick Fedde,vs,16.1,68,3.96,0.270,0.314,1.29,0.143,0.413,2,1.10,26,21.3%,17.6%,15.0%,9.5%,6.61,4,5.9%,65.2%,5.1%,52,36.5%,6,11.5%,38.5%,10.0%,11.5%
7:15 PM,Seth Lugo,@,21.2,91,2.08,0.267,0.283,1.25,0.081,0.349,0,-,30,22.0%,18.7%,16.2%,10.5%,7.06,4,4.4%,72.5%,8.8%,70,35.7%,2,2.9%,24.3%,-,17.1%
12:40 PM,Brady Singer,vs,18.1,80,5.06,0.261,0.334,1.53,0.145,0.406,2,0.98,28,20.7%,12.5%,11.9%,9.4%,4.91,10,12.5%,61.3%,8.4%,60,48.3%,6,10.0%,16.7%,20.0%,10.0%
7:15 PM,Aaron Nola,@,21.0,87,3.91,0.259,0.328,1.19,0.210,0.469,4,1.71,38,29.6%,28.7%,24.8%,14.4%,10.71,4,4.6%,70.5%,5.5%,57,29.8%,5,8.8%,21.1%,16.7%,17.5%
1:10 PM,Jeffrey Springs,@,34.0,146,5.89,0.252,0.336,1.38,0.206,0.458,7,1.85,60,24.0%,13.0%,12.3%,11.3%,5.03,14,9.6%,56.8%,6.2%,113,30.1%,9,8.0%,31.9%,16.7%,21.2%
7:40 PM,Framber Valdez,@,43.1,184,4.48,0.250,0.314,1.36,0.106,0.356,3,0.62,57,16.3%,13.0%,14.1%,7.5%,4.98,19,10.3%,59.8%,7.5%,137,47.4%,7,5.1%,11.7%,18.8%,13.9%
8:05 PM,Tyler Alexander,vs,5.1,23,4.41,0.238,0.316,1.31,0.190,0.429,1,1.69,9,29.3%,26.1%,21.4%,12.8%,10.12,2,8.7%,47.8%,7.4%,15,26.7%,1,6.7%,26.7%,25.0%,13.3%
1:10 PM,Drew Rasmussen,vs,26.1,106,2.64,0.228,0.241,1.06,0.050,0.277,1,0.34,28,20.0%,18.9%,16.5%,9.7%,6.84,5,4.7%,67.9%,9.4%,81,34.6%,3,3.7%,23.5%,5.3%,8.6%
3:10 PM,Michael King,@,19.0,78,3.84,0.214,0.288,1.05,0.143,0.357,2,0.95,25,26.9%,23.1%,17.6%,13.6%,8.53,5,6.4%,69.2%,4.9%,52,26.9%,4,7.7%,25.0%,15.4%,7.7%
9:38 PM,Taj Bradley,@,20.1,84,2.71,0.213,0.277,1.13,0.107,0.320,1,0.44,24,26.9%,28.6%,22.2%,13.0%,10.62,7,8.3%,64.3%,9.4%,51,51.0%,2,3.9%,21.6%,9.1%,7.8%
7:15 PM,Nolan McLean,vs,21.0,82,2.72,0.155,0.218,1.00,0.042,0.197,0,-,14,24.5%,23.2%,17.1%,11.0%,8.14,10,12.2%,59.8%,5.8%,53,26.4%,1,1.9%,22.6%,-,18.9%
9:38 PM,Walbert Urena,vs,24.2,89,2.86,0.146,0.197,0.73,0.085,0.232,2,0.73,19,26.1%,28.1%,22.7%,13.5%,9.12,6,6.7%,58.4%,7.6%,58,46.6%,4,6.9%,22.4%,15.4%,13.8%
